trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
2038,368901081,1748365578385,3,0.0002,0.00020029,62.48,BTC-30MAY25-125000-C,110449.53,sell,0.1,0.1,,,,,,,1748365578.385
2039,368903081,1748366907382,2,0.0001,0.00016923,59.25,BTC-30MAY25-125000-C,110034.85,sell,0.1,0.1,,,,,,,1748366907.382
2040,368903232,1748367038521,0,0.0002,0.00018174,63.85,BTC-30MAY25-125000-C,110175.45,sell,0.1,0.1,,,,,,,1748367038.521
2041,368904457,1748367996858,2,0.0001,0.0001959,57.96,BTC-30MAY25-125000-C,110414.2,sell,0.2,0.2,,,,,,,1748367996.858
2042,368905085,1748368618421,3,0.0001,0.00017724,58.38,BTC-30MAY25-125000-C,110341.18,sell,0.3,0.3,,,,,,,1748368618.421
2043,368917250,1748374513636,3,0.0001,0.0001665,61.87,BTC-30MAY25-125000-C,109704.28,sell,1.9,1.9,,,,,,,1748374513.636
2044,368919102,1748375743579,0,0.0002,0.00017561,66.73,BTC-30MAY25-125000-C,109878.42,sell,0.1,0.1,,,,,,,1748375743.579
2047,368936435,1748383875573,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.1,0.1,,,,,,,1748383875.573
2048,368936436,1748383875573,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.5,0.5,,,,,,,1748383875.573
2045,368936433,1748383875573,2,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.1,0.1,,,,,,,1748383875.573
2049,368936437,1748383875573,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.3,0.3,,,,,,,1748383875.573
2050,368936438,1748383875573,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.1,0.1,,,,,,,1748383875.573
2046,368936434,1748383875573,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,sell,0.1,0.1,,,,,,,1748383875.573
2051,368936439,1748383875576,3,0.0001,0.00013161,66.83,BTC-30MAY25-125000-C,108822.01,buy,1.2,1.2,,,,,,,1748383875.576
2052,368956757,1748395296727,3,0.0001,0.00011122,68.09,BTC-30MAY25-125000-C,108962.17,sell,0.4,0.4,,,,,,,1748395296.727
2053,368974354,1748406050905,3,0.0001,8.176e-05,70.51,BTC-30MAY25-125000-C,108868.0,sell,10.0,10.0,,,,,,,1748406050.905
2054,368974355,1748406050909,3,0.0001,8.176e-05,70.51,BTC-30MAY25-125000-C,108868.0,sell,2.3,2.3,,,,,,,1748406050.909
2055,368974891,1748406343904,3,0.0001,0.00011217,71.28,BTC-30MAY25-125000-C,108713.74,sell,0.1,0.1,,,,,,,1748406343.904
2056,368983779,1748412653563,3,0.0001,0.00015923,72.55,BTC-30MAY25-125000-C,108723.84,sell,0.1,0.1,,,,,,,1748412653.563
2057,368985600,1748413792489,3,0.0001,0.00016528,72.18,BTC-30MAY25-125000-C,108847.82,sell,2.0,2.0,,,,,,,1748413792.489
2058,368996476,1748420538842,3,0.0001,0.0001461,73.37,BTC-30MAY25-125000-C,108878.94,sell,3.0,3.0,,,,,,,1748420538.842
2059,368996505,1748420575526,3,0.0001,0.00014606,73.35,BTC-30MAY25-125000-C,108879.63,sell,20.0,20.0,,,,,,,1748420575.526
2060,368996620,1748420703335,3,0.0001,0.00014477,73.4,BTC-30MAY25-125000-C,108878.86,sell,10.0,10.0,,,,,,,1748420703.335
2061,368996680,1748420723766,3,0.0001,0.00014357,73.47,BTC-30MAY25-125000-C,108864.22,sell,10.0,10.0,,,,,,,1748420723.766
2062,368996687,1748420737170,3,0.0001,0.00014381,73.45,BTC-30MAY25-125000-C,108872.18,sell,5.0,5.0,,,,,,,1748420737.17
2063,369000792,1748422225182,3,0.0001,0.00014601,72.8,BTC-30MAY25-125000-C,109099.02,sell,1.0,1.0,,,,,,,1748422225.182
2064,369000832,1748422228663,3,0.0001,0.00014559,72.83,BTC-30MAY25-125000-C,109093.48,sell,1.0,1.0,,,,,,,1748422228.663
2065,369000833,1748422231281,3,0.0001,0.00014478,72.89,BTC-30MAY25-125000-C,109079.94,sell,1.0,1.0,,,,,,,1748422231.281
2066,369000834,1748422233883,3,0.0001,0.00014431,72.93,BTC-30MAY25-125000-C,109073.84,sell,1.0,1.0,,,,,,,1748422233.883
2067,369000844,1748422237733,3,0.0001,0.00014371,72.93,BTC-30MAY25-125000-C,109074.83,sell,1.0,1.0,,,,,,,1748422237.733
2068,369002837,1748423516226,3,0.0001,0.00013661,73.9,BTC-30MAY25-125000-C,108940.9,sell,5.0,5.0,,,,,,,1748423516.226
2069,369005083,1748424102901,0,0.0002,0.00013111,81.31,BTC-30MAY25-125000-C,108721.31,buy,0.1,0.1,,,,,,,1748424102.901
2071,369034436,1748435179548,1,0.0002,0.00014453,82.37,BTC-30MAY25-125000-C,109028.11,buy,0.1,0.1,,,,,,,1748435179.548
2070,369034435,1748435179548,1,0.0002,0.00014453,82.37,BTC-30MAY25-125000-C,109028.11,buy,0.2,0.2,,,,,,,1748435179.548
2072,369039492,1748438102121,2,0.0001,0.00014041,77.29,BTC-30MAY25-125000-C,108889.96,sell,1.5,1.5,,,,,,,1748438102.121
2073,369039874,1748438340670,3,0.0001,0.00013746,77.66,BTC-30MAY25-125000-C,108810.48,sell,0.1,0.1,,,,,,,1748438340.67
2074,369052528,1748440976463,3,0.0001,0.00013175,81.56,BTC-30MAY25-125000-C,108121.45,sell,2.0,2.0,,,,,,,1748440976.463
2075,369083818,1748447180698,3,0.0001,0.00014442,86.63,BTC-30MAY25-125000-C,107453.56,sell,2.0,2.0,,,,,,,1748447180.698
2076,369084529,1748447440873,3,0.0001,0.00013466,87.58,BTC-30MAY25-125000-C,107263.84,sell,22.5,22.5,,,,,,,1748447440.873
2078,369084531,1748447440873,3,0.0001,0.00013466,87.58,BTC-30MAY25-125000-C,107263.84,sell,55.0,55.0,,,,,,,1748447440.873
2077,369084530,1748447440873,3,0.0001,0.00013466,87.58,BTC-30MAY25-125000-C,107263.84,sell,0.1,0.1,,,,,,,1748447440.873
2079,369088090,1748448765676,3,0.0001,0.00013144,87.84,BTC-30MAY25-125000-C,107282.1,buy,1.0,1.0,,,,,,,1748448765.676
2080,369102350,1748455070713,0,0.0002,0.00014984,95.29,BTC-30MAY25-125000-C,107718.77,buy,2.0,2.0,,,,,,,1748455070.713
2081,369118244,1748461840787,2,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.1,0.1,,,,,,,1748461840.787
2082,369118245,1748461840887,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.1,0.1,,,,,,,1748461840.887
2083,369118246,1748461840989,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.2,0.2,,,,,,,1748461840.989
2084,369118247,1748461841089,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.2,0.2,,,,,,,1748461841.089
2085,369118248,1748461841190,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.1,0.1,,,,,,,1748461841.19
2086,369118249,1748461841214,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.1,0.1,,,,,,,1748461841.214
2087,369118251,1748461841291,3,0.0001,8.432e-05,93.63,BTC-30MAY25-125000-C,107019.27,buy,0.2,0.2,,,,,,,1748461841.291
2088,369146561,1748478097825,3,0.0001,6.654e-05,96.09,BTC-30MAY25-125000-C,107725.36,buy,0.1,0.1,,,,,,,1748478097.825
2089,369146562,1748478098030,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.03
2090,369146563,1748478098132,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.132
2091,369146564,1748478098236,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.236
2092,369146565,1748478098341,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.341
2093,369146566,1748478098550,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.55
2094,369146567,1748478098650,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.65
2095,369146568,1748478098851,3,0.0001,6.657e-05,96.09,BTC-30MAY25-125000-C,107726.4,buy,0.1,0.1,,,,,,,1748478098.851
2096,369146569,1748478098951,3,0.0001,6.658e-05,96.09,BTC-30MAY25-125000-C,107726.26,buy,0.1,0.1,,,,,,,1748478098.951
2097,369146608,1748478103424,3,0.0001,6.656e-05,96.08,BTC-30MAY25-125000-C,107728.33,buy,0.1,0.1,,,,,,,1748478103.424
2098,369157579,1748484379050,3,0.0001,6.218e-05,96.78,BTC-30MAY25-125000-C,108123.01,buy,0.1,0.1,,,,,,,1748484379.05
2099,369160414,1748486430019,3,0.0001,5.536e-05,97.92,BTC-30MAY25-125000-C,108092.17,buy,0.1,0.1,,,,,,,1748486430.019
2100,369160415,1748486430119,3,0.0001,5.536e-05,97.92,BTC-30MAY25-125000-C,108092.17,buy,0.1,0.1,,,,,,,1748486430.119
2101,369160416,1748486430228,3,0.0001,5.536e-05,97.92,BTC-30MAY25-125000-C,108092.17,buy,0.1,0.1,,,,,,,1748486430.228
2102,369165886,1748489535495,3,0.0001,5.179e-05,98.57,BTC-30MAY25-125000-C,108199.92,buy,0.1,0.1,,,,,,,1748489535.495
2103,369176245,1748494342557,3,0.0001,2.577e-05,105.25,BTC-30MAY25-125000-C,107476.98,buy,0.1,0.1,,,,,,,1748494342.557
2104,369176297,1748494359757,3,0.0001,2.547e-05,105.28,BTC-30MAY25-125000-C,107475.84,buy,0.1,0.1,,,,,,,1748494359.757
2105,369176298,1748494361701,3,0.0001,2.552e-05,105.27,BTC-30MAY25-125000-C,107477.55,buy,0.1,0.1,,,,,,,1748494361.701
2106,369176300,1748494370764,3,0.0001,2.544e-05,105.3,BTC-30MAY25-125000-C,107471.63,buy,0.1,0.1,,,,,,,1748494370.764
2107,369176309,1748494381893,3,0.0001,2.55e-05,105.29,BTC-30MAY25-125000-C,107471.98,buy,0.2,0.2,,,,,,,1748494381.893
2108,369176310,1748494383671,3,0.0001,2.548e-05,105.28,BTC-30MAY25-125000-C,107473.82,buy,0.3,0.3,,,,,,,1748494383.671
2109,369176312,1748494387662,3,0.0001,2.55e-05,105.28,BTC-30MAY25-125000-C,107473.96,buy,0.1,0.1,,,,,,,1748494387.662
2110,369176326,1748494393047,3,0.0001,2.568e-05,105.2,BTC-30MAY25-125000-C,107488.99,buy,0.1,0.1,,,,,,,1748494393.047
2111,369176338,1748494394836,3,0.0001,2.579e-05,105.16,BTC-30MAY25-125000-C,107495.56,buy,0.1,0.1,,,,,,,1748494394.836
2112,369176546,1748494514286,3,0.0001,2.703e-05,104.71,BTC-30MAY25-125000-C,107575.18,buy,0.1,0.1,,,,,,,1748494514.286
2113,369176547,1748494515306,3,0.0001,2.713e-05,104.71,BTC-30MAY25-125000-C,107575.36,buy,0.1,0.1,,,,,,,1748494515.306
2114,369176548,1748494517150,3,0.0001,2.714e-05,104.7,BTC-30MAY25-125000-C,107576.24,buy,0.1,0.1,,,,,,,1748494517.15
2115,369176549,1748494521010,3,0.0001,2.716e-05,104.7,BTC-30MAY25-125000-C,107577.96,buy,0.1,0.1,,,,,,,1748494521.01
2116,369176558,1748494524150,3,0.0001,2.723e-05,104.69,BTC-30MAY25-125000-C,107578.67,buy,0.1,0.1,,,,,,,1748494524.15
2117,369176560,1748494529391,3,0.0001,2.718e-05,104.69,BTC-30MAY25-125000-C,107578.59,buy,0.1,0.1,,,,,,,1748494529.391
2118,369176561,1748494531750,3,0.0001,2.72e-05,104.72,BTC-30MAY25-125000-C,107579.7,buy,0.1,0.1,,,,,,,1748494531.75
2119,369176562,1748494533170,3,0.0001,2.712e-05,104.72,BTC-30MAY25-125000-C,107579.13,buy,0.1,0.1,,,,,,,1748494533.17
2120,369176563,1748494534214,3,0.0001,2.711e-05,104.72,BTC-30MAY25-125000-C,107580.22,buy,0.1,0.1,,,,,,,1748494534.214
2121,369176567,1748494536950,3,0.0001,2.722e-05,104.68,BTC-30MAY25-125000-C,107586.64,buy,0.1,0.1,,,,,,,1748494536.95
2122,369176570,1748494538890,3,0.0001,2.726e-05,104.66,BTC-30MAY25-125000-C,107588.15,buy,0.1,0.1,,,,,,,1748494538.89
2123,369176571,1748494539949,3,0.0001,2.728e-05,104.67,BTC-30MAY25-125000-C,107587.04,buy,0.1,0.1,,,,,,,1748494539.949
2124,369176572,1748494541937,3,0.0001,2.734e-05,104.63,BTC-30MAY25-125000-C,107592.81,buy,0.1,0.1,,,,,,,1748494541.937
2125,369177206,1748495104317,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.1,0.1,,,,,,,1748495104.317
2126,369177207,1748495104419,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.2,0.2,,,,,,,1748495104.419
2127,369177208,1748495104519,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.2,0.2,,,,,,,1748495104.519
2128,369177209,1748495104630,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.1,0.1,,,,,,,1748495104.63
2129,369177210,1748495104734,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.2,0.2,,,,,,,1748495104.734
2130,369177211,1748495104836,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.1,0.1,,,,,,,1748495104.836
2131,369177212,1748495104938,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.1,0.1,,,,,,,1748495104.938
2132,369177213,1748495105047,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.2,0.2,,,,,,,1748495105.047
2133,369177214,1748495105150,3,0.0001,2.713e-05,104.74,BTC-30MAY25-125000-C,107627.77,buy,0.1,0.1,,,,,,,1748495105.15
2134,369177215,1748495105251,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.251
2135,369177224,1748495105354,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.354
2136,369177229,1748495105454,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.454
2137,369177230,1748495105554,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.2,0.2,,,,,,,1748495105.554
2138,369177232,1748495105656,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.656
2139,369177233,1748495105757,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.757
2140,369177236,1748495105854,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.854
2141,369177237,1748495105957,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495105.957
2142,369177238,1748495106058,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495106.058
2143,369177242,1748495106158,3,0.0001,2.708e-05,104.74,BTC-30MAY25-125000-C,107627.16,buy,0.1,0.1,,,,,,,1748495106.158
2144,369177244,1748495106261,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.261
2145,369177246,1748495106459,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.459
2146,369177247,1748495106560,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.56
2147,369177248,1748495106660,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.66
2148,369177249,1748495106764,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.764
2149,369177250,1748495106967,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495106.967
2150,369177251,1748495107071,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495107.071
2151,369177252,1748495107172,3,0.0001,2.706e-05,104.83,BTC-30MAY25-125000-C,107612.59,buy,0.1,0.1,,,,,,,1748495107.172
2152,369177253,1748495107270,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.27
2153,369177254,1748495107372,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.372
2154,369177255,1748495107471,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.471
2155,369177256,1748495107675,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.675
2156,369177257,1748495107775,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.775
2157,369177258,1748495107978,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495107.978
2158,369177259,1748495108079,3,0.0001,2.681e-05,104.89,BTC-30MAY25-125000-C,107603.1,buy,0.1,0.1,,,,,,,1748495108.079
2159,369177261,1748495108283,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495108.283
2160,369177262,1748495108387,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495108.387
2161,369177263,1748495108590,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495108.59
2162,369177264,1748495108794,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495108.794
2163,369177265,1748495108897,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495108.897
2164,369177266,1748495109099,3,0.0001,2.664e-05,104.88,BTC-30MAY25-125000-C,107604.49,buy,0.1,0.1,,,,,,,1748495109.099
2165,369177267,1748495109307,3,0.0001,2.665e-05,104.88,BTC-30MAY25-125000-C,107605.79,buy,0.1,0.1,,,,,,,1748495109.307
2166,369177268,1748495109507,3,0.0001,2.665e-05,104.88,BTC-30MAY25-125000-C,107605.79,buy,0.1,0.1,,,,,,,1748495109.507
2167,369177269,1748495109710,3,0.0001,2.665e-05,104.88,BTC-30MAY25-125000-C,107605.79,buy,0.1,0.1,,,,,,,1748495109.71
2168,369177270,1748495109916,3,0.0001,2.665e-05,104.88,BTC-30MAY25-125000-C,107605.79,buy,0.1,0.1,,,,,,,1748495109.916
2169,369177271,1748495110117,3,0.0001,2.665e-05,104.88,BTC-30MAY25-125000-C,107605.79,buy,0.1,0.1,,,,,,,1748495110.117
2170,369177272,1748495110327,3,0.0001,2.667e-05,104.87,BTC-30MAY25-125000-C,107606.77,buy,0.1,0.1,,,,,,,1748495110.327
2171,369177273,1748495110547,3,0.0001,2.667e-05,104.87,BTC-30MAY25-125000-C,107606.77,buy,0.1,0.1,,,,,,,1748495110.547
2172,369177274,1748495110849,3,0.0001,2.667e-05,104.87,BTC-30MAY25-125000-C,107606.77,buy,0.1,0.1,,,,,,,1748495110.849
2173,369177275,1748495111050,3,0.0001,2.667e-05,104.87,BTC-30MAY25-125000-C,107606.77,buy,0.1,0.1,,,,,,,1748495111.05
2174,369177276,1748495111250,3,0.0001,2.669e-05,104.87,BTC-30MAY25-125000-C,107606.61,buy,0.1,0.1,,,,,,,1748495111.25
2175,369177278,1748495111551,3,0.0001,2.669e-05,104.87,BTC-30MAY25-125000-C,107606.61,buy,0.1,0.1,,,,,,,1748495111.551
2176,369177280,1748495111865,3,0.0001,2.669e-05,104.87,BTC-30MAY25-125000-C,107606.61,buy,0.1,0.1,,,,,,,1748495111.865
2177,369177281,1748495112067,3,0.0001,2.669e-05,104.87,BTC-30MAY25-125000-C,107606.61,buy,0.1,0.1,,,,,,,1748495112.067
2178,369177282,1748495112376,3,0.0001,2.668e-05,104.87,BTC-30MAY25-125000-C,107606.93,buy,0.1,0.1,,,,,,,1748495112.376
2179,369177283,1748495112677,3,0.0001,2.668e-05,104.87,BTC-30MAY25-125000-C,107606.93,buy,0.1,0.1,,,,,,,1748495112.677
2180,369177284,1748495112984,3,0.0001,2.668e-05,104.87,BTC-30MAY25-125000-C,107606.93,buy,0.1,0.1,,,,,,,1748495112.984
2181,369177285,1748495113287,3,0.0001,2.668e-05,104.9,BTC-30MAY25-125000-C,107603.35,buy,0.1,0.1,,,,,,,1748495113.287
2182,369177286,1748495113590,3,0.0001,2.668e-05,104.9,BTC-30MAY25-125000-C,107603.35,buy,0.1,0.1,,,,,,,1748495113.59
2183,369177287,1748495113900,3,0.0001,2.668e-05,104.9,BTC-30MAY25-125000-C,107603.35,buy,0.1,0.1,,,,,,,1748495113.9
2184,369177288,1748495114206,3,0.0001,2.668e-05,104.9,BTC-30MAY25-125000-C,107603.35,buy,0.1,0.1,,,,,,,1748495114.206
2185,369177289,1748495114509,3,0.0001,2.662e-05,104.89,BTC-30MAY25-125000-C,107604.1,buy,0.1,0.1,,,,,,,1748495114.509
2186,369177290,1748495114917,3,0.0001,2.662e-05,104.89,BTC-30MAY25-125000-C,107604.1,buy,0.1,0.1,,,,,,,1748495114.917
2187,369177291,1748495115237,3,0.0001,2.662e-05,104.89,BTC-30MAY25-125000-C,107604.1,buy,0.1,0.1,,,,,,,1748495115.237
2188,369177297,1748495115647,3,0.0001,2.662e-05,104.9,BTC-30MAY25-125000-C,107604.01,buy,0.1,0.1,,,,,,,1748495115.647
2189,369177298,1748495116056,3,0.0001,2.662e-05,104.9,BTC-30MAY25-125000-C,107604.01,buy,0.1,0.1,,,,,,,1748495116.056
2190,369177299,1748495116476,3,0.0001,2.662e-05,104.89,BTC-30MAY25-125000-C,107605.19,buy,0.1,0.1,,,,,,,1748495116.476
2191,369177300,1748495116980,3,0.0001,2.662e-05,104.89,BTC-30MAY25-125000-C,107605.19,buy,0.1,0.1,,,,,,,1748495116.98
2192,369177301,1748495117486,3,0.0001,2.663e-05,104.89,BTC-30MAY25-125000-C,107604.87,buy,0.1,0.1,,,,,,,1748495117.486
2193,369177302,1748495117997,3,0.0001,2.663e-05,104.89,BTC-30MAY25-125000-C,107604.87,buy,0.1,0.1,,,,,,,1748495117.997
2194,369177303,1748495118506,3,0.0001,2.663e-05,104.89,BTC-30MAY25-125000-C,107604.87,buy,0.1,0.1,,,,,,,1748495118.506
2195,369177304,1748495119226,3,0.0001,2.663e-05,104.89,BTC-30MAY25-125000-C,107604.87,buy,0.1,0.1,,,,,,,1748495119.226
2196,369177305,1748495119846,3,0.0001,2.663e-05,104.89,BTC-30MAY25-125000-C,107606.51,buy,0.1,0.1,,,,,,,1748495119.846
2197,369177507,1748495414187,3,0.0001,2.757e-05,104.58,BTC-30MAY25-125000-C,107681.13,buy,0.1,0.1,,,,,,,1748495414.187
2198,369177508,1748495414589,3,0.0001,2.757e-05,104.57,BTC-30MAY25-125000-C,107681.76,buy,0.1,0.1,,,,,,,1748495414.589
2199,369177509,1748495414994,3,0.0001,2.757e-05,104.57,BTC-30MAY25-125000-C,107681.76,buy,0.1,0.1,,,,,,,1748495414.994
2200,369177510,1748495415407,3,0.0001,2.757e-05,104.57,BTC-30MAY25-125000-C,107681.76,buy,0.1,0.1,,,,,,,1748495415.407
2201,369177511,1748495415817,3,0.0001,2.759e-05,104.58,BTC-30MAY25-125000-C,107680.15,buy,0.1,0.1,,,,,,,1748495415.817
2202,369177517,1748495416227,3,0.0001,2.759e-05,104.58,BTC-30MAY25-125000-C,107680.15,buy,0.1,0.1,,,,,,,1748495416.227
2203,369177518,1748495416750,3,0.0001,2.756e-05,104.58,BTC-30MAY25-125000-C,107679.57,buy,0.1,0.1,,,,,,,1748495416.75
2204,369177520,1748495417251,3,0.0001,2.756e-05,104.58,BTC-30MAY25-125000-C,107679.57,buy,0.1,0.1,,,,,,,1748495417.251
2205,369177521,1748495417862,3,0.0001,2.755e-05,104.58,BTC-30MAY25-125000-C,107679.41,buy,0.1,0.1,,,,,,,1748495417.862
2206,369177522,1748495418578,3,0.0001,2.755e-05,104.59,BTC-30MAY25-125000-C,107678.58,buy,0.1,0.1,,,,,,,1748495418.578
2207,369177527,1748495419383,3,0.0001,2.755e-05,104.59,BTC-30MAY25-125000-C,107678.58,buy,0.1,0.1,,,,,,,1748495419.383
2208,369177529,1748495420197,3,0.0001,2.754e-05,104.64,BTC-30MAY25-125000-C,107670.2,buy,0.1,0.1,,,,,,,1748495420.197
2209,369177530,1748495421037,3,0.0001,2.739e-05,104.66,BTC-30MAY25-125000-C,107666.41,buy,0.1,0.1,,,,,,,1748495421.037
2210,369177531,1748495422050,3,0.0001,2.732e-05,104.66,BTC-30MAY25-125000-C,107666.85,buy,0.1,0.1,,,,,,,1748495422.05
2211,369177534,1748495423386,3,0.0001,2.733e-05,104.66,BTC-30MAY25-125000-C,107666.88,buy,0.1,0.1,,,,,,,1748495423.386
2212,369177536,1748495425327,3,0.0001,2.731e-05,104.7,BTC-30MAY25-125000-C,107659.93,buy,0.1,0.1,,,,,,,1748495425.327
2213,369177540,1748495427469,3,0.0001,2.715e-05,104.73,BTC-30MAY25-125000-C,107655.67,buy,0.1,0.1,,,,,,,1748495427.469
2214,369177542,1748495431005,3,0.0001,2.716e-05,104.71,BTC-30MAY25-125000-C,107659.48,buy,0.1,0.1,,,,,,,1748495431.005
2215,369177544,1748495434350,3,0.0001,2.705e-05,104.75,BTC-30MAY25-125000-C,107659.5,buy,0.1,0.1,,,,,,,1748495434.35
2216,369177550,1748495441370,3,0.0001,2.704e-05,104.74,BTC-30MAY25-125000-C,107660.85,buy,0.1,0.1,,,,,,,1748495441.37
2217,369177562,1748495446657,3,0.0001,2.715e-05,104.71,BTC-30MAY25-125000-C,107665.45,buy,0.1,0.1,,,,,,,1748495446.657
2218,369177572,1748495452792,3,0.0001,2.722e-05,104.7,BTC-30MAY25-125000-C,107667.96,buy,0.1,0.1,,,,,,,1748495452.792
2219,369177577,1748495457877,3,0.0001,2.728e-05,104.68,BTC-30MAY25-125000-C,107670.97,buy,0.1,0.1,,,,,,,1748495457.877
2220,369177626,1748495647707,3,0.0001,2.61e-05,105.09,BTC-30MAY25-125000-C,107635.87,buy,0.1,0.1,,,,,,,1748495647.707
2221,369177627,1748495647917,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.73,buy,0.1,0.1,,,,,,,1748495647.917
2222,369177628,1748495648130,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.73,buy,0.1,0.1,,,,,,,1748495648.13
