trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,liquidation,unix_sec
3642,366389254,1747276767980,3,0.025,0.0253619,39.72,BTC-30MAY25-105000-C,102981.86,buy,0.7,0.7,,,,,,,1747276767.98
3643,366389255,1747276767987,3,0.025,0.0253619,39.72,BTC-30MAY25-105000-C,102981.86,buy,1.0,1.0,,,,,,,1747276767.987
3644,366389256,1747276767990,3,0.025,0.0253619,39.72,BTC-30MAY25-105000-C,102981.86,buy,0.3,0.3,,,,,,,1747276767.99
3645,366389403,1747276878228,3,0.025,0.02549041,39.5,BTC-30MAY25-105000-C,103017.92,sell,2.0,2.0,,,,,,,1747276878.228
3646,366389442,1747276895968,3,0.025,0.02542628,39.56,BTC-30MAY25-105000-C,103007.39,sell,2.0,2.0,,,,,,,1747276895.968
3647,366389451,1747276913615,3,0.025,0.02541091,39.57,BTC-30MAY25-105000-C,103007.66,sell,2.0,2.0,,,,,,,1747276913.615
3649,366389487,1747276935634,3,0.025,0.02548336,39.51,BTC-30MAY25-105000-C,103023.96,sell,0.6,0.6,,,,,,,1747276935.634
3648,366389486,1747276935634,3,0.025,0.02548336,39.51,BTC-30MAY25-105000-C,103023.96,sell,1.4,1.4,,,,,,,1747276935.634
3650,366389509,1747276952111,3,0.025,0.02544166,39.55,BTC-30MAY25-105000-C,103015.33,sell,2.0,2.0,,,,,,,1747276952.111
3651,366389590,1747276968788,3,0.025,0.02522132,39.88,BTC-30MAY25-105000-C,102954.25,sell,1.3,1.3,,,,,,,1747276968.788
3652,366389663,1747277055114,3,0.025,0.02521096,39.74,BTC-30MAY25-105000-C,102981.13,buy,2.0,2.0,,,,,,,1747277055.114
3653,366389681,1747277079041,3,0.025,0.02520215,39.73,BTC-30MAY25-105000-C,102984.09,buy,2.0,2.0,,,,,,,1747277079.041
3654,366389719,1747277103019,3,0.025,0.02514886,39.83,BTC-30MAY25-105000-C,102966.31,buy,0.7,0.7,,,,,,,1747277103.019
3655,366406026,1747287921940,2,0.023,0.02295722,39.7,BTC-30MAY25-105000-C,102490.43,sell,0.1,0.1,,,,,,,1747287921.94
3656,366409548,1747290795314,3,0.023,0.02282539,39.81,BTC-30MAY25-105000-C,102498.08,buy,0.6,0.6,,,,,,,1747290795.314
3657,366409549,1747290795314,0,0.0235,0.02282539,40.44,BTC-30MAY25-105000-C,102498.08,buy,0.4,0.4,,,,,,,1747290795.314
3658,366412866,1747291597420,2,0.0216,0.02180267,39.43,BTC-30MAY25-105000-C,102211.21,sell,75.0,75.0,,BTC-CDIAG-25JUL25_30MAY25-120000_105000,2.0,BLOCK-198486,,,1747291597.42
3659,366426886,1747294438177,2,0.02,0.01997899,39.35,BTC-30MAY25-105000-C,101843.48,sell,0.1,0.1,,,,,,,1747294438.177
3660,366439953,1747297316883,3,0.02,0.020027,39.07,BTC-30MAY25-105000-C,101927.56,buy,0.2,0.2,,,,,,,1747297316.883
3661,366445681,1747298244949,0,0.021,0.02127351,38.86,BTC-30MAY25-105000-C,102246.25,sell,1.0,1.0,,,,,,,1747298244.949
3662,366448430,1747299147150,0,0.0215,0.02138325,39.39,BTC-30MAY25-105000-C,102261.89,buy,1.0,1.0,,,,,,,1747299147.15
3663,366448431,1747299147152,1,0.0215,0.02138325,39.39,BTC-30MAY25-105000-C,102261.89,sell,1.0,1.0,,,,,,,1747299147.152
3664,366450682,1747300772912,2,0.0207,0.02096395,39.27,BTC-30MAY25-105000-C,102071.82,sell,150.0,150.0,,BTC-STRG-30MAY25-103000_105000,2.0,BLOCK-198530,,,1747300772.912
3665,366458475,1747302692829,2,0.02,0.01998484,39.69,BTC-30MAY25-105000-C,101783.27,buy,1.0,1.0,,,,,,,1747302692.829
3666,366458476,1747302692829,3,0.02,0.01998484,39.69,BTC-30MAY25-105000-C,101783.27,buy,0.9,0.9,,,,,,,1747302692.829
3672,366471807,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,1.1,1.1,,,,,,,1747306606.802
3673,366471808,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,26.9,26.9,,,,,,,1747306606.802
3674,366471809,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,4.6,4.6,,,,,,,1747306606.802
3667,366471802,1747306606802,0,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,10.1,10.1,,,,,,,1747306606.802
3677,366471812,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,5.0,5.0,,,,,,,1747306606.802
3671,366471806,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,16.6,16.6,,,,,,,1747306606.802
3676,366471811,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,5.6,5.6,,,,,,,1747306606.802
3670,366471805,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,0.9,0.9,,,,,,,1747306606.802
3669,366471804,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,0.9,0.9,,,,,,,1747306606.802
3675,366471810,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,3.1,3.1,,,,,,,1747306606.802
3668,366471803,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,5.1,5.1,,,,,,,1747306606.802
3678,366471813,1747306606802,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,buy,1.0,1.0,,,,,,,1747306606.802
3680,366471815,1747306606806,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,sell,9.1,9.1,,,,,,,1747306606.806
3679,366471814,1747306606806,1,0.0205,0.01986401,40.8,BTC-30MAY25-105000-C,101709.65,sell,10.0,10.0,,,,,,,1747306606.806
3681,366472238,1747306667161,1,0.0205,0.02001811,40.73,BTC-30MAY25-105000-C,101716.29,sell,5.8,5.8,,,,,,,1747306667.161
3682,366472239,1747306667164,1,0.0205,0.02001811,40.73,BTC-30MAY25-105000-C,101716.29,sell,94.2,94.2,,,,,,,1747306667.164
3683,366472313,1747306691952,1,0.0205,0.02014707,40.59,BTC-30MAY25-105000-C,101743.68,sell,0.1,0.1,,,,,,,1747306691.952
3684,366474508,1747306968237,0,0.0215,0.02071942,41.41,BTC-30MAY25-105000-C,101852.87,buy,0.4,0.4,,,,,,,1747306968.237
3685,366476784,1747307142643,1,0.0215,0.021334,40.67,BTC-30MAY25-105000-C,102006.1,sell,0.1,0.1,,,,,,,1747307142.643
3686,366476914,1747307161763,1,0.0215,0.02135041,40.69,BTC-30MAY25-105000-C,102005.14,sell,0.1,0.1,,,,,,,1747307161.763
3687,366476919,1747307163612,1,0.0215,0.02130355,40.74,BTC-30MAY25-105000-C,101995.48,sell,0.1,0.1,,,,,,,1747307163.612
3695,366507175,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,4.0,4.0,,,,,,,1747311419.039
3690,366507170,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,0.1,0.1,,,,,,,1747311419.039
3693,366507173,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,16.3,16.3,,,,,,,1747311419.039
3694,366507174,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,9.5,9.5,,,,,,,1747311419.039
3692,366507172,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,5.0,5.0,,,,,,,1747311419.039
3689,366507169,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,1.4,1.4,,,,,,,1747311419.039
3691,366507171,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,1.2,1.2,,,,,,,1747311419.039
3697,366507177,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,0.6,0.6,,,,,,,1747311419.039
3688,366507168,1747311419039,0,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,1.4,1.4,,,,,,,1747311419.039
3696,366507176,1747311419039,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,sell,1.0,1.0,,,,,,,1747311419.039
3698,366507178,1747311419043,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,6.9,6.9,,,,,,,1747311419.043
3699,366507179,1747311419050,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.05
3700,366507180,1747311419050,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.05
3701,366507181,1747311419052,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.6,0.6,,,,,,,1747311419.052
3702,366507182,1747311419054,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.8,0.8,,,,,,,1747311419.054
3703,366507183,1747311419059,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.6,0.6,,,,,,,1747311419.059
3704,366507184,1747311419060,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.06
3705,366507185,1747311419060,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.8,0.8,,,,,,,1747311419.06
3706,366507187,1747311419069,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.3,0.3,,,,,,,1747311419.069
3707,366507188,1747311419077,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.077
3708,366507189,1747311419088,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.088
3709,366507199,1747311419113,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.2,0.2,,,,,,,1747311419.113
3710,366507211,1747311419182,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.182
3711,366507213,1747311419199,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,2.5,2.5,,,,,,,1747311419.199
3712,366507214,1747311419203,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.203
3713,366507223,1747311419284,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,9.4,9.4,,,,,,,1747311419.284
3714,366507224,1747311419300,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,0.1,0.1,,,,,,,1747311419.3
3715,366507225,1747311419332,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,10.0,10.0,,,,,,,1747311419.332
3716,366507226,1747311419353,1,0.022,0.02242216,39.83,BTC-30MAY25-105000-C,102325.01,buy,26.6,26.6,,,,,,,1747311419.353
3717,366517914,1747313119193,0,0.024,0.02376312,40.29,BTC-30MAY25-105000-C,102756.25,sell,0.3,0.3,,,,,,,1747313119.193
3718,366543219,1747316839039,2,0.0215,0.02118326,40.93,BTC-30MAY25-105000-C,102013.31,buy,0.2,0.2,,,,,,,1747316839.039
3719,366543222,1747316839364,2,0.021,0.0211642,40.27,BTC-30MAY25-105000-C,102014.47,buy,1.0,1.0,,,,,,,1747316839.364
3720,366543292,1747316853242,3,0.021,0.02125686,40.14,BTC-30MAY25-105000-C,102037.09,sell,0.6,0.6,,,,,,,1747316853.242
3721,366551611,1747317335513,3,0.021,0.02110941,39.96,BTC-30MAY25-105000-C,102085.12,buy,0.4,0.4,,,,,,,1747317335.513
3722,366551612,1747317335513,3,0.021,0.02110941,39.96,BTC-30MAY25-105000-C,102085.12,buy,0.3,0.3,,,,,,,1747317335.513
3723,366553615,1747317560287,3,0.021,0.02112418,39.98,BTC-30MAY25-105000-C,102091.34,sell,0.1,0.1,,,,,,,1747317560.287
3724,366577342,1747320872534,2,0.019,0.01930413,39.41,BTC-30MAY25-105000-C,101670.6,sell,1.0,1.0,,,,,,,1747320872.534
3725,366583267,1747322129112,0,0.0206,0.02084671,39.17,BTC-30MAY25-105000-C,102187.6,sell,12.5,12.5,,BTC-CS-30MAY25-105000_106000,2.0,BLOCK-198655,,,1747322129.112
3726,366586292,1747323022969,0,0.022,0.02214561,39.36,BTC-30MAY25-105000-C,102512.59,buy,3.2,3.2,,,,,,,1747323022.969
3727,366586909,1747323158883,0,0.0225,0.02209989,40.04,BTC-30MAY25-105000-C,102507.11,buy,0.7,0.7,,,,,,,1747323158.883
3728,366587451,1747323209802,0,0.023,0.0226064,40.05,BTC-30MAY25-105000-C,102642.41,buy,1.0,1.0,,,,,,,1747323209.802
3729,366594242,1747324667839,0,0.025,0.02529248,39.4,BTC-30MAY25-105000-C,103254.26,sell,1.0,1.0,,,,,,,1747324667.839
3730,366598594,1747325213919,0,0.0255,0.02553615,39.81,BTC-30MAY25-105000-C,103277.2,sell,2.6,2.6,,,,,,,1747325213.919
3731,366603267,1747326114575,2,0.025,0.02499523,39.77,BTC-30MAY25-105000-C,103182.61,sell,0.4,0.4,,,,,,,1747326114.575
3732,366603268,1747326114583,3,0.025,0.02499523,39.77,BTC-30MAY25-105000-C,103182.61,sell,1.8,1.8,,,,,,,1747326114.583
3733,366603547,1747326169573,3,0.025,0.02491673,39.8,BTC-30MAY25-105000-C,103172.68,sell,2.2,2.2,,,,,,,1747326169.573
3734,366605034,1747326524921,3,0.025,0.02513733,39.67,BTC-30MAY25-105000-C,103191.39,sell,2.2,2.2,,,,,,,1747326524.921
3735,366606407,1747326809950,2,0.0245,0.02462494,39.75,BTC-30MAY25-105000-C,103059.61,sell,2.2,2.2,,,,,,,1747326809.95
3736,366608168,1747327104919,0,0.0255,0.02565913,39.72,BTC-30MAY25-105000-C,103304.07,sell,2.2,2.2,,,,,,,1747327104.919
3737,366608584,1747327180634,0,0.026,0.02601483,39.75,BTC-30MAY25-105000-C,103415.72,sell,0.3,0.3,,,,,,,1747327180.634
3738,366609581,1747327369284,0,0.0265,0.02643415,39.89,BTC-30MAY25-105000-C,103512.71,sell,0.4,0.4,,,,,,,1747327369.284
3739,366609582,1747327369294,1,0.0265,0.02643415,39.89,BTC-30MAY25-105000-C,103512.71,sell,0.4,0.4,,,,,,,1747327369.294
3740,366610986,1747327549490,0,0.027,0.02708113,39.7,BTC-30MAY25-105000-C,103662.72,sell,1.8,1.8,,,,,,,1747327549.49
3741,366612460,1747327835178,0,0.0275,0.02741118,39.99,BTC-30MAY25-105000-C,103737.59,buy,0.1,0.1,,,,,,,1747327835.178
3742,366612461,1747327835183,1,0.0275,0.02741118,39.99,BTC-30MAY25-105000-C,103737.59,sell,0.1,0.1,,,,,,,1747327835.183
3743,366613141,1747328009078,1,0.0275,0.02756444,39.89,BTC-30MAY25-105000-C,103752.82,sell,0.3,0.3,,,,,,,1747328009.078
3744,366613340,1747328090957,0,0.028,0.02780923,40.2,BTC-30MAY25-105000-C,103803.5,buy,0.1,0.1,,,,,,,1747328090.957
3745,366613341,1747328090961,1,0.028,0.02780923,40.2,BTC-30MAY25-105000-C,103803.5,sell,1.6,1.6,,,,,,,1747328090.961
3746,366613342,1747328090967,1,0.028,0.02780923,40.2,BTC-30MAY25-105000-C,103803.5,sell,0.1,0.1,,,,,,,1747328090.967
3747,366613433,1747328123550,1,0.028,0.02784872,40.18,BTC-30MAY25-105000-C,103807.6,sell,1.7,1.7,,,,,,,1747328123.55
3748,366613434,1747328123551,1,0.028,0.02784872,40.18,BTC-30MAY25-105000-C,103807.6,sell,0.1,0.1,,,,,,,1747328123.551
3749,366613703,1747328197707,1,0.028,0.02783982,40.2,BTC-30MAY25-105000-C,103811.75,buy,0.1,0.1,,,,,,,1747328197.707
3750,366613704,1747328197712,1,0.028,0.02783982,40.2,BTC-30MAY25-105000-C,103811.75,sell,0.1,0.1,,,,,,,1747328197.712
3751,366613705,1747328197715,1,0.028,0.02783982,40.2,BTC-30MAY25-105000-C,103811.75,sell,1.6,1.6,,,,,,,1747328197.715
3752,366613765,1747328227108,1,0.028,0.02793752,40.1,BTC-30MAY25-105000-C,103830.4,sell,1.3,1.3,,,,,,,1747328227.108
3753,366613766,1747328227118,1,0.028,0.02793752,40.1,BTC-30MAY25-105000-C,103830.4,sell,0.3,0.3,,,,,,,1747328227.118
3754,366613792,1747328236401,0,0.0281,0.02779916,40.4,BTC-30MAY25-105000-C,103800.56,buy,25.0,25.0,,,1.0,BLOCK-198672,,,1747328236.401
3755,366615191,1747329029687,2,0.0275,0.02754481,40.07,BTC-30MAY25-105000-C,103719.63,sell,0.3,0.3,,,,,,,1747329029.687
3756,366616721,1747329693742,0,0.029,0.02897372,40.02,BTC-30MAY25-105000-C,104070.81,buy,0.1,0.1,,,,,,,1747329693.742
3757,366617354,1747329848811,1,0.029,0.02857583,40.53,BTC-30MAY25-105000-C,103993.79,buy,0.3,0.3,,,,,,,1747329848.811
3758,366617456,1747329876674,1,0.029,0.02895249,40.04,BTC-30MAY25-105000-C,104079.8,buy,0.1,0.1,,,,,,,1747329876.674
3759,366617457,1747329876679,1,0.029,0.02895249,40.04,BTC-30MAY25-105000-C,104079.8,sell,0.1,0.1,,,,,,,1747329876.679
3760,366617751,1747329924416,1,0.029,0.02903453,40.02,BTC-30MAY25-105000-C,104086.59,sell,0.4,0.4,,,,,,,1747329924.416
3761,366617753,1747329924432,1,0.029,0.02903453,40.02,BTC-30MAY25-105000-C,104086.59,sell,0.4,0.4,,,,,,,1747329924.432
3762,366619838,1747330591377,1,0.029,0.02894581,40.18,BTC-30MAY25-105000-C,104040.84,buy,0.1,0.1,,,,,,,1747330591.377
3763,366620978,1747330986161,0,0.0295,0.02944395,40.32,BTC-30MAY25-105000-C,104129.63,buy,0.1,0.1,,,,,,,1747330986.161
3764,366626632,1747333510757,2,0.027,0.02701435,40.31,BTC-30MAY25-105000-C,103568.39,sell,0.1,0.1,,,,,,,1747333510.757
3765,366626654,1747333516522,3,0.027,0.02703159,40.29,BTC-30MAY25-105000-C,103571.11,sell,0.1,0.1,,,,,,,1747333516.522
3766,366626720,1747333531706,3,0.027,0.0269672,40.37,BTC-30MAY25-105000-C,103557.96,sell,0.1,0.1,,,,,,,1747333531.706
3767,366627023,1747333600516,3,0.027,0.02700128,40.31,BTC-30MAY25-105000-C,103577.38,sell,0.1,0.1,,,,,,,1747333600.516
3768,366627318,1747333674680,3,0.027,0.02698133,40.34,BTC-30MAY25-105000-C,103577.93,sell,0.1,0.1,,,,,,,1747333674.68
3769,366627641,1747333763613,3,0.027,0.02678194,40.58,BTC-30MAY25-105000-C,103536.05,buy,0.1,0.1,,,,,,,1747333763.613
3770,366628109,1747333835692,2,0.026,0.02639039,39.81,BTC-30MAY25-105000-C,103445.26,sell,0.1,0.1,,,,,,,1747333835.692
3771,366647427,1747339679760,2,0.025,0.02551551,39.06,BTC-30MAY25-105000-C,103373.18,sell,0.1,0.1,,,,,,,1747339679.76
3772,366647511,1747339680039,3,0.025,0.02551551,39.06,BTC-30MAY25-105000-C,103373.18,sell,0.1,0.1,,,,,,,1747339680.039
3773,366651881,1747341256300,3,0.025,0.02545209,39.42,BTC-30MAY25-105000-C,103312.29,sell,0.2,0.2,,,,,,,1747341256.3
3774,366670681,1747353841154,0,0.0265,0.02666049,38.65,BTC-30MAY25-105000-C,103819.17,buy,1.0,1.0,,,,,,,1747353841.154
3775,366671876,1747354502193,0,0.027,0.02721377,38.68,BTC-30MAY25-105000-C,103933.58,buy,1.0,1.0,,,,,,,1747354502.193
3776,366684637,1747361363835,0,0.0275,0.02773716,38.15,BTC-30MAY25-105000-C,104178.9,sell,0.6,0.6,,,,,,,1747361363.835
3777,366685574,1747361930740,1,0.0275,0.02784543,37.86,BTC-30MAY25-105000-C,104225.69,sell,0.1,0.1,,,,,,,1747361930.74
3778,366685595,1747361930777,1,0.0275,0.02784543,37.86,BTC-30MAY25-105000-C,104225.69,sell,0.5,0.5,,,,,,,1747361930.777
3779,366687055,1747362201585,1,0.0275,0.0270802,38.61,BTC-30MAY25-105000-C,104087.92,buy,0.1,0.1,,,,,,,1747362201.585
3780,366690177,1747363157675,0,0.0285,0.02805684,38.56,BTC-30MAY25-105000-C,104333.59,buy,0.1,0.1,,,,,,,1747363157.675
3781,366690189,1747363162667,1,0.0285,0.02801564,38.62,BTC-30MAY25-105000-C,104322.8,buy,0.1,0.1,,,,,,,1747363162.667
3782,366695053,1747366493011,2,0.0275,0.02747516,37.73,BTC-30MAY25-105000-C,104267.11,sell,0.1,0.1,,,,,,,1747366493.011
3783,366695054,1747366493132,3,0.0275,0.02747516,37.73,BTC-30MAY25-105000-C,104267.11,sell,0.1,0.1,,,,,,,1747366493.132
3784,366697543,1747369165400,2,0.0265,0.02641536,37.86,BTC-30MAY25-105000-C,103995.28,sell,0.3,0.3,,,,,,,1747369165.4
3785,366699714,1747371700583,2,0.0261,0.02614609,37.59,BTC-30MAY25-105000-C,103968.04,buy,4.0,4.0,,,4.0,BLOCK-198893,3885.0,,1747371700.583
3787,366701192,1747373124358,1,0.027,0.02661432,38.0,BTC-30MAY25-105000-C,104126.86,buy,0.1,0.1,,,,,,,1747373124.358
3786,366701191,1747373124358,0,0.027,0.02661432,38.0,BTC-30MAY25-105000-C,104126.86,buy,0.9,0.9,,,,,,,1747373124.358
3788,366702253,1747374224406,2,0.026,0.02607665,37.6,BTC-30MAY25-105000-C,103966.34,buy,0.4,0.4,,,,,,,1747374224.406
3789,366702262,1747374231964,3,0.026,0.02606831,37.6,BTC-30MAY25-105000-C,103967.99,buy,0.6,0.6,,,,,,,1747374231.964
3790,366702263,1747374231967,3,0.026,0.02606831,37.6,BTC-30MAY25-105000-C,103967.99,buy,0.6,0.6,,,,,,,1747374231.967
3791,366702268,1747374240733,3,0.026,0.0260818,37.57,BTC-30MAY25-105000-C,103969.84,buy,0.5,0.5,,,,,,,1747374240.733
3792,366702276,1747374248548,3,0.026,0.02609036,37.56,BTC-30MAY25-105000-C,103970.48,buy,2.9,2.9,,,,,,,1747374248.548
3793,366712541,1747381260737,3,0.026,0.02586338,38.29,BTC-30MAY25-105000-C,103891.79,buy,0.8,0.8,,,,,,,1747381260.737
3794,366712542,1747381260739,3,0.026,0.02586338,38.29,BTC-30MAY25-105000-C,103891.79,sell,0.2,0.2,,,,,,,1747381260.739
3795,366717362,1747382289037,2,0.025,0.02487537,38.12,BTC-30MAY25-105000-C,103761.64,buy,0.1,0.1,,,,,,,1747382289.037
3796,366717401,1747382292050,3,0.025,0.02487893,38.12,BTC-30MAY25-105000-C,103762.32,buy,0.1,0.1,,,,,,,1747382292.05
3797,366717503,1747382304552,3,0.025,0.02483357,38.16,BTC-30MAY25-105000-C,103752.97,buy,0.1,0.1,,,,,,,1747382304.552
3798,366717727,1747382318705,3,0.025,0.02478186,38.25,BTC-30MAY25-105000-C,103738.83,buy,0.1,0.1,,,,,,,1747382318.705
3799,366724058,1747383206093,2,0.0235,0.0237392,37.28,BTC-30MAY25-105000-C,103552.6,sell,1.0,1.0,,,,,,,1747383206.093
3800,366728278,1747383613330,2,0.0227,0.02300367,37.23,BTC-30MAY25-105000-C,103390.61,sell,25.0,25.0,,BTC-CS-30MAY25-105000_106000,2.0,BLOCK-198982,,,1747383613.33
3801,366729895,1747383738661,2,0.0225,0.02266659,37.42,BTC-30MAY25-105000-C,103284.05,sell,25.0,25.0,,BTC-CS-30MAY25-105000_106000,2.0,BLOCK-198984,,,1747383738.661
3802,366730515,1747383821948,3,0.0225,0.02251085,37.6,BTC-30MAY25-105000-C,103260.48,buy,0.1,0.1,,,,,,,1747383821.948
3804,366732004,1747384124181,3,0.0225,0.02241423,37.53,BTC-30MAY25-105000-C,103222.77,buy,16.1,16.1,,,,,,,1747384124.181
3805,366732005,1747384124181,3,0.0225,0.02241423,37.53,BTC-30MAY25-105000-C,103222.77,buy,0.6,0.6,,,,,,,1747384124.181
3803,366732003,1747384124181,3,0.0225,0.02241423,37.53,BTC-30MAY25-105000-C,103222.77,buy,0.1,0.1,,,,,,,1747384124.181
3806,366732006,1747384124184,3,0.0225,0.02241423,37.53,BTC-30MAY25-105000-C,103222.77,sell,1.0,1.0,,,,,,,1747384124.184
3807,366732007,1747384124187,3,0.0225,0.02241423,37.53,BTC-30MAY25-105000-C,103222.77,sell,12.2,12.2,,,,,,,1747384124.187
3808,366732032,1747384138195,3,0.0225,0.02248114,37.47,BTC-30MAY25-105000-C,103230.38,sell,0.2,0.2,,,,,,,1747384138.195
3809,366732035,1747384139591,3,0.0225,0.02243991,37.53,BTC-30MAY25-105000-C,103218.33,sell,0.1,0.1,,,,,,,1747384139.591
3810,366732036,1747384139613,3,0.0225,0.02243991,37.53,BTC-30MAY25-105000-C,103218.33,sell,0.1,0.1,,,,,,,1747384139.613
3811,366732037,1747384139632,3,0.0225,0.02243991,37.53,BTC-30MAY25-105000-C,103218.33,sell,0.2,0.2,,,,,,,1747384139.632
3812,366732053,1747384139687,3,0.0225,0.02243991,37.53,BTC-30MAY25-105000-C,103218.33,sell,0.1,0.1,,,,,,,1747384139.687
3813,366732075,1747384142107,3,0.0225,0.02241906,37.55,BTC-30MAY25-105000-C,103215.65,sell,0.1,0.1,,,,,,,1747384142.107
3814,366732722,1747384305490,0,0.023,0.02265305,37.86,BTC-30MAY25-105000-C,103294.41,buy,0.5,0.5,,,,,,,1747384305.49
3815,366732901,1747384375569,2,0.0225,0.02270338,37.09,BTC-30MAY25-105000-C,103316.69,sell,25.0,25.0,,BTC-CS-30MAY25-105000_106000,2.0,BLOCK-198993,,,1747384375.569
3816,366733846,1747384954738,3,0.0225,0.02271549,37.14,BTC-30MAY25-105000-C,103290.2,buy,0.1,0.1,,,,,,,1747384954.738
3817,366735024,1747385548522,0,0.0229,0.02305205,37.06,BTC-30MAY25-105000-C,103373.16,buy,14.0,14.0,,,2.0,BLOCK-199002,3913.0,,1747385548.522
3818,366735821,1747385999483,0,0.023,0.02318136,37.0,BTC-30MAY25-105000-C,103425.73,buy,0.3,0.3,,,,,,,1747385999.483
3819,366735912,1747386074408,0,0.0235,0.02329644,37.49,BTC-30MAY25-105000-C,103453.37,sell,0.1,0.1,,,,,,,1747386074.408
3820,366735926,1747386082872,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.1,0.1,,,,,,,1747386082.872
3821,366735927,1747386082959,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.1,0.1,,,,,,,1747386082.959
3822,366735928,1747386082962,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.1,0.1,,,,,,,1747386082.962
3823,366735929,1747386083036,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.1,0.1,,,,,,,1747386083.036
3824,366735930,1747386083052,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.3,0.3,,,,,,,1747386083.052
3825,366735931,1747386083507,1,0.0235,0.0233637,37.43,BTC-30MAY25-105000-C,103462.21,sell,0.1,0.1,,,,,,,1747386083.507
3826,366735933,1747386084565,1,0.0235,0.02334253,37.48,BTC-30MAY25-105000-C,103454.1,sell,0.1,0.1,,,,,,,1747386084.565
3827,366738399,1747387560135,0,0.024,0.02421431,36.81,BTC-30MAY25-105000-C,103712.36,sell,0.3,0.3,,,,,,,1747387560.135
