trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,unix_sec
759,364041064,1746066196925,3,0.0009,0.00095226,69.8,BTC-30MAY25-150000-C,94780.67,sell,0.1,0.1,,,,,,1746066196.925
760,364064406,1746093315318,0,0.001,0.00099193,69.73,BTC-30MAY25-150000-C,95747.88,buy,0.1,0.1,,,,,,1746093315.318
761,364064460,1746093334256,1,0.001,0.00099915,69.68,BTC-30MAY25-150000-C,95779.33,sell,1.9,1.9,,,,,,1746093334.256
762,364065648,1746093713438,1,0.001,0.00099231,69.84,BTC-30MAY25-150000-C,95654.55,buy,0.1,0.1,,,,,,1746093713.438
763,364086334,1746099767259,1,0.001,0.0010685,69.23,BTC-30MAY25-150000-C,96135.36,sell,1.1,1.1,,,,,,1746099767.259
764,364094982,1746102601499,1,0.001,0.00098962,69.16,BTC-30MAY25-150000-C,96247.92,buy,0.1,0.1,,,,,,1746102601.499
765,364097848,1746103344589,0,0.0011,0.0011149,69.72,BTC-30MAY25-150000-C,96465.03,sell,1.0,1.0,,,,,,1746103344.589
766,364098054,1746103411540,1,0.0011,0.00110785,69.75,BTC-30MAY25-150000-C,96457.76,buy,0.1,0.1,,,,,,1746103411.54
767,364098057,1746103426173,1,0.0011,0.00110909,69.75,BTC-30MAY25-150000-C,96457.94,sell,1.0,1.0,,,,,,1746103426.173
768,364099242,1746104109893,1,0.0011,0.00109532,69.86,BTC-30MAY25-150000-C,96384.92,buy,0.1,0.1,,,,,,1746104109.893
769,364117861,1746108417399,1,0.0011,0.00121671,70.18,BTC-30MAY25-150000-C,96234.27,sell,3.0,3.0,,,,,,1746108417.399
770,364117985,1746108442029,1,0.0011,0.00121526,70.19,BTC-30MAY25-150000-C,96229.61,sell,3.0,3.0,,,,,,1746108442.029
771,364140171,1746114040001,0,0.0012,0.00115054,69.83,BTC-30MAY25-150000-C,97152.21,buy,0.1,0.1,,,,,,1746114040.001
772,364140172,1746114040001,1,0.0012,0.00115054,69.83,BTC-30MAY25-150000-C,97152.21,buy,12.0,12.0,,,,,,1746114040.001
773,364147498,1746117479519,1,0.0012,0.00126655,69.55,BTC-30MAY25-150000-C,97369.79,sell,2.9,2.9,,,,,,1746117479.519
774,364181659,1746143059944,2,0.0011,0.00115262,70.52,BTC-30MAY25-150000-C,96348.25,sell,0.3,0.3,,,,,,1746143059.944
775,364213206,1746162571913,3,0.0011,0.00119639,69.73,BTC-30MAY25-150000-C,97006.64,sell,15.6,15.6,,,,,,1746162571.913
776,364213228,1746162615104,3,0.0011,0.00119243,69.74,BTC-30MAY25-150000-C,97002.13,sell,3.0,3.0,,,,,,1746162615.104
777,364214275,1746163441722,3,0.0011,0.00109772,70.01,BTC-30MAY25-150000-C,96853.81,buy,0.1,0.1,,,,,,1746163441.722
778,364214276,1746163441742,3,0.0011,0.00109772,70.01,BTC-30MAY25-150000-C,96853.81,sell,10.9,10.9,,,,,,1746163441.742
779,364217897,1746166016013,3,0.0011,0.00109813,70.18,BTC-30MAY25-150000-C,96723.59,buy,0.1,0.1,,,,,,1746166016.013
780,364217898,1746166016037,3,0.0011,0.00109813,70.18,BTC-30MAY25-150000-C,96723.59,sell,32.9,32.9,,,,,,1746166016.037
781,364217906,1746166023350,3,0.0011,0.00109853,70.18,BTC-30MAY25-150000-C,96728.76,sell,33.0,33.0,,,,,,1746166023.35
782,364218753,1746166480876,3,0.0011,0.00110563,70.17,BTC-30MAY25-150000-C,96742.27,buy,0.1,0.1,,,,,,1746166480.876
783,364218754,1746166480891,3,0.0011,0.00110563,70.17,BTC-30MAY25-150000-C,96742.27,sell,0.2,0.2,,,,,,1746166480.891
784,364218761,1746166484900,3,0.0011,0.00110615,70.17,BTC-30MAY25-150000-C,96743.21,sell,1.7,1.7,,,,,,1746166484.9
785,364218766,1746166488062,3,0.0011,0.00110625,70.17,BTC-30MAY25-150000-C,96743.42,sell,12.0,12.0,,,,,,1746166488.062
786,364223509,1746169005352,3,0.0011,0.0010942,70.25,BTC-30MAY25-150000-C,96723.04,buy,0.1,0.1,,,,,,1746169005.352
787,364230028,1746170940326,3,0.0011,0.00115795,70.34,BTC-30MAY25-150000-C,96682.54,sell,0.1,0.1,,,,,,1746170940.326
788,364234817,1746171866977,3,0.0011,0.00115903,70.57,BTC-30MAY25-150000-C,96525.03,sell,0.8,0.8,,,,,,1746171866.977
789,364246947,1746175439815,3,0.0011,0.0011102,70.19,BTC-30MAY25-150000-C,96778.6,buy,0.1,0.1,,,,,,1746175439.815
790,364249005,1746176624342,3,0.0011,0.00116992,70.52,BTC-30MAY25-150000-C,96578.56,sell,0.1,0.1,,,,,,1746176624.342
791,364251005,1746177574963,3,0.0011,0.00116507,70.35,BTC-30MAY25-150000-C,96744.1,sell,4.8,4.8,,,,,,1746177574.963
792,364251274,1746177807890,3,0.0011,0.00113254,70.42,BTC-30MAY25-150000-C,96702.91,buy,0.1,0.1,,,,,,1746177807.89
793,364251973,1746178786955,3,0.0011,0.00113944,70.51,BTC-30MAY25-150000-C,96663.69,sell,2.8,2.8,,,,,,1746178786.955
794,364253858,1746180647991,3,0.0011,0.00110415,70.37,BTC-30MAY25-150000-C,96790.94,buy,0.1,0.1,,,,,,1746180647.991
795,364254272,1746181010296,3,0.0011,0.00110789,70.31,BTC-30MAY25-150000-C,96841.44,sell,0.1,0.1,,,,,,1746181010.296
797,364290507,1746197332362,3,0.0011,0.00109343,69.59,BTC-30MAY25-150000-C,97575.22,buy,1.0,1.0,,,,,,1746197332.362
796,364290506,1746197332362,3,0.0011,0.00109343,69.59,BTC-30MAY25-150000-C,97575.22,buy,0.1,0.1,,,,,,1746197332.362
798,364290508,1746197332369,3,0.0011,0.00109343,69.59,BTC-30MAY25-150000-C,97575.22,sell,0.9,0.9,,,,,,1746197332.369
802,364323254,1746208695198,3,0.001,0.00105723,69.14,BTC-30MAY25-150000-C,97449.01,sell,0.1,0.1,,,,,,1746208695.198
800,364323252,1746208695198,3,0.001,0.00105723,69.14,BTC-30MAY25-150000-C,97449.01,sell,33.0,33.0,,,,,,1746208695.198
801,364323253,1746208695198,3,0.001,0.00105723,69.14,BTC-30MAY25-150000-C,97449.01,sell,33.0,33.0,,,,,,1746208695.198
799,364323251,1746208695198,2,0.001,0.00105723,69.14,BTC-30MAY25-150000-C,97449.01,sell,3.0,3.0,,,,,,1746208695.198
803,364353730,1746222060402,3,0.001,0.00096943,70.02,BTC-30MAY25-150000-C,96894.5,buy,0.1,0.1,,,,,,1746222060.402
804,364353731,1746222060404,3,0.001,0.00096943,70.02,BTC-30MAY25-150000-C,96894.5,sell,0.9,0.9,,,,,,1746222060.404
805,364390179,1746253328590,2,0.0009,0.00094218,70.44,BTC-30MAY25-150000-C,96321.79,sell,2.2,2.2,,,,,,1746253328.59
806,364391181,1746255040083,3,0.0009,0.00085675,70.61,BTC-30MAY25-150000-C,96230.95,buy,0.1,0.1,,,,,,1746255040.083
807,364391182,1746255040091,3,0.0009,0.00085675,70.61,BTC-30MAY25-150000-C,96230.95,sell,0.2,0.2,,,,,,1746255040.091
808,364391187,1746255042727,3,0.0009,0.0008552,70.64,BTC-30MAY25-150000-C,96208.55,sell,0.8,0.8,,,,,,1746255042.727
809,364392716,1746256937702,3,0.0009,0.0008717,70.53,BTC-30MAY25-150000-C,96277.71,buy,0.1,0.1,,,,,,1746256937.702
810,364392717,1746256937732,3,0.0009,0.0008717,70.53,BTC-30MAY25-150000-C,96277.71,sell,0.9,0.9,,,,,,1746256937.732
811,364461988,1746276149542,3,0.0009,0.00086104,71.11,BTC-30MAY25-150000-C,96148.62,buy,0.1,0.1,,,,,,1746276149.542
812,364461989,1746276149542,3,0.0009,0.00086104,71.11,BTC-30MAY25-150000-C,96148.62,buy,0.1,0.1,,,,,,1746276149.542
813,364487798,1746290534420,3,0.0009,0.00091641,71.24,BTC-30MAY25-150000-C,96169.26,sell,1.0,1.0,,,,,,1746290534.42
814,364554811,1746326461567,2,0.0008,0.00081429,70.9,BTC-30MAY25-150000-C,96042.66,sell,1.1,1.1,,,,,,1746326461.567
815,364564303,1746338777437,2,0.0007,0.00066064,69.85,BTC-30MAY25-150000-C,96104.58,buy,0.1,0.1,,,,,,1746338777.437
816,364625375,1746376478517,3,0.0007,0.00074135,71.47,BTC-30MAY25-150000-C,95403.28,sell,10.0,10.0,,,,,,1746376478.517
818,364662105,1746400254495,3,0.0007,0.00074126,72.81,BTC-30MAY25-150000-C,94796.99,sell,0.1,0.1,,,,,,1746400254.495
817,364662104,1746400254495,3,0.0007,0.00074126,72.81,BTC-30MAY25-150000-C,94796.99,sell,14.8,14.8,,,,,,1746400254.495
819,364675946,1746405278833,3,0.0007,0.00065198,73.03,BTC-30MAY25-150000-C,94698.04,buy,0.1,0.1,,,,,,1746405278.833
820,364691737,1746412671743,3,0.0007,0.00070382,73.58,BTC-30MAY25-150000-C,94371.26,sell,0.9,0.9,,,,,,1746412671.743
822,364695226,1746416068954,3,0.0006,0.00067788,72.55,BTC-30MAY25-150000-C,94157.13,sell,1.3,1.3,,,,,,1746416068.954
821,364695225,1746416068954,2,0.0006,0.00067788,72.55,BTC-30MAY25-150000-C,94157.13,sell,0.1,0.1,,,,,,1746416068.954
823,364695227,1746416068961,3,0.0006,0.00067788,72.55,BTC-30MAY25-150000-C,94157.13,buy,0.2,0.2,,,,,,1746416068.961
824,364741342,1746452178006,0,0.0007,0.00072766,74.47,BTC-30MAY25-150000-C,94190.6,sell,1.1,1.1,,,,,,1746452178.006
825,364757607,1746455036006,1,0.0007,0.00072333,74.95,BTC-30MAY25-150000-C,93903.52,sell,2.9,2.9,,,,,,1746455036.006
826,364817188,1746496032488,2,0.0006,0.00062927,73.61,BTC-30MAY25-150000-C,94354.72,sell,1.0,1.0,,,,,,1746496032.488
827,364817367,1746496179027,3,0.0006,0.00063265,73.63,BTC-30MAY25-150000-C,94339.04,sell,1.0,1.0,,,,,,1746496179.027
829,364822647,1746499803291,3,0.0006,0.0006588,73.75,BTC-30MAY25-150000-C,94298.67,sell,0.1,0.1,,,,,,1746499803.291
828,364822646,1746499803291,3,0.0006,0.0006588,73.75,BTC-30MAY25-150000-C,94298.67,sell,3.0,3.0,,,,,,1746499803.291
830,364832275,1746513412458,3,0.0006,0.00060565,73.82,BTC-30MAY25-150000-C,94441.37,sell,0.5,0.5,,,,,,1746513412.458
831,364833375,1746515443984,3,0.0006,0.0005963,73.74,BTC-30MAY25-150000-C,94542.19,sell,0.9,0.9,,,,,,1746515443.984
832,364833659,1746516076208,3,0.0006,0.00061132,73.91,BTC-30MAY25-150000-C,94436.34,sell,1.1,1.1,,,,,,1746516076.208
833,364948996,1746574481489,3,0.0006,0.00056874,71.83,BTC-30MAY25-150000-C,96544.02,buy,0.1,0.1,,,,,,1746574481.489
835,364965854,1746580255638,1,0.0007,0.00065304,71.93,BTC-30MAY25-150000-C,97490.24,buy,0.1,0.1,,,,,,1746580255.638
836,364965855,1746580255638,1,0.0007,0.00065304,71.93,BTC-30MAY25-150000-C,97490.24,buy,15.0,15.0,,,,,,1746580255.638
834,364965853,1746580255638,0,0.0007,0.00065304,71.93,BTC-30MAY25-150000-C,97490.24,buy,0.1,0.1,,,,,,1746580255.638
837,364965856,1746580255644,1,0.0007,0.00065304,71.93,BTC-30MAY25-150000-C,97490.24,sell,2.4,2.4,,,,,,1746580255.644
839,364974418,1746584109897,1,0.0007,0.00074,72.76,BTC-30MAY25-150000-C,96952.16,sell,5.0,5.0,,,,,,1746584109.897
838,364974417,1746584109897,1,0.0007,0.00074,72.76,BTC-30MAY25-150000-C,96952.16,sell,0.7,0.7,,,,,,1746584109.897
840,364976689,1746585038207,2,0.0006,0.00065401,71.56,BTC-30MAY25-150000-C,96885.78,sell,0.5,0.5,,,,,,1746585038.207
841,364988136,1746593691902,3,0.0006,0.00065814,72.19,BTC-30MAY25-150000-C,96557.36,sell,4.4,4.4,,,,,,1746593691.902
845,364999352,1746607150221,3,0.0005,0.00060285,70.26,BTC-30MAY25-150000-C,97020.88,sell,3.0,3.0,,,,,,1746607150.221
