trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_trade_id,combo_id,unix_sec
591,ETH-254473247,1750100902807,2,0.034,0.034058,71.55,ETH-25JUL25-2300-P,2653.71,sell,1.0,1.0,,,,,,1750100902.807
592,ETH-254500036,1750113610322,0,0.0395,0.039617,71.15,ETH-25JUL25-2300-P,2597.62,buy,2.0,2.0,,,,,,1750113610.322
593,ETH-254530749,1750118433140,0,0.047,0.047535,71.71,ETH-25JUL25-2300-P,2540.01,sell,1.0,1.0,,,,,,1750118433.14
594,ETH-254566563,1750137166516,2,0.041,0.040724,72.55,ETH-25JUL25-2300-P,2593.93,buy,1.0,1.0,,,,,,1750137166.516
595,ETH-254566577,1750137186255,3,0.041,0.040893,72.6,ETH-25JUL25-2300-P,2594.38,sell,49.0,49.0,,,,,,1750137186.255
596,ETH-254618464,1750173014344,0,0.0495,0.04922,71.41,ETH-25JUL25-2300-P,2514.8,buy,1.0,1.0,,,,,,1750173014.344
597,ETH-254630144,1750175457328,0,0.0525,0.052123,71.63,ETH-25JUL25-2300-P,2495.54,buy,1.0,1.0,,,,,,1750175457.328
598,ETH-254641854,1750178688019,0,0.0535,0.052914,71.55,ETH-25JUL25-2300-P,2487.76,buy,1.0,1.0,,,,,,1750178688.019
599,ETH-254645074,1750179176658,0,0.0565,0.056652,71.05,ETH-25JUL25-2300-P,2464.23,sell,1.0,1.0,,,,,,1750179176.658
600,ETH-254655928,1750182483218,2,0.056,0.055897,71.47,ETH-25JUL25-2300-P,2469.54,buy,30.0,30.0,,,,,,1750182483.218
601,ETH-254656016,1750182509996,3,0.056,0.056101,71.25,ETH-25JUL25-2300-P,2467.97,buy,68.0,68.0,,,,,,1750182509.996
602,ETH-254656017,1750182510075,3,0.056,0.056101,71.25,ETH-25JUL25-2300-P,2467.97,buy,7.0,7.0,,,,,,1750182510.075
603,ETH-254661057,1750186410592,2,0.0535,0.053907,70.97,ETH-25JUL25-2300-P,2481.92,sell,50.0,50.0,,,,,,1750186410.592
604,ETH-254661058,1750186410602,3,0.0535,0.053907,70.97,ETH-25JUL25-2300-P,2481.92,sell,5.0,5.0,,,,,,1750186410.602
605,ETH-254667537,1750188401730,2,0.0475,0.047393,71.92,ETH-25JUL25-2300-P,2531.28,buy,1.0,1.0,,,,,,1750188401.73
606,ETH-254679899,1750197810301,0,0.0495,0.049294,71.83,ETH-25JUL25-2300-P,2515.59,buy,1.0,1.0,,,,,,1750197810.301
607,ETH-254680338,1750198678784,1,0.0495,0.049457,71.73,ETH-25JUL25-2300-P,2514.83,buy,1.0,1.0,,,,,,1750198678.784
608,ETH-254683679,1750203241142,2,0.049,0.048987,71.48,ETH-25JUL25-2300-P,2515.73,buy,1.0,1.0,,,,,,1750203241.142
609,ETH-254683712,1750203307300,3,0.049,0.04886,71.58,ETH-25JUL25-2300-P,2516.43,buy,7.0,7.0,,,,,,1750203307.3
610,ETH-254684102,1750204119300,3,0.049,0.048827,71.58,ETH-25JUL25-2300-P,2516.88,buy,1.0,1.0,,,,,,1750204119.3
611,ETH-254699307,1750225471654,2,0.045,0.044879,71.24,ETH-25JUL25-2300-P,2541.55,buy,120.0,120.0,3.0,BLOCK-205801,6490.0,,,1750225471.654
612,ETH-254700807,1750228856210,0,0.046,0.046062,70.86,ETH-25JUL25-2300-P,2530.58,buy,1.0,1.0,,,,,,1750228856.21
618,ETH-254714013,1750242480769,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,239.0,239.0,,,,,,1750242480.769
613,ETH-254714008,1750242480769,0,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,1.0,1.0,,,,,,1750242480.769
617,ETH-254714012,1750242480769,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,363.0,363.0,,,,,,1750242480.769
614,ETH-254714009,1750242480769,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,60.0,60.0,,,,,,1750242480.769
615,ETH-254714010,1750242480769,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,23.0,23.0,,,,,,1750242480.769
616,ETH-254714011,1750242480769,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,buy,2.0,2.0,,,,,,1750242480.769
619,ETH-254714014,1750242480775,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,sell,240.0,240.0,,,,,,1750242480.775
620,ETH-254714015,1750242480778,1,0.048,0.047502,71.04,ETH-25JUL25-2300-P,2516.73,sell,72.0,72.0,,,,,,1750242480.778
621,ETH-254742438,1750256159943,1,0.048,0.047393,72.74,ETH-25JUL25-2300-P,2528.77,buy,1.0,1.0,,,,,,1750256159.943
622,ETH-254743788,1750256408643,2,0.0475,0.047295,72.54,ETH-25JUL25-2300-P,2530.45,sell,105.0,105.0,,,,,,1750256408.643
623,ETH-254756249,1750260575357,0,0.0495,0.049554,71.93,ETH-25JUL25-2300-P,2510.38,buy,1.0,1.0,,,,,,1750260575.357
624,ETH-254764645,1750267683899,0,0.053,0.052931,71.8,ETH-25JUL25-2300-P,2485.11,buy,17.0,17.0,,,,,,1750267683.899
625,ETH-254814098,1750301393664,2,0.0465,0.04672,70.78,ETH-25JUL25-2300-P,2521.69,buy,2.0,2.0,,,,,,1750301393.664
626,ETH-254839743,1750341990325,2,0.046,0.045996,70.25,ETH-25JUL25-2300-P,2516.93,sell,50.0,50.0,,,,,,1750341990.325
627,ETH-254841421,1750344302936,0,0.047,0.04671,70.08,ETH-25JUL25-2300-P,2508.54,buy,17.0,17.0,,,,,,1750344302.936
628,ETH-254860134,1750368189785,2,0.046,0.046411,69.2,ETH-25JUL25-2300-P,2506.81,sell,16.0,16.0,,,,,,1750368189.785
629,ETH-254888518,1750405865996,2,0.0405,0.041152,68.96,ETH-25JUL25-2300-P,2542.72,sell,5.0,5.0,,,,,,1750405865.996
630,ETH-254892123,1750406705483,2,0.04,0.039836,70.3,ETH-25JUL25-2300-P,2557.91,sell,125.0,125.0,,,,,,1750406705.483
631,ETH-254892140,1750406707650,3,0.04,0.039813,70.37,ETH-25JUL25-2300-P,2558.47,sell,159.0,159.0,,,,,,1750406707.65
632,ETH-254892141,1750406707652,3,0.04,0.039813,70.37,ETH-25JUL25-2300-P,2558.47,sell,216.0,216.0,,,,,,1750406707.652
633,ETH-254900723,1750411230535,2,0.0395,0.040486,68.81,ETH-25JUL25-2300-P,2550.69,sell,20.0,20.0,,,,,,1750411230.535
634,ETH-254900732,1750411237221,3,0.0395,0.040476,68.8,ETH-25JUL25-2300-P,2550.56,sell,16.0,16.0,,,,,,1750411237.221
635,ETH-254900733,1750411237221,3,0.0395,0.040476,68.8,ETH-25JUL25-2300-P,2550.56,sell,22.0,22.0,,,,,,1750411237.221
636,ETH-254900734,1750411237222,3,0.0395,0.040476,68.8,ETH-25JUL25-2300-P,2550.56,sell,7.0,7.0,,,,,,1750411237.222
637,ETH-254900739,1750411238784,0,0.04,0.040498,69.26,ETH-25JUL25-2300-P,2550.41,sell,1.0,1.0,,,,,,1750411238.784
638,ETH-254910498,1750420166105,1,0.04,0.039916,69.62,ETH-25JUL25-2300-P,2553.46,buy,50.0,50.0,,,,,,1750420166.105
639,ETH-254912721,1750423028328,1,0.04,0.039773,69.73,ETH-25JUL25-2300-P,2554.13,buy,1.0,1.0,,,,,,1750423028.328
640,ETH-254913333,1750423651596,1,0.04,0.039813,69.74,ETH-25JUL25-2300-P,2554.28,buy,1.0,1.0,,,,,,1750423651.596
641,ETH-254926137,1750430581834,0,0.0445,0.044604,68.43,ETH-25JUL25-2300-P,2507.89,buy,2.0,2.0,,,,,,1750430581.834
642,ETH-254934056,1750434563721,0,0.045,0.044995,68.16,ETH-25JUL25-2300-P,2501.42,buy,30.0,30.0,,,,,,1750434563.721
643,ETH-254935271,1750435552326,0,0.046,0.045921,67.99,ETH-25JUL25-2300-P,2493.14,buy,250.0,250.0,,,,,,1750435552.326
644,ETH-254935272,1750435552333,1,0.046,0.045921,67.99,ETH-25JUL25-2300-P,2493.14,buy,50.0,50.0,,,,,,1750435552.333
645,ETH-254937597,1750436537510,0,0.048,0.047927,68.05,ETH-25JUL25-2300-P,2479.55,buy,200.0,200.0,,,,,,1750436537.51
646,ETH-254939470,1750438345328,1,0.048,0.047695,68.57,ETH-25JUL25-2300-P,2482.69,buy,8.0,8.0,,,,,,1750438345.328
647,ETH-254948917,1750440306256,0,0.0575,0.057199,68.71,ETH-25JUL25-2300-P,2423.55,buy,11.0,11.0,,,,,,1750440306.256
648,ETH-254950134,1750440500529,0,0.0577,0.057997,68.12,ETH-25JUL25-2300-P,2418.21,sell,800.0,800.0,3.0,BLOCK-206341,6686.0,,,1750440500.529
649,ETH-254951022,1750440656635,0,0.059,0.058833,68.6,ETH-25JUL25-2300-P,2413.6,buy,125.0,125.0,2.0,BLOCK-206342,,,ETH-PS-25JUL25-2300_2100,1750440656.635
650,ETH-254951229,1750440707000,2,0.0589,0.059101,68.51,ETH-25JUL25-2300-P,2413.49,sell,800.0,800.0,3.0,BLOCK-206343,6688.0,,,1750440707.0
651,ETH-254953852,1750441008315,0,0.0611,0.063091,67.3,ETH-25JUL25-2300-P,2394.22,sell,630.0,630.0,3.0,BLOCK-206346,6690.0,,,1750441008.315
652,ETH-254957045,1750441170364,0,0.066,0.065982,69.32,ETH-25JUL25-2300-P,2380.25,buy,1.0,1.0,,,,,,1750441170.364
653,ETH-254959352,1750441497826,2,0.0603,0.060315,69.41,ETH-25JUL25-2300-P,2411.26,sell,950.0,950.0,3.0,BLOCK-206349,6692.0,,,1750441497.826
654,ETH-254960372,1750441668711,2,0.0598,0.05997,69.49,ETH-25JUL25-2300-P,2414.81,sell,900.0,900.0,3.0,BLOCK-206350,6693.0,,,1750441668.711
655,ETH-254960726,1750441758721,0,0.0605,0.060952,69.16,ETH-25JUL25-2300-P,2408.8,sell,15.0,15.0,,,,,,1750441758.721
656,ETH-254960999,1750441797730,2,0.06,0.060353,69.24,ETH-25JUL25-2300-P,2412.01,sell,15.0,15.0,,,,,,1750441797.73
657,ETH-254962281,1750442039551,0,0.061,0.061016,69.39,ETH-25JUL25-2300-P,2407.66,buy,148.0,148.0,,,,,,1750442039.551
658,ETH-254962282,1750442039558,1,0.061,0.061016,69.39,ETH-25JUL25-2300-P,2407.66,buy,86.0,86.0,,,,,,1750442039.558
659,ETH-254963149,1750442215404,0,0.0615,0.061448,69.44,ETH-25JUL25-2300-P,2404.78,buy,216.0,216.0,,,,,,1750442215.404
660,ETH-254963722,1750442276299,2,0.0599,0.05929,70.0,ETH-25JUL25-2300-P,2417.26,sell,670.0,670.0,3.0,BLOCK-206358,6694.0,,,1750442276.299
661,ETH-254964273,1750442357393,2,0.0585,0.05822,69.77,ETH-25JUL25-2300-P,2423.94,sell,1.0,1.0,,,,,,1750442357.393
662,ETH-254967633,1750443371849,2,0.058,0.057436,69.97,ETH-25JUL25-2300-P,2428.18,buy,500.0,500.0,1.0,BLOCK-206363,,,,1750443371.849
663,ETH-254968368,1750443622487,2,0.0575,0.057048,69.81,ETH-25JUL25-2300-P,2430.21,buy,50.0,50.0,,,,,,1750443622.487
665,ETH-254968979,1750443812367,1,0.0585,0.058513,69.52,ETH-25JUL25-2300-P,2422.25,sell,68.0,68.0,,,,,,1750443812.367
664,ETH-254968978,1750443812367,0,0.0585,0.058513,69.52,ETH-25JUL25-2300-P,2422.25,sell,51.0,51.0,,,,,,1750443812.367
666,ETH-254969330,1750443999808,0,0.0595,0.059239,69.76,ETH-25JUL25-2300-P,2418.19,buy,50.0,50.0,,,,,,1750443999.808
667,ETH-254969331,1750443999810,1,0.0595,0.059239,69.76,ETH-25JUL25-2300-P,2418.19,sell,149.0,149.0,,,,,,1750443999.81
668,ETH-254969332,1750443999817,1,0.0595,0.059239,69.76,ETH-25JUL25-2300-P,2418.19,sell,60.0,60.0,,,,,,1750443999.817
669,ETH-254969333,1750443999822,1,0.0595,0.059239,69.76,ETH-25JUL25-2300-P,2418.19,sell,60.0,60.0,,,,,,1750443999.822
670,ETH-254969335,1750444006052,1,0.0595,0.059371,69.67,ETH-25JUL25-2300-P,2417.6,sell,5.0,5.0,,,,,,1750444006.052
671,ETH-254969337,1750444006166,1,0.0595,0.059371,69.67,ETH-25JUL25-2300-P,2417.6,sell,3.0,3.0,,,,,,1750444006.166
672,ETH-254969339,1750444006271,1,0.0595,0.059371,69.67,ETH-25JUL25-2300-P,2417.6,sell,1.0,1.0,,,,,,1750444006.271
673,ETH-254969340,1750444006608,1,0.0595,0.059371,69.67,ETH-25JUL25-2300-P,2417.6,sell,2.0,2.0,,,,,,1750444006.608
674,ETH-254969341,1750444006887,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,1.0,1.0,,,,,,1750444006.887
675,ETH-254969342,1750444006957,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,2.0,2.0,,,,,,1750444006.957
676,ETH-254969343,1750444006960,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,1.0,1.0,,,,,,1750444006.96
677,ETH-254969345,1750444007057,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,1.0,1.0,,,,,,1750444007.057
678,ETH-254969347,1750444007090,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,17.0,17.0,,,,,,1750444007.09
679,ETH-254969349,1750444007254,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,1.0,1.0,,,,,,1750444007.254
680,ETH-254969350,1750444007255,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,60.0,60.0,,,,,,1750444007.255
681,ETH-254969351,1750444007258,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,1.0,1.0,,,,,,1750444007.258
682,ETH-254969352,1750444007260,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,60.0,60.0,,,,,,1750444007.26
683,ETH-254969353,1750444007264,1,0.0595,0.059391,69.69,ETH-25JUL25-2300-P,2417.65,sell,26.0,26.0,,,,,,1750444007.264
684,ETH-254970106,1750444285538,1,0.0595,0.059336,69.78,ETH-25JUL25-2300-P,2418.17,sell,2.0,2.0,,,,,,1750444285.538
685,ETH-254970108,1750444286021,2,0.0592,0.059336,69.52,ETH-25JUL25-2300-P,2418.17,sell,450.0,450.0,3.0,BLOCK-206369,6696.0,,,1750444286.021
686,ETH-254970117,1750444289334,0,0.0595,0.059349,69.78,ETH-25JUL25-2300-P,2418.16,sell,7.0,7.0,,,,,,1750444289.334
687,ETH-254970118,1750444289397,1,0.0595,0.059349,69.78,ETH-25JUL25-2300-P,2418.16,sell,8.0,8.0,,,,,,1750444289.397
688,ETH-254970119,1750444291804,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,5.0,5.0,,,,,,1750444291.804
689,ETH-254970121,1750444291907,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,145.0,145.0,,,,,,1750444291.907
690,ETH-254970122,1750444291910,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,4.0,4.0,,,,,,1750444291.91
691,ETH-254970123,1750444291914,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,1.0,1.0,,,,,,1750444291.914
692,ETH-254970125,1750444291943,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,2.0,2.0,,,,,,1750444291.943
693,ETH-254970126,1750444291949,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,2.0,2.0,,,,,,1750444291.949
694,ETH-254970127,1750444291955,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,1.0,1.0,,,,,,1750444291.955
695,ETH-254970128,1750444291955,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,11.0,11.0,,,,,,1750444291.955
696,ETH-254970129,1750444291959,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,1.0,1.0,,,,,,1750444291.959
697,ETH-254970130,1750444291985,1,0.0595,0.059351,69.85,ETH-25JUL25-2300-P,2418.59,sell,1.0,1.0,,,,,,1750444291.985
698,ETH-254970131,1750444294470,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444294.47
699,ETH-254970132,1750444294474,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,2.0,2.0,,,,,,1750444294.474
700,ETH-254970136,1750444294577,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,3.0,3.0,,,,,,1750444294.577
701,ETH-254970137,1750444294581,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,2.0,2.0,,,,,,1750444294.581
702,ETH-254970138,1750444294585,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444294.585
703,ETH-254970139,1750444294589,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444294.589
704,ETH-254970140,1750444294591,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,60.0,60.0,,,,,,1750444294.591
705,ETH-254970141,1750444294593,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444294.593
707,ETH-254970143,1750444294596,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444294.596
706,ETH-254970142,1750444294596,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,60.0,60.0,,,,,,1750444294.596
708,ETH-254970144,1750444294632,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,23.0,23.0,,,,,,1750444294.632
709,ETH-254970145,1750444295200,1,0.0595,0.059217,69.96,ETH-25JUL25-2300-P,2419.34,sell,1.0,1.0,,,,,,1750444295.2
710,ETH-254970146,1750444295311,1,0.0595,0.059211,69.97,ETH-25JUL25-2300-P,2419.39,sell,154.0,154.0,,,,,,1750444295.311
711,ETH-254970467,1750444534673,2,0.0585,0.058491,69.81,ETH-25JUL25-2300-P,2424.09,sell,223.0,223.0,,,,,,1750444534.673
712,ETH-254970474,1750444536315,3,0.0585,0.05849,69.82,ETH-25JUL25-2300-P,2424.17,sell,223.0,223.0,,,,,,1750444536.315
713,ETH-254970595,1750444537372,3,0.0585,0.058475,69.84,ETH-25JUL25-2300-P,2424.28,sell,54.0,54.0,,,,,,1750444537.372
714,ETH-254970835,1750444621767,2,0.058,0.057843,69.93,ETH-25JUL25-2300-P,2427.96,sell,222.0,222.0,,,,,,1750444621.767
715,ETH-254970882,1750444631306,3,0.058,0.057723,70.17,ETH-25JUL25-2300-P,2429.47,sell,220.0,220.0,,,,,,1750444631.306
716,ETH-254970965,1750444671573,0,0.0585,0.058265,70.14,ETH-25JUL25-2300-P,2426.33,sell,37.0,37.0,,,,,,1750444671.573
717,ETH-254970969,1750444675919,1,0.0585,0.058312,70.12,ETH-25JUL25-2300-P,2426.26,sell,222.0,222.0,,,,,,1750444675.919
718,ETH-254970973,1750444677409,1,0.0585,0.058339,70.09,ETH-25JUL25-2300-P,2426.09,sell,222.0,222.0,,,,,,1750444677.409
719,ETH-254971160,1750444779317,1,0.0585,0.058478,70.15,ETH-25JUL25-2300-P,2426.51,sell,19.0,19.0,,,,,,1750444779.317
720,ETH-254971161,1750444779317,1,0.0585,0.058478,70.15,ETH-25JUL25-2300-P,2426.51,sell,128.0,128.0,,,,,,1750444779.317
721,ETH-254971162,1750444779321,1,0.0585,0.058478,70.15,ETH-25JUL25-2300-P,2426.51,sell,2.0,2.0,,,,,,1750444779.321
722,ETH-254971163,1750444779325,1,0.0585,0.058478,70.15,ETH-25JUL25-2300-P,2426.51,sell,3.0,3.0,,,,,,1750444779.325
723,ETH-254971300,1750444850671,1,0.0585,0.058664,70.02,ETH-25JUL25-2300-P,2425.6,sell,367.0,367.0,,,,,,1750444850.671
724,ETH-254974972,1750446912746,0,0.062,0.062281,69.21,ETH-25JUL25-2300-P,2400.41,sell,15.0,15.0,,,,,,1750446912.746
725,ETH-255000818,1750477699873,2,0.055,0.055909,67.75,ETH-25JUL25-2300-P,2429.07,sell,1.0,1.0,,,,,,1750477699.873
726,ETH-255009569,1750495590613,2,0.0545,0.055513,67.28,ETH-25JUL25-2300-P,2428.44,sell,1.0,1.0,,,,,,1750495590.613
727,ETH-255033272,1750525741531,0,0.0565,0.056657,68.09,ETH-25JUL25-2300-P,2419.42,buy,10.0,10.0,,,,,,1750525741.531
728,ETH-255033279,1750525759100,0,0.057,0.056624,68.58,ETH-25JUL25-2300-P,2419.86,buy,154.0,154.0,,,,,,1750525759.1
729,ETH-255033280,1750525759100,1,0.057,0.056624,68.58,ETH-25JUL25-2300-P,2419.86,buy,15.0,15.0,,,,,,1750525759.1
730,ETH-255048211,1750539216483,0,0.061,0.061141,69.23,ETH-25JUL25-2300-P,2399.61,sell,1.0,1.0,,,,,,1750539216.483
731,ETH-255051664,1750541096910,0,0.08,0.077308,71.69,ETH-25JUL25-2300-P,2322.5,buy,30.0,30.0,,,,,,1750541096.91
732,ETH-255058483,1750541369244,2,0.0745,0.07484,70.09,ETH-25JUL25-2300-P,2336.62,sell,1.0,1.0,,,,,,1750541369.244
734,ETH-255081572,1750542883745,1,0.088,0.087813,73.85,ETH-25JUL25-2300-P,2296.04,sell,15.0,15.0,,,,,,1750542883.745
733,ETH-255081571,1750542883745,0,0.088,0.087813,73.85,ETH-25JUL25-2300-P,2296.04,sell,20.0,20.0,,,,,,1750542883.745
735,ETH-255081577,1750542883935,0,0.0885,0.087813,74.26,ETH-25JUL25-2300-P,2296.04,sell,20.0,20.0,,,,,,1750542883.935
736,ETH-255081591,1750542886529,1,0.0885,0.087803,74.33,ETH-25JUL25-2300-P,2296.34,sell,20.0,20.0,,,,,,1750542886.529
737,ETH-255081598,1750542888395,1,0.0885,0.087755,74.26,ETH-25JUL25-2300-P,2296.02,sell,20.0,20.0,,,,,,1750542888.395
738,ETH-255082398,1750543031374,0,0.09,0.090164,73.72,ETH-25JUL25-2300-P,2287.35,sell,15.0,15.0,,,,,,1750543031.374
739,ETH-255082603,1750543104116,1,0.09,0.090443,73.39,ETH-25JUL25-2300-P,2285.5,sell,15.0,15.0,,,,,,1750543104.116
740,ETH-255083058,1750543207092,0,0.091,0.090947,73.44,ETH-25JUL25-2300-P,2281.76,sell,15.0,15.0,,,,,,1750543207.092
741,ETH-255083457,1750543286187,2,0.0895,0.089732,73.59,ETH-25JUL25-2300-P,2288.3,sell,15.0,15.0,,,,,,1750543286.187
742,ETH-255084591,1750543677747,2,0.0875,0.087785,73.35,ETH-25JUL25-2300-P,2295.12,sell,15.0,15.0,,,,,,1750543677.747
743,ETH-255087801,1750544833007,2,0.084,0.084774,72.75,ETH-25JUL25-2300-P,2307.2,sell,15.0,15.0,,,,,,1750544833.007
744,ETH-255087804,1750544833011,3,0.084,0.084774,72.75,ETH-25JUL25-2300-P,2307.2,buy,1.0,1.0,,,,,,1750544833.011
745,ETH-255087805,1750544833011,3,0.084,0.084774,72.75,ETH-25JUL25-2300-P,2307.2,buy,24.0,24.0,,,,,,1750544833.011
746,ETH-255087845,1750544835893,0,0.0845,0.08476,73.11,ETH-25JUL25-2300-P,2306.92,buy,40.0,40.0,,,,,,1750544835.893
747,ETH-255089386,1750545540787,0,0.088,0.087857,73.21,ETH-25JUL25-2300-P,2292.61,buy,1.0,1.0,,,,,,1750545540.787
748,ETH-255089659,1750545573463,2,0.0871,0.089843,70.87,ETH-25JUL25-2300-P,2284.7,sell,200.0,200.0,2.0,BLOCK-206443,6725.0,,ETH-PCAL-25JUL25_27JUN25-2300,1750545573.463
749,ETH-255090889,1750545917693,0,0.0895,0.089529,73.16,ETH-25JUL25-2300-P,2285.9,sell,14.0,14.0,,,,,,1750545917.693
750,ETH-255162739,1750569394504,2,0.0835,0.08472,69.73,ETH-25JUL25-2300-P,2292.0,sell,6.0,6.0,,,,,,1750569394.504
751,ETH-255170557,1750576105878,0,0.0845,0.085529,69.24,ETH-25JUL25-2300-P,2285.2,sell,1.0,1.0,,,,,,1750576105.878
752,ETH-255195309,1750591012889,0,0.0875,0.087801,68.42,ETH-25JUL25-2300-P,2269.79,sell,1.0,1.0,,,,,,1750591012.889
753,ETH-255197185,1750591722385,2,0.086,0.085961,68.56,ETH-25JUL25-2300-P,2277.03,buy,10.0,10.0,,,,,,1750591722.385
754,ETH-255200479,1750595159513,3,0.086,0.086006,68.91,ETH-25JUL25-2300-P,2278.29,buy,1.0,1.0,,,,,,1750595159.513
755,ETH-255211961,1750598901151,0,0.118,0.11721,72.01,ETH-25JUL25-2300-P,2176.03,sell,1.0,1.0,,,,,,1750598901.151
756,ETH-255271388,1750619068038,2,0.114,0.113856,70.68,ETH-25JUL25-2300-P,2182.56,buy,2.0,2.0,,,,,,1750619068.038
757,ETH-255277357,1750622970534,0,0.12,0.116256,73.01,ETH-25JUL25-2300-P,2171.94,buy,1.0,1.0,,,,,,1750622970.534
758,ETH-255299001,1750629276256,2,0.114,0.114121,70.41,ETH-25JUL25-2300-P,2181.0,buy,1.0,1.0,,,,,,1750629276.256
759,ETH-255355650,1750669004184,2,0.0895,0.089188,69.18,ETH-25JUL25-2300-P,2261.08,buy,15.0,15.0,,,,,,1750669004.184
760,ETH-255356583,1750669801109,0,0.091,0.090888,68.98,ETH-25JUL25-2300-P,2254.51,buy,1.0,1.0,,,,,,1750669801.109
761,ETH-255376627,1750685993437,2,0.0885,0.088134,69.61,ETH-25JUL25-2300-P,2266.37,buy,166.0,166.0,,,,,,1750685993.437
762,ETH-255376628,1750685993437,3,0.0885,0.088134,69.61,ETH-25JUL25-2300-P,2266.37,buy,7.0,7.0,,,,,,1750685993.437
763,ETH-255386539,1750687210135,2,0.078,0.078744,69.28,ETH-25JUL25-2300-P,2308.57,sell,71.0,71.0,,,,,,1750687210.135
764,ETH-255386620,1750687212045,2,0.0775,0.078011,69.37,ETH-25JUL25-2300-P,2311.14,sell,76.0,76.0,,,,,,1750687212.045
765,ETH-255387870,1750687277399,0,0.08,0.079504,70.0,ETH-25JUL25-2300-P,2303.77,buy,50.0,50.0,,,,,,1750687277.399
766,ETH-255390582,1750687654388,1,0.08,0.080076,69.37,ETH-25JUL25-2300-P,2301.14,buy,9.0,9.0,,,,,,1750687654.388
767,ETH-255394679,1750688550824,0,0.082,0.081193,70.21,ETH-25JUL25-2300-P,2296.68,buy,5.0,5.0,,,,,,1750688550.824
768,ETH-255394838,1750688555445,0,0.0825,0.082763,69.44,ETH-25JUL25-2300-P,2290.83,sell,60.0,60.0,,,,,,1750688555.445
769,ETH-255411516,1750692963149,0,0.0875,0.087358,69.64,ETH-25JUL25-2300-P,2271.08,sell,2.0,2.0,,,,,,1750692963.149
770,ETH-255415031,1750694004540,0,0.092,0.092481,69.39,ETH-25JUL25-2300-P,2252.02,sell,15.0,15.0,,,,,,1750694004.54
771,ETH-255418679,1750695154933,0,0.0975,0.096948,70.14,ETH-25JUL25-2300-P,2234.33,buy,50.0,50.0,,,,,,1750695154.933
772,ETH-255440303,1750698310226,2,0.0965,0.098028,69.69,ETH-25JUL25-2300-P,2234.95,sell,141.0,141.0,,,,,,1750698310.226
773,ETH-255469646,1750707283027,2,0.0803,0.081424,69.24,ETH-25JUL25-2300-P,2298.72,sell,2000.0,2000.0,1.0,BLOCK-206811,,,,1750707283.027
