trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
1261,ETH-253833007,1749735671883,1,0.061,0.060625,68.37,ETH-25JUL25-3000-C,2753.44,buy,8.0,8.0,,,,,,,1749735671.883
1258,ETH-253833004,1749735671883,0,0.061,0.060625,68.37,ETH-25JUL25-3000-C,2753.44,buy,3.0,3.0,,,,,,,1749735671.883
1259,ETH-253833005,1749735671883,1,0.061,0.060625,68.37,ETH-25JUL25-3000-C,2753.44,buy,204.0,204.0,,,,,,,1749735671.883
1262,ETH-253833008,1749735671890,1,0.061,0.060625,68.37,ETH-25JUL25-3000-C,2753.44,sell,3.0,3.0,,,,,,,1749735671.89
1264,ETH-253833186,1749735765886,1,0.061,0.060505,68.49,ETH-25JUL25-3000-C,2752.39,buy,1.0,1.0,,,,,,,1749735765.886
1263,ETH-253833185,1749735765886,1,0.061,0.060505,68.49,ETH-25JUL25-3000-C,2752.39,buy,6.0,6.0,,,,,,,1749735765.886
1265,ETH-253833187,1749735765889,1,0.061,0.060505,68.49,ETH-25JUL25-3000-C,2752.39,sell,215.0,215.0,,,,,,,1749735765.889
1266,ETH-253833197,1749735770016,1,0.061,0.060437,68.54,ETH-25JUL25-3000-C,2751.95,buy,10.0,10.0,,,,,,,1749735770.016
1267,ETH-253833198,1749735770028,1,0.061,0.060437,68.54,ETH-25JUL25-3000-C,2751.95,sell,20.0,20.0,,,,,,,1749735770.028
1268,ETH-253833200,1749735770800,1,0.061,0.060422,68.55,ETH-25JUL25-3000-C,2751.82,sell,20.0,20.0,,,,,,,1749735770.8
1269,ETH-253833201,1749735770834,1,0.061,0.060422,68.55,ETH-25JUL25-3000-C,2751.82,sell,1.0,1.0,,,,,,,1749735770.834
1270,ETH-253836805,1749738403515,0,0.0615,0.06167,68.12,ETH-25JUL25-3000-C,2760.12,buy,2.0,2.0,,,,,,,1749738403.515
1271,ETH-253836806,1749738403517,1,0.0615,0.06167,68.12,ETH-25JUL25-3000-C,2760.12,buy,1.0,1.0,,,,,,,1749738403.517
1272,ETH-253836807,1749738403598,1,0.0615,0.06167,68.12,ETH-25JUL25-3000-C,2760.12,buy,3.0,3.0,,,,,,,1749738403.598
1273,ETH-253836829,1749738419398,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.398
1274,ETH-253836830,1749738419398,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,135.0,135.0,,,,,,,1749738419.398
1275,ETH-253836831,1749738419409,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.409
1276,ETH-253836832,1749738419421,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.421
1277,ETH-253836833,1749738419549,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.549
1278,ETH-253836835,1749738419597,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,2.0,2.0,,,,,,,1749738419.597
1279,ETH-253836836,1749738419600,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,60.0,60.0,,,,,,,1749738419.6
1280,ETH-253836837,1749738419604,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.604
1281,ETH-253836838,1749738419611,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.611
1282,ETH-253836839,1749738419615,1,0.0615,0.061507,68.1,ETH-25JUL25-3000-C,2760.31,buy,1.0,1.0,,,,,,,1749738419.615
1283,ETH-253839418,1749740577463,0,0.063,0.063142,68.21,ETH-25JUL25-3000-C,2770.08,buy,1.0,1.0,,,,,,,1749740577.463
1284,ETH-253840888,1749741764452,2,0.061,0.061641,67.63,ETH-25JUL25-3000-C,2761.07,sell,203.0,203.0,,,,,,,1749741764.452
1285,ETH-253840889,1749741764559,3,0.061,0.061641,67.63,ETH-25JUL25-3000-C,2761.13,sell,3.0,3.0,,,,,,,1749741764.559
1286,ETH-253840890,1749741764659,3,0.061,0.061641,67.63,ETH-25JUL25-3000-C,2761.13,sell,4.0,4.0,,,,,,,1749741764.659
1287,ETH-253850159,1749745423296,2,0.0585,0.058538,68.31,ETH-25JUL25-3000-C,2735.31,buy,3.0,3.0,,,,,,,1749745423.296
1288,ETH-253850234,1749745523675,3,0.0585,0.058556,68.01,ETH-25JUL25-3000-C,2738.46,buy,1.0,1.0,,,,,,,1749745523.675
1289,ETH-253850235,1749745523675,3,0.0585,0.058556,68.01,ETH-25JUL25-3000-C,2738.46,buy,59.0,59.0,,,,,,,1749745523.675
1290,ETH-253850236,1749745523688,3,0.0585,0.058556,68.01,ETH-25JUL25-3000-C,2738.46,buy,60.0,60.0,,,,,,,1749745523.688
1291,ETH-253850237,1749745523689,3,0.0585,0.058556,68.01,ETH-25JUL25-3000-C,2738.46,buy,85.0,85.0,,,,,,,1749745523.689
1292,ETH-253850238,1749745523689,3,0.0585,0.058556,68.01,ETH-25JUL25-3000-C,2738.46,buy,3.0,3.0,,,,,,,1749745523.689
1293,ETH-253854364,1749748617016,0,0.06,0.059933,67.81,ETH-25JUL25-3000-C,2752.5,buy,4.0,4.0,,,,,,,1749748617.016
1294,ETH-253854365,1749748617016,1,0.06,0.059933,67.81,ETH-25JUL25-3000-C,2752.5,buy,151.0,151.0,,,,,,,1749748617.016
1295,ETH-253854370,1749748617041,1,0.06,0.059933,67.81,ETH-25JUL25-3000-C,2752.5,buy,53.0,53.0,,,,,,,1749748617.041
1296,ETH-253854371,1749748617041,1,0.06,0.059933,67.81,ETH-25JUL25-3000-C,2752.5,buy,3.0,3.0,,,,,,,1749748617.041
1297,ETH-253856227,1749749622394,0,0.0615,0.061617,67.75,ETH-25JUL25-3000-C,2765.09,buy,2.0,2.0,,,,,,,1749749622.394
1298,ETH-253856228,1749749622396,1,0.0615,0.061617,67.75,ETH-25JUL25-3000-C,2765.09,buy,1.0,1.0,,,,,,,1749749622.396
1299,ETH-253856229,1749749622524,1,0.0615,0.061617,67.75,ETH-25JUL25-3000-C,2765.09,buy,3.0,3.0,,,,,,,1749749622.524
1300,ETH-253856245,1749749642771,1,0.0615,0.061565,67.69,ETH-25JUL25-3000-C,2765.77,buy,1.0,1.0,,,,,,,1749749642.771
1301,ETH-253856246,1749749642771,1,0.0615,0.061565,67.69,ETH-25JUL25-3000-C,2765.77,buy,204.0,204.0,,,,,,,1749749642.771
1302,ETH-253857685,1749751002916,2,0.061,0.061198,67.7,ETH-25JUL25-3000-C,2761.83,buy,3.0,3.0,,,,,,,1749751002.916
1303,ETH-253857686,1749751002996,3,0.061,0.061198,67.7,ETH-25JUL25-3000-C,2761.83,buy,4.0,4.0,,,,,,,1749751002.996
1304,ETH-253857687,1749751003075,3,0.061,0.061198,67.7,ETH-25JUL25-3000-C,2761.83,buy,30.0,30.0,,,,,,,1749751003.075
1305,ETH-253857810,1749751113044,3,0.061,0.061036,67.7,ETH-25JUL25-3000-C,2761.64,buy,141.0,141.0,,,,,,,1749751113.044
1306,ETH-253857811,1749751113253,3,0.061,0.061036,67.7,ETH-25JUL25-3000-C,2761.64,buy,1.0,1.0,,,,,,,1749751113.253
1307,ETH-253857813,1749751113689,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,1.0,1.0,,,,,,,1749751113.689
1308,ETH-253857814,1749751113695,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,1.0,1.0,,,,,,,1749751113.695
1309,ETH-253857815,1749751113699,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,1.0,1.0,,,,,,,1749751113.699
1310,ETH-253857816,1749751113702,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,1.0,1.0,,,,,,,1749751113.702
1311,ETH-253857817,1749751113707,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,1.0,1.0,,,,,,,1749751113.707
1312,ETH-253857818,1749751114017,3,0.061,0.061046,67.68,ETH-25JUL25-3000-C,2761.81,buy,27.0,27.0,,,,,,,1749751114.017
1313,ETH-253869942,1749757526232,2,0.055,0.055239,67.61,ETH-25JUL25-3000-C,2716.3,sell,1.0,1.0,,,,,,,1749757526.232
1314,ETH-253878986,1749758857631,2,0.0535,0.053605,67.71,ETH-25JUL25-3000-C,2703.03,buy,1.0,1.0,,,,,,,1749758857.631
1315,ETH-253883245,1749759650737,2,0.052,0.051974,67.87,ETH-25JUL25-3000-C,2689.45,sell,1.0,1.0,,,,,,,1749759650.737
1316,ETH-253885875,1749760686171,2,0.0505,0.050836,67.83,ETH-25JUL25-3000-C,2677.05,sell,15.0,15.0,,,,,,,1749760686.171
1317,ETH-253887505,1749760833330,2,0.0495,0.049778,67.91,ETH-25JUL25-3000-C,2667.75,sell,2.0,2.0,,,,,,,1749760833.33
1318,ETH-253899733,1749761669568,2,0.0455,0.04525,68.47,ETH-25JUL25-3000-C,2626.85,sell,4.0,4.0,,,,,,,1749761669.568
1319,ETH-253900434,1749761703966,2,0.045,0.044937,68.41,ETH-25JUL25-3000-C,2622.96,buy,9.0,9.0,,,,,,,1749761703.966
1320,ETH-253900435,1749761703976,3,0.045,0.044937,68.41,ETH-25JUL25-3000-C,2622.96,buy,1.0,1.0,,,,,,,1749761703.976
1321,ETH-253970060,1749774784673,2,0.038,0.037516,70.0,ETH-25JUL25-3000-C,2537.95,sell,5.0,5.0,,,,,,,1749774784.673
1322,ETH-254025122,1749777479373,2,0.037,0.036344,73.12,ETH-25JUL25-3000-C,2491.11,buy,1.0,1.0,,,,,,,1749777479.373
1325,ETH-254027858,1749777776714,3,0.037,0.036839,73.1,ETH-25JUL25-3000-C,2491.18,sell,200.0,200.0,,,,,,,1749777776.714
1323,ETH-254027856,1749777776714,3,0.037,0.036839,73.1,ETH-25JUL25-3000-C,2491.18,sell,4.0,4.0,,,,,,,1749777776.714
1324,ETH-254027857,1749777776714,3,0.037,0.036839,73.1,ETH-25JUL25-3000-C,2491.18,sell,3.0,3.0,,,,,,,1749777776.714
1327,ETH-254045316,1749780107848,3,0.037,0.037317,72.86,ETH-25JUL25-3000-C,2494.2,sell,4.0,4.0,,,,,,,1749780107.848
1326,ETH-254045315,1749780107848,3,0.037,0.037317,72.86,ETH-25JUL25-3000-C,2494.2,sell,200.0,200.0,,,,,,,1749780107.848
1328,ETH-254045317,1749780107848,3,0.037,0.037317,72.86,ETH-25JUL25-3000-C,2494.2,sell,3.0,3.0,,,,,,,1749780107.848
1329,ETH-254052381,1749781377113,2,0.0353,0.035769,72.45,ETH-25JUL25-3000-C,2481.04,sell,50.0,50.0,,,ETH-STRG-25JUL25-2300_3000,ETH-254052380,,,1749781377.113
1330,ETH-254056518,1749782334417,0,0.0355,0.03573,72.48,ETH-25JUL25-3000-C,2483.21,sell,10.0,10.0,,,,,,,1749782334.417
1331,ETH-254060816,1749782625741,2,0.0335,0.033734,72.61,ETH-25JUL25-3000-C,2459.92,sell,10.0,10.0,,,,,,,1749782625.741
1332,ETH-254065469,1749782769542,3,0.0335,0.033516,72.77,ETH-25JUL25-3000-C,2457.49,buy,2.0,2.0,,,,,,,1749782769.542
1333,ETH-254074688,1749784422611,0,0.037,0.03707,72.46,ETH-25JUL25-3000-C,2499.44,sell,200.0,200.0,,,,,,,1749784422.611
1335,ETH-254074735,1749784447229,1,0.037,0.036828,72.65,ETH-25JUL25-3000-C,2497.15,sell,3.0,3.0,,,,,,,1749784447.229
1334,ETH-254074734,1749784447229,1,0.037,0.036828,72.65,ETH-25JUL25-3000-C,2497.15,sell,4.0,4.0,,,,,,,1749784447.229
1336,ETH-254075965,1749784739127,0,0.0375,0.037497,72.49,ETH-25JUL25-3000-C,2503.79,sell,2.0,2.0,,,,,,,1749784739.127
1337,ETH-254076511,1749785023229,2,0.037,0.036842,72.52,ETH-25JUL25-3000-C,2498.54,sell,4.0,4.0,,,,,,,1749785023.229
1338,ETH-254076512,1749785023243,3,0.037,0.036842,72.52,ETH-25JUL25-3000-C,2498.54,sell,201.0,201.0,,,,,,,1749785023.243
1339,ETH-254076546,1749785043335,3,0.037,0.03678,72.63,ETH-25JUL25-3000-C,2497.08,sell,3.0,3.0,,,,,,,1749785043.335
1340,ETH-254084584,1749787423699,0,0.0375,0.037238,72.26,ETH-25JUL25-3000-C,2507.25,sell,3.0,3.0,,,,,,,1749787423.699
1341,ETH-254084585,1749787423829,1,0.0375,0.037238,72.26,ETH-25JUL25-3000-C,2507.25,sell,201.0,201.0,,,,,,,1749787423.829
1342,ETH-254084586,1749787424076,1,0.0375,0.037238,72.26,ETH-25JUL25-3000-C,2507.25,sell,4.0,4.0,,,,,,,1749787424.076
1343,ETH-254085200,1749787772412,2,0.0365,0.036719,71.82,ETH-25JUL25-3000-C,2502.01,buy,50.0,50.0,,,,,,,1749787772.412
1344,ETH-254087951,1749789948745,0,0.038,0.037944,72.01,ETH-25JUL25-3000-C,2515.5,sell,4.0,4.0,,,,,,,1749789948.745
1346,ETH-254087953,1749789948745,1,0.038,0.037944,72.01,ETH-25JUL25-3000-C,2515.5,sell,201.0,201.0,,,,,,,1749789948.745
1345,ETH-254087952,1749789948745,1,0.038,0.037944,72.01,ETH-25JUL25-3000-C,2515.5,sell,3.0,3.0,,,,,,,1749789948.745
1348,ETH-254088392,1749790506590,1,0.038,0.037587,72.22,ETH-25JUL25-3000-C,2513.29,buy,2.0,2.0,,,,,,,1749790506.59
1347,ETH-254088391,1749790506590,1,0.038,0.037587,72.22,ETH-25JUL25-3000-C,2513.29,buy,1.0,1.0,,,,,,,1749790506.59
1349,ETH-254091067,1749792764072,1,0.038,0.037861,71.92,ETH-25JUL25-3000-C,2516.51,buy,3.0,3.0,,,,,,,1749792764.072
1352,ETH-254091071,1749792764182,1,0.038,0.037861,71.92,ETH-25JUL25-3000-C,2516.51,buy,50.0,50.0,,,,,,,1749792764.182
1353,ETH-254091072,1749792764182,0,0.0385,0.037861,72.36,ETH-25JUL25-3000-C,2516.51,buy,142.0,142.0,,,,,,,1749792764.182
1350,ETH-254091069,1749792764182,1,0.038,0.037861,71.92,ETH-25JUL25-3000-C,2516.51,buy,8.0,8.0,,,,,,,1749792764.182
1351,ETH-254091070,1749792764182,1,0.038,0.037861,71.92,ETH-25JUL25-3000-C,2516.51,buy,1.0,1.0,,,,,,,1749792764.182
1354,ETH-254091073,1749792764298,1,0.0385,0.037861,72.36,ETH-25JUL25-3000-C,2516.51,buy,4.0,4.0,,,,,,,1749792764.298
1355,ETH-254097555,1749797373690,2,0.0375,0.037832,71.67,ETH-25JUL25-3000-C,2514.43,buy,2.0,2.0,,,,,,,1749797373.69
1357,ETH-254098789,1749797626003,1,0.0385,0.038641,71.7,ETH-25JUL25-3000-C,2524.66,sell,21.0,21.0,,,,,,,1749797626.003
1356,ETH-254098788,1749797626003,0,0.0385,0.038641,71.7,ETH-25JUL25-3000-C,2524.66,sell,4.0,4.0,,,,,,,1749797626.003
1358,ETH-254099826,1749797826360,1,0.0385,0.038468,71.97,ETH-25JUL25-3000-C,2521.65,sell,180.0,180.0,,,,,,,1749797826.36
1359,ETH-254099827,1749797826360,1,0.0385,0.038468,71.97,ETH-25JUL25-3000-C,2521.65,sell,3.0,3.0,,,,,,,1749797826.36
1360,ETH-254102821,1749798842862,1,0.0385,0.038503,71.9,ETH-25JUL25-3000-C,2522.77,sell,3.0,3.0,,,,,,,1749798842.862
1361,ETH-254102822,1749798842862,1,0.0385,0.038503,71.9,ETH-25JUL25-3000-C,2522.77,sell,33.0,33.0,,,,,,,1749798842.862
1362,ETH-254102823,1749798842872,1,0.0385,0.038503,71.9,ETH-25JUL25-3000-C,2522.77,sell,1.0,1.0,,,,,,,1749798842.872
1363,ETH-254102824,1749798842880,1,0.0385,0.038503,71.9,ETH-25JUL25-3000-C,2522.77,sell,5.0,5.0,,,,,,,1749798842.88
1364,ETH-254102832,1749798842893,1,0.0385,0.038503,71.9,ETH-25JUL25-3000-C,2522.77,sell,10.0,10.0,,,,,,,1749798842.893
1365,ETH-254102836,1749798843864,1,0.0385,0.038502,71.9,ETH-25JUL25-3000-C,2522.74,sell,152.0,152.0,,,,,,,1749798843.864
1366,ETH-254102837,1749798843864,1,0.0385,0.038502,71.9,ETH-25JUL25-3000-C,2522.74,sell,4.0,4.0,,,,,,,1749798843.864
1368,ETH-254107545,1749800079288,1,0.0395,0.039427,71.88,ETH-25JUL25-3000-C,2532.96,sell,4.0,4.0,,,,,,,1749800079.288
1369,ETH-254107546,1749800079288,1,0.0395,0.039427,71.88,ETH-25JUL25-3000-C,2532.96,sell,3.0,3.0,,,,,,,1749800079.288
1367,ETH-254107544,1749800079288,0,0.0395,0.039427,71.88,ETH-25JUL25-3000-C,2532.96,sell,202.0,202.0,,,,,,,1749800079.288
1370,ETH-254117591,1749802422729,0,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,3.0,3.0,,,,,,,1749802422.729
1371,ETH-254117592,1749802422860,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802422.86
1372,ETH-254117593,1749802422899,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,146.0,146.0,,,,,,,1749802422.899
1373,ETH-254117594,1749802422954,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802422.954
1374,ETH-254117595,1749802422959,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802422.959
1375,ETH-254117596,1749802422962,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802422.962
1376,ETH-254117597,1749802422966,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802422.966
1377,ETH-254117598,1749802423149,1,0.04,0.039711,71.65,ETH-25JUL25-3000-C,2540.32,sell,1.0,1.0,,,,,,,1749802423.149
1379,ETH-254117618,1749802432851,1,0.04,0.039831,71.65,ETH-25JUL25-3000-C,2540.39,sell,4.0,4.0,,,,,,,1749802432.851
1378,ETH-254117617,1749802432851,1,0.04,0.039831,71.65,ETH-25JUL25-3000-C,2540.39,sell,50.0,50.0,,,,,,,1749802432.851
1380,ETH-254123566,1749805442129,2,0.038,0.037269,71.96,ETH-25JUL25-3000-C,2518.52,buy,1.0,1.0,,,,,,,1749805442.129
1382,ETH-254133603,1749809104423,3,0.037,0.037,71.47,ETH-25JUL25-3000-C,2514.26,sell,142.0,142.0,,,,,,,1749809104.423
1381,ETH-254133602,1749809104423,2,0.037,0.037,71.47,ETH-25JUL25-3000-C,2514.26,sell,3.0,3.0,,,,,,,1749809104.423
1384,ETH-254133605,1749809104434,3,0.037,0.037,71.47,ETH-25JUL25-3000-C,2514.26,sell,4.0,4.0,,,,,,,1749809104.434
1383,ETH-254133604,1749809104434,3,0.037,0.037,71.47,ETH-25JUL25-3000-C,2514.26,sell,60.0,60.0,,,,,,,1749809104.434
1385,ETH-254139033,1749812806895,0,0.0385,0.038377,71.15,ETH-25JUL25-3000-C,2533.82,sell,4.0,4.0,,,,,,,1749812806.895
1386,ETH-254139034,1749812806991,1,0.0385,0.038377,71.15,ETH-25JUL25-3000-C,2533.82,sell,202.0,202.0,,,,,,,1749812806.991
1387,ETH-254139035,1749812807114,1,0.0385,0.038377,71.15,ETH-25JUL25-3000-C,2533.82,sell,3.0,3.0,,,,,,,1749812807.114
1389,ETH-254144976,1749816485099,1,0.0395,0.039643,70.6,ETH-25JUL25-3000-C,2550.55,sell,105.0,105.0,,,,,,,1749816485.099
1388,ETH-254144975,1749816485099,0,0.0395,0.039643,70.6,ETH-25JUL25-3000-C,2550.55,sell,4.0,4.0,,,,,,,1749816485.099
1390,ETH-254144977,1749816485113,1,0.0395,0.039643,70.6,ETH-25JUL25-3000-C,2550.55,sell,97.0,97.0,,,,,,,1749816485.113
1391,ETH-254144978,1749816485113,1,0.0395,0.039643,70.6,ETH-25JUL25-3000-C,2550.55,sell,3.0,3.0,,,,,,,1749816485.113
1392,ETH-254147405,1749817604662,0,0.04,0.039809,70.84,ETH-25JUL25-3000-C,2553.0,sell,202.0,202.0,,,,,,,1749817604.662
1394,ETH-254147430,1749817622235,1,0.04,0.039861,70.81,ETH-25JUL25-3000-C,2553.34,sell,4.0,4.0,,,,,,,1749817622.235
1393,ETH-254147429,1749817622235,1,0.04,0.039861,70.81,ETH-25JUL25-3000-C,2553.34,sell,3.0,3.0,,,,,,,1749817622.235
1396,ETH-254154322,1749822338118,1,0.04,0.039822,70.81,ETH-25JUL25-3000-C,2553.93,sell,1.0,1.0,,,,,,,1749822338.118
1395,ETH-254154321,1749822338118,1,0.04,0.039822,70.81,ETH-25JUL25-3000-C,2553.93,sell,2.0,2.0,,,,,,,1749822338.118
1397,ETH-254154323,1749822338118,1,0.04,0.039822,70.81,ETH-25JUL25-3000-C,2553.93,sell,4.0,4.0,,,,,,,1749822338.118
1398,ETH-254154324,1749822338118,1,0.04,0.039822,70.81,ETH-25JUL25-3000-C,2553.93,sell,203.0,203.0,,,,,,,1749822338.118
1399,ETH-254167838,1749826783468,2,0.0385,0.038306,70.8,ETH-25JUL25-3000-C,2539.85,sell,202.0,202.0,,,,,,,1749826783.468
1400,ETH-254167845,1749826783820,3,0.0385,0.0383,70.8,ETH-25JUL25-3000-C,2539.87,sell,3.0,3.0,,,,,,,1749826783.82
1401,ETH-254167897,1749826817154,3,0.0385,0.038261,70.84,ETH-25JUL25-3000-C,2539.38,sell,4.0,4.0,,,,,,,1749826817.154
1402,ETH-254170807,1749827709584,0,0.0395,0.039496,70.8,ETH-25JUL25-3000-C,2549.49,sell,144.0,144.0,,,,,,,1749827709.584
1403,ETH-254170808,1749827709590,1,0.0395,0.039496,70.8,ETH-25JUL25-3000-C,2549.49,sell,2.0,2.0,,,,,,,1749827709.59
1404,ETH-254170809,1749827709599,1,0.0395,0.039496,70.8,ETH-25JUL25-3000-C,2549.49,sell,2.0,2.0,,,,,,,1749827709.599
1405,ETH-254170812,1749827712004,1,0.0395,0.039449,70.87,ETH-25JUL25-3000-C,2548.76,sell,1.0,1.0,,,,,,,1749827712.004
1406,ETH-254170813,1749827714102,1,0.0395,0.039423,70.92,ETH-25JUL25-3000-C,2548.16,sell,2.0,2.0,,,,,,,1749827714.102
1407,ETH-254170814,1749827714111,1,0.0395,0.039423,70.92,ETH-25JUL25-3000-C,2548.16,sell,1.0,1.0,,,,,,,1749827714.111
1408,ETH-254170815,1749827714131,1,0.0395,0.039423,70.92,ETH-25JUL25-3000-C,2548.16,sell,1.0,1.0,,,,,,,1749827714.131
1409,ETH-254170816,1749827714517,1,0.0395,0.039423,70.92,ETH-25JUL25-3000-C,2548.16,sell,1.0,1.0,,,,,,,1749827714.517
1410,ETH-254170817,1749827714980,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827714.98
1411,ETH-254170819,1749827715324,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,2.0,2.0,,,,,,,1749827715.324
1412,ETH-254170820,1749827715330,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.33
1413,ETH-254170823,1749827715343,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.343
1414,ETH-254170824,1749827715351,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.351
1415,ETH-254170825,1749827715357,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.357
1416,ETH-254170826,1749827715368,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.368
1417,ETH-254170827,1749827715377,1,0.0395,0.039375,70.93,ETH-25JUL25-3000-C,2548.1,sell,1.0,1.0,,,,,,,1749827715.377
1419,ETH-254170830,1749827717494,1,0.0395,0.039376,70.95,ETH-25JUL25-3000-C,2547.8,sell,3.0,3.0,,,,,,,1749827717.494
1420,ETH-254170831,1749827717494,1,0.0395,0.039376,70.95,ETH-25JUL25-3000-C,2547.8,sell,4.0,4.0,,,,,,,1749827717.494
1418,ETH-254170829,1749827717494,1,0.0395,0.039376,70.95,ETH-25JUL25-3000-C,2547.8,sell,39.0,39.0,,,,,,,1749827717.494
1422,ETH-254180382,1749831458877,1,0.043,0.042918,70.99,ETH-25JUL25-3000-C,2581.49,sell,4.0,4.0,,,,,,,1749831458.877
1423,ETH-254180383,1749831458877,1,0.043,0.042918,70.99,ETH-25JUL25-3000-C,2581.49,sell,149.0,149.0,,,,,,,1749831458.877
1421,ETH-254180381,1749831458877,0,0.043,0.042918,70.99,ETH-25JUL25-3000-C,2581.49,sell,3.0,3.0,,,,,,,1749831458.877
1424,ETH-254180384,1749831458883,1,0.043,0.042918,70.99,ETH-25JUL25-3000-C,2581.49,sell,54.0,54.0,,,,,,,1749831458.883
1425,ETH-254186325,1749834051944,2,0.041,0.040922,71.02,ETH-25JUL25-3000-C,2562.04,sell,2.0,2.0,,,,,,,1749834051.944
1426,ETH-254190099,1749835659029,2,0.0385,0.038765,70.71,ETH-25JUL25-3000-C,2541.37,buy,9.0,9.0,,,,,,,1749835659.029
1427,ETH-254196725,1749837983157,3,0.0385,0.038395,71.39,ETH-25JUL25-3000-C,2533.87,sell,2.0,2.0,,,,,,,1749837983.157
1428,ETH-254204885,1749840692823,2,0.038,0.038076,71.61,ETH-25JUL25-3000-C,2526.83,buy,222.0,222.0,,,,,,,1749840692.823
1429,ETH-254207077,1749841784589,0,0.039,0.039022,71.87,ETH-25JUL25-3000-C,2534.08,sell,3.0,3.0,,,,,,,1749841784.589
1430,ETH-254207426,1749841927325,1,0.039,0.039086,71.83,ETH-25JUL25-3000-C,2534.84,sell,17.0,17.0,,,,,,,1749841927.325
1431,ETH-254207427,1749841927337,1,0.039,0.039086,71.83,ETH-25JUL25-3000-C,2534.84,sell,7.0,7.0,,,,,,,1749841927.337
1432,ETH-254207428,1749841927353,1,0.039,0.039086,71.83,ETH-25JUL25-3000-C,2534.84,sell,1.0,1.0,,,,,,,1749841927.353
1433,ETH-254207429,1749841927362,1,0.039,0.039086,71.83,ETH-25JUL25-3000-C,2534.84,sell,2.0,2.0,,,,,,,1749841927.362
1434,ETH-254207443,1749841935386,1,0.039,0.039015,71.93,ETH-25JUL25-3000-C,2533.8,sell,26.0,26.0,,,,,,,1749841935.386
1435,ETH-254207470,1749841935575,1,0.039,0.039015,71.93,ETH-25JUL25-3000-C,2533.8,sell,144.0,144.0,,,,,,,1749841935.575
1436,ETH-254207471,1749841935605,1,0.039,0.039015,71.93,ETH-25JUL25-3000-C,2533.8,sell,2.0,2.0,,,,,,,1749841935.605
1437,ETH-254207472,1749841935631,1,0.039,0.039015,71.93,ETH-25JUL25-3000-C,2533.8,sell,1.0,1.0,,,,,,,1749841935.631
1438,ETH-254207474,1749841935645,1,0.039,0.039015,71.93,ETH-25JUL25-3000-C,2533.8,sell,1.0,1.0,,,,,,,1749841935.645
1439,ETH-254207480,1749841938102,1,0.039,0.038874,72.05,ETH-25JUL25-3000-C,2532.4,sell,1.0,1.0,,,,,,,1749841938.102
