trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
2818,ETH-256976770,1752112050903,0,0.0482,0.047788,63.53,ETH-25JUL25-2800-C,2772.09,sell,125.0,2.0,BLOCK-209443,125.0,ETH-STRG-25JUL25-2600_2800,,,,1752112050.903
2819,ETH-256976826,1752112080211,0,0.0485,0.047985,63.88,ETH-25JUL25-2800-C,2772.22,sell,4.0,,,4.0,,,,,1752112080.211
2820,ETH-256976834,1752112082911,1,0.0485,0.048012,63.88,ETH-25JUL25-2800-C,2772.21,sell,28.0,,,28.0,,,,,1752112082.911
2821,ETH-256977162,1752112283342,0,0.049,0.048884,64.05,ETH-25JUL25-2800-C,2773.35,sell,30.0,,,30.0,,,,,1752112283.342
2822,ETH-256977260,1752112359076,0,0.0495,0.049462,64.07,ETH-25JUL25-2800-C,2776.26,sell,5.0,,,5.0,,,,,1752112359.076
2823,ETH-256977366,1752112461181,0,0.05,0.049916,64.26,ETH-25JUL25-2800-C,2778.38,sell,1.0,,,1.0,,,,,1752112461.181
2824,ETH-256978421,1752113214245,0,0.051,0.050582,64.92,ETH-25JUL25-2800-C,2781.56,buy,51.0,,,51.0,,,,,1752113214.245
2825,ETH-256978422,1752113214245,1,0.051,0.050582,64.92,ETH-25JUL25-2800-C,2781.56,buy,2.0,,,2.0,,,,,1752113214.245
2826,ETH-256978720,1752113379152,0,0.0515,0.051155,65.14,ETH-25JUL25-2800-C,2783.22,buy,50.0,,,50.0,,,,,1752113379.152
2827,ETH-256980307,1752113936817,0,0.0525,0.051714,65.98,ETH-25JUL25-2800-C,2785.59,buy,1.0,,,1.0,,,,,1752113936.817
2828,ETH-256981165,1752114384062,0,0.054,0.053776,65.64,ETH-25JUL25-2800-C,2795.74,buy,1.0,,,1.0,,,,,1752114384.062
2829,ETH-256981611,1752114490517,2,0.0528,0.053673,64.3,ETH-25JUL25-2800-C,2795.11,sell,1000.0,2.0,BLOCK-209468,1000.0,ETH-CCAL-29AUG25_25JUL25-2800,,,,1752114490.517
2831,ETH-256981625,1752114502928,0,0.0545,0.053617,66.45,ETH-25JUL25-2800-C,2794.87,buy,27.0,,,27.0,,,,,1752114502.928
2830,ETH-256981624,1752114502928,0,0.054,0.053617,65.83,ETH-25JUL25-2800-C,2794.87,buy,52.0,,,52.0,,,,,1752114502.928
2832,ETH-256982578,1752115100619,2,0.0502,0.050677,64.55,ETH-25JUL25-2800-C,2778.79,buy,100.0,,,100.0,ETH-STRD-25JUL25-2800,ETH-256982577,,,1752115100.619
2833,ETH-256982711,1752115187425,0,0.0503,0.050725,64.59,ETH-25JUL25-2800-C,2779.41,sell,1000.0,2.0,BLOCK-209469,1000.0,ETH-CCAL-29AUG25_25JUL25-2800,,,,1752115187.425
2834,ETH-256983318,1752115821100,0,0.051,0.050873,64.75,ETH-25JUL25-2800-C,2782.87,buy,14.0,,,14.0,,,,,1752115821.1
2835,ETH-256983697,1752116306209,1,0.051,0.050931,64.68,ETH-25JUL25-2800-C,2783.29,buy,36.0,,,36.0,,,,,1752116306.209
2836,ETH-256985043,1752117466756,0,0.0515,0.051206,65.15,ETH-25JUL25-2800-C,2784.28,sell,1000.0,2.0,BLOCK-209478,1000.0,ETH-CCAL-29AUG25_25JUL25-2800,,,,1752117466.756
2837,ETH-256996600,1752130775774,0,0.0525,0.052726,63.99,ETH-25JUL25-2800-C,2797.23,sell,2.0,,,2.0,,,,,1752130775.774
2838,ETH-256996601,1752130775774,1,0.0525,0.052726,63.99,ETH-25JUL25-2800-C,2797.23,sell,1.0,,,1.0,,,,,1752130775.774
2839,ETH-256997485,1752131288361,0,0.0545,0.053093,65.89,ETH-25JUL25-2800-C,2799.92,buy,20.0,,,20.0,,,,,1752131288.361
2840,ETH-256998732,1752131345844,0,0.057,0.055379,66.35,ETH-25JUL25-2800-C,2812.49,buy,1.0,,,1.0,,,,,1752131345.844
2841,ETH-256998755,1752131352542,2,0.0555,0.05559,64.19,ETH-25JUL25-2800-C,2813.74,sell,1.0,,,1.0,,,,,1752131352.542
2842,ETH-256998939,1752131369653,0,0.057,0.055669,66.11,ETH-25JUL25-2800-C,2813.52,buy,1.0,,,1.0,,,,,1752131369.653
2843,ETH-256999017,1752131376590,2,0.0555,0.055602,64.2,ETH-25JUL25-2800-C,2813.73,sell,1.0,,,1.0,,,,,1752131376.59
2844,ETH-256999130,1752131393859,0,0.057,0.05593,65.72,ETH-25JUL25-2800-C,2815.23,buy,1.0,,,1.0,,,,,1752131393.859
2845,ETH-257002964,1752132088995,2,0.0555,0.055705,64.3,ETH-25JUL25-2800-C,2813.21,sell,20.0,,,20.0,,,,,1752132088.995
2846,ETH-257003857,1752132545143,2,0.0545,0.054244,64.49,ETH-25JUL25-2800-C,2806.6,sell,1.0,,,1.0,,,,,1752132545.143
2847,ETH-257004151,1752132613466,0,0.056,0.055972,64.42,ETH-25JUL25-2800-C,2815.08,sell,1.0,,,1.0,,,,,1752132613.466
2848,ETH-257005163,1752133020667,2,0.055,0.054754,64.65,ETH-25JUL25-2800-C,2808.46,sell,1.0,,,1.0,,,,,1752133020.667
2849,ETH-257005895,1752133277832,2,0.0545,0.054543,64.35,ETH-25JUL25-2800-C,2806.91,sell,2.0,,,2.0,,,,,1752133277.832
2850,ETH-257006204,1752133307728,2,0.052,0.052912,63.23,ETH-25JUL25-2800-C,2798.2,sell,1.0,,,1.0,,,,,1752133307.728
2851,ETH-257011536,1752136148110,3,0.052,0.051451,64.96,ETH-25JUL25-2800-C,2789.68,sell,1.0,,,1.0,,,,,1752136148.11
2852,ETH-257011545,1752136169300,3,0.052,0.051491,64.92,ETH-25JUL25-2800-C,2789.84,buy,1.0,,,1.0,,,,,1752136169.3
2853,ETH-257011577,1752136185030,3,0.052,0.051555,64.85,ETH-25JUL25-2800-C,2790.12,buy,1.0,,,1.0,,,,,1752136185.03
2854,ETH-257011607,1752136214030,0,0.0525,0.051744,65.26,ETH-25JUL25-2800-C,2791.1,buy,1.0,,,1.0,,,,,1752136214.03
2855,ETH-257019110,1752143332382,2,0.049,0.049522,64.2,ETH-25JUL25-2800-C,2776.66,sell,5.0,,,5.0,,,,,1752143332.382
2856,ETH-257019781,1752144127455,0,0.05,0.05041,64.2,ETH-25JUL25-2800-C,2783.33,sell,1.0,,,1.0,,,,,1752144127.455
2857,ETH-257021408,1752146273882,1,0.05,0.049904,64.7,ETH-25JUL25-2800-C,2781.17,sell,26.0,,,26.0,,,,,1752146273.882
2858,ETH-257021409,1752146273895,1,0.05,0.049904,64.7,ETH-25JUL25-2800-C,2781.17,sell,26.0,,,26.0,,,,,1752146273.895
2859,ETH-257021978,1752146940975,2,0.0498,0.049998,64.41,ETH-25JUL25-2800-C,2781.5,sell,125.0,2.0,BLOCK-209540,125.0,ETH-STRD-25JUL25-2800,,,,1752146940.975
2860,ETH-257023788,1752148699092,2,0.0495,0.049581,64.52,ETH-25JUL25-2800-C,2779.06,sell,1.0,,,1.0,,,,,1752148699.092
2861,ETH-257023799,1752148706532,2,0.049,0.049566,63.93,ETH-25JUL25-2800-C,2778.9,sell,1.0,,,1.0,,,,,1752148706.532
2862,ETH-257023807,1752148719417,3,0.049,0.049512,63.98,ETH-25JUL25-2800-C,2778.73,sell,1.0,,,1.0,,,,,1752148719.417
2863,ETH-257023816,1752148729887,3,0.049,0.04958,63.89,ETH-25JUL25-2800-C,2779.12,sell,1.0,,,1.0,,,,,1752148729.887
2864,ETH-257023827,1752148740356,3,0.049,0.049645,63.81,ETH-25JUL25-2800-C,2779.54,sell,1.0,,,1.0,,,,,1752148740.356
2865,ETH-257023894,1752148792305,0,0.0495,0.049669,64.4,ETH-25JUL25-2800-C,2779.8,sell,1.0,,,1.0,,,,,1752148792.305
2866,ETH-257027262,1752152431100,1,0.0495,0.049395,64.79,ETH-25JUL25-2800-C,2778.82,sell,1.0,,,1.0,,,,,1752152431.1
2867,ETH-257031192,1752155150030,0,0.052,0.051873,64.73,ETH-25JUL25-2800-C,2794.47,buy,1.0,,,1.0,,,,,1752155150.03
2868,ETH-257040549,1752160444616,2,0.047,0.046632,65.32,ETH-25JUL25-2800-C,2763.93,buy,34.0,,,34.0,,,,,1752160444.616
2869,ETH-257041827,1752162102686,3,0.047,0.047598,64.09,ETH-25JUL25-2800-C,2769.91,sell,13.0,,,13.0,,,,,1752162102.686
2870,ETH-257046968,1752164831904,0,0.054,0.053802,65.34,ETH-25JUL25-2800-C,2805.35,buy,1.0,,,1.0,,,,,1752164831.904
2872,ETH-257050988,1752165917340,1,0.0545,0.054622,66.07,ETH-25JUL25-2800-C,2805.23,sell,1.0,,,1.0,,,,,1752165917.34
2871,ETH-257050987,1752165917340,0,0.0545,0.054622,66.07,ETH-25JUL25-2800-C,2805.23,sell,4.0,,,4.0,,,,,1752165917.34
2873,ETH-257052279,1752166143612,1,0.0545,0.054656,66.01,ETH-25JUL25-2800-C,2805.17,sell,2.0,,,2.0,,,,,1752166143.612
2874,ETH-257052283,1752166151996,1,0.0545,0.054632,65.99,ETH-25JUL25-2800-C,2805.23,sell,3.0,,,3.0,,,,,1752166151.996
2875,ETH-257052559,1752166233318,0,0.055,0.054483,66.62,ETH-25JUL25-2800-C,2805.25,buy,50.0,,,50.0,,,,,1752166233.318
2876,ETH-257052737,1752166289387,2,0.0545,0.054377,66.28,ETH-25JUL25-2800-C,2804.0,buy,50.0,,,50.0,,,,,1752166289.387
2878,ETH-257055386,1752167341608,1,0.0565,0.056841,65.62,ETH-25JUL25-2800-C,2817.97,sell,10.0,,,10.0,,,,,1752167341.608
2877,ETH-257055385,1752167341608,0,0.0565,0.056841,65.62,ETH-25JUL25-2800-C,2817.97,sell,20.0,,,20.0,,,,,1752167341.608
2879,ETH-257055389,1752167342840,1,0.0565,0.056785,65.54,ETH-25JUL25-2800-C,2818.32,sell,20.0,,,20.0,,,,,1752167342.84
2880,ETH-257055390,1752167343811,1,0.0565,0.056785,65.54,ETH-25JUL25-2800-C,2818.32,sell,30.0,,,30.0,,,,,1752167343.811
2881,ETH-257060525,1752169421097,0,0.0575,0.057238,66.53,ETH-25JUL25-2800-C,2819.33,sell,1.0,,,1.0,,,,,1752169421.097
2882,ETH-257062419,1752170133829,0,0.0595,0.059698,66.5,ETH-25JUL25-2800-C,2830.84,sell,2.0,,,2.0,,,,,1752170133.829
2883,ETH-257063422,1752170595320,0,0.06,0.060046,66.59,ETH-25JUL25-2800-C,2833.16,sell,1.0,,,1.0,,,,,1752170595.32
2884,ETH-257070041,1752172997716,2,0.055,0.054623,66.77,ETH-25JUL25-2800-C,2804.24,buy,50.0,,,50.0,,,,,1752172997.716
2885,ETH-257071831,1752174207768,0,0.056,0.056267,65.89,ETH-25JUL25-2800-C,2814.44,sell,1.0,,,1.0,,,,,1752174207.768
2886,ETH-257073173,1752175365502,0,0.057,0.05703,66.2,ETH-25JUL25-2800-C,2819.37,sell,1.0,,,1.0,,,,,1752175365.502
2887,ETH-257073888,1752176040470,2,0.0555,0.055279,66.47,ETH-25JUL25-2800-C,2809.79,buy,2.0,,,2.0,,,,,1752176040.47
2888,ETH-257080524,1752182257137,0,0.0615,0.061015,65.63,ETH-25JUL25-2800-C,2846.21,buy,1.0,,,1.0,,,,,1752182257.137
2889,ETH-257082864,1752182389819,0,0.0665,0.066671,65.05,ETH-25JUL25-2800-C,2874.7,buy,50.0,,,50.0,,,,,1752182389.819
2890,ETH-257084254,1752182538675,2,0.0645,0.064877,64.89,ETH-25JUL25-2800-C,2865.92,buy,5.0,,,5.0,,,,,1752182538.675
2891,ETH-257084737,1752182605002,0,0.0695,0.068658,66.19,ETH-25JUL25-2800-C,2886.72,buy,1.0,,,1.0,,,,,1752182605.002
2892,ETH-257084814,1752182605850,0,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,180.0,,,180.0,,,,,1752182605.85
2893,ETH-257084839,1752182605997,1,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,118.0,,,118.0,,,,,1752182605.997
2894,ETH-257084841,1752182606002,1,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,25.0,,,25.0,,,,,1752182606.002
2895,ETH-257084844,1752182606019,1,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,5.0,,,5.0,,,,,1752182606.019
2896,ETH-257084848,1752182606126,1,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,91.0,,,91.0,,,,,1752182606.126
2897,ETH-257084860,1752182606303,1,0.07,0.069004,66.42,ETH-25JUL25-2800-C,2888.37,buy,6.0,,,6.0,,,,,1752182606.303
2898,ETH-257084873,1752182606519,1,0.07,0.069334,65.58,ETH-25JUL25-2800-C,2891.67,buy,11.0,,,11.0,,,,,1752182606.519
2899,ETH-257084874,1752182606533,1,0.07,0.069334,65.58,ETH-25JUL25-2800-C,2891.67,buy,500.0,,,500.0,,,,,1752182606.533
2900,ETH-257084893,1752182607348,1,0.07,0.069334,65.58,ETH-25JUL25-2800-C,2891.67,buy,1.0,,,1.0,,,,,1752182607.348
2901,ETH-257084894,1752182607351,1,0.07,0.069334,65.58,ETH-25JUL25-2800-C,2891.67,buy,9.0,,,9.0,,,,,1752182607.351
2902,ETH-257084907,1752182607934,1,0.07,0.069958,64.42,ETH-25JUL25-2800-C,2895.76,buy,110.0,,,110.0,,,,,1752182607.934
2903,ETH-257084909,1752182607964,1,0.07,0.069958,64.42,ETH-25JUL25-2800-C,2895.76,buy,6.0,,,6.0,,,,,1752182607.964
2904,ETH-257084920,1752182607989,1,0.07,0.069958,64.42,ETH-25JUL25-2800-C,2895.76,buy,1.0,,,1.0,,,,,1752182607.989
2905,ETH-257084923,1752182608010,1,0.07,0.069958,64.42,ETH-25JUL25-2800-C,2895.76,buy,26.0,,,26.0,,,,,1752182608.01
2906,ETH-257084924,1752182608026,1,0.07,0.069958,64.42,ETH-25JUL25-2800-C,2895.76,buy,7.0,,,7.0,,,,,1752182608.026
2907,ETH-257084928,1752182608521,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,13.0,,,13.0,,,,,1752182608.521
2908,ETH-257084931,1752182608558,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,2.0,,,2.0,,,,,1752182608.558
2909,ETH-257084933,1752182608582,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,4.0,,,4.0,,,,,1752182608.582
2910,ETH-257084941,1752182608620,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,4.0,,,4.0,,,,,1752182608.62
2911,ETH-257084942,1752182608620,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,3.0,,,3.0,,,,,1752182608.62
2912,ETH-257084961,1752182608843,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,9.0,,,9.0,,,,,1752182608.843
2913,ETH-257084962,1752182608857,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,2.0,,,2.0,,,,,1752182608.857
2914,ETH-257084979,1752182609104,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,24.0,,,24.0,,,,,1752182609.104
2915,ETH-257084982,1752182609163,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,4.0,,,4.0,,,,,1752182609.163
2916,ETH-257084985,1752182609201,1,0.07,0.07081,64.1,ETH-25JUL25-2800-C,2896.98,buy,6.0,,,6.0,,,,,1752182609.201
2917,ETH-257084999,1752182609550,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,3.0,,,3.0,,,,,1752182609.55
2918,ETH-257085003,1752182609735,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,11.0,,,11.0,,,,,1752182609.735
2919,ETH-257085009,1752182609971,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,148.0,,,148.0,,,,,1752182609.971
2920,ETH-257085014,1752182610042,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,6.0,,,6.0,,,,,1752182610.042
2921,ETH-257085015,1752182610062,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,74.0,,,74.0,,,,,1752182610.062
2922,ETH-257085024,1752182610104,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,8.0,,,8.0,,,,,1752182610.104
2923,ETH-257085029,1752182610161,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,6.0,,,6.0,,,,,1752182610.161
2924,ETH-257085030,1752182610207,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,11.0,,,11.0,,,,,1752182610.207
2925,ETH-257085032,1752182610496,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,15.0,,,15.0,,,,,1752182610.496
2926,ETH-257085033,1752182610499,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,373.0,,,373.0,,,,,1752182610.499
2927,ETH-257085034,1752182610500,1,0.07,0.071036,64.0,ETH-25JUL25-2800-C,2897.44,buy,11.0,,,11.0,,,,,1752182610.5
2928,ETH-257085039,1752182610722,1,0.07,0.071088,63.93,ETH-25JUL25-2800-C,2897.83,buy,6.0,,,6.0,,,,,1752182610.722
2929,ETH-257085040,1752182610789,1,0.07,0.071088,63.93,ETH-25JUL25-2800-C,2897.83,buy,4.0,,,4.0,,,,,1752182610.789
2930,ETH-257085292,1752182630932,1,0.07,0.069954,65.32,ETH-25JUL25-2800-C,2893.09,buy,9.0,,,9.0,,,,,1752182630.932
2931,ETH-257085301,1752182633529,1,0.07,0.070123,65.22,ETH-25JUL25-2800-C,2893.52,buy,1.0,,,1.0,,,,,1752182633.529
2932,ETH-257085328,1752182638639,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,18.0,,,18.0,,,,,1752182638.639
2933,ETH-257085334,1752182638686,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,4.0,,,4.0,,,,,1752182638.686
2934,ETH-257085341,1752182638715,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,42.0,,,42.0,,,,,1752182638.715
2935,ETH-257085347,1752182638768,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,5.0,,,5.0,,,,,1752182638.768
2936,ETH-257085348,1752182638791,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,47.0,,,47.0,,,,,1752182638.791
2937,ETH-257085349,1752182638795,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,7.0,,,7.0,,,,,1752182638.795
2938,ETH-257085351,1752182638848,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,69.0,,,69.0,,,,,1752182638.848
2939,ETH-257085352,1752182638885,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,5.0,,,5.0,,,,,1752182638.885
2940,ETH-257085353,1752182638982,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,1.0,,,1.0,,,,,1752182638.982
2941,ETH-257085363,1752182639152,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,9.0,,,9.0,,,,,1752182639.152
2942,ETH-257085364,1752182639155,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,499.0,,,499.0,,,,,1752182639.155
2943,ETH-257085365,1752182639157,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,8.0,,,8.0,,,,,1752182639.157
2944,ETH-257085366,1752182639164,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,8.0,,,8.0,,,,,1752182639.164
2945,ETH-257085367,1752182639165,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,13.0,,,13.0,,,,,1752182639.165
2946,ETH-257085370,1752182639206,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,51.0,,,51.0,,,,,1752182639.206
2947,ETH-257085371,1752182639252,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,12.0,,,12.0,,,,,1752182639.252
2948,ETH-257085379,1752182639301,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,44.0,,,44.0,,,,,1752182639.301
2949,ETH-257085388,1752182639332,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,8.0,,,8.0,,,,,1752182639.332
2950,ETH-257085393,1752182639340,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,5.0,,,5.0,,,,,1752182639.34
2951,ETH-257085394,1752182639400,1,0.07,0.070346,64.67,ETH-25JUL25-2800-C,2895.72,buy,2292.0,,,2292.0,,,,,1752182639.4
2952,ETH-257085994,1752182648700,0,0.077,0.07575,66.3,ETH-25JUL25-2800-C,2923.45,buy,1.0,,,1.0,,,,,1752182648.7
2953,ETH-257090358,1752182951019,2,0.072,0.072403,65.63,ETH-25JUL25-2800-C,2903.62,buy,9.0,,,9.0,,,,,1752182951.019
2954,ETH-257090359,1752182951021,3,0.072,0.072403,65.63,ETH-25JUL25-2800-C,2903.62,buy,1.0,,,1.0,,,,,1752182951.021
2955,ETH-257093431,1752183132480,0,0.073,0.072946,66.01,ETH-25JUL25-2800-C,2908.16,buy,10.0,,,10.0,,,,,1752183132.48
2956,ETH-257093668,1752183156559,1,0.073,0.072977,66.09,ETH-25JUL25-2800-C,2907.9,buy,1.0,,,1.0,,,,,1752183156.559
2957,ETH-257094037,1752183185735,2,0.072,0.072896,65.23,ETH-25JUL25-2800-C,2906.28,sell,100.0,,,100.0,,,,,1752183185.735
2958,ETH-257095971,1752183406794,2,0.0715,0.071829,65.78,ETH-25JUL25-2800-C,2902.35,buy,1.0,,,1.0,,,,,1752183406.794
2959,ETH-257096012,1752183413282,3,0.0715,0.071884,65.66,ETH-25JUL25-2800-C,2902.82,buy,1.0,,,1.0,,,,,1752183413.282
2960,ETH-257096556,1752183505857,0,0.0725,0.072663,65.93,ETH-25JUL25-2800-C,2906.42,buy,1.0,,,1.0,,,,,1752183505.857
2961,ETH-257096650,1752183527668,1,0.0725,0.072306,66.41,ETH-25JUL25-2800-C,2904.73,sell,33.0,,,33.0,,,,,1752183527.668
2962,ETH-257096984,1752183577662,0,0.074,0.0738,66.33,ETH-25JUL25-2800-C,2912.59,buy,1.0,,,1.0,,,,,1752183577.662
2963,ETH-257097806,1752183639450,0,0.078,0.077053,65.99,ETH-25JUL25-2800-C,2933.6,buy,1.0,,,1.0,,,,,1752183639.45
2964,ETH-257097818,1752183639604,2,0.077,0.077053,64.61,ETH-25JUL25-2800-C,2933.6,buy,1.0,,,1.0,,,,,1752183639.604
2965,ETH-257099648,1752183697748,0,0.078,0.076848,67.2,ETH-25JUL25-2800-C,2929.03,buy,1.0,,,1.0,,,,,1752183697.748
2966,ETH-257100594,1752183734935,0,0.079,0.079311,66.51,ETH-25JUL25-2800-C,2936.7,buy,1.0,,,1.0,,,,,1752183734.935
2967,ETH-257101143,1752183754076,0,0.081,0.081202,66.08,ETH-25JUL25-2800-C,2947.82,buy,1.0,,,1.0,,,,,1752183754.076
2968,ETH-257101369,1752183762094,1,0.081,0.081837,65.92,ETH-25JUL25-2800-C,2948.31,sell,1.0,,,1.0,,,,,1752183762.094
2969,ETH-257101744,1752183769543,0,0.0845,0.083116,68.18,ETH-25JUL25-2800-C,2957.35,buy,1.0,,,1.0,,,,,1752183769.543
2970,ETH-257101890,1752183771660,1,0.0845,0.083776,66.31,ETH-25JUL25-2800-C,2963.54,buy,1.0,,,1.0,,,,,1752183771.66
2971,ETH-257104408,1752183838286,1,0.0845,0.085096,66.23,ETH-25JUL25-2800-C,2964.3,buy,1.0,,,1.0,,,,,1752183838.286
2972,ETH-257107640,1752183965165,2,0.079,0.079469,66.22,ETH-25JUL25-2800-C,2938.81,sell,1.0,,,1.0,,,,,1752183965.165
2973,ETH-257107949,1752183992387,0,0.081,0.081279,66.34,ETH-25JUL25-2800-C,2947.97,sell,1.0,,,1.0,,,,,1752183992.387
2974,ETH-257108199,1752184019001,1,0.081,0.08139,66.45,ETH-25JUL25-2800-C,2947.53,buy,1.0,,,1.0,,,,,1752184019.001
2975,ETH-257108360,1752184035928,1,0.081,0.081398,66.49,ETH-25JUL25-2800-C,2947.26,buy,1.0,,,1.0,,,,,1752184035.928
2976,ETH-257109318,1752184107817,2,0.079,0.079082,66.59,ETH-25JUL25-2800-C,2937.53,buy,1.0,,,1.0,,,,,1752184107.817
2977,ETH-257109423,1752184120361,0,0.08,0.080102,66.6,ETH-25JUL25-2800-C,2942.16,buy,1.0,,,1.0,,,,,1752184120.361
2978,ETH-257111255,1752184162676,0,0.0865,0.085516,66.07,ETH-25JUL25-2800-C,2974.47,buy,1.0,,,1.0,,,,,1752184162.676
2979,ETH-257113042,1752184194837,0,0.088,0.088271,66.6,ETH-25JUL25-2800-C,2979.96,buy,1.0,,,1.0,,,,,1752184194.837
2980,ETH-257113679,1752184206227,0,0.0885,0.088842,66.56,ETH-25JUL25-2800-C,2982.32,buy,1.0,,,1.0,,,,,1752184206.227
2981,ETH-257114027,1752184210878,0,0.092,0.089963,69.84,ETH-25JUL25-2800-C,2988.12,buy,1.0,,,1.0,,,,,1752184210.878
2982,ETH-257117581,1752184319906,2,0.086,0.08621,66.68,ETH-25JUL25-2800-C,2969.96,buy,1.0,,,1.0,,,,,1752184319.906
2983,ETH-257118365,1752184361193,0,0.0875,0.088101,66.06,ETH-25JUL25-2800-C,2979.47,buy,1.0,,,1.0,,,,,1752184361.193
2984,ETH-257120748,1752184449665,0,0.09,0.089812,67.08,ETH-25JUL25-2800-C,2988.69,buy,1.0,,,1.0,,,,,1752184449.665
2985,ETH-257121017,1752184461756,1,0.09,0.090229,66.03,ETH-25JUL25-2800-C,2992.09,sell,1.0,,,1.0,,,,,1752184461.756
2986,ETH-257121909,1752184508347,1,0.09,0.090348,66.64,ETH-25JUL25-2800-C,2990.62,buy,1.0,,,1.0,,,,,1752184508.347
2987,ETH-257121946,1752184516943,1,0.09,0.090333,66.76,ETH-25JUL25-2800-C,2990.25,buy,1.0,,,1.0,,,,,1752184516.943
2988,ETH-257123690,1752184584850,1,0.09,0.090249,66.88,ETH-25JUL25-2800-C,2989.42,buy,1.0,,,1.0,,,,,1752184584.85
2989,ETH-257124471,1752184626955,2,0.0885,0.088959,66.5,ETH-25JUL25-2800-C,2983.26,buy,1.0,,,1.0,,,,,1752184626.955
2990,ETH-257124684,1752184643417,2,0.0875,0.088033,66.23,ETH-25JUL25-2800-C,2979.47,sell,1.0,,,1.0,,,,,1752184643.417
2991,ETH-257125076,1752184705949,0,0.0892,0.089011,67.46,ETH-25JUL25-2800-C,2983.01,sell,500.0,2.0,BLOCK-209716,500.0,ETH-CS-25JUL25-2800_3000,,,,1752184705.949
2992,ETH-257130663,1752184915632,2,0.0865,0.085779,68.79,ETH-25JUL25-2800-C,2968.17,sell,1.0,,,1.0,,,,,1752184915.632
2993,ETH-257131014,1752184931566,2,0.086,0.086013,68.13,ETH-25JUL25-2800-C,2968.1,sell,1.0,,,1.0,,,,,1752184931.566
2994,ETH-257131078,1752184932401,0,0.0865,0.08596,69.03,ETH-25JUL25-2800-C,2967.5,sell,1.0,,,1.0,,,,,1752184932.401
2995,ETH-257131198,1752184942800,2,0.086,0.085027,69.48,ETH-25JUL25-2800-C,2963.68,sell,2.0,,,2.0,,,,,1752184942.8
2997,ETH-257132213,1752185028898,3,0.085,0.084656,68.84,ETH-25JUL25-2800-C,2960.76,sell,10.0,,,10.0,,,,,1752185028.898
