trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,liquidation,unix_sec
3061,375149829,1752212583891,3,0.0035,0.00352598,37.09,BTC-25JUL25-130000-C,117852.73,sell,0.3,0.3,,,,,,,1752212583.891
3063,375150874,1752212666880,1,0.0038,0.00357674,37.7,BTC-25JUL25-130000-C,117946.84,buy,8.0,8.0,,,,,,,1752212666.88
3062,375150873,1752212666880,0,0.0038,0.00357674,37.7,BTC-25JUL25-130000-C,117946.84,buy,2.0,2.0,,,,,,,1752212666.88
3066,375150880,1752212668877,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,buy,1.0,1.0,,,,,,,1752212668.877
3067,375150881,1752212668877,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,buy,0.3,0.3,,,,,,,1752212668.877
3064,375150878,1752212668877,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,buy,6.3,6.3,,,,,,,1752212668.877
3065,375150879,1752212668877,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,buy,1.4,1.4,,,,,,,1752212668.877
3068,375150882,1752212668880,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,sell,0.4,0.4,,,,,,,1752212668.88
3069,375150883,1752212669123,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,sell,0.1,0.1,,,,,,,1752212669.123
3070,375150884,1752212669148,1,0.0038,0.00358454,37.69,BTC-25JUL25-130000-C,117951.31,sell,0.5,0.5,,,,,,,1752212669.148
3071,375157262,1752212905124,0,0.004,0.00405492,37.08,BTC-25JUL25-130000-C,118408.96,buy,0.1,0.1,,,,,,,1752212905.124
3072,375157263,1752212905137,1,0.004,0.00405492,37.08,BTC-25JUL25-130000-C,118408.96,buy,0.1,0.1,,,,,,,1752212905.137
3073,375157281,1752212910994,1,0.004,0.00409785,37.01,BTC-25JUL25-130000-C,118428.57,buy,0.1,0.1,,,,,,,1752212910.994
3074,375157954,1752212945868,0,0.0041,0.00397089,37.67,BTC-25JUL25-130000-C,118282.04,buy,0.9,0.9,,,,,,,1752212945.868
3075,375159246,1752213022400,2,0.004,0.00392258,37.66,BTC-25JUL25-130000-C,118165.24,buy,0.1,0.1,,,,,,,1752213022.4
3076,375161149,1752213121854,0,0.0041,0.00405257,37.53,BTC-25JUL25-130000-C,118332.59,buy,0.1,0.1,,,,,,,1752213121.854
3077,375163859,1752213323871,0,0.0042,0.00401235,38.19,BTC-25JUL25-130000-C,118188.45,buy,0.1,0.1,,,,,,,1752213323.871
3078,375174643,1752214048113,0,0.0043,0.00425267,38.11,BTC-25JUL25-130000-C,118327.04,buy,0.1,0.1,,,,,,,1752214048.113
3079,375176917,1752214353519,2,0.0039,0.0039159,37.83,BTC-25JUL25-130000-C,118032.84,sell,0.3,0.3,,,,,,,1752214353.519
3081,375177387,1752214395176,3,0.0039,0.00403342,37.66,BTC-25JUL25-130000-C,118092.03,sell,4.6,4.6,,,,,,,1752214395.176
3082,375177388,1752214395176,3,0.0039,0.00403342,37.66,BTC-25JUL25-130000-C,118092.03,sell,1.4,1.4,,,,,,,1752214395.176
3080,375177386,1752214395176,3,0.0039,0.00403342,37.66,BTC-25JUL25-130000-C,118092.03,sell,1.0,1.0,,,,,,,1752214395.176
3083,375178176,1752214448655,0,0.0041,0.00397645,38.35,BTC-25JUL25-130000-C,118015.05,buy,0.1,0.1,,,,,,,1752214448.655
3084,375179439,1752214581171,2,0.0038,0.00396226,37.6,BTC-25JUL25-130000-C,118029.95,sell,0.2,0.2,,,,,,,1752214581.171
3085,375179440,1752214582616,3,0.0038,0.00396566,37.59,BTC-25JUL25-130000-C,118029.15,sell,0.2,0.2,,,,,,,1752214582.616
3086,375179441,1752214584093,3,0.0038,0.00396666,37.59,BTC-25JUL25-130000-C,118029.43,sell,0.2,0.2,,,,,,,1752214584.093
3088,375179450,1752214585524,2,0.0037,0.00396504,37.32,BTC-25JUL25-130000-C,118027.32,sell,1.1,1.1,,,,,,,1752214585.524
3087,375179449,1752214585524,3,0.0038,0.00396504,37.59,BTC-25JUL25-130000-C,118027.32,sell,0.3,0.3,,,,,,,1752214585.524
3089,375179462,1752214586984,3,0.0037,0.0039634,37.33,BTC-25JUL25-130000-C,118024.09,sell,0.2,0.2,,,,,,,1752214586.984
3090,375179465,1752214588422,3,0.0037,0.00396193,37.32,BTC-25JUL25-130000-C,118029.55,sell,0.2,0.2,,,,,,,1752214588.422
3091,375179466,1752214589864,3,0.0037,0.00396592,37.29,BTC-25JUL25-130000-C,118035.61,sell,0.2,0.2,,,,,,,1752214589.864
3092,375179467,1752214591303,3,0.0037,0.00397532,37.29,BTC-25JUL25-130000-C,118037.79,sell,0.2,0.2,,,,,,,1752214591.303
3093,375179486,1752214592740,3,0.0037,0.00397304,37.33,BTC-25JUL25-130000-C,118024.26,sell,0.4,0.4,,,,,,,1752214592.74
3094,375180283,1752214797042,0,0.0038,0.00406045,37.31,BTC-25JUL25-130000-C,118154.52,sell,0.3,0.3,,,,,,,1752214797.042
3095,375180284,1752214797119,0,0.0041,0.00406045,38.11,BTC-25JUL25-130000-C,118154.52,buy,0.1,0.1,,,,,,,1752214797.119
3096,375180285,1752214798562,2,0.0038,0.00405588,37.32,BTC-25JUL25-130000-C,118153.51,sell,0.3,0.3,,,,,,,1752214798.562
3097,375180313,1752214799993,3,0.0038,0.00406124,37.26,BTC-25JUL25-130000-C,118174.83,sell,0.1,0.1,,,,,,,1752214799.993
3098,375180322,1752214801468,3,0.0038,0.00406179,37.23,BTC-25JUL25-130000-C,118187.33,sell,0.1,0.1,,,,,,,1752214801.468
3099,375180323,1752214803146,0,0.0039,0.0040878,37.49,BTC-25JUL25-130000-C,118189.86,sell,0.2,0.2,,,,,,,1752214803.146
3100,375180324,1752214804650,1,0.0039,0.00409032,37.49,BTC-25JUL25-130000-C,118189.39,sell,0.1,0.1,,,,,,,1752214804.65
3101,375180325,1752214806109,2,0.0038,0.0040896,37.22,BTC-25JUL25-130000-C,118190.04,sell,0.1,0.1,,,,,,,1752214806.109
3102,375180326,1752214806990,3,0.0038,0.00409073,37.22,BTC-25JUL25-130000-C,118190.95,sell,6.0,6.0,,,,,,,1752214806.99
3103,375180327,1752214807560,3,0.0038,0.00409073,37.22,BTC-25JUL25-130000-C,118190.95,sell,0.1,0.1,,,,,,,1752214807.56
3104,375180329,1752214808993,3,0.0038,0.00409119,37.22,BTC-25JUL25-130000-C,118191.4,sell,0.1,0.1,,,,,,,1752214808.993
3105,375180331,1752214810450,3,0.0038,0.00409045,37.22,BTC-25JUL25-130000-C,118191.18,sell,0.1,0.1,,,,,,,1752214810.45
3106,375180335,1752214811885,3,0.0038,0.00409152,37.22,BTC-25JUL25-130000-C,118191.0,sell,0.1,0.1,,,,,,,1752214811.885
3107,375180336,1752214813316,3,0.0038,0.00409141,37.22,BTC-25JUL25-130000-C,118192.74,sell,0.2,0.2,,,,,,,1752214813.316
3108,375180337,1752214814785,3,0.0038,0.00409111,37.21,BTC-25JUL25-130000-C,118191.66,sell,0.1,0.1,,,,,,,1752214814.785
3109,375180338,1752214816222,3,0.0038,0.00409145,37.22,BTC-25JUL25-130000-C,118193.51,sell,0.1,0.1,,,,,,,1752214816.222
3110,375180339,1752214817655,3,0.0038,0.00409181,37.21,BTC-25JUL25-130000-C,118192.12,sell,0.3,0.3,,,,,,,1752214817.655
3111,375180340,1752214819125,3,0.0038,0.00409123,37.21,BTC-25JUL25-130000-C,118194.09,sell,0.1,0.1,,,,,,,1752214819.125
3112,375180348,1752214820566,3,0.0038,0.00409176,37.21,BTC-25JUL25-130000-C,118195.38,sell,0.1,0.1,,,,,,,1752214820.566
3113,375180349,1752214822001,3,0.0038,0.00409391,37.21,BTC-25JUL25-130000-C,118195.13,sell,0.1,0.1,,,,,,,1752214822.001
3114,375180357,1752214823434,3,0.0038,0.00409306,37.21,BTC-25JUL25-130000-C,118195.63,sell,0.4,0.4,,,,,,,1752214823.434
3115,375180359,1752214824870,3,0.0038,0.00409379,37.21,BTC-25JUL25-130000-C,118197.46,sell,0.4,0.4,,,,,,,1752214824.87
3116,375180364,1752214826302,3,0.0038,0.00409368,37.2,BTC-25JUL25-130000-C,118198.69,sell,0.2,0.2,,,,,,,1752214826.302
3117,375180382,1752214827744,3,0.0038,0.00409541,37.19,BTC-25JUL25-130000-C,118200.96,sell,0.1,0.1,,,,,,,1752214827.744
3118,375180384,1752214829181,3,0.0038,0.00409877,37.19,BTC-25JUL25-130000-C,118202.37,sell,0.2,0.2,,,,,,,1752214829.181
3119,375180385,1752214830639,3,0.0038,0.00410046,37.19,BTC-25JUL25-130000-C,118203.13,sell,0.1,0.1,,,,,,,1752214830.639
3120,375180388,1752214832088,3,0.0038,0.00410097,37.19,BTC-25JUL25-130000-C,118201.84,sell,0.3,0.3,,,,,,,1752214832.088
3121,375180411,1752214833532,3,0.0038,0.00409939,37.19,BTC-25JUL25-130000-C,118202.86,sell,0.1,0.1,,,,,,,1752214833.532
3122,375180521,1752214834985,3,0.0038,0.00410045,37.17,BTC-25JUL25-130000-C,118207.89,sell,0.1,0.1,,,,,,,1752214834.985
3123,375180526,1752214836423,3,0.0038,0.00410561,37.18,BTC-25JUL25-130000-C,118195.44,sell,0.1,0.1,,,,,,,1752214836.423
3124,375180531,1752214837854,3,0.0038,0.00409239,37.21,BTC-25JUL25-130000-C,118193.92,sell,0.1,0.1,,,,,,,1752214837.854
3125,375180532,1752214839285,3,0.0038,0.00409103,37.21,BTC-25JUL25-130000-C,118193.46,sell,0.1,0.1,,,,,,,1752214839.285
3126,375180536,1752214840729,3,0.0038,0.00409084,37.21,BTC-25JUL25-130000-C,118194.29,sell,0.1,0.1,,,,,,,1752214840.729
3127,375180562,1752214842187,3,0.0038,0.00409125,37.21,BTC-25JUL25-130000-C,118193.33,sell,0.1,0.1,,,,,,,1752214842.187
3128,375180564,1752214843728,3,0.0038,0.00409204,37.21,BTC-25JUL25-130000-C,118189.78,sell,0.1,0.1,,,,,,,1752214843.728
3129,375180566,1752214845176,3,0.0038,0.00408684,37.23,BTC-25JUL25-130000-C,118185.61,sell,0.1,0.1,,,,,,,1752214845.176
3130,375180567,1752214846612,3,0.0038,0.00408206,37.21,BTC-25JUL25-130000-C,118194.81,sell,0.1,0.1,,,,,,,1752214846.612
3131,375180568,1752214848045,3,0.0038,0.00409281,37.18,BTC-25JUL25-130000-C,118212.22,sell,0.1,0.1,,,,,,,1752214848.045
3132,375180569,1752214849503,3,0.0038,0.00410262,37.16,BTC-25JUL25-130000-C,118212.6,sell,0.1,0.1,,,,,,,1752214849.503
3133,375180584,1752214850944,3,0.0038,0.00410979,37.16,BTC-25JUL25-130000-C,118214.46,sell,0.1,0.1,,,,,,,1752214850.944
3134,375180588,1752214852373,3,0.0038,0.00411041,37.14,BTC-25JUL25-130000-C,118219.4,sell,0.3,0.3,,,,,,,1752214852.373
3135,375180589,1752214853819,3,0.0038,0.00411228,37.12,BTC-25JUL25-130000-C,118226.9,sell,0.2,0.2,,,,,,,1752214853.819
3136,375182514,1752215326366,0,0.004,0.00403802,37.86,BTC-25JUL25-130000-C,118156.34,sell,1.0,1.0,,,,,,,1752215326.366
3137,375182633,1752215365312,0,0.0041,0.00407125,37.98,BTC-25JUL25-130000-C,118205.61,buy,0.1,0.1,,,,,,,1752215365.312
3139,375184741,1752215797987,1,0.0045,0.00412577,39.19,BTC-25JUL25-130000-C,118128.43,buy,1.4,1.4,,,,,,,1752215797.987
3138,375184740,1752215797987,0,0.0045,0.00412577,39.19,BTC-25JUL25-130000-C,118128.43,buy,0.1,0.1,,,,,,,1752215797.987
3140,375185343,1752215944618,0,0.0046,0.00432042,39.57,BTC-25JUL25-130000-C,118082.65,buy,0.7,0.7,,,,,,,1752215944.618
3141,375185345,1752215949656,1,0.0046,0.00433628,39.57,BTC-25JUL25-130000-C,118084.28,buy,1.1,1.1,,,,,,,1752215949.656
3143,375185958,1752216179913,1,0.0049,0.00442498,40.47,BTC-25JUL25-130000-C,118006.16,buy,1.4,1.4,,,,,,,1752216179.913
3142,375185957,1752216179913,0,0.0049,0.00442498,40.47,BTC-25JUL25-130000-C,118006.16,buy,1.2,1.2,,,,,,,1752216179.913
3144,375185959,1752216179913,1,0.0049,0.00442498,40.47,BTC-25JUL25-130000-C,118006.16,buy,7.4,7.4,,,,,,,1752216179.913
3145,375186785,1752216323650,2,0.0046,0.00452069,39.72,BTC-25JUL25-130000-C,118021.6,sell,4.1,4.1,,,,,,,1752216323.65
3146,375190057,1752216892069,0,0.0047,0.00466321,40.67,BTC-25JUL25-130000-C,117762.77,sell,0.1,0.1,,,,,,,1752216892.069
3147,375190114,1752216931874,1,0.0047,0.00468751,40.64,BTC-25JUL25-130000-C,117777.74,sell,0.1,0.1,,,,,,,1752216931.874
3148,375190528,1752217040035,1,0.0047,0.00469506,40.76,BTC-25JUL25-130000-C,117693.23,sell,3.9,3.9,,,,,,,1752217040.035
3149,375193227,1752217779444,1,0.0047,0.0045908,41.25,BTC-25JUL25-130000-C,117508.08,buy,0.1,0.1,,,,,,,1752217779.444
3150,375194136,1752218047964,1,0.0047,0.0046291,41.23,BTC-25JUL25-130000-C,117549.51,buy,0.1,0.1,,,,,,,1752218047.964
3151,375194236,1752218108326,1,0.0047,0.00458146,41.35,BTC-25JUL25-130000-C,117512.02,buy,1.0,1.0,,,,,,,1752218108.326
3152,375194237,1752218108464,1,0.0047,0.00458146,41.35,BTC-25JUL25-130000-C,117512.02,buy,0.1,0.1,,,,,,,1752218108.464
3153,375194239,1752218109854,1,0.0047,0.00458325,41.34,BTC-25JUL25-130000-C,117516.05,buy,0.1,0.1,,,,,,,1752218109.854
3154,375194240,1752218111425,1,0.0047,0.00458771,41.33,BTC-25JUL25-130000-C,117528.12,buy,0.1,0.1,,,,,,,1752218111.425
3155,375194261,1752218128343,1,0.0047,0.00461373,41.27,BTC-25JUL25-130000-C,117537.19,buy,0.8,0.8,,,,,,,1752218128.343
3156,375194265,1752218128481,1,0.0047,0.00461373,41.27,BTC-25JUL25-130000-C,117537.19,buy,0.2,0.2,,,,,,,1752218128.481
3157,375194439,1752218184428,2,0.0045,0.00467716,40.59,BTC-25JUL25-130000-C,117597.92,sell,4.4,4.4,,,,,,,1752218184.428
3159,375194487,1752218200386,3,0.0044,0.0046568,40.37,BTC-25JUL25-130000-C,117583.5,sell,8.1,8.1,,,,,,,1752218200.386
3158,375194486,1752218200386,2,0.0044,0.0046568,40.37,BTC-25JUL25-130000-C,117583.5,sell,2.0,2.0,,,,,,,1752218200.386
3160,375194492,1752218202420,3,0.0044,0.00465715,40.36,BTC-25JUL25-130000-C,117591.99,buy,5.5,5.5,,,,,,,1752218202.42
3161,375195373,1752218608141,0,0.0045,0.0046148,40.31,BTC-25JUL25-130000-C,117699.18,buy,0.3,0.3,,,,,,,1752218608.141
3162,375195743,1752218737639,0,0.0047,0.00467845,40.57,BTC-25JUL25-130000-C,117787.95,buy,0.3,0.3,,,,,,,1752218737.639
3163,375195751,1752218739649,1,0.0047,0.00468093,40.55,BTC-25JUL25-130000-C,117797.86,buy,0.1,0.1,,,,,,,1752218739.649
3164,375195761,1752218739764,1,0.0047,0.00468093,40.55,BTC-25JUL25-130000-C,117797.86,buy,0.7,0.7,,,,,,,1752218739.764
3165,375195762,1752218741092,1,0.0047,0.00470061,40.5,BTC-25JUL25-130000-C,117817.65,buy,0.2,0.2,,,,,,,1752218741.092
3166,375195765,1752218745081,1,0.0047,0.00474378,40.45,BTC-25JUL25-130000-C,117836.02,buy,0.3,0.3,,,,,,,1752218745.081
3167,375195772,1752218748310,1,0.0047,0.00474759,40.44,BTC-25JUL25-130000-C,117840.64,buy,0.1,0.1,,,,,,,1752218748.31
3168,375195789,1752218757870,1,0.0047,0.00475292,40.42,BTC-25JUL25-130000-C,117847.42,buy,0.2,0.2,,,,,,,1752218757.87
3169,375195790,1752218757890,1,0.0047,0.00475292,40.42,BTC-25JUL25-130000-C,117847.42,buy,0.1,0.1,,,,,,,1752218757.89
3170,375195791,1752218757922,1,0.0047,0.00475292,40.42,BTC-25JUL25-130000-C,117847.42,buy,0.4,0.4,,,,,,,1752218757.922
3171,375195804,1752218760240,1,0.0047,0.00475618,40.42,BTC-25JUL25-130000-C,117849.65,buy,0.1,0.1,,,,,,,1752218760.24
3173,375195806,1752218760249,1,0.0047,0.00475618,40.42,BTC-25JUL25-130000-C,117849.65,buy,0.2,0.2,,,,,,,1752218760.249
3172,375195805,1752218760249,1,0.0047,0.00475618,40.42,BTC-25JUL25-130000-C,117849.65,buy,0.1,0.1,,,,,,,1752218760.249
3174,375198315,1752219244939,0,0.0048,0.00482584,40.49,BTC-25JUL25-130000-C,117935.7,buy,0.4,0.4,,,,,,,1752219244.939
3175,375198774,1752219327846,0,0.0049,0.00480937,40.83,BTC-25JUL25-130000-C,117889.78,buy,0.4,0.4,,,,,,,1752219327.846
3176,375199563,1752219445034,0,0.005,0.00495625,40.83,BTC-25JUL25-130000-C,117968.12,buy,0.1,0.1,,,,,,,1752219445.034
3177,375206219,1752220499636,1,0.005,0.00505462,41.28,BTC-25JUL25-130000-C,117783.3,sell,9.8,9.8,,,,,,,1752220499.636
3179,375206221,1752220499636,1,0.005,0.00505462,41.28,BTC-25JUL25-130000-C,117783.3,sell,4.1,4.1,,,,,,,1752220499.636
3180,375206222,1752220499636,1,0.005,0.00505462,41.28,BTC-25JUL25-130000-C,117783.3,sell,0.8,0.8,,,,,,,1752220499.636
3178,375206220,1752220499636,1,0.005,0.00505462,41.28,BTC-25JUL25-130000-C,117783.3,sell,0.1,0.1,,,,,,,1752220499.636
3181,375206223,1752220499638,1,0.005,0.00505462,41.28,BTC-25JUL25-130000-C,117783.3,buy,0.2,0.2,,,,,,,1752220499.638
3182,375206409,1752220528869,1,0.005,0.00504604,41.36,BTC-25JUL25-130000-C,117749.9,sell,1.0,1.0,,,,,,,1752220528.869
3183,375206607,1752220540624,1,0.005,0.00502636,41.41,BTC-25JUL25-130000-C,117727.53,buy,3.0,3.0,,,,,,,1752220540.624
3184,375207834,1752220655888,1,0.005,0.00501952,41.52,BTC-25JUL25-130000-C,117670.29,buy,1.0,1.0,,,,,,,1752220655.888
3185,375209870,1752220899933,1,0.005,0.00507065,41.58,BTC-25JUL25-130000-C,117665.07,sell,1.0,1.0,,,,,,,1752220899.933
3186,375210792,1752221000089,0,0.0055,0.00512444,42.69,BTC-25JUL25-130000-C,117700.28,buy,0.2,0.2,,,,,,,1752221000.089
3187,375210793,1752221000089,1,0.0055,0.00512444,42.69,BTC-25JUL25-130000-C,117700.28,buy,0.8,0.8,,,,,,,1752221000.089
3188,375212157,1752221330802,2,0.005,0.00522379,41.26,BTC-25JUL25-130000-C,117802.76,buy,8.0,8.0,,,,,,,1752221330.802
3189,375212167,1752221333862,3,0.005,0.00522228,41.27,BTC-25JUL25-130000-C,117799.41,buy,8.0,8.0,,,,,,,1752221333.862
3190,375212169,1752221336431,3,0.005,0.00521834,41.27,BTC-25JUL25-130000-C,117802.2,buy,1.0,1.0,,,,,,,1752221336.431
3193,375212509,1752221486336,3,0.0047,0.00503124,40.71,BTC-25JUL25-130000-C,117725.93,sell,4.4,4.4,,,,,,,1752221486.336
3192,375212508,1752221486336,3,0.0047,0.00503124,40.71,BTC-25JUL25-130000-C,117725.93,sell,0.1,0.1,,,,,,,1752221486.336
3194,375212510,1752221486336,3,0.0047,0.00503124,40.71,BTC-25JUL25-130000-C,117725.93,sell,1.1,1.1,,,,,,,1752221486.336
3191,375212507,1752221486336,2,0.0047,0.00503124,40.71,BTC-25JUL25-130000-C,117725.93,sell,3.7,3.7,,,,,,,1752221486.336
3195,375212511,1752221486342,3,0.0047,0.00503124,40.71,BTC-25JUL25-130000-C,117725.93,buy,0.7,0.7,,,,,,,1752221486.342
3196,375212543,1752221509227,3,0.0047,0.00503133,40.66,BTC-25JUL25-130000-C,117750.25,buy,0.3,0.3,,,,,,,1752221509.227
3197,375212544,1752221509233,3,0.0047,0.00503133,40.66,BTC-25JUL25-130000-C,117750.25,buy,0.3,0.3,,,,,,,1752221509.233
3198,375212611,1752221519272,3,0.0047,0.00506369,40.56,BTC-25JUL25-130000-C,117781.43,buy,0.3,0.3,,,,,,,1752221519.272
3199,375213258,1752221836417,3,0.0047,0.00485694,40.34,BTC-25JUL25-130000-C,117880.83,buy,0.1,0.1,,,,,,,1752221836.417
3200,375213259,1752221836436,3,0.0047,0.00485694,40.34,BTC-25JUL25-130000-C,117880.83,buy,1.1,1.1,,,,,,,1752221836.436
3201,375213323,1752221888600,3,0.0047,0.00486681,40.2,BTC-25JUL25-130000-C,117941.01,buy,0.1,0.1,,,,,,,1752221888.6
3202,375213324,1752221888603,3,0.0047,0.00486681,40.2,BTC-25JUL25-130000-C,117941.01,buy,1.1,1.1,,,,,,,1752221888.603
3203,375213844,1752222071874,3,0.0047,0.00474539,40.22,BTC-25JUL25-130000-C,117904.42,buy,6.7,6.7,,,,,,,1752222071.874
3205,375213994,1752222128639,3,0.0047,0.00473756,40.28,BTC-25JUL25-130000-C,117880.55,sell,2.4,2.4,,,,,,,1752222128.639
3204,375213993,1752222128639,3,0.0047,0.00473756,40.28,BTC-25JUL25-130000-C,117880.55,sell,4.3,4.3,,,,,,,1752222128.639
3206,375214086,1752222210392,3,0.0047,0.00476793,40.15,BTC-25JUL25-130000-C,117933.43,buy,0.1,0.1,,,,,,,1752222210.392
3207,375214087,1752222210437,3,0.0047,0.00476793,40.15,BTC-25JUL25-130000-C,117933.43,buy,1.1,1.1,,,,,,,1752222210.437
3208,375214088,1752222210801,3,0.0047,0.00476793,40.15,BTC-25JUL25-130000-C,117933.43,buy,2.6,2.6,,,,,,,1752222210.801
3209,375214312,1752222386163,3,0.0047,0.00473993,40.1,BTC-25JUL25-130000-C,118002.33,buy,0.7,0.7,,,,,,,1752222386.163
3210,375214315,1752222392275,3,0.0047,0.00473985,40.08,BTC-25JUL25-130000-C,118006.89,buy,0.3,0.3,,,,,,,1752222392.275
3211,375214338,1752222414814,3,0.0047,0.00473996,40.06,BTC-25JUL25-130000-C,118014.43,buy,0.6,0.6,,,,,,,1752222414.814
3212,375214511,1752222551075,2,0.0046,0.00472732,39.77,BTC-25JUL25-130000-C,118015.8,sell,0.5,0.5,,,,,,,1752222551.075
3213,375214534,1752222575043,0,0.0047,0.0047192,40.01,BTC-25JUL25-130000-C,118018.04,buy,6.9,6.9,,,,,,,1752222575.043
3214,375216096,1752223037356,0,0.0048,0.00490366,39.92,BTC-25JUL25-130000-C,118133.36,buy,0.1,0.1,,,,,,,1752223037.356
3215,375216098,1752223039691,1,0.0048,0.00490265,39.92,BTC-25JUL25-130000-C,118131.16,buy,0.1,0.1,,,,,,,1752223039.691
3216,375216690,1752223208175,2,0.0047,0.00475932,40.04,BTC-25JUL25-130000-C,117987.76,sell,3.1,3.1,,,,,,,1752223208.175
3218,375217030,1752223283911,3,0.0045,0.00463448,39.81,BTC-25JUL25-130000-C,117892.03,sell,10.0,10.0,,,,,,,1752223283.911
3217,375217029,1752223283911,2,0.0045,0.00463448,39.81,BTC-25JUL25-130000-C,117892.03,sell,2.0,2.0,,,,,,,1752223283.911
3219,375217075,1752223299192,3,0.0045,0.00462704,39.81,BTC-25JUL25-130000-C,117889.48,buy,1.1,1.1,,,,,,,1752223299.192
3220,375217160,1752223348907,0,0.0046,0.00467161,39.92,BTC-25JUL25-130000-C,117944.81,buy,0.3,0.3,,,,,,,1752223348.907
3221,375218985,1752224088666,0,0.0048,0.00474087,40.23,BTC-25JUL25-130000-C,118037.08,sell,0.3,0.3,,,,,,,1752224088.666
3222,375219135,1752224179714,2,0.0046,0.00471573,39.79,BTC-25JUL25-130000-C,118003.67,sell,3.2,3.2,,,,,,,1752224179.714
3223,375219326,1752224422082,0,0.0047,0.00475683,40.02,BTC-25JUL25-130000-C,118013.92,sell,0.3,0.3,,,,,,,1752224422.082
3224,375221117,1752225334662,0,0.0049,0.00490963,40.3,BTC-25JUL25-130000-C,118111.4,buy,0.1,0.1,,,,,,,1752225334.662
3225,375221319,1752225387636,0,0.005,0.00498256,40.39,BTC-25JUL25-130000-C,118160.72,buy,0.3,0.3,,,,,,,1752225387.636
3226,375222003,1752225665160,1,0.005,0.00507878,40.26,BTC-25JUL25-130000-C,118216.43,buy,0.1,0.1,,,,,,,1752225665.16
3227,375222010,1752225675525,1,0.005,0.00508345,40.25,BTC-25JUL25-130000-C,118219.49,sell,2.3,2.3,,,,,,,1752225675.525
3228,375222698,1752226006537,1,0.005,0.00515274,40.28,BTC-25JUL25-130000-C,118227.29,sell,4.0,4.0,,,,,,,1752226006.537
3229,375222827,1752226163092,1,0.005,0.00520039,40.23,BTC-25JUL25-130000-C,118249.93,sell,0.1,0.1,,,,,,,1752226163.092
3231,375222829,1752226163092,1,0.005,0.00520039,40.23,BTC-25JUL25-130000-C,118249.93,sell,0.6,0.6,,,,,,,1752226163.092
3230,375222828,1752226163092,1,0.005,0.00520039,40.23,BTC-25JUL25-130000-C,118249.93,sell,0.3,0.3,,,,,,,1752226163.092
3232,375224326,1752226570288,0,0.0055,0.00549101,40.74,BTC-25JUL25-130000-C,118501.38,buy,0.1,0.1,,,,,,,1752226570.288
3233,375224413,1752226572143,1,0.0055,0.0055316,40.51,BTC-25JUL25-130000-C,118580.44,sell,0.3,0.3,,,,,,,1752226572.143
3234,375224541,1752226581241,1,0.0055,0.00560053,40.5,BTC-25JUL25-130000-C,118587.35,sell,0.3,0.3,,,,,,,1752226581.241
3235,375226871,1752226984512,0,0.006,0.00561033,41.51,BTC-25JUL25-130000-C,118618.0,buy,0.1,0.1,,,,,,,1752226984.512
3236,375227531,1752227180800,1,0.006,0.00570789,41.35,BTC-25JUL25-130000-C,118674.97,buy,0.3,0.3,,,,,,,1752227180.8
3237,375228686,1752227606438,2,0.0055,0.00563573,40.58,BTC-25JUL25-130000-C,118555.82,sell,1.0,1.0,,,,,,,1752227606.438
3238,375229663,1752228034314,3,0.0055,0.00550133,40.87,BTC-25JUL25-130000-C,118448.46,sell,0.1,0.1,,,,,,,1752228034.314
3239,375232103,1752229055784,2,0.005,0.0051496,40.33,BTC-25JUL25-130000-C,118186.22,buy,0.1,0.1,,,,,,,1752229055.784
3240,375233494,1752229492792,3,0.005,0.0052109,40.09,BTC-25JUL25-130000-C,118270.22,buy,0.1,0.1,,,,,,,1752229492.792
3241,375236283,1752230993315,2,0.0043,0.00459127,38.74,BTC-25JUL25-130000-C,118159.66,sell,0.1,0.1,,,375236281,BTC-STRG-25JUL25-110000_130000,,,1752230993.315
3242,375241457,1752232611276,2,0.0038,0.00387341,38.71,BTC-25JUL25-130000-C,117719.68,sell,1.0,1.0,,,,,,,1752232611.276
3243,375242032,1752232758887,2,0.0037,0.00386107,38.48,BTC-25JUL25-130000-C,117715.12,sell,0.1,0.1,,,375242030,BTC-CS-25JUL25-121000_130000,,,1752232758.887
3244,375248153,1752234935296,0,0.004,0.00401031,38.67,BTC-25JUL25-130000-C,117954.87,buy,0.1,0.1,,,,,,,1752234935.296
3245,375248401,1752235088274,1,0.004,0.00397877,38.75,BTC-25JUL25-130000-C,117929.22,sell,0.1,0.1,,,,,,,1752235088.274
3246,375248419,1752235106484,1,0.004,0.00397658,38.76,BTC-25JUL25-130000-C,117924.17,sell,0.1,0.1,,,,,,,1752235106.484
3247,375250581,1752236031157,0,0.0043,0.00426141,38.74,BTC-25JUL25-130000-C,118246.02,buy,0.1,0.1,,,,,,,1752236031.157
