trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,unix_sec
6309,373877683,1751313503877,3,0.012,0.01209038,37.93,BTC-25JUL25-100000-P,107610.72,sell,1.0,1.0,,,,,,1751313503.877
6310,373878344,1751313604402,2,0.0115,0.01173139,37.73,BTC-25JUL25-100000-P,107775.08,sell,1.0,1.0,,,,,,1751313604.402
6311,373878345,1751313604402,3,0.0115,0.01173139,37.73,BTC-25JUL25-100000-P,107775.08,sell,1.0,1.0,,,,,,1751313604.402
6312,373878346,1751313604402,3,0.0115,0.01173139,37.73,BTC-25JUL25-100000-P,107775.08,sell,1.0,1.0,,,,,,1751313604.402
6313,373878347,1751313604402,3,0.0115,0.01173139,37.73,BTC-25JUL25-100000-P,107775.08,sell,1.6,1.6,,,,,,1751313604.402
6314,373878348,1751313604405,3,0.0115,0.01173139,37.73,BTC-25JUL25-100000-P,107775.08,buy,0.4,0.4,,,,,,1751313604.405
6315,373878689,1751313740480,0,0.012,0.01199073,38.0,BTC-25JUL25-100000-P,107642.63,buy,0.1,0.1,,,,,,1751313740.48
6316,373878690,1751313740815,1,0.012,0.01199073,38.0,BTC-25JUL25-100000-P,107642.63,sell,0.1,0.1,,,,,,1751313740.815
6319,373879001,1751313885154,1,0.012,0.01227425,37.66,BTC-25JUL25-100000-P,107518.32,sell,0.2,0.2,,,,,,1751313885.154
6317,373878999,1751313885154,1,0.012,0.01227425,37.66,BTC-25JUL25-100000-P,107518.32,sell,1.0,1.0,,,,,,1751313885.154
6318,373879000,1751313885154,1,0.012,0.01227425,37.66,BTC-25JUL25-100000-P,107518.32,sell,1.0,1.0,,,,,,1751313885.154
6320,373879289,1751313950739,1,0.012,0.01224836,37.69,BTC-25JUL25-100000-P,107524.82,sell,0.2,0.2,,,,,,1751313950.739
6321,373879311,1751313950911,1,0.012,0.01224836,37.69,BTC-25JUL25-100000-P,107524.82,sell,0.5,0.5,,,,,,1751313950.911
6323,373879313,1751313950926,1,0.012,0.01224836,37.69,BTC-25JUL25-100000-P,107524.82,sell,1.0,1.0,,,,,,1751313950.926
6322,373879312,1751313950926,1,0.012,0.01224836,37.69,BTC-25JUL25-100000-P,107524.82,sell,0.3,0.3,,,,,,1751313950.926
6324,373879412,1751313969388,1,0.012,0.01213421,37.81,BTC-25JUL25-100000-P,107563.54,buy,1.0,1.0,,,,,,1751313969.388
6325,373879413,1751313969397,1,0.012,0.01213421,37.81,BTC-25JUL25-100000-P,107563.54,buy,1.0,1.0,,,,,,1751313969.397
6326,373879434,1751313988076,1,0.012,0.01213069,37.8,BTC-25JUL25-100000-P,107556.77,buy,0.3,0.3,,,,,,1751313988.076
6328,373880356,1751314234547,3,0.0115,0.01190001,37.29,BTC-25JUL25-100000-P,107631.1,sell,1.0,1.0,,,,,,1751314234.547
6327,373880355,1751314234547,2,0.0115,0.01190001,37.29,BTC-25JUL25-100000-P,107631.1,sell,1.0,1.0,,,,,,1751314234.547
6329,373880357,1751314234547,3,0.0115,0.01190001,37.29,BTC-25JUL25-100000-P,107631.1,sell,0.9,0.9,,,,,,1751314234.547
6330,373880358,1751314234547,3,0.0115,0.01190001,37.29,BTC-25JUL25-100000-P,107631.1,sell,2.1,2.1,,,,,,1751314234.547
6331,373880359,1751314236613,3,0.0115,0.01189891,37.29,BTC-25JUL25-100000-P,107631.06,sell,1.6,1.6,,,,,,1751314236.613
6332,373880360,1751314236615,3,0.0115,0.01189891,37.29,BTC-25JUL25-100000-P,107631.06,buy,3.3,3.3,,,,,,1751314236.615
6333,373880361,1751314236697,3,0.0115,0.01189861,37.29,BTC-25JUL25-100000-P,107631.06,buy,0.1,0.1,,,,,,1751314236.697
6334,373880363,1751314240665,3,0.0115,0.0118963,37.29,BTC-25JUL25-100000-P,107631.06,buy,0.9,0.9,,,,,,1751314240.665
6335,373882293,1751315294927,0,0.012,0.01171765,37.98,BTC-25JUL25-100000-P,107630.38,buy,0.1,0.1,,,,,,1751315294.927
6336,373882580,1751315383163,1,0.012,0.01181794,37.84,BTC-25JUL25-100000-P,107587.25,buy,0.1,0.1,,,,,,1751315383.163
6337,373884756,1751316399232,1,0.012,0.01180048,37.89,BTC-25JUL25-100000-P,107583.87,buy,0.1,0.1,,,,,,1751316399.232
6338,373886538,1751317712335,1,0.012,0.01194522,37.59,BTC-25JUL25-100000-P,107478.64,buy,0.1,0.1,,,,,,1751317712.335
6339,373886539,1751317712347,1,0.012,0.01194522,37.59,BTC-25JUL25-100000-P,107478.64,sell,0.9,0.9,,,,,,1751317712.347
6340,373890129,1751320736351,0,0.0125,0.012486,37.44,BTC-25JUL25-100000-P,107125.65,sell,1.0,1.0,,,,,,1751320736.351
6341,373890235,1751320788815,1,0.0125,0.01242018,37.5,BTC-25JUL25-100000-P,107154.2,sell,0.9,0.9,,,,,,1751320788.815
6342,373890468,1751320848715,1,0.0125,0.01243017,37.49,BTC-25JUL25-100000-P,107152.84,sell,0.1,0.1,,,,,,1751320848.715
6343,373894897,1751329000499,2,0.012,0.01197332,37.49,BTC-25JUL25-100000-P,107386.79,sell,1.0,1.0,,,,,,1751329000.499
6344,373900335,1751338958655,3,0.012,0.01223034,36.97,BTC-25JUL25-100000-P,107121.45,sell,0.1,0.1,,,,,,1751338958.655
6345,373900971,1751339494467,3,0.012,0.01219766,36.99,BTC-25JUL25-100000-P,107117.99,sell,0.1,0.1,,,,,,1751339494.467
6346,373902291,1751340850253,3,0.012,0.01195675,37.2,BTC-25JUL25-100000-P,107201.16,buy,0.1,0.1,,,,,,1751340850.253
6347,373902292,1751340850253,3,0.012,0.01195675,37.2,BTC-25JUL25-100000-P,107201.16,buy,0.9,0.9,,,,,,1751340850.253
6348,373902300,1751340870061,3,0.012,0.01197847,37.18,BTC-25JUL25-100000-P,107195.95,sell,0.9,0.9,,,,,,1751340870.061
6349,373902502,1751341339675,3,0.012,0.01193312,37.19,BTC-25JUL25-100000-P,107199.44,buy,0.1,0.1,,,,,,1751341339.675
6350,373902781,1751341868702,3,0.012,0.01204289,37.17,BTC-25JUL25-100000-P,107178.64,sell,1.0,1.0,,,,,,1751341868.702
6351,373902804,1751341917887,3,0.012,0.01198883,37.2,BTC-25JUL25-100000-P,107182.43,buy,1.0,1.0,,,,,,1751341917.887
6352,373903208,1751343348111,3,0.012,0.01178334,37.19,BTC-25JUL25-100000-P,107186.12,buy,0.1,0.1,,,,,,1751343348.111
6353,373903209,1751343348122,3,0.012,0.01178334,37.19,BTC-25JUL25-100000-P,107186.12,sell,0.6,0.6,,,,,,1751343348.122
6354,373903210,1751343348127,3,0.012,0.01178334,37.19,BTC-25JUL25-100000-P,107186.12,sell,0.1,0.1,,,,,,1751343348.127
6355,373903984,1751344970239,3,0.012,0.01200983,37.0,BTC-25JUL25-100000-P,107113.7,buy,0.1,0.1,,,,,,1751344970.239
6356,373904701,1751345783360,0,0.0125,0.01231533,37.18,BTC-25JUL25-100000-P,106956.55,buy,0.1,0.1,,,,,,1751345783.36
6357,373905246,1751346643933,1,0.0125,0.01235581,37.0,BTC-25JUL25-100000-P,106886.97,buy,0.1,0.1,,,,,,1751346643.933
6358,373905247,1751346643933,1,0.0125,0.01235581,37.0,BTC-25JUL25-100000-P,106886.97,buy,0.8,0.8,,,,,,1751346643.933
6359,373905248,1751346643935,1,0.0125,0.01235581,37.0,BTC-25JUL25-100000-P,106886.97,sell,0.1,0.1,,,,,,1751346643.935
6360,373905274,1751346663426,1,0.0125,0.01242585,36.98,BTC-25JUL25-100000-P,106877.06,sell,0.7,0.7,,,,,,1751346663.426
6361,373905275,1751346663431,1,0.0125,0.01242585,36.98,BTC-25JUL25-100000-P,106877.06,sell,0.3,0.3,,,,,,1751346663.431
6362,373906162,1751347941107,1,0.0125,0.01245252,37.12,BTC-25JUL25-100000-P,106896.51,sell,0.1,0.1,,,,,,1751347941.107
6363,373907680,1751350021545,1,0.0125,0.01249243,37.0,BTC-25JUL25-100000-P,106887.9,buy,0.1,0.1,,,,,,1751350021.545
6364,373908544,1751350807268,0,0.013,0.01262551,37.55,BTC-25JUL25-100000-P,106824.86,buy,0.1,0.1,,,,,,1751350807.268
6365,373908604,1751351032229,1,0.013,0.01262359,37.58,BTC-25JUL25-100000-P,106838.97,buy,0.1,0.1,,,,,,1751351032.229
6367,373908801,1751351414106,3,0.0125,0.01272353,36.8,BTC-25JUL25-100000-P,106802.56,sell,0.8,0.8,,,,,,1751351414.106
6366,373908800,1751351414106,2,0.0125,0.01272353,36.8,BTC-25JUL25-100000-P,106802.56,sell,0.5,0.5,,,,,,1751351414.106
6368,373908802,1751351414106,3,0.0125,0.01272353,36.8,BTC-25JUL25-100000-P,106802.56,sell,0.1,0.1,,,,,,1751351414.106
6369,373908803,1751351414142,3,0.0125,0.01272353,36.8,BTC-25JUL25-100000-P,106802.56,buy,1.4,1.4,,,,,,1751351414.142
6370,373908812,1751351464422,2,0.012,0.01267928,36.15,BTC-25JUL25-100000-P,106809.62,sell,5.0,5.0,,,,,,1751351464.422
6371,373908813,1751351464422,3,0.012,0.01267928,36.15,BTC-25JUL25-100000-P,106809.62,sell,5.0,5.0,,,,,,1751351464.422
6372,373908870,1751351540918,0,0.0125,0.01260095,36.84,BTC-25JUL25-100000-P,106811.03,buy,7.2,7.2,,,,,,1751351540.918
6373,373914158,1751355337070,1,0.0125,0.01215439,37.25,BTC-25JUL25-100000-P,106991.71,buy,0.1,0.1,,,,,,1751355337.07
6374,373917559,1751356203593,2,0.012,0.01212438,36.84,BTC-25JUL25-100000-P,107083.77,sell,1.0,1.0,,,,,,1751356203.593
6375,373918652,1751356271119,2,0.0115,0.01180367,36.48,BTC-25JUL25-100000-P,107195.46,sell,0.1,0.1,,,,,,1751356271.119
6376,373924455,1751359118153,0,0.0125,0.01238289,36.87,BTC-25JUL25-100000-P,106870.85,buy,1.0,1.0,,,,,,1751359118.153
6377,373924479,1751359135463,1,0.0125,0.01244058,36.79,BTC-25JUL25-100000-P,106849.38,buy,1.0,1.0,,,,,,1751359135.463
6378,373924538,1751359147946,1,0.0125,0.01245037,36.75,BTC-25JUL25-100000-P,106834.23,buy,1.0,1.0,,,,,,1751359147.946
6379,373924583,1751359160514,1,0.0125,0.01247161,36.67,BTC-25JUL25-100000-P,106807.26,buy,1.0,1.0,,,,,,1751359160.514
6380,373924664,1751359208213,1,0.0125,0.01240615,36.74,BTC-25JUL25-100000-P,106820.46,buy,0.1,0.1,,,,,,1751359208.213
6382,373924666,1751359208214,1,0.0125,0.01240615,36.74,BTC-25JUL25-100000-P,106820.46,buy,0.9,0.9,,,,,,1751359208.214
6381,373924665,1751359208214,1,0.0125,0.01240615,36.74,BTC-25JUL25-100000-P,106820.46,buy,0.9,0.9,,,,,,1751359208.214
6383,373924667,1751359208217,1,0.0125,0.01240615,36.74,BTC-25JUL25-100000-P,106820.46,buy,0.1,0.1,,,,,,1751359208.217
6384,373929973,1751362801575,0,0.013,0.01281518,36.7,BTC-25JUL25-100000-P,106573.25,buy,0.1,0.1,,,,,,1751362801.575
6385,373929974,1751362801579,1,0.013,0.01281518,36.7,BTC-25JUL25-100000-P,106573.25,sell,5.0,5.0,,,,,,1751362801.579
6386,373929975,1751362801581,1,0.013,0.01281518,36.7,BTC-25JUL25-100000-P,106573.25,sell,0.3,0.3,,,,,,1751362801.581
6387,373929976,1751362801588,1,0.013,0.01281518,36.7,BTC-25JUL25-100000-P,106573.25,sell,12.0,12.0,,,,,,1751362801.588
6388,373929978,1751362801601,1,0.013,0.01281518,36.7,BTC-25JUL25-100000-P,106573.25,sell,0.1,0.1,,,,,,1751362801.601
6390,373930204,1751362878810,1,0.0135,0.01290261,37.29,BTC-25JUL25-100000-P,106559.79,buy,6.0,6.0,,,,,,1751362878.81
6389,373930203,1751362878810,0,0.0135,0.01290261,37.29,BTC-25JUL25-100000-P,106559.79,buy,7.0,7.0,,,,,,1751362878.81
6391,373930205,1751362878810,1,0.0135,0.01290261,37.29,BTC-25JUL25-100000-P,106559.79,buy,2.0,2.0,,,,,,1751362878.81
6392,373930245,1751362879965,1,0.0135,0.01290633,37.26,BTC-25JUL25-100000-P,106547.64,buy,10.0,10.0,,,,,,1751362879.965
6393,373930246,1751362879965,1,0.0135,0.01290633,37.26,BTC-25JUL25-100000-P,106547.64,buy,5.0,5.0,,,,,,1751362879.965
6394,373930259,1751362880671,1,0.0135,0.01290543,37.23,BTC-25JUL25-100000-P,106538.18,buy,5.0,5.0,,,,,,1751362880.671
6395,373930381,1751362913111,2,0.013,0.01294407,36.6,BTC-25JUL25-100000-P,106537.62,buy,0.1,0.1,,,,,,1751362913.111
6396,373933314,1751364100492,3,0.013,0.0131732,36.75,BTC-25JUL25-100000-P,106581.61,sell,0.3,0.3,,,,,,1751364100.492
6397,373933807,1751364280720,3,0.013,0.01307584,36.92,BTC-25JUL25-100000-P,106638.3,sell,0.3,0.3,,,,,,1751364280.72
6398,373934119,1751364475334,3,0.013,0.01317369,36.85,BTC-25JUL25-100000-P,106606.32,sell,0.3,0.3,,,,,,1751364475.334
6399,373934432,1751364671684,3,0.013,0.01327236,36.77,BTC-25JUL25-100000-P,106582.71,sell,0.3,0.3,,,,,,1751364671.684
6400,373939070,1751367099262,0,0.0135,0.01353913,36.9,BTC-25JUL25-100000-P,106372.01,sell,1.0,1.0,,,,,,1751367099.262
6401,373942456,1751368388880,1,0.0135,0.01342681,37.0,BTC-25JUL25-100000-P,106426.95,buy,0.1,0.1,,,,,,1751368388.88
6402,373942457,1751368388892,1,0.0135,0.01342681,37.0,BTC-25JUL25-100000-P,106426.95,sell,0.9,0.9,,,,,,1751368388.892
6403,373942495,1751368406617,1,0.0135,0.01346066,36.99,BTC-25JUL25-100000-P,106426.52,sell,1.0,1.0,,,,,,1751368406.617
6404,373942515,1751368424344,1,0.0135,0.01348399,36.96,BTC-25JUL25-100000-P,106415.28,buy,0.3,0.3,,,,,,1751368424.344
6405,373942516,1751368424346,1,0.0135,0.01348399,36.96,BTC-25JUL25-100000-P,106415.28,sell,0.7,0.7,,,,,,1751368424.346
6406,373942542,1751368441985,1,0.0135,0.01349655,36.95,BTC-25JUL25-100000-P,106407.73,sell,1.0,1.0,,,,,,1751368441.985
6407,373944782,1751369841211,2,0.013,0.01296408,36.97,BTC-25JUL25-100000-P,106626.65,buy,0.1,0.1,,,,,,1751369841.211
6409,373945865,1751371277597,3,0.013,0.01297359,36.97,BTC-25JUL25-100000-P,106634.63,sell,1.0,1.0,,,,,,1751371277.597
6408,373945864,1751371277597,3,0.013,0.01297359,36.97,BTC-25JUL25-100000-P,106634.63,sell,0.1,0.1,,,,,,1751371277.597
6410,373948387,1751373100689,3,0.013,0.01313449,36.6,BTC-25JUL25-100000-P,106484.84,sell,0.2,0.2,,,,,,1751373100.689
6412,373948390,1751373102774,3,0.013,0.0131299,36.6,BTC-25JUL25-100000-P,106484.68,sell,1.0,1.0,,,,,,1751373102.774
6411,373948389,1751373102774,3,0.013,0.0131299,36.6,BTC-25JUL25-100000-P,106484.68,sell,0.8,0.8,,,,,,1751373102.774
6413,373948405,1751373109935,3,0.013,0.01313681,36.58,BTC-25JUL25-100000-P,106477.5,buy,0.5,0.5,,,,,,1751373109.935
6414,373948423,1751373119346,3,0.013,0.01317023,36.53,BTC-25JUL25-100000-P,106465.36,buy,0.7,0.7,,,,,,1751373119.346
6415,373948577,1751373219806,0,0.0135,0.01327263,37.05,BTC-25JUL25-100000-P,106426.4,buy,0.1,0.1,,,,,,1751373219.806
6416,373950211,1751374702826,2,0.013,0.01321452,36.57,BTC-25JUL25-100000-P,106474.8,sell,1.0,1.0,,,,,,1751374702.826
6417,373950270,1751374805417,0,0.0135,0.01325336,37.16,BTC-25JUL25-100000-P,106463.36,buy,0.1,0.1,,,,,,1751374805.417
6418,373950499,1751375159075,2,0.013,0.01319729,36.59,BTC-25JUL25-100000-P,106482.45,sell,0.1,0.1,,,,,,1751375159.075
6420,373950602,1751375305481,3,0.013,0.01316212,36.67,BTC-25JUL25-100000-P,106504.79,sell,1.0,1.0,,,,,,1751375305.481
6419,373950601,1751375305481,3,0.013,0.01316212,36.67,BTC-25JUL25-100000-P,106504.79,sell,1.0,1.0,,,,,,1751375305.481
6421,373952849,1751376518824,3,0.013,0.01285355,37.14,BTC-25JUL25-100000-P,106635.37,buy,0.1,0.1,,,,,,1751376518.824
6422,373952850,1751376518826,3,0.013,0.01285355,37.14,BTC-25JUL25-100000-P,106635.37,sell,1.8,1.8,,,,,,1751376518.826
6423,373952851,1751376519327,3,0.013,0.01285355,37.14,BTC-25JUL25-100000-P,106635.37,sell,0.1,0.1,,,,,,1751376519.327
6424,373954152,1751377019174,2,0.0125,0.0123922,37.21,BTC-25JUL25-100000-P,106886.03,sell,1.0,1.0,,,,,,1751377019.174
6425,373954856,1751377229896,0,0.013,0.01311935,36.97,BTC-25JUL25-100000-P,106570.77,sell,1.0,1.0,,,,,,1751377229.896
6426,373955933,1751377444488,0,0.0135,0.0136461,36.94,BTC-25JUL25-100000-P,106352.63,sell,0.3,0.3,,,,,,1751377444.488
6427,373955940,1751377449247,1,0.0135,0.01356777,37.0,BTC-25JUL25-100000-P,106372.33,sell,0.7,0.7,,,,,,1751377449.247
6428,373955999,1751377463250,1,0.0135,0.01355953,37.02,BTC-25JUL25-100000-P,106371.99,sell,0.4,0.4,,,,,,1751377463.25
6429,373956008,1751377466908,1,0.0135,0.01352686,37.06,BTC-25JUL25-100000-P,106384.88,sell,0.4,0.4,,,,,,1751377466.908
6430,373956049,1751377467241,1,0.0135,0.01352686,37.06,BTC-25JUL25-100000-P,106384.88,sell,0.2,0.2,,,,,,1751377467.241
6431,373961735,1751379674832,2,0.012,0.01211129,37.07,BTC-25JUL25-100000-P,107043.3,sell,0.2,0.2,,,,,,1751379674.832
6432,373963337,1751380007122,0,0.0125,0.01259941,37.01,BTC-25JUL25-100000-P,106790.8,buy,0.1,0.1,,,,,,1751380007.122
6433,373963344,1751380008158,0,0.013,0.01264633,37.62,BTC-25JUL25-100000-P,106776.33,buy,0.1,0.1,,,,,,1751380008.158
6434,373963741,1751380081673,1,0.013,0.01296113,37.08,BTC-25JUL25-100000-P,106586.26,buy,0.1,0.1,,,,,,1751380081.673
6435,373963742,1751380081677,1,0.013,0.01296113,37.08,BTC-25JUL25-100000-P,106586.26,sell,0.6,0.6,,,,,,1751380081.677
6436,373963751,1751380086366,1,0.013,0.01301538,37.07,BTC-25JUL25-100000-P,106581.4,sell,0.2,0.2,,,,,,1751380086.366
6437,373963803,1751380094576,1,0.013,0.01303302,37.04,BTC-25JUL25-100000-P,106574.21,sell,0.1,0.1,,,,,,1751380094.576
6438,373964276,1751380205482,1,0.013,0.01302638,37.04,BTC-25JUL25-100000-P,106567.23,sell,0.1,0.1,,,,,,1751380205.482
6439,373964914,1751380409513,1,0.013,0.01294994,37.07,BTC-25JUL25-100000-P,106589.03,buy,0.1,0.1,,,,,,1751380409.513
6440,373965620,1751380677810,0,0.0135,0.01349303,37.06,BTC-25JUL25-100000-P,106371.26,buy,0.3,0.3,,,,,,1751380677.81
6441,373965621,1751380677813,1,0.0135,0.01349303,37.06,BTC-25JUL25-100000-P,106371.26,sell,0.2,0.2,,,,,,1751380677.813
6443,373966050,1751380748403,1,0.0135,0.0134422,37.12,BTC-25JUL25-100000-P,106380.98,buy,0.9,0.9,,,,,,1751380748.403
6442,373966049,1751380748403,1,0.0135,0.0134422,37.12,BTC-25JUL25-100000-P,106380.98,buy,0.1,0.1,,,,,,1751380748.403
6444,373969400,1751381187483,0,0.0145,0.01460092,36.85,BTC-25JUL25-100000-P,105883.17,sell,1.0,1.0,,,,,,1751381187.483
6445,373970343,1751381278074,1,0.0145,0.01466328,36.7,BTC-25JUL25-100000-P,105836.39,sell,1.0,1.0,,,,,,1751381278.074
6446,373970976,1751381466312,1,0.0145,0.01442147,37.07,BTC-25JUL25-100000-P,105963.62,sell,1.0,1.0,,,,,,1751381466.312
6447,373971780,1751381833612,1,0.0145,0.01439756,37.18,BTC-25JUL25-100000-P,105997.9,sell,20.0,20.0,,,,,,1751381833.612
6449,373975610,1751383248620,1,0.015,0.01500164,37.13,BTC-25JUL25-100000-P,105803.63,sell,6.5,6.5,,,,,,1751383248.62
6448,373975609,1751383248620,0,0.015,0.01500164,37.13,BTC-25JUL25-100000-P,105803.63,sell,1.0,1.0,,,,,,1751383248.62
6450,373975622,1751383248796,1,0.015,0.01500164,37.13,BTC-25JUL25-100000-P,105803.63,buy,0.1,0.1,,,,,,1751383248.796
6451,373975663,1751383281610,1,0.015,0.01494461,37.14,BTC-25JUL25-100000-P,105811.0,buy,0.9,0.9,,,,,,1751383281.61
6452,373977247,1751384168775,2,0.014,0.01412319,37.0,BTC-25JUL25-100000-P,106168.42,sell,1.0,1.0,,,,,,1751384168.775
6453,373977955,1751385013200,0,0.0145,0.01451383,37.1,BTC-25JUL25-100000-P,105994.12,buy,0.1,0.1,,,,,,1751385013.2
6454,373977991,1751385032059,1,0.0145,0.01454849,37.08,BTC-25JUL25-100000-P,105990.61,sell,0.9,0.9,,,,,,1751385032.059
6455,373978293,1751385592235,1,0.0145,0.01454824,37.08,BTC-25JUL25-100000-P,105986.6,buy,0.1,0.1,,,,,,1751385592.235
6456,373978424,1751385707047,1,0.0145,0.01455194,37.1,BTC-25JUL25-100000-P,105984.36,sell,0.9,0.9,,,,,,1751385707.047
6457,373979983,1751386442738,2,0.014,0.01388591,37.42,BTC-25JUL25-100000-P,106301.24,buy,0.1,0.1,,,,,,1751386442.738
6458,373980359,1751386826500,3,0.014,0.0143568,36.87,BTC-25JUL25-100000-P,106138.26,sell,1.0,1.0,,,,,,1751386826.5
6459,373980825,1751387477498,0,0.0145,0.01419649,37.83,BTC-25JUL25-100000-P,106240.75,buy,0.1,0.1,,,,,,1751387477.498
6460,373980826,1751387477498,1,0.0145,0.01419649,37.83,BTC-25JUL25-100000-P,106240.75,buy,9.9,9.9,,,,,,1751387477.498
6461,373980860,1751387528418,1,0.0145,0.01418665,37.84,BTC-25JUL25-100000-P,106242.8,buy,10.0,10.0,,,,,,1751387528.418
6462,373981407,1751388240939,2,0.014,0.01420273,37.07,BTC-25JUL25-100000-P,106188.68,sell,1.0,1.0,,,,,,1751388240.939
6463,373981419,1751388268273,3,0.014,0.014229,37.02,BTC-25JUL25-100000-P,106174.31,buy,0.2,0.2,,,,,,1751388268.273
6464,373981492,1751388367008,3,0.014,0.01426952,36.87,BTC-25JUL25-100000-P,106133.93,buy,0.2,0.2,,,,,,1751388367.008
6465,373981493,1751388367017,3,0.014,0.01426952,36.87,BTC-25JUL25-100000-P,106133.93,buy,0.1,0.1,,,,,,1751388367.017
6466,373981508,1751388375323,3,0.014,0.01431806,36.83,BTC-25JUL25-100000-P,106122.26,buy,0.1,0.1,,,,,,1751388375.323
6467,373981509,1751388375333,3,0.014,0.01431806,36.83,BTC-25JUL25-100000-P,106122.26,buy,0.1,0.1,,,,,,1751388375.333
6468,373981515,1751388379217,3,0.014,0.01432122,36.79,BTC-25JUL25-100000-P,106108.75,buy,0.1,0.1,,,,,,1751388379.217
6469,373981516,1751388379223,3,0.014,0.01432122,36.79,BTC-25JUL25-100000-P,106108.75,buy,0.1,0.1,,,,,,1751388379.223
6470,373981517,1751388379232,3,0.014,0.01432122,36.79,BTC-25JUL25-100000-P,106108.75,buy,0.1,0.1,,,,,,1751388379.232
6471,373984976,1751392341731,2,0.0135,0.01389252,36.71,BTC-25JUL25-100000-P,106226.37,sell,0.1,0.1,,,,,,1751392341.731
6472,373987879,1751395800396,0,0.0145,0.01455662,36.86,BTC-25JUL25-100000-P,105865.82,buy,10.0,10.0,,,,,,1751395800.396
6474,373990864,1751396611161,1,0.015,0.01522559,36.49,BTC-25JUL25-100000-P,105566.82,sell,0.6,0.6,,,,,,1751396611.161
6473,373990863,1751396611161,0,0.015,0.01522559,36.49,BTC-25JUL25-100000-P,105566.82,sell,0.2,0.2,,,,,,1751396611.161
6475,373994281,1751396722850,1,0.015,0.01502032,36.71,BTC-25JUL25-100000-P,105634.65,buy,0.1,0.1,,,,,,1751396722.85
6476,373994323,1751396733717,1,0.015,0.01500972,36.74,BTC-25JUL25-100000-P,105639.36,buy,0.7,0.7,,,,,,1751396733.717
6477,373994324,1751396733718,1,0.015,0.01500972,36.74,BTC-25JUL25-100000-P,105639.36,buy,0.1,0.1,,,,,,1751396733.718
6478,373994325,1751396733726,1,0.015,0.01500972,36.74,BTC-25JUL25-100000-P,105639.36,buy,0.1,0.1,,,,,,1751396733.726
6479,373994487,1751396772905,1,0.015,0.01520615,36.53,BTC-25JUL25-100000-P,105576.12,sell,0.3,0.3,,,,,,1751396772.905
6481,373994489,1751396772905,1,0.015,0.01520615,36.53,BTC-25JUL25-100000-P,105576.12,sell,1.3,1.3,,,,,,1751396772.905
6480,373994488,1751396772905,1,0.015,0.01520615,36.53,BTC-25JUL25-100000-P,105576.12,sell,0.4,0.4,,,,,,1751396772.905
6482,373996308,1751397495705,1,0.015,0.01495428,36.72,BTC-25JUL25-100000-P,105651.31,buy,4.9,4.9,,,,,,1751397495.705
6483,374003031,1751402079216,2,0.0145,0.01496636,36.33,BTC-25JUL25-100000-P,105698.69,sell,1.0,1.0,,,,,,1751402079.216
6484,374003032,1751402079226,3,0.0145,0.01496636,36.33,BTC-25JUL25-100000-P,105698.69,sell,0.2,0.2,,,,,,1751402079.226
6485,374003150,1751402216157,3,0.0145,0.01494861,36.38,BTC-25JUL25-100000-P,105708.51,sell,1.2,1.2,,,,,,1751402216.157
6486,374003151,1751402216157,3,0.0145,0.01494861,36.38,BTC-25JUL25-100000-P,105708.51,sell,8.8,8.8,,,,,,1751402216.157
6487,374003393,1751402462112,0,0.015,0.0149204,37.08,BTC-25JUL25-100000-P,105743.5,buy,0.1,0.1,,,,,,1751402462.112
6488,374005774,1751404667707,2,0.0145,0.01448251,36.98,BTC-25JUL25-100000-P,105891.62,buy,0.1,0.1,,,,,,1751404667.707
6489,374005814,1751404717595,3,0.0145,0.01438504,37.15,BTC-25JUL25-100000-P,105946.47,sell,0.1,0.1,,,,,,1751404717.595
6490,374005815,1751404717741,3,0.0145,0.01438504,37.15,BTC-25JUL25-100000-P,105946.47,sell,0.1,0.1,,,,,,1751404717.741
6491,374005816,1751404717744,3,0.0145,0.01438504,37.15,BTC-25JUL25-100000-P,105946.47,sell,0.1,0.1,,,,,,1751404717.744
6492,374005817,1751404717746,3,0.0145,0.01438504,37.15,BTC-25JUL25-100000-P,105946.47,sell,0.1,0.1,,,,,,1751404717.746
6493,374005947,1751404804707,3,0.0145,0.01430312,37.21,BTC-25JUL25-100000-P,105965.54,buy,0.1,0.1,,,,,,1751404804.707
6494,374006834,1751405326348,3,0.0145,0.01426312,37.3,BTC-25JUL25-100000-P,105994.22,buy,0.2,0.2,,,,,,1751405326.348
6495,374009052,1751408445235,3,0.0145,0.01452895,36.89,BTC-25JUL25-100000-P,105854.87,buy,0.1,0.1,,,,,,1751408445.235
6496,374009395,1751409118926,0,0.015,0.01497165,36.89,BTC-25JUL25-100000-P,105673.75,buy,1.0,1.0,,,,,,1751409118.926
6497,374009404,1751409137260,1,0.015,0.0149991,36.86,BTC-25JUL25-100000-P,105662.81,buy,0.1,0.1,,,,,,1751409137.26
6498,374009405,1751409137260,1,0.015,0.0149991,36.86,BTC-25JUL25-100000-P,105662.81,buy,0.9,0.9,,,,,,1751409137.26
6499,374009414,1751409156184,1,0.015,0.01500256,36.85,BTC-25JUL25-100000-P,105663.47,buy,1.0,1.0,,,,,,1751409156.184
