trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,liquidation,unix_sec
3518,375306147,1752248881006,2,0.019,0.01898922,35.63,BTC-25JUL25-120000-C,117334.01,sell,2.6,2.6,,,,,,,1752248881.006
3519,375306150,1752248881037,3,0.019,0.01898922,35.63,BTC-25JUL25-120000-C,117334.01,sell,0.1,0.1,,,,,,,1752248881.037
3520,375306160,1752248881084,3,0.019,0.01898922,35.63,BTC-25JUL25-120000-C,117334.01,sell,2.3,2.3,,,,,,,1752248881.084
3521,375307233,1752249023997,2,0.0185,0.01839739,35.69,BTC-25JUL25-120000-C,117154.42,buy,0.1,0.1,,,,,,,1752249023.997
3522,375311612,1752249401071,2,0.0175,0.01721486,36.04,BTC-25JUL25-120000-C,116757.26,buy,0.1,0.1,,,,,,,1752249401.071
3523,375317554,1752250953849,0,0.018,0.01813694,35.32,BTC-25JUL25-120000-C,117080.69,buy,0.5,0.5,,,,,,,1752250953.849
3524,375317555,1752250953859,1,0.018,0.01813694,35.32,BTC-25JUL25-120000-C,117080.69,buy,0.2,0.2,,,,,,,1752250953.859
3525,375317557,1752250955588,1,0.018,0.01813896,35.27,BTC-25JUL25-120000-C,117093.16,buy,0.4,0.4,,,,,,,1752250955.588
3526,375317573,1752250962573,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,2.4,2.4,,,,,,,1752250962.573
3527,375317574,1752250962587,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,0.1,0.1,,,,,,,1752250962.587
3528,375317575,1752250962592,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,0.4,0.4,,,,,,,1752250962.592
3529,375317576,1752250962600,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,0.5,0.5,,,,,,,1752250962.6
3530,375317577,1752250962608,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,0.4,0.4,,,,,,,1752250962.608
3531,375317578,1752250962618,1,0.018,0.01823642,35.14,BTC-25JUL25-120000-C,117122.86,buy,0.1,0.1,,,,,,,1752250962.618
3532,375321720,1752253437875,0,0.019,0.01909987,34.96,BTC-25JUL25-120000-C,117469.01,buy,0.3,0.3,,,,,,,1752253437.875
3533,375321764,1752253459098,1,0.019,0.01914967,34.9,BTC-25JUL25-120000-C,117479.79,buy,0.1,0.1,,,,,,,1752253459.098
3534,375329155,1752256490009,0,0.02,0.01956796,35.68,BTC-25JUL25-120000-C,117651.13,buy,0.4,0.4,,,,,,,1752256490.009
3536,375330601,1752257455757,3,0.0195,0.01917554,35.47,BTC-25JUL25-120000-C,117549.27,buy,0.1,0.1,,,,,,,1752257455.757
3537,375330602,1752257455757,3,0.0195,0.01917554,35.47,BTC-25JUL25-120000-C,117549.27,buy,0.6,0.6,,,,,,,1752257455.757
3535,375330600,1752257455757,2,0.0195,0.01917554,35.47,BTC-25JUL25-120000-C,117549.27,buy,0.1,0.1,,,,,,,1752257455.757
3538,375330603,1752257455760,3,0.0195,0.01917554,35.47,BTC-25JUL25-120000-C,117549.27,sell,0.2,0.2,,,,,,,1752257455.76
3539,375330656,1752257513034,0,0.02,0.01941905,35.82,BTC-25JUL25-120000-C,117612.36,buy,1.0,1.0,,,,,,,1752257513.034
3540,375330781,1752257614371,0,0.0205,0.01973043,36.06,BTC-25JUL25-120000-C,117707.75,buy,1.5,1.5,,,,,,,1752257614.371
3541,375330833,1752257687626,2,0.02,0.01944731,35.83,BTC-25JUL25-120000-C,117622.25,buy,0.2,0.2,,,,,,,1752257687.626
3542,375330906,1752257782237,3,0.02,0.01962892,35.58,BTC-25JUL25-120000-C,117669.65,buy,0.1,0.1,,,,,,,1752257782.237
3543,375330907,1752257782237,3,0.02,0.01962892,35.58,BTC-25JUL25-120000-C,117669.65,buy,0.8,0.8,,,,,,,1752257782.237
3544,375330908,1752257782241,3,0.02,0.01962892,35.58,BTC-25JUL25-120000-C,117669.65,sell,14.1,14.1,,,,,,,1752257782.241
3545,375330972,1752257857885,3,0.02,0.01956807,35.66,BTC-25JUL25-120000-C,117654.6,buy,3.0,3.0,,,,,,,1752257857.885
3547,375330974,1752257857885,3,0.02,0.01956807,35.66,BTC-25JUL25-120000-C,117654.6,buy,0.8,0.8,,,,,,,1752257857.885
3546,375330973,1752257857885,3,0.02,0.01956807,35.66,BTC-25JUL25-120000-C,117654.6,buy,1.2,1.2,,,,,,,1752257857.885
3548,375331355,1752258116635,2,0.0195,0.01931405,35.45,BTC-25JUL25-120000-C,117552.3,buy,0.1,0.1,,,,,,,1752258116.635
3549,375332805,1752258869773,3,0.0195,0.01925292,35.52,BTC-25JUL25-120000-C,117547.81,buy,0.1,0.1,,,,,,,1752258869.773
3550,375332806,1752258869773,3,0.0195,0.01925292,35.52,BTC-25JUL25-120000-C,117547.81,buy,0.4,0.4,,,,,,,1752258869.773
3551,375342275,1752263330536,0,0.0205,0.02032051,35.22,BTC-25JUL25-120000-C,117958.84,sell,0.2,0.2,,,,,,,1752263330.536
3552,375342392,1752263430267,1,0.0205,0.02024908,35.39,BTC-25JUL25-120000-C,117929.15,sell,0.3,0.3,,,,,,,1752263430.267
3553,375344852,1752264655966,2,0.0203,0.02062538,34.8,BTC-25JUL25-120000-C,117990.38,sell,50.0,50.0,,,1.0,BLOCK-210150,,,1752264655.966
3554,375363910,1752280679944,2,0.018,0.01780252,35.11,BTC-25JUL25-120000-C,117252.92,buy,0.1,0.1,,,,,,,1752280679.944
3555,375364079,1752280737251,2,0.0175,0.01793416,34.26,BTC-25JUL25-120000-C,117293.33,sell,0.5,0.5,,,,,,,1752280737.251
3556,375365341,1752281939960,0,0.018,0.01837235,34.4,BTC-25JUL25-120000-C,117391.96,sell,0.3,0.3,,,,,,,1752281939.96
3557,375365342,1752281939961,1,0.018,0.01837235,34.4,BTC-25JUL25-120000-C,117391.96,buy,4.7,4.7,,,,,,,1752281939.961
3558,375366968,1752285632426,0,0.0195,0.01903674,35.34,BTC-25JUL25-120000-C,117699.5,buy,0.6,0.6,,,,,,,1752285632.426
3559,375366969,1752285632426,1,0.0195,0.01903674,35.34,BTC-25JUL25-120000-C,117699.5,buy,0.4,0.4,,,,,,,1752285632.426
3560,375367125,1752285922355,1,0.0195,0.01899547,35.38,BTC-25JUL25-120000-C,117695.73,buy,0.3,0.3,,,,,,,1752285922.355
3561,375367126,1752285922355,1,0.0195,0.01899547,35.38,BTC-25JUL25-120000-C,117695.73,buy,0.7,0.7,,,,,,,1752285922.355
3563,375367225,1752286168700,1,0.0195,0.01900815,35.39,BTC-25JUL25-120000-C,117699.08,buy,0.4,0.4,,,,,,,1752286168.7
3562,375367224,1752286168700,1,0.0195,0.01900815,35.39,BTC-25JUL25-120000-C,117699.08,buy,0.6,0.6,,,,,,,1752286168.7
3564,375367238,1752286246353,1,0.0195,0.01900618,35.39,BTC-25JUL25-120000-C,117699.85,buy,0.4,0.4,,,,,,,1752286246.353
3565,375367239,1752286246353,1,0.0195,0.01900618,35.39,BTC-25JUL25-120000-C,117699.85,buy,0.6,0.6,,,,,,,1752286246.353
3566,375367275,1752286428613,1,0.0195,0.01911088,35.32,BTC-25JUL25-120000-C,117704.42,sell,2.0,2.0,,,,,,,1752286428.613
3567,375367613,1752287293961,2,0.019,0.01945419,34.28,BTC-25JUL25-120000-C,117792.41,sell,0.1,0.1,,,,,,,1752287293.961
3568,375367873,1752288060994,0,0.02,0.0193661,35.9,BTC-25JUL25-120000-C,117739.07,buy,1.0,1.0,,,,,,,1752288060.994
3569,375367971,1752288495493,2,0.0195,0.01943466,35.28,BTC-25JUL25-120000-C,117728.7,sell,0.5,0.5,,,,,,,1752288495.493
3570,375367972,1752288495493,3,0.0195,0.01943466,35.28,BTC-25JUL25-120000-C,117728.7,sell,0.1,0.1,,,,,,,1752288495.493
3571,375368721,1752290872808,0,0.02,0.01958819,35.22,BTC-25JUL25-120000-C,117885.65,buy,1.0,1.0,,,,,,,1752290872.808
3572,375371145,1752296230848,2,0.0185,0.01833728,34.01,BTC-25JUL25-120000-C,117709.33,sell,0.2,0.2,,,,,,,1752296230.848
3573,375374732,1752303116690,0,0.0195,0.01948873,34.21,BTC-25JUL25-120000-C,117976.91,sell,0.1,0.1,,,,,,,1752303116.69
3574,375375046,1752303737285,1,0.0195,0.01954962,34.48,BTC-25JUL25-120000-C,117930.36,sell,0.1,0.1,,,,,,,1752303737.285
3576,375376243,1752304892206,1,0.02,0.0198071,34.86,BTC-25JUL25-120000-C,117993.09,buy,1.1,1.1,,,,,,,1752304892.206
3577,375376244,1752304892206,1,0.02,0.0198071,34.86,BTC-25JUL25-120000-C,117993.09,buy,0.8,0.8,,,,,,,1752304892.206
3575,375376242,1752304892206,0,0.02,0.0198071,34.86,BTC-25JUL25-120000-C,117993.09,buy,0.1,0.1,,,,,,,1752304892.206
3578,375377815,1752305761903,2,0.0195,0.01943148,34.99,BTC-25JUL25-120000-C,117835.87,sell,0.8,0.8,,,,,,,1752305761.903
3579,375377816,1752305761908,3,0.0195,0.01943148,34.99,BTC-25JUL25-120000-C,117835.87,sell,0.8,0.8,,,,,,,1752305761.908
3580,375377869,1752305772954,3,0.0195,0.01943175,35.0,BTC-25JUL25-120000-C,117834.36,sell,0.3,0.3,,,,,,,1752305772.954
3581,375378131,1752305832906,3,0.0195,0.0194184,35.01,BTC-25JUL25-120000-C,117846.62,buy,0.1,0.1,,,,,,,1752305832.906
3582,375379568,1752306639970,2,0.019,0.01893302,34.96,BTC-25JUL25-120000-C,117700.98,sell,0.1,0.1,,,,,,,1752306639.97
3583,375379873,1752306929178,3,0.019,0.01901085,34.85,BTC-25JUL25-120000-C,117726.09,buy,0.1,0.1,,,,,,,1752306929.178
3584,375380992,1752308243180,3,0.019,0.01945795,33.85,BTC-25JUL25-120000-C,117912.25,sell,0.1,0.1,,,,,,,1752308243.18
3591,375386395,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,16.2,16.2,,,,,,,1752314672.72
3586,375386390,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,0.9,0.9,,,,,,,1752314672.72
3588,375386392,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,9.7,9.7,,,,,,,1752314672.72
3587,375386391,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,0.5,0.5,,,,,,,1752314672.72
3589,375386393,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,6.4,6.4,,,,,,,1752314672.72
3585,375386389,1752314672720,0,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,0.4,0.4,,,,,,,1752314672.72
3590,375386394,1752314672720,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,sell,0.1,0.1,,,,,,,1752314672.72
3592,375386396,1752314672724,1,0.0195,0.01998661,33.75,BTC-25JUL25-120000-C,118106.62,buy,3.8,3.8,,,,,,,1752314672.724
3593,375386433,1752314729897,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,sell,0.3,0.3,,,,,,,1752314729.897
3594,375386434,1752314729897,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,sell,0.4,0.4,,,,,,,1752314729.897
3595,375386435,1752314729899,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,buy,9.7,9.7,,,,,,,1752314729.899
3596,375386436,1752314729906,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,buy,1.4,1.4,,,,,,,1752314729.906
3597,375386437,1752314729910,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,buy,0.1,0.1,,,,,,,1752314729.91
3598,375386438,1752314729948,1,0.0195,0.01991999,33.88,BTC-25JUL25-120000-C,118091.75,buy,9.7,9.7,,,,,,,1752314729.948
3599,375386440,1752314731956,1,0.0195,0.01991305,33.88,BTC-25JUL25-120000-C,118091.75,buy,0.3,0.3,,,,,,,1752314731.956
3600,375386441,1752314732993,1,0.0195,0.01990388,33.88,BTC-25JUL25-120000-C,118091.75,buy,0.1,0.1,,,,,,,1752314732.993
3601,375387730,1752316313853,0,0.02,0.01978506,34.28,BTC-25JUL25-120000-C,118146.43,buy,0.1,0.1,,,,,,,1752316313.853
3602,375387768,1752316395615,0,0.0205,0.01993697,34.81,BTC-25JUL25-120000-C,118177.68,buy,0.7,0.7,,,,,,,1752316395.615
3603,375392394,1752322671860,2,0.0185,0.01836687,34.0,BTC-25JUL25-120000-C,117770.7,buy,0.1,0.1,,,,,,,1752322671.86
3604,375393071,1752323195313,3,0.0185,0.01844952,33.78,BTC-25JUL25-120000-C,117804.95,buy,0.4,0.4,,,,,,,1752323195.313
3605,375393072,1752323195325,3,0.0185,0.01844952,33.78,BTC-25JUL25-120000-C,117804.95,buy,0.2,0.2,,,,,,,1752323195.325
3606,375393861,1752323577642,3,0.0185,0.0181794,34.08,BTC-25JUL25-120000-C,117735.34,buy,0.2,0.2,,,,,,,1752323577.642
3607,375394385,1752323867434,2,0.018,0.01776648,34.2,BTC-25JUL25-120000-C,117566.33,sell,0.1,0.1,,,,,,,1752323867.434
3608,375394595,1752323904508,3,0.018,0.01801043,33.89,BTC-25JUL25-120000-C,117628.37,buy,0.1,0.1,,,,,,,1752323904.508
3609,375397935,1752325978425,3,0.018,0.01784385,34.78,BTC-25JUL25-120000-C,117458.51,sell,0.6,0.6,,,,,,,1752325978.425
3610,375397947,1752326006305,2,0.0175,0.01780438,34.12,BTC-25JUL25-120000-C,117452.46,sell,1.0,1.0,,,,,,,1752326006.305
3611,375398832,1752326944976,3,0.0175,0.01761751,34.54,BTC-25JUL25-120000-C,117356.84,buy,0.1,0.1,,,,,,,1752326944.976
3612,375398838,1752326956267,3,0.0175,0.01761348,34.57,BTC-25JUL25-120000-C,117348.83,buy,2.0,2.0,,,,,,,1752326956.267
3613,375398856,1752326973665,3,0.0175,0.01757968,34.56,BTC-25JUL25-120000-C,117354.27,buy,2.0,2.0,,,,,,,1752326973.665
3614,375398859,1752326987818,3,0.0175,0.01759532,34.57,BTC-25JUL25-120000-C,117351.19,buy,1.0,1.0,,,,,,,1752326987.818
3615,375400423,1752329147571,0,0.018,0.01797673,34.7,BTC-25JUL25-120000-C,117478.24,buy,0.1,0.1,,,,,,,1752329147.571
3616,375400488,1752329214082,1,0.018,0.01794863,34.71,BTC-25JUL25-120000-C,117479.6,buy,2.2,2.2,,,,,,,1752329214.082
3617,375400489,1752329214094,1,0.018,0.01794863,34.71,BTC-25JUL25-120000-C,117479.6,buy,0.4,0.4,,,,,,,1752329214.094
3618,375405347,1752334225269,2,0.0175,0.01744444,34.26,BTC-25JUL25-120000-C,117425.12,buy,2.2,2.2,,,,,,,1752334225.269
3619,375405352,1752334233582,3,0.0175,0.01760493,34.05,BTC-25JUL25-120000-C,117466.04,buy,0.1,0.1,,,,,,,1752334233.582
3620,375405353,1752334234968,3,0.0175,0.01762306,34.08,BTC-25JUL25-120000-C,117458.72,buy,0.1,0.1,,,,,,,1752334234.968
3622,375407000,1752334910358,3,0.0165,0.01658656,34.33,BTC-25JUL25-120000-C,117094.27,sell,1.6,1.6,,,,,,,1752334910.358
3621,375406999,1752334910358,2,0.0165,0.01658656,34.33,BTC-25JUL25-120000-C,117094.27,sell,2.5,2.5,,,,,,,1752334910.358
3623,375407001,1752334910371,3,0.0165,0.01658656,34.33,BTC-25JUL25-120000-C,117094.27,buy,24.1,24.1,,,,,,,1752334910.371
3624,375409234,1752336094395,3,0.0165,0.01677157,34.27,BTC-25JUL25-120000-C,117130.71,sell,0.1,0.1,,,,,,,1752336094.395
3625,375410275,1752337299863,0,0.018,0.01753276,35.2,BTC-25JUL25-120000-C,117372.67,buy,0.7,0.7,,,,,,,1752337299.863
3626,375410276,1752337299863,1,0.018,0.01753276,35.2,BTC-25JUL25-120000-C,117372.67,buy,0.3,0.3,,,,,,,1752337299.863
3627,375416656,1752347874705,0,0.0185,0.01857276,35.06,BTC-25JUL25-120000-C,117647.81,buy,0.1,0.1,,,,,,,1752347874.705
3628,375418767,1752353572158,2,0.018,0.01806302,36.03,BTC-25JUL25-120000-C,117322.59,sell,0.1,0.1,,,,,,,1752353572.158
3629,375418771,1752353575842,3,0.018,0.01795772,36.06,BTC-25JUL25-120000-C,117317.89,sell,1.9,1.9,,,,,,,1752353575.842
3630,375418772,1752353575842,3,0.018,0.01795772,36.06,BTC-25JUL25-120000-C,117317.89,sell,3.0,3.0,,,,,,,1752353575.842
3631,375426681,1752369547359,3,0.018,0.0179471,35.99,BTC-25JUL25-120000-C,117372.25,sell,1.0,1.0,,,,,,,1752369547.359
3632,375431896,1752381431536,0,0.02,0.01984889,36.64,BTC-25JUL25-120000-C,117860.13,buy,0.2,0.2,,,,,,,1752381431.536
3633,375433585,1752385603287,2,0.0195,0.01930123,36.51,BTC-25JUL25-120000-C,117766.26,sell,0.1,0.1,,,,,,,1752385603.287
3634,375433976,1752387784937,0,0.02,0.01979397,36.73,BTC-25JUL25-120000-C,117855.01,buy,0.1,0.1,,,,,,,1752387784.937
3635,375433984,1752387817561,1,0.02,0.01980645,36.72,BTC-25JUL25-120000-C,117857.46,buy,0.2,0.2,,,,,,,1752387817.561
3636,375434181,1752388393647,1,0.02,0.01980831,36.57,BTC-25JUL25-120000-C,117908.12,buy,2.5,2.5,,,,,,,1752388393.647
3638,375434183,1752388393655,1,0.02,0.01980831,36.57,BTC-25JUL25-120000-C,117908.12,buy,0.5,0.5,,,,,,,1752388393.655
3637,375434182,1752388393655,1,0.02,0.01980831,36.57,BTC-25JUL25-120000-C,117908.12,buy,2.0,2.0,,,,,,,1752388393.655
3639,375434487,1752388727003,1,0.02,0.02002831,36.27,BTC-25JUL25-120000-C,117955.09,buy,0.5,0.5,,,,,,,1752388727.003
3640,375435901,1752392170093,0,0.0205,0.02046554,36.76,BTC-25JUL25-120000-C,118030.56,buy,0.1,0.1,,,,,,,1752392170.093
3641,375436263,1752392355305,1,0.0205,0.0204916,36.77,BTC-25JUL25-120000-C,118036.67,sell,0.2,0.2,,,,,,,1752392355.305
3642,375436322,1752392378920,1,0.0205,0.02036145,36.92,BTC-25JUL25-120000-C,118007.29,sell,0.2,0.2,,,,,,,1752392378.92
3643,375438712,1752394534290,2,0.02,0.02004889,36.56,BTC-25JUL25-120000-C,117942.99,sell,0.1,0.1,,,,,,,1752394534.29
3644,375438925,1752394823030,0,0.0205,0.01982642,37.63,BTC-25JUL25-120000-C,117884.56,buy,0.1,0.1,,,,,,,1752394823.03
3645,375439190,1752395387683,1,0.0205,0.01996885,37.62,BTC-25JUL25-120000-C,117877.4,buy,0.2,0.2,,,,,,,1752395387.683
3646,375439441,1752396620143,2,0.02,0.01996587,37.2,BTC-25JUL25-120000-C,117818.09,sell,0.1,0.1,,,,,,,1752396620.143
3647,375439442,1752396620154,3,0.02,0.01996587,37.2,BTC-25JUL25-120000-C,117818.09,sell,0.1,0.1,,,,,,,1752396620.154
3648,375439443,1752396622227,3,0.02,0.01997093,37.2,BTC-25JUL25-120000-C,117818.04,sell,0.1,0.1,,,,,,,1752396622.227
3649,375439486,1752396805494,3,0.02,0.0200165,37.13,BTC-25JUL25-120000-C,117829.09,sell,0.1,0.1,,,,,,,1752396805.494
3650,375439496,1752396921731,3,0.02,0.02000056,37.15,BTC-25JUL25-120000-C,117827.46,sell,0.1,0.1,,,,,,,1752396921.731
3651,375439504,1752396987214,3,0.02,0.01999753,37.15,BTC-25JUL25-120000-C,117827.64,sell,0.1,0.1,,,,,,,1752396987.214
3652,375446972,1752405896090,0,0.0205,0.02046616,36.88,BTC-25JUL25-120000-C,118005.53,buy,0.1,0.1,,,,,,,1752405896.09
3653,375447464,1752406414828,1,0.0205,0.02032221,37.05,BTC-25JUL25-120000-C,117994.09,buy,0.1,0.1,,,,,,,1752406414.828
3654,375447759,1752407294064,0,0.021,0.02044547,37.6,BTC-25JUL25-120000-C,118021.37,buy,0.1,0.1,,,,,,,1752407294.064
3655,375447773,1752407349460,2,0.0205,0.02046222,36.89,BTC-25JUL25-120000-C,118022.35,sell,0.1,0.1,,,,,,,1752407349.46
3656,375447886,1752407776146,0,0.021,0.02046405,37.5,BTC-25JUL25-120000-C,118028.35,buy,0.1,0.1,,,,,,,1752407776.146
3657,375448096,1752407950953,1,0.021,0.02072049,37.19,BTC-25JUL25-120000-C,118088.98,buy,0.1,0.1,,,,,,,1752407950.953
3658,375448283,1752408079018,1,0.021,0.02078653,37.1,BTC-25JUL25-120000-C,118118.3,buy,0.1,0.1,,,,,,,1752408079.018
3659,375448422,1752408250566,1,0.021,0.02096638,36.8,BTC-25JUL25-120000-C,118169.54,buy,0.1,0.1,,,,,,,1752408250.566
3660,375450690,1752408707696,1,0.021,0.02047737,37.55,BTC-25JUL25-120000-C,118050.28,buy,0.1,0.1,,,,,,,1752408707.696
3661,375450710,1752408796530,1,0.021,0.02058545,37.45,BTC-25JUL25-120000-C,118061.09,buy,4.4,4.4,,,,,,,1752408796.53
3662,375450721,1752408813843,0,0.0215,0.0206421,38.1,BTC-25JUL25-120000-C,118070.94,buy,2.5,2.5,,,,,,,1752408813.843
3663,375450796,1752408977687,1,0.0215,0.0209263,38.01,BTC-25JUL25-120000-C,118084.83,buy,0.1,0.1,,,,,,,1752408977.687
3664,375455779,1752409615152,0,0.022,0.02175933,38.14,BTC-25JUL25-120000-C,118178.06,buy,0.3,0.3,,,,,,,1752409615.152
3665,375455780,1752409615152,1,0.022,0.02175933,38.14,BTC-25JUL25-120000-C,118178.06,buy,5.0,5.0,,,,,,,1752409615.152
3666,375463917,1752411047076,0,0.023,0.02256635,39.33,BTC-25JUL25-120000-C,118228.94,buy,0.1,0.1,,,,,,,1752411047.076
3667,375465304,1752411269631,0,0.024,0.02348787,39.53,BTC-25JUL25-120000-C,118498.3,buy,0.5,0.5,,,,,,,1752411269.631
3668,375465309,1752411269658,1,0.024,0.02348787,39.53,BTC-25JUL25-120000-C,118498.3,buy,0.6,0.6,,,,,,,1752411269.658
3669,375465339,1752411270231,1,0.024,0.02348787,39.53,BTC-25JUL25-120000-C,118498.3,buy,0.4,0.4,,,,,,,1752411270.231
3670,375465340,1752411270238,1,0.024,0.02348787,39.53,BTC-25JUL25-120000-C,118498.3,buy,1.7,1.7,,,,,,,1752411270.238
3671,375465341,1752411270243,1,0.024,0.02348787,39.53,BTC-25JUL25-120000-C,118498.3,buy,1.7,1.7,,,,,,,1752411270.243
3672,375465383,1752411271497,1,0.024,0.02361856,39.02,BTC-25JUL25-120000-C,118593.13,buy,0.1,0.1,,,,,,,1752411271.497
3674,375469415,1752413478888,3,0.0235,0.02326206,39.33,BTC-25JUL25-120000-C,118398.37,buy,0.2,0.2,,,,,,,1752413478.888
3673,375469414,1752413478888,2,0.0235,0.02326206,39.33,BTC-25JUL25-120000-C,118398.37,buy,0.1,0.1,,,,,,,1752413478.888
3675,375469640,1752413694879,0,0.024,0.02383637,39.23,BTC-25JUL25-120000-C,118555.49,buy,0.2,0.2,,,,,,,1752413694.879
3676,375474397,1752416308351,0,0.0245,0.02469332,38.57,BTC-25JUL25-120000-C,118842.76,buy,1.1,1.1,,,,,,,1752416308.351
3677,375474634,1752416309445,0,0.025,0.02470298,39.02,BTC-25JUL25-120000-C,118889.41,buy,0.1,0.1,,,,,,,1752416309.445
3678,375474860,1752416310447,0,0.0255,0.02488469,39.27,BTC-25JUL25-120000-C,118969.08,buy,3.1,3.1,,,,,,,1752416310.447
3679,375474873,1752416310528,1,0.0255,0.02488469,39.27,BTC-25JUL25-120000-C,118969.08,buy,0.8,0.8,,,,,,,1752416310.528
3680,375474876,1752416310544,1,0.0255,0.02488469,39.27,BTC-25JUL25-120000-C,118969.08,buy,0.1,0.1,,,,,,,1752416310.544
3681,375475227,1752416312886,0,0.026,0.0256985,38.98,BTC-25JUL25-120000-C,119143.5,buy,0.2,0.2,,,,,,,1752416312.886
3682,375481447,1752416793129,1,0.026,0.02584929,39.48,BTC-25JUL25-120000-C,119095.83,sell,0.3,0.3,,,,,,,1752416793.129
3683,375481825,1752417007928,0,0.0265,0.02632767,39.52,BTC-25JUL25-120000-C,119202.34,buy,0.1,0.1,,,,,,,1752417007.928
3684,375481827,1752417013351,1,0.0265,0.02634714,39.54,BTC-25JUL25-120000-C,119197.07,sell,0.1,0.1,,,,,,,1752417013.351
3685,375481868,1752417025370,1,0.0265,0.02634642,39.47,BTC-25JUL25-120000-C,119206.17,sell,0.1,0.1,,,,,,,1752417025.37
3686,375482114,1752417056071,2,0.0263,0.02609721,39.65,BTC-25JUL25-120000-C,119129.53,buy,0.1,0.1,375482112,BTC-CS-25JUL25-120000_125000,,,,,1752417056.071
3687,375482117,1752417057614,3,0.0263,0.02606656,39.63,BTC-25JUL25-120000-C,119141.71,buy,0.1,0.1,375482116,BTC-CS-25JUL25-120000_125000,,,,,1752417057.614
3689,375482244,1752417138620,3,0.026,0.02592261,39.52,BTC-25JUL25-120000-C,119081.16,sell,2.0,2.0,,,,,,,1752417138.62
3688,375482243,1752417138620,2,0.026,0.02592261,39.52,BTC-25JUL25-120000-C,119081.16,sell,0.8,0.8,,,,,,,1752417138.62
3690,375482371,1752417191332,2,0.0259,0.02583252,39.62,BTC-25JUL25-120000-C,119031.04,buy,50.0,50.0,,BTC-CDIAG-25JUL25_18JUL25-120000_122000,2.0,BLOCK-210319,,,1752417191.332
3691,375482518,1752417283833,2,0.0257,0.02601691,38.98,BTC-25JUL25-120000-C,119092.51,buy,25.0,25.0,,BTC-CDIAG-25JUL25_18JUL25-120000_122000,2.0,BLOCK-210320,,,1752417283.833
3692,375482598,1752417311373,2,0.0255,0.02584424,38.96,BTC-25JUL25-120000-C,119048.2,sell,0.2,0.2,,,,,,,1752417311.373
3693,375482669,1752417369566,3,0.0255,0.02563434,39.22,BTC-25JUL25-120000-C,118995.38,buy,0.2,0.2,,,,,,,1752417369.566
3694,375482722,1752417402057,3,0.0255,0.02556612,39.12,BTC-25JUL25-120000-C,119015.58,buy,0.1,0.1,,,,,,,1752417402.057
3695,375482974,1752417539914,2,0.025,0.02528747,38.87,BTC-25JUL25-120000-C,118946.89,sell,0.5,0.5,,,,,,,1752417539.914
3696,375482978,1752417542306,3,0.025,0.02525904,38.99,BTC-25JUL25-120000-C,118925.93,sell,0.6,0.6,,,,,,,1752417542.306
3697,375482979,1752417542311,3,0.025,0.02525904,38.99,BTC-25JUL25-120000-C,118925.93,sell,0.3,0.3,,,,,,,1752417542.311
3698,375482980,1752417542455,3,0.025,0.02525904,38.99,BTC-25JUL25-120000-C,118925.93,sell,2.0,2.0,,,,,,,1752417542.455
3699,375483025,1752417570186,3,0.025,0.02517164,39.01,BTC-25JUL25-120000-C,118914.69,sell,0.2,0.2,,,,,,,1752417570.186
3700,375483026,1752417570442,3,0.025,0.02517164,39.01,BTC-25JUL25-120000-C,118914.69,sell,1.4,1.4,,,,,,,1752417570.442
3701,375483506,1752417769388,3,0.025,0.02515458,38.54,BTC-25JUL25-120000-C,118994.75,buy,0.1,0.1,,,,,,,1752417769.388
3702,375483673,1752417829327,2,0.0245,0.02487215,38.4,BTC-25JUL25-120000-C,118894.32,sell,0.5,0.5,,,,,,,1752417829.327
3703,375483677,1752417830320,3,0.0245,0.02486734,38.44,BTC-25JUL25-120000-C,118887.19,sell,0.7,0.7,,,,,,,1752417830.32
3704,375483713,1752417838279,3,0.0245,0.02474317,38.39,BTC-25JUL25-120000-C,118896.48,sell,0.5,0.5,,,,,,,1752417838.279
