trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,unix_sec
183,ETH-258299730,1752789451028,1,0.014,0.014016,78.0,ETH-25JUL25-3800-C,3474.8,sell,1.0,1.0,,,,,,1752789451.028
184,ETH-258300551,1752789655461,2,0.0135,0.013554,78.05,ETH-25JUL25-3800-C,3466.48,sell,1.0,1.0,,,,,,1752789655.461
185,ETH-258301739,1752789857630,0,0.0145,0.014116,78.98,ETH-25JUL25-3800-C,3476.4,buy,2.0,2.0,,,,,,1752789857.63
186,ETH-258301740,1752789857633,1,0.0145,0.014116,78.98,ETH-25JUL25-3800-C,3476.4,sell,8.0,8.0,,,,,,1752789857.633
187,ETH-258303307,1752790436957,1,0.0145,0.014806,77.37,ETH-25JUL25-3800-C,3486.98,sell,1.0,1.0,,,,,,1752790436.957
188,ETH-258310036,1752793806904,1,0.0145,0.013943,78.63,ETH-25JUL25-3800-C,3479.65,buy,1.0,1.0,,,,,,1752793806.904
189,ETH-258312550,1752794262882,0,0.0165,0.015719,78.96,ETH-25JUL25-3800-C,3508.33,buy,1000.0,1000.0,1.0,BLOCK-211790,,,,1752794262.882
190,ETH-258313237,1752794363107,0,0.017,0.016842,77.59,ETH-25JUL25-3800-C,3523.77,buy,2.0,2.0,,,,,,1752794363.107
191,ETH-258314703,1752794643510,2,0.0165,0.016598,77.48,ETH-25JUL25-3800-C,3517.31,sell,200.0,200.0,,,ETH-CBUT-25JUL25-3600_3800_4000,ETH-258314701,,1752794643.51
192,ETH-258315142,1752794763475,2,0.016,0.016246,77.07,ETH-25JUL25-3800-C,3513.02,sell,50.0,50.0,,,,,,1752794763.475
193,ETH-258318827,1752795820989,2,0.014,0.014084,77.39,ETH-25JUL25-3800-C,3480.81,buy,7.0,7.0,,,,,,1752795820.989
194,ETH-258318875,1752795870223,3,0.014,0.014029,77.43,ETH-25JUL25-3800-C,3480.54,buy,2.0,2.0,,,,,,1752795870.223
195,ETH-258319000,1752795960207,3,0.014,0.014263,76.99,ETH-25JUL25-3800-C,3483.32,buy,1.0,1.0,,,,,,1752795960.207
196,ETH-258321861,1752798073344,2,0.013,0.01363,75.85,ETH-25JUL25-3800-C,3476.34,sell,2.0,2.0,,,,,,1752798073.344
197,ETH-258323957,1752799322213,0,0.015,0.014948,76.74,ETH-25JUL25-3800-C,3502.56,buy,2.0,2.0,,,,,,1752799322.213
198,ETH-258323958,1752799322213,1,0.015,0.014948,76.74,ETH-25JUL25-3800-C,3502.56,buy,3.0,3.0,,,,,,1752799322.213
199,ETH-258328646,1752800130736,0,0.0175,0.017131,77.41,ETH-25JUL25-3800-C,3534.72,buy,10.0,10.0,,,,,,1752800130.736
200,ETH-258329694,1752800435250,2,0.017,0.017159,76.57,ETH-25JUL25-3800-C,3533.52,sell,1.0,1.0,,,,,,1752800435.25
201,ETH-258331468,1752800936913,0,0.0185,0.018456,77.92,ETH-25JUL25-3800-C,3545.08,buy,2.0,2.0,,,,,,1752800936.913
202,ETH-258331778,1752801024429,0,0.019,0.018795,78.65,ETH-25JUL25-3800-C,3546.77,buy,2.0,2.0,,,,,,1752801024.429
203,ETH-258331996,1752801036418,1,0.019,0.018974,77.92,ETH-25JUL25-3800-C,3551.07,sell,1.0,1.0,,,,,,1752801036.418
204,ETH-258332587,1752801077073,0,0.02,0.019807,78.83,ETH-25JUL25-3800-C,3558.15,buy,5.0,5.0,,,,,,1752801077.073
205,ETH-258332588,1752801077073,1,0.02,0.019807,78.83,ETH-25JUL25-3800-C,3558.15,buy,19.0,19.0,,,,,,1752801077.073
207,ETH-258332594,1752801077315,1,0.02,0.019807,78.83,ETH-25JUL25-3800-C,3558.15,buy,10.0,10.0,,,,,,1752801077.315
206,ETH-258332593,1752801077315,1,0.02,0.019807,78.83,ETH-25JUL25-3800-C,3558.15,buy,31.0,31.0,,,,,,1752801077.315
208,ETH-258332972,1752801127890,0,0.021,0.020714,78.84,ETH-25JUL25-3800-C,3570.53,buy,1.0,1.0,,,,,,1752801127.89
209,ETH-258333242,1752801133904,0,0.022,0.021459,79.67,ETH-25JUL25-3800-C,3577.31,buy,1.0,1.0,,,,,T,1752801133.904
210,ETH-258333552,1752801149129,1,0.022,0.021414,80.02,ETH-25JUL25-3800-C,3575.52,buy,10.0,10.0,,,,,,1752801149.129
211,ETH-258335405,1752801308251,0,0.0225,0.021848,80.87,ETH-25JUL25-3800-C,3577.17,buy,94.0,94.0,,,,,,1752801308.251
212,ETH-258335406,1752801308255,1,0.0225,0.021848,80.87,ETH-25JUL25-3800-C,3577.17,sell,1.0,1.0,,,,,,1752801308.255
213,ETH-258335407,1752801308263,1,0.0225,0.021848,80.87,ETH-25JUL25-3800-C,3577.17,sell,1.0,1.0,,,,,,1752801308.263
214,ETH-258335408,1752801308307,1,0.0225,0.021848,80.87,ETH-25JUL25-3800-C,3577.17,sell,7.0,7.0,,,,,,1752801308.307
215,ETH-258335409,1752801308345,1,0.0225,0.021848,80.87,ETH-25JUL25-3800-C,3577.17,sell,23.0,23.0,,,,,,1752801308.345
216,ETH-258335436,1752801310572,1,0.0225,0.021766,80.9,ETH-25JUL25-3800-C,3576.99,sell,98.0,98.0,,,,,,1752801310.572
217,ETH-258335437,1752801310583,1,0.0225,0.021766,80.9,ETH-25JUL25-3800-C,3576.99,sell,1.0,1.0,,,,,,1752801310.583
218,ETH-258335443,1752801310757,1,0.0225,0.021762,80.98,ETH-25JUL25-3800-C,3576.55,sell,1.0,1.0,,,,,,1752801310.757
219,ETH-258335444,1752801310762,1,0.0225,0.021762,80.98,ETH-25JUL25-3800-C,3576.55,sell,1.0,1.0,,,,,,1752801310.762
220,ETH-258335445,1752801310766,1,0.0225,0.021762,80.98,ETH-25JUL25-3800-C,3576.55,sell,1.0,1.0,,,,,,1752801310.766
221,ETH-258335446,1752801310771,1,0.0225,0.021762,80.98,ETH-25JUL25-3800-C,3576.55,sell,1.0,1.0,,,,,,1752801310.771
223,ETH-258336580,1752801408973,1,0.0225,0.021786,81.52,ETH-25JUL25-3800-C,3574.42,buy,60.0,60.0,,,,,,1752801408.973
222,ETH-258336579,1752801408973,1,0.0225,0.021786,81.52,ETH-25JUL25-3800-C,3574.42,buy,140.0,140.0,,,,,,1752801408.973
224,ETH-258336620,1752801424196,2,0.0215,0.022033,79.16,ETH-25JUL25-3800-C,3576.45,sell,90.0,90.0,,,,,,1752801424.196
225,ETH-258336621,1752801424196,3,0.0215,0.022033,79.16,ETH-25JUL25-3800-C,3576.45,sell,10.0,10.0,,,,,,1752801424.196
226,ETH-258338033,1752801579449,0,0.023,0.0229,79.73,ETH-25JUL25-3800-C,3589.91,buy,20.0,20.0,,,,,,1752801579.449
227,ETH-258338036,1752801580699,1,0.023,0.022902,79.73,ETH-25JUL25-3800-C,3589.91,sell,37.0,37.0,,,,,,1752801580.699
228,ETH-258338037,1752801580868,1,0.023,0.022902,79.73,ETH-25JUL25-3800-C,3589.91,sell,35.0,35.0,,,,,,1752801580.868
229,ETH-258338038,1752801581918,1,0.023,0.022934,79.69,ETH-25JUL25-3800-C,3590.11,sell,8.0,8.0,,,,,,1752801581.918
230,ETH-258338374,1752801637229,2,0.0225,0.022632,79.27,ETH-25JUL25-3800-C,3587.06,buy,1.0,1.0,,,,,,1752801637.229
231,ETH-258339299,1752801814804,2,0.021,0.021448,78.35,ETH-25JUL25-3800-C,3575.33,buy,1.0,1.0,,,,,,1752801814.804
232,ETH-258342390,1752802592905,0,0.022,0.022234,77.27,ETH-25JUL25-3800-C,3592.87,sell,1.0,1.0,,,,,,1752802592.905
233,ETH-258343375,1752802808119,0,0.0235,0.022949,78.74,ETH-25JUL25-3800-C,3601.28,buy,100.0,100.0,,,,,,1752802808.119
234,ETH-258343376,1752802808133,1,0.0235,0.022949,78.74,ETH-25JUL25-3800-C,3601.28,buy,43.0,43.0,,,,,,1752802808.133
235,ETH-258345603,1752803003764,0,0.0249,0.024459,78.57,ETH-25JUL25-3800-C,3618.11,buy,500.0,500.0,1.0,BLOCK-211855,,,,1752803003.764
236,ETH-258346393,1752803111036,2,0.0225,0.023005,76.86,ETH-25JUL25-3800-C,3601.78,sell,32.0,32.0,,,,,,1752803111.036
237,ETH-258346394,1752803111040,3,0.0225,0.023005,76.86,ETH-25JUL25-3800-C,3601.78,buy,143.0,143.0,,,,,,1752803111.04
238,ETH-258346395,1752803111046,3,0.0225,0.023005,76.86,ETH-25JUL25-3800-C,3601.78,buy,1.0,1.0,,,,,,1752803111.046
239,ETH-258346419,1752803112004,3,0.0225,0.023005,77.01,ETH-25JUL25-3800-C,3600.93,buy,15.0,15.0,,,,,,1752803112.004
240,ETH-258346420,1752803112017,3,0.0225,0.023005,77.01,ETH-25JUL25-3800-C,3600.93,buy,16.0,16.0,,,,,,1752803112.017
241,ETH-258346422,1752803112022,3,0.0225,0.023005,77.01,ETH-25JUL25-3800-C,3600.93,buy,17.0,17.0,,,,,,1752803112.022
242,ETH-258346423,1752803112040,3,0.0225,0.023005,77.01,ETH-25JUL25-3800-C,3600.93,buy,240.0,240.0,,,,,,1752803112.04
243,ETH-258346424,1752803112053,3,0.0225,0.023005,77.01,ETH-25JUL25-3800-C,3600.93,buy,36.0,36.0,,,,,,1752803112.053
244,ETH-258348776,1752803631209,0,0.024,0.023801,76.85,ETH-25JUL25-3800-C,3617.64,buy,2.0,2.0,,,,,,1752803631.209
245,ETH-258348777,1752803632287,1,0.024,0.023823,76.83,ETH-25JUL25-3800-C,3617.77,sell,18.0,18.0,,,,,,1752803632.287
246,ETH-258349423,1752803720837,0,0.0245,0.0241,77.64,ETH-25JUL25-3800-C,3619.18,sell,10.0,10.0,,,,,,1752803720.837
247,ETH-258349854,1752803876507,1,0.0245,0.024241,77.27,ETH-25JUL25-3800-C,3620.98,buy,500.0,500.0,2.0,BLOCK-211870,ETH-CSR12-25JUL25-3400_3800,,,1752803876.507
248,ETH-258352387,1752804363488,2,0.022,0.022453,76.12,ETH-25JUL25-3800-C,3599.6,buy,7.0,7.0,,,,,,1752804363.488
249,ETH-258353703,1752804524924,0,0.0225,0.022837,76.16,ETH-25JUL25-3800-C,3604.8,buy,15.0,15.0,,,,,,1752804524.924
250,ETH-258354973,1752804758823,1,0.0225,0.022763,75.81,ETH-25JUL25-3800-C,3607.3,buy,14.0,14.0,,,,,,1752804758.823
251,ETH-258354974,1752804758830,1,0.0225,0.022763,75.81,ETH-25JUL25-3800-C,3607.3,buy,1.0,1.0,,,,,,1752804758.83
252,ETH-258355896,1752805176041,2,0.022,0.022216,75.57,ETH-25JUL25-3800-C,3602.88,buy,1.0,1.0,,,,,,1752805176.041
253,ETH-258356167,1752805301672,3,0.022,0.022184,75.61,ETH-25JUL25-3800-C,3602.78,buy,1.0,1.0,,,,,,1752805301.672
254,ETH-258356171,1752805305720,3,0.022,0.022221,75.64,ETH-25JUL25-3800-C,3602.54,buy,1.0,1.0,,,,,,1752805305.72
255,ETH-258356852,1752805514241,0,0.0225,0.022737,74.83,ETH-25JUL25-3800-C,3613.54,buy,50.0,50.0,,,,,,1752805514.241
256,ETH-258356959,1752805560435,1,0.0225,0.022795,74.59,ETH-25JUL25-3800-C,3615.06,buy,1.0,1.0,,,,,,1752805560.435
257,ETH-258359676,1752806448429,2,0.022,0.022153,73.8,ETH-25JUL25-3800-C,3614.71,sell,1.0,1.0,,,,,,1752806448.429
258,ETH-258360821,1752806578689,2,0.021,0.021531,73.35,ETH-25JUL25-3800-C,3605.93,sell,10.0,10.0,,,,,,1752806578.689
259,ETH-258360988,1752806625330,0,0.0215,0.021711,73.67,ETH-25JUL25-3800-C,3610.04,buy,1.0,1.0,,,,,,1752806625.33
260,ETH-258361955,1752806861770,2,0.0205,0.020778,73.73,ETH-25JUL25-3800-C,3598.68,buy,13.0,13.0,,,,,,1752806861.77
261,ETH-258361956,1752806862344,3,0.0205,0.020778,73.73,ETH-25JUL25-3800-C,3598.68,buy,23.0,23.0,,,,,,1752806862.344
262,ETH-258361958,1752806868840,3,0.0205,0.02067,73.69,ETH-25JUL25-3800-C,3598.89,buy,13.0,13.0,,,,,,1752806868.84
263,ETH-258361959,1752806868844,3,0.0205,0.02067,73.69,ETH-25JUL25-3800-C,3598.89,buy,1.0,1.0,,,,,,1752806868.844
264,ETH-258363075,1752807572170,3,0.0205,0.021219,72.48,ETH-25JUL25-3800-C,3605.57,sell,20.0,20.0,,,,,,1752807572.17
265,ETH-258363445,1752807815902,3,0.0205,0.020732,73.41,ETH-25JUL25-3800-C,3600.54,sell,73.0,73.0,,,,,,1752807815.902
267,ETH-258364385,1752808084249,1,0.021,0.020836,74.04,ETH-25JUL25-3800-C,3602.31,buy,20.0,20.0,,,,,,1752808084.249
268,ETH-258364386,1752808084249,1,0.021,0.020836,74.04,ETH-25JUL25-3800-C,3602.31,buy,41.0,41.0,,,,,,1752808084.249
266,ETH-258364384,1752808084249,0,0.021,0.020836,74.04,ETH-25JUL25-3800-C,3602.31,buy,88.0,88.0,,,,,,1752808084.249
269,ETH-258364387,1752808084249,1,0.021,0.020836,74.04,ETH-25JUL25-3800-C,3602.31,buy,62.0,62.0,,,,,,1752808084.249
270,ETH-258366560,1752809162623,2,0.019,0.01928,72.67,ETH-25JUL25-3800-C,3587.83,sell,7.0,7.0,,,,,,1752809162.623
271,ETH-258367072,1752809644014,0,0.0205,0.020152,73.74,ETH-25JUL25-3800-C,3599.26,buy,9.0,9.0,,,,,,1752809644.014
272,ETH-258367092,1752809648848,1,0.0205,0.020181,73.81,ETH-25JUL25-3800-C,3598.9,buy,11.0,11.0,,,,,,1752809648.848
273,ETH-258372603,1752813356247,1,0.0205,0.020571,72.73,ETH-25JUL25-3800-C,3606.24,sell,100.0,100.0,,,,,,1752813356.247
274,ETH-258374795,1752814424120,0,0.0215,0.020968,73.53,ETH-25JUL25-3800-C,3613.51,buy,100.0,100.0,,,,,,1752814424.12
275,ETH-258374796,1752814424120,1,0.0215,0.020968,73.53,ETH-25JUL25-3800-C,3613.51,buy,9.0,9.0,,,,,,1752814424.12
276,ETH-258374797,1752814424122,1,0.0215,0.020968,73.53,ETH-25JUL25-3800-C,3613.51,sell,148.0,148.0,,,,,,1752814424.122
278,ETH-258374799,1752814424137,1,0.0215,0.020968,73.53,ETH-25JUL25-3800-C,3613.51,sell,1.0,1.0,,,,,,1752814424.137
277,ETH-258374798,1752814424137,1,0.0215,0.020968,73.53,ETH-25JUL25-3800-C,3613.51,sell,24.0,24.0,,,,,,1752814424.137
279,ETH-258374801,1752814424974,1,0.0215,0.020973,73.54,ETH-25JUL25-3800-C,3613.49,sell,16.0,16.0,,,,,,1752814424.974
280,ETH-258380155,1752815303350,0,0.0235,0.02376,72.25,ETH-25JUL25-3800-C,3642.25,sell,2.0,2.0,,,,,,1752815303.35
281,ETH-258380199,1752815309677,1,0.0235,0.02379,72.23,ETH-25JUL25-3800-C,3642.38,sell,1.0,1.0,,,,,,1752815309.677
282,ETH-258380200,1752815310415,1,0.0235,0.023802,72.23,ETH-25JUL25-3800-C,3642.39,sell,1.0,1.0,,,,,,1752815310.415
283,ETH-258383294,1752815522848,2,0.023,0.023084,72.57,ETH-25JUL25-3800-C,3635.46,buy,55.0,55.0,,,,,,1752815522.848
284,ETH-258385075,1752815927482,3,0.023,0.023138,72.38,ETH-25JUL25-3800-C,3636.51,buy,30.0,30.0,,,,,,1752815927.482
285,ETH-258386401,1752816299333,0,0.0235,0.023937,71.88,ETH-25JUL25-3800-C,3645.18,sell,2.0,2.0,,,,,,1752816299.333
286,ETH-258386402,1752816299333,1,0.0235,0.023937,71.88,ETH-25JUL25-3800-C,3645.18,sell,2.0,2.0,,,,,,1752816299.333
287,ETH-258386411,1752816306490,1,0.0235,0.023899,71.93,ETH-25JUL25-3800-C,3644.91,sell,1.0,1.0,,,,,,1752816306.49
288,ETH-258387066,1752816544773,0,0.024,0.02368,73.55,ETH-25JUL25-3800-C,3640.86,buy,5.0,5.0,,,,,,1752816544.773
289,ETH-258387731,1752816709460,0,0.0245,0.024181,73.71,ETH-25JUL25-3800-C,3644.51,buy,419.0,419.0,,,,,,1752816709.46
290,ETH-258387732,1752816709463,1,0.0245,0.024181,73.71,ETH-25JUL25-3800-C,3644.51,sell,81.0,81.0,,,,,,1752816709.463
291,ETH-258387949,1752816731424,0,0.025,0.024584,73.84,ETH-25JUL25-3800-C,3648.62,buy,5.0,5.0,,,,,,1752816731.424
292,ETH-258388088,1752816751500,1,0.025,0.024546,73.94,ETH-25JUL25-3800-C,3648.1,buy,41.0,41.0,,,,,,1752816751.5
293,ETH-258388506,1752816827090,2,0.0245,0.024503,73.8,ETH-25JUL25-3800-C,3643.92,sell,1.0,1.0,,,,,,1752816827.09
295,ETH-258388806,1752816917780,1,0.025,0.024262,75.13,ETH-25JUL25-3800-C,3641.58,buy,3.0,3.0,,,,,,1752816917.78
294,ETH-258388805,1752816917780,0,0.025,0.024262,75.13,ETH-25JUL25-3800-C,3641.58,buy,2.0,2.0,,,,,,1752816917.78
296,ETH-258389521,1752817113833,0,0.0265,0.025512,75.68,ETH-25JUL25-3800-C,3654.56,buy,5.0,5.0,,,,,,1752817113.833
297,ETH-258390008,1752817246763,2,0.026,0.025883,74.8,ETH-25JUL25-3800-C,3655.03,sell,15.0,15.0,,,,,,1752817246.763
298,ETH-258393228,1752818106944,0,0.027,0.026843,74.86,ETH-25JUL25-3800-C,3665.29,buy,12.0,12.0,,,,,,1752818106.944
299,ETH-258393445,1752818119362,1,0.027,0.026956,74.66,ETH-25JUL25-3800-C,3666.32,buy,8.0,8.0,,,,,,1752818119.362
300,ETH-258393513,1752818130694,0,0.028,0.027345,76.06,ETH-25JUL25-3800-C,3668.64,buy,20.0,20.0,,,,,,1752818130.694
301,ETH-258393514,1752818130694,1,0.028,0.027345,76.06,ETH-25JUL25-3800-C,3668.64,buy,80.0,80.0,,,,,,1752818130.694
302,ETH-258395368,1752818481093,2,0.027,0.027589,74.01,ETH-25JUL25-3800-C,3670.53,sell,1.0,1.0,,,,,,1752818481.093
303,ETH-258395379,1752818487320,3,0.027,0.027656,73.99,ETH-25JUL25-3800-C,3670.61,sell,1.0,1.0,,,,,,1752818487.32
304,ETH-258395425,1752818505933,3,0.027,0.027606,74.05,ETH-25JUL25-3800-C,3670.32,sell,1.0,1.0,,,,,,1752818505.933
305,ETH-258395447,1752818518322,3,0.027,0.027636,73.99,ETH-25JUL25-3800-C,3670.66,sell,1.0,1.0,,,,,,1752818518.322
306,ETH-258395480,1752818535424,2,0.0265,0.0273,73.62,ETH-25JUL25-3800-C,3667.83,sell,1.0,1.0,,,,,,1752818535.424
307,ETH-258395544,1752818542279,2,0.026,0.027092,73.13,ETH-25JUL25-3800-C,3665.5,sell,1.0,1.0,,,,,,1752818542.279
308,ETH-258395583,1752818554092,3,0.026,0.027,73.26,ETH-25JUL25-3800-C,3664.78,sell,1.0,1.0,,,,,,1752818554.092
309,ETH-258395592,1752818559223,3,0.026,0.026962,73.29,ETH-25JUL25-3800-C,3664.61,sell,1.0,1.0,,,,,,1752818559.223
310,ETH-258395719,1752818565420,0,0.0265,0.026961,74.19,ETH-25JUL25-3800-C,3664.81,sell,1.0,1.0,,,,,,1752818565.42
311,ETH-258395788,1752818584558,2,0.026,0.026716,73.68,ETH-25JUL25-3800-C,3662.56,sell,1.0,1.0,,,,,,1752818584.558
312,ETH-258395840,1752818598846,3,0.026,0.026877,73.44,ETH-25JUL25-3800-C,3663.67,sell,1.0,1.0,,,,,,1752818598.846
313,ETH-258395878,1752818617542,3,0.026,0.026567,74.04,ETH-25JUL25-3800-C,3660.58,sell,1.0,1.0,,,,,,1752818617.542
314,ETH-258395899,1752818622615,3,0.026,0.026422,74.27,ETH-25JUL25-3800-C,3659.42,sell,1.0,1.0,,,,,,1752818622.615
315,ETH-258395984,1752818640249,2,0.0255,0.026197,73.76,ETH-25JUL25-3800-C,3657.02,sell,1.0,1.0,,,,,,1752818640.249
316,ETH-258396101,1752818666791,3,0.0255,0.026201,73.64,ETH-25JUL25-3800-C,3657.61,sell,1.0,1.0,,,,,,1752818666.791
317,ETH-258396147,1752818686093,0,0.026,0.026377,74.17,ETH-25JUL25-3800-C,3659.77,sell,1.0,1.0,,,,,,1752818686.093
318,ETH-258396169,1752818697335,1,0.026,0.026519,73.93,ETH-25JUL25-3800-C,3660.93,sell,1.0,1.0,,,,,,1752818697.335
319,ETH-258396335,1752818710084,1,0.026,0.02687,73.42,ETH-25JUL25-3800-C,3663.59,sell,1.0,1.0,,,,,,1752818710.084
320,ETH-258396417,1752818746201,1,0.026,0.026782,73.47,ETH-25JUL25-3800-C,3663.45,sell,1.0,1.0,,,,,,1752818746.201
321,ETH-258396496,1752818764451,1,0.026,0.026585,73.7,ETH-25JUL25-3800-C,3662.35,sell,1.0,1.0,,,,,,1752818764.451
322,ETH-258396508,1752818777279,1,0.026,0.026613,73.78,ETH-25JUL25-3800-C,3661.94,sell,1.0,1.0,,,,,,1752818777.279
323,ETH-258396539,1752818783756,2,0.0255,0.026344,73.37,ETH-25JUL25-3800-C,3659.13,sell,1.0,1.0,,,,,,1752818783.756
324,ETH-258396549,1752818788917,3,0.0255,0.026283,73.38,ETH-25JUL25-3800-C,3659.08,sell,1.0,1.0,,,,,,1752818788.917
325,ETH-258396591,1752818794555,3,0.0255,0.026301,73.34,ETH-25JUL25-3800-C,3659.23,sell,1.0,1.0,,,,,,1752818794.555
326,ETH-258396637,1752818802039,3,0.0255,0.025947,74.01,ETH-25JUL25-3800-C,3655.58,sell,1.0,1.0,,,,,,1752818802.039
327,ETH-258396649,1752818807674,3,0.0255,0.025974,74.01,ETH-25JUL25-3800-C,3655.58,sell,1.0,1.0,,,,,,1752818807.674
328,ETH-258396732,1752818813414,2,0.025,0.025819,73.38,ETH-25JUL25-3800-C,3653.92,sell,1.0,1.0,,,,,,1752818813.414
329,ETH-258396762,1752818826234,3,0.025,0.025719,73.47,ETH-25JUL25-3800-C,3653.41,sell,1.0,1.0,,,,,,1752818826.234
330,ETH-258396772,1752818830889,3,0.025,0.025756,73.4,ETH-25JUL25-3800-C,3653.76,sell,1.0,1.0,,,,,,1752818830.889
331,ETH-258396871,1752818844253,0,0.0255,0.025732,74.41,ETH-25JUL25-3800-C,3653.36,sell,1.0,1.0,,,,,,1752818844.253
332,ETH-258396890,1752818851245,1,0.0255,0.025753,74.3,ETH-25JUL25-3800-C,3653.92,sell,1.0,1.0,,,,,,1752818851.245
333,ETH-258396905,1752818864103,1,0.0255,0.025834,74.21,ETH-25JUL25-3800-C,3654.35,sell,1.0,1.0,,,,,,1752818864.103
334,ETH-258397005,1752818894705,1,0.0255,0.025548,74.81,ETH-25JUL25-3800-C,3651.23,sell,1.0,1.0,,,,,,1752818894.705
335,ETH-258397013,1752818900240,1,0.0255,0.025473,74.89,ETH-25JUL25-3800-C,3650.88,sell,1.0,1.0,,,,,,1752818900.24
336,ETH-258397053,1752818913862,2,0.025,0.025483,73.99,ETH-25JUL25-3800-C,3650.61,sell,1.0,1.0,,,,,,1752818913.862
337,ETH-258397121,1752818920253,2,0.0245,0.025322,73.33,ETH-25JUL25-3800-C,3649.04,sell,1.0,1.0,,,,,,1752818920.253
338,ETH-258397183,1752818938340,0,0.025,0.025406,73.93,ETH-25JUL25-3800-C,3650.79,sell,1.0,1.0,,,,,,1752818938.34
339,ETH-258397215,1752818944474,2,0.0245,0.025429,73.24,ETH-25JUL25-3800-C,3649.39,sell,1.0,1.0,,,,,,1752818944.474
340,ETH-258397494,1752818969583,3,0.0245,0.02492,73.76,ETH-25JUL25-3800-C,3646.56,sell,1.0,1.0,,,,,,1752818969.583
341,ETH-258397509,1752818975849,3,0.0245,0.025093,73.7,ETH-25JUL25-3800-C,3646.85,sell,1.0,1.0,,,,,,1752818975.849
342,ETH-258397535,1752818981166,0,0.025,0.025232,74.11,ETH-25JUL25-3800-C,3649.67,sell,1.0,1.0,,,,,,1752818981.166
343,ETH-258397591,1752818988020,2,0.0245,0.025119,73.68,ETH-25JUL25-3800-C,3646.8,sell,1.0,1.0,,,,,,1752818988.02
344,ETH-258397593,1752818992507,3,0.0245,0.025054,73.76,ETH-25JUL25-3800-C,3646.4,sell,1.0,1.0,,,,,,1752818992.507
345,ETH-258397697,1752819011788,0,0.025,0.024993,74.58,ETH-25JUL25-3800-C,3646.9,sell,1.0,1.0,,,,,,1752819011.788
346,ETH-258397717,1752819017401,2,0.0245,0.025174,73.63,ETH-25JUL25-3800-C,3646.78,sell,1.0,1.0,,,,,,1752819017.401
347,ETH-258397788,1752819037939,3,0.0245,0.024823,74.13,ETH-25JUL25-3800-C,3643.97,sell,1.0,1.0,,,,,,1752819037.939
348,ETH-258397822,1752819057321,3,0.0245,0.024897,74.06,ETH-25JUL25-3800-C,3644.26,sell,1.0,1.0,,,,,,1752819057.321
349,ETH-258397835,1752819064258,3,0.0245,0.024979,73.93,ETH-25JUL25-3800-C,3644.86,sell,1.0,1.0,,,,,,1752819064.258
350,ETH-258397890,1752819070567,0,0.025,0.025096,74.47,ETH-25JUL25-3800-C,3647.02,sell,1.0,1.0,,,,,,1752819070.567
351,ETH-258399632,1752819732729,1,0.025,0.025095,74.54,ETH-25JUL25-3800-C,3646.24,buy,3.0,3.0,,,,,,1752819732.729
352,ETH-258401634,1752820988867,0,0.0255,0.025962,74.21,ETH-25JUL25-3800-C,3654.56,sell,12.0,12.0,,,,,,1752820988.867
353,ETH-258401642,1752821011632,1,0.0255,0.025566,74.49,ETH-25JUL25-3800-C,3653.18,sell,8.0,8.0,,,,,,1752821011.632
355,ETH-258402544,1752821553301,1,0.0265,0.02633,74.5,ETH-25JUL25-3800-C,3663.56,buy,3.0,3.0,,,,,,1752821553.301
354,ETH-258402543,1752821553301,0,0.0265,0.02633,74.5,ETH-25JUL25-3800-C,3663.56,buy,2.0,2.0,,,,,,1752821553.301
356,ETH-258403463,1752822268618,2,0.026,0.026224,73.32,ETH-25JUL25-3800-C,3664.51,buy,6.0,6.0,,,,,,1752822268.618
357,ETH-258407315,1752822963001,2,0.0235,0.023548,74.43,ETH-25JUL25-3800-C,3632.34,buy,20.0,20.0,,,,,,1752822963.001
358,ETH-258407316,1752822963005,3,0.0235,0.023548,74.43,ETH-25JUL25-3800-C,3632.34,buy,8.0,8.0,,,,,,1752822963.005
359,ETH-258407317,1752822963156,3,0.0235,0.023548,74.43,ETH-25JUL25-3800-C,3632.34,buy,18.0,18.0,,,,,,1752822963.156
360,ETH-258407319,1752822963493,3,0.0235,0.023548,74.43,ETH-25JUL25-3800-C,3632.34,buy,4.0,4.0,,,,,,1752822963.493
361,ETH-258422216,1752824351601,3,0.0235,0.024024,74.15,ETH-25JUL25-3800-C,3633.4,sell,1.0,1.0,,,,,,1752824351.601
362,ETH-258423356,1752824466153,2,0.023,0.023571,73.93,ETH-25JUL25-3800-C,3628.95,sell,1.0,1.0,,,,,,1752824466.153
363,ETH-258435107,1752825691831,2,0.0215,0.022217,73.06,ETH-25JUL25-3800-C,3617.87,sell,6.0,6.0,,,,,,1752825691.831
364,ETH-258435108,1752825691833,3,0.0215,0.022217,73.06,ETH-25JUL25-3800-C,3617.87,buy,4.0,4.0,,,,,,1752825691.833
365,ETH-258437773,1752826059222,0,0.022,0.022285,72.68,ETH-25JUL25-3800-C,3625.6,buy,7.0,7.0,,,,,,1752826059.222
366,ETH-258440700,1752826594543,2,0.0215,0.021622,72.93,ETH-25JUL25-3800-C,3619.83,buy,7.0,7.0,,,,,,1752826594.543
367,ETH-258441588,1752826936545,3,0.0215,0.022134,71.61,ETH-25JUL25-3800-C,3627.04,sell,4.0,4.0,,,,,,1752826936.545
