trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_id,combo_trade_id,unix_sec
1544,ETH-256163702,1751305418061,2,0.0205,0.020607,63.7,ETH-25JUL25-2200-P,2485.33,sell,1.0,1.0,,,,,,1751305418.061
1545,ETH-256169514,1751309330049,2,0.02,0.020639,63.21,ETH-25JUL25-2200-P,2486.94,sell,9.0,9.0,,,,,,1751309330.049
1546,ETH-256174391,1751313414145,2,0.019,0.018882,64.78,ETH-25JUL25-2200-P,2511.36,buy,200.0,200.0,2.0,BLOCK-207917,,ETH-PSR12-25JUL25-2400_2200,,1751313414.145
1547,ETH-256175345,1751313788102,2,0.0185,0.019077,63.75,ETH-25JUL25-2200-P,2508.8,sell,1.0,1.0,,,,,,1751313788.102
1548,ETH-256180714,1751319040077,0,0.02,0.019918,64.41,ETH-25JUL25-2200-P,2494.99,buy,1.0,1.0,,,,,,1751319040.077
1549,ETH-256195318,1751341175648,1,0.02,0.019654,63.58,ETH-25JUL25-2200-P,2484.79,buy,1.0,1.0,,,,,,1751341175.648
1550,ETH-256195800,1751342006424,2,0.0195,0.019477,63.08,ETH-25JUL25-2200-P,2486.3,sell,1.0,1.0,,,,,,1751342006.424
1551,ETH-256197413,1751344981192,0,0.0205,0.020293,63.27,ETH-25JUL25-2200-P,2476.39,buy,1.0,1.0,,,,,,1751344981.192
1552,ETH-256198670,1751345975501,0,0.0215,0.021198,63.37,ETH-25JUL25-2200-P,2466.52,buy,1.0,1.0,,,,,,1751345975.501
1553,ETH-256201137,1751348094695,0,0.022,0.022011,62.92,ETH-25JUL25-2200-P,2457.33,buy,1.0,1.0,,,,,,1751348094.695
1554,ETH-256201675,1751348565681,0,0.0225,0.022152,63.38,ETH-25JUL25-2200-P,2455.43,buy,1.0,1.0,,,,,,1751348565.681
1555,ETH-256201697,1751348584466,1,0.0225,0.022082,63.49,ETH-25JUL25-2200-P,2456.27,buy,1.0,1.0,,,,,,1751348584.466
1556,ETH-256204553,1751353723837,2,0.0215,0.021531,63.09,ETH-25JUL25-2200-P,2463.19,buy,1.0,1.0,,,,,,1751353723.837
1557,ETH-256204554,1751353737345,3,0.0215,0.021539,63.09,ETH-25JUL25-2200-P,2463.15,sell,1.0,1.0,,,,,,1751353737.345
1558,ETH-256205152,1751354340345,0,0.0225,0.022466,63.05,ETH-25JUL25-2200-P,2452.85,buy,1.0,1.0,,,,,,1751354340.345
1559,ETH-256211528,1751359341747,2,0.022,0.021973,62.6,ETH-25JUL25-2200-P,2454.44,buy,1.0,1.0,,,,,,1751359341.747
1560,ETH-256214447,1751364115812,2,0.021,0.021468,61.67,ETH-25JUL25-2200-P,2456.8,sell,1.0,1.0,,,,,,1751364115.812
1561,ETH-256214758,1751364286713,3,0.021,0.02113,62.1,ETH-25JUL25-2200-P,2460.13,buy,1.0,1.0,,,,,,1751364286.713
1562,ETH-256214828,1751364479450,3,0.021,0.021111,62.1,ETH-25JUL25-2200-P,2460.11,buy,1.0,1.0,,,,,,1751364479.45
1563,ETH-256218113,1751368892029,0,0.0215,0.021492,61.59,ETH-25JUL25-2200-P,2451.01,sell,1.0,1.0,,,,,,1751368892.029
1564,ETH-256219460,1751370724814,0,0.022,0.021977,61.48,ETH-25JUL25-2200-P,2444.93,sell,1.0,1.0,,,,,,1751370724.814
1565,ETH-256220000,1751371227842,2,0.021,0.021447,60.84,ETH-25JUL25-2200-P,2449.83,sell,1.0,1.0,,,,,,1751371227.842
1566,ETH-256220342,1751371624811,0,0.0215,0.021088,62.0,ETH-25JUL25-2200-P,2453.52,buy,1.0,1.0,,,,,,1751371624.811
1567,ETH-256221750,1751372997693,0,0.0225,0.022242,61.89,ETH-25JUL25-2200-P,2442.46,buy,1.0,1.0,,,,,,1751372997.693
1568,ETH-256221751,1751372997696,1,0.0225,0.022242,61.89,ETH-25JUL25-2200-P,2442.46,sell,49.0,49.0,,,,,,1751372997.696
1569,ETH-256221803,1751373059980,1,0.0225,0.022225,61.96,ETH-25JUL25-2200-P,2442.99,buy,13.0,13.0,,,,,,1751373059.98
1570,ETH-256221804,1751373059987,1,0.0225,0.022225,61.96,ETH-25JUL25-2200-P,2442.99,sell,35.0,35.0,,,,,,1751373059.987
1571,ETH-256221805,1751373059988,1,0.0225,0.022225,61.96,ETH-25JUL25-2200-P,2442.99,sell,1.0,1.0,,,,,,1751373059.988
1572,ETH-256221806,1751373059989,1,0.0225,0.022225,61.96,ETH-25JUL25-2200-P,2442.99,sell,1.0,1.0,,,,,,1751373059.989
1573,ETH-256222703,1751373892324,1,0.0225,0.022461,61.6,ETH-25JUL25-2200-P,2440.35,buy,1.0,1.0,,,,,,1751373892.324
1574,ETH-256222719,1751373911466,1,0.0225,0.022507,61.56,ETH-25JUL25-2200-P,2440.1,sell,1.0,1.0,,,,,,1751373911.466
1575,ETH-256223687,1751374591784,1,0.0225,0.022691,61.32,ETH-25JUL25-2200-P,2437.89,sell,1.0,1.0,,,,,,1751374591.784
1576,ETH-256223688,1751374591787,1,0.0225,0.022691,61.32,ETH-25JUL25-2200-P,2437.89,buy,10.0,10.0,,,,,,1751374591.787
1577,ETH-256224082,1751374946685,0,0.023,0.022679,61.95,ETH-25JUL25-2200-P,2437.95,buy,1.0,1.0,,,,,,1751374946.685
1578,ETH-256224083,1751374946688,1,0.023,0.022679,61.95,ETH-25JUL25-2200-P,2437.95,sell,49.0,49.0,,,,,,1751374946.688
1579,ETH-256225928,1751377195000,2,0.0225,0.022326,61.98,ETH-25JUL25-2200-P,2442.79,buy,1.0,1.0,,,,,,1751377195.0
1580,ETH-256226216,1751377280193,0,0.023,0.023191,61.62,ETH-25JUL25-2200-P,2435.3,sell,1.0,1.0,,,,,,1751377280.193
1581,ETH-256226658,1751377415217,0,0.024,0.023303,62.1,ETH-25JUL25-2200-P,2429.43,buy,1.0,1.0,,,,,,1751377415.217
1582,ETH-256237002,1751382032465,0,0.025,0.02454,62.14,ETH-25JUL25-2200-P,2419.51,buy,1.0,1.0,,,,,,1751382032.465
1583,ETH-256239776,1751383836799,2,0.0235,0.023834,61.18,ETH-25JUL25-2200-P,2426.13,sell,25.0,25.0,,,,,,1751383836.799
1584,ETH-256239781,1751383841072,3,0.0235,0.023858,61.15,ETH-25JUL25-2200-P,2425.93,sell,25.0,25.0,,,,,,1751383841.072
1585,ETH-256239866,1751383923071,2,0.023,0.023608,60.84,ETH-25JUL25-2200-P,2428.01,sell,50.0,50.0,,,,,,1751383923.071
1586,ETH-256240806,1751384778118,0,0.0235,0.02405,60.84,ETH-25JUL25-2200-P,2423.38,sell,1.0,1.0,,,,,,1751384778.118
1587,ETH-256241686,1751385785638,0,0.0245,0.024001,62.18,ETH-25JUL25-2200-P,2423.96,buy,5.0,5.0,,,,,,1751385785.638
1588,ETH-256241797,1751385859511,1,0.0245,0.024062,62.07,ETH-25JUL25-2200-P,2423.16,buy,5.0,5.0,,,,,,1751385859.511
1589,ETH-256246812,1751393093689,2,0.0232,0.023339,61.51,ETH-25JUL25-2200-P,2430.16,sell,400.0,400.0,2.0,BLOCK-208040,7537.0,,,1751393093.689
1590,ETH-256247011,1751393555429,3,0.0232,0.023369,61.53,ETH-25JUL25-2200-P,2429.99,sell,460.0,460.0,3.0,BLOCK-208041,7538.0,,,1751393555.429
1591,ETH-256251278,1751396506316,0,0.025,0.025616,60.93,ETH-25JUL25-2200-P,2409.2,sell,1.0,1.0,,,,,,1751396506.316
1592,ETH-256257918,1751400765190,0,0.0255,0.026329,60.47,ETH-25JUL25-2200-P,2401.2,sell,1.0,1.0,,,,,,1751400765.19
1593,ETH-256268784,1751411493516,0,0.0275,0.026871,61.95,ETH-25JUL25-2200-P,2393.8,buy,1.0,1.0,,,,,,1751411493.516
1594,ETH-256273106,1751417071578,2,0.0245,0.02524,60.3,ETH-25JUL25-2200-P,2407.14,sell,3.0,3.0,,,,,,1751417071.578
1595,ETH-256273107,1751417072342,3,0.0245,0.025268,60.31,ETH-25JUL25-2200-P,2407.15,sell,1.0,1.0,,,,,,1751417072.342
1596,ETH-256274834,1751419042806,0,0.027,0.026902,61.35,ETH-25JUL25-2200-P,2393.18,buy,5.0,5.0,,,,,,1751419042.806
1597,ETH-256275325,1751419060216,0,0.0285,0.027361,62.52,ETH-25JUL25-2200-P,2389.01,buy,1.0,1.0,,,,,,1751419060.216
1598,ETH-256275975,1751419064318,0,0.029,0.028855,61.19,ETH-25JUL25-2200-P,2376.63,buy,9.0,9.0,,,,,,1751419064.318
1599,ETH-256276526,1751419075250,2,0.0285,0.028484,61.4,ETH-25JUL25-2200-P,2381.55,sell,2.0,2.0,,,,,,1751419075.25
1600,ETH-256281450,1751422132055,2,0.0235,0.024209,59.91,ETH-25JUL25-2200-P,2412.5,sell,5.0,5.0,,,,,,1751422132.055
1601,ETH-256281452,1751422132804,3,0.0235,0.024209,59.91,ETH-25JUL25-2200-P,2412.5,sell,1.0,1.0,,,,,,1751422132.804
1602,ETH-256288675,1751431681875,2,0.021,0.021504,60.03,ETH-25JUL25-2200-P,2436.12,sell,1.0,1.0,,,,,,1751431681.875
1603,ETH-256296085,1751441009757,2,0.02,0.020692,60.1,ETH-25JUL25-2200-P,2445.89,sell,1.0,1.0,,,,,,1751441009.757
1604,ETH-256298823,1751443754189,0,0.0205,0.020205,61.4,ETH-25JUL25-2200-P,2451.06,buy,8.0,8.0,,,,,,1751443754.189
1605,ETH-256311011,1751460115838,1,0.0205,0.020758,59.86,ETH-25JUL25-2200-P,2436.3,buy,1.0,1.0,,,,,,1751460115.838
1606,ETH-256311102,1751460171993,0,0.021,0.020911,60.26,ETH-25JUL25-2200-P,2434.33,buy,237.0,237.0,,,,,,1751460171.993
1607,ETH-256311301,1751460219167,1,0.021,0.021087,60.02,ETH-25JUL25-2200-P,2432.4,buy,2.0,2.0,,,,,,1751460219.167
1608,ETH-256311325,1751460234308,1,0.021,0.02112,59.98,ETH-25JUL25-2200-P,2432.16,buy,2.0,2.0,,,,,,1751460234.308
1609,ETH-256312142,1751461472209,2,0.02,0.019823,60.56,ETH-25JUL25-2200-P,2446.44,sell,6.0,6.0,,,,,,1751461472.209
1610,ETH-256318944,1751466629787,2,0.018,0.018421,60.25,ETH-25JUL25-2200-P,2465.48,sell,1.0,1.0,,,,,,1751466629.787
1611,ETH-256321795,1751468638204,0,0.0185,0.018082,61.65,ETH-25JUL25-2200-P,2471.47,buy,1000.0,1000.0,1.0,BLOCK-208219,,,,1751468638.204
1612,ETH-256322192,1751468880115,2,0.018,0.0179,61.22,ETH-25JUL25-2200-P,2473.6,sell,1.0,1.0,,,,,,1751468880.115
1613,ETH-256322602,1751469037142,3,0.018,0.017726,61.61,ETH-25JUL25-2200-P,2476.59,sell,2.0,2.0,,,,,,1751469037.142
1614,ETH-256326052,1751469259956,2,0.016,0.016581,60.85,ETH-25JUL25-2200-P,2494.02,sell,1.0,1.0,,,,,,1751469259.956
1615,ETH-256327729,1751469692138,0,0.0165,0.016568,61.63,ETH-25JUL25-2200-P,2495.26,sell,1.0,1.0,,,,,,1751469692.138
1616,ETH-256332004,1751471794942,2,0.016,0.016199,61.87,ETH-25JUL25-2200-P,2502.13,sell,3.0,3.0,,,,,,1751471794.942
1617,ETH-256336462,1751472531410,2,0.015,0.015008,62.86,ETH-25JUL25-2200-P,2523.18,sell,7.0,7.0,,,,,,1751472531.41
1618,ETH-256338317,1751472721021,2,0.014,0.01443,62.46,ETH-25JUL25-2200-P,2533.54,sell,3.0,3.0,,,,,,1751472721.021
1619,ETH-256340982,1751473096078,2,0.0135,0.014036,62.69,ETH-25JUL25-2200-P,2542.81,sell,3.0,3.0,,,,,,1751473096.078
1620,ETH-256342947,1751473503788,0,0.0145,0.01407,64.21,ETH-25JUL25-2200-P,2541.75,buy,1.0,1.0,,,,,,1751473503.788
1621,ETH-256342948,1751473503788,1,0.0145,0.01407,64.21,ETH-25JUL25-2200-P,2541.75,buy,3.0,3.0,,,,,,1751473503.788
1622,ETH-256343006,1751473525662,1,0.0145,0.014137,64.16,ETH-25JUL25-2200-P,2541.38,sell,2.0,2.0,,,,,,1751473525.662
1623,ETH-256343397,1751473624168,1,0.0145,0.014541,63.62,ETH-25JUL25-2200-P,2536.57,sell,40.0,40.0,,,,,,1751473624.168
1624,ETH-256349532,1751475368099,2,0.0135,0.013788,63.99,ETH-25JUL25-2200-P,2555.28,sell,60.0,60.0,,,,,,1751475368.099
1625,ETH-256349533,1751475368103,3,0.0135,0.013788,63.99,ETH-25JUL25-2200-P,2555.28,sell,6.0,6.0,,,,,,1751475368.103
1626,ETH-256350360,1751475607626,2,0.013,0.013187,64.18,ETH-25JUL25-2200-P,2564.71,sell,60.0,60.0,,,,,,1751475607.626
1627,ETH-256350361,1751475607644,3,0.013,0.01318,64.19,ETH-25JUL25-2200-P,2564.79,sell,6.0,6.0,,,,,,1751475607.644
1628,ETH-256353307,1751476260060,2,0.0125,0.013198,63.5,ETH-25JUL25-2200-P,2566.47,sell,1.0,1.0,,,,,,1751476260.06
1629,ETH-256357624,1751477056930,3,0.0125,0.012539,65.84,ETH-25JUL25-2200-P,2588.19,sell,14.0,14.0,,,,,,1751477056.93
1630,ETH-256378566,1751486696345,0,0.0135,0.013369,69.2,ETH-25JUL25-2200-P,2601.0,buy,1.0,1.0,,,,,,1751486696.345
1631,ETH-256384320,1751489134406,0,0.014,0.014224,70.18,ETH-25JUL25-2200-P,2601.96,sell,100.0,100.0,,,,,,1751489134.406
1632,ETH-256392608,1751495694243,2,0.013,0.012964,69.94,ETH-25JUL25-2200-P,2615.36,sell,10.0,10.0,,,,,,1751495694.243
1633,ETH-256396040,1751497311464,0,0.014,0.014189,69.33,ETH-25JUL25-2200-P,2593.61,buy,1.0,1.0,,,,,,1751497311.464
1634,ETH-256400828,1751500837011,0,0.015,0.015139,69.15,ETH-25JUL25-2200-P,2575.34,buy,1.0,1.0,,,,,,1751500837.011
1635,ETH-256403644,1751504432605,1,0.015,0.014642,69.06,ETH-25JUL25-2200-P,2573.56,buy,1.0,1.0,,,,,,1751504432.605
1636,ETH-256406263,1751508032868,2,0.0135,0.013997,67.39,ETH-25JUL25-2200-P,2581.4,sell,1.0,1.0,,,,,,1751508032.868
1637,ETH-256409359,1751512767920,0,0.0145,0.014735,67.14,ETH-25JUL25-2200-P,2563.13,sell,1.0,1.0,,,,,,1751512767.92
1638,ETH-256419084,1751524780913,2,0.0125,0.013096,67.48,ETH-25JUL25-2200-P,2595.81,sell,1.0,1.0,,,,,,1751524780.913
1639,ETH-256421090,1751526955787,0,0.013,0.012976,68.26,ETH-25JUL25-2200-P,2594.03,sell,1.0,1.0,,,,,,1751526955.787
1640,ETH-256431828,1751534628979,2,0.0125,0.012201,68.53,ETH-25JUL25-2200-P,2604.01,buy,1.0,1.0,,,,,,1751534628.979
1641,ETH-256432420,1751534894310,3,0.0125,0.012255,68.6,ETH-25JUL25-2200-P,2604.13,buy,221.0,221.0,,,,,,1751534894.31
1642,ETH-256443160,1751539733239,0,0.013,0.013014,68.21,ETH-25JUL25-2200-P,2591.09,buy,1.0,1.0,,,,,,1751539733.239
1643,ETH-256443198,1751539765356,1,0.013,0.012986,68.25,ETH-25JUL25-2200-P,2591.36,buy,1.0,1.0,,,,,,1751539765.356
1644,ETH-256443231,1751539801709,1,0.013,0.013013,68.21,ETH-25JUL25-2200-P,2590.97,buy,1.0,1.0,,,,,,1751539801.709
1645,ETH-256443281,1751539833647,1,0.013,0.01302,68.23,ETH-25JUL25-2200-P,2591.18,buy,1.0,1.0,,,,,,1751539833.647
1646,ETH-256443977,1751540450325,1,0.013,0.012881,68.87,ETH-25JUL25-2200-P,2597.3,buy,1.0,1.0,,,,,,1751540450.325
1647,ETH-256444053,1751540502232,1,0.013,0.01293,68.83,ETH-25JUL25-2200-P,2596.89,sell,19.0,19.0,,,,,,1751540502.232
1648,ETH-256451749,1751545802037,2,0.0125,0.012874,68.52,ETH-25JUL25-2200-P,2601.69,sell,10.0,10.0,,,,,,1751545802.037
1649,ETH-256467184,1751549839478,2,0.012,0.012039,68.85,ETH-25JUL25-2200-P,2612.21,sell,10.0,10.0,,,,,,1751549839.478
1650,ETH-256475431,1751551045401,2,0.011,0.011275,68.95,ETH-25JUL25-2200-P,2631.81,sell,1.0,1.0,,,,,,1751551045.401
1651,ETH-256490192,1751556900846,0,0.014,0.013862,68.87,ETH-25JUL25-2200-P,2578.19,buy,16.0,16.0,,,,,,1751556900.846
1652,ETH-256490198,1751556901087,1,0.014,0.013862,68.87,ETH-25JUL25-2200-P,2578.19,buy,1.0,1.0,,,,,,1751556901.087
1653,ETH-256494065,1751558477491,1,0.014,0.014004,68.48,ETH-25JUL25-2200-P,2574.45,sell,245.0,245.0,,,,,,1751558477.491
1654,ETH-256494087,1751558480509,1,0.014,0.013977,68.57,ETH-25JUL25-2200-P,2575.25,sell,145.0,145.0,,,,,,1751558480.509
1655,ETH-256494089,1751558480632,1,0.014,0.013977,68.57,ETH-25JUL25-2200-P,2575.25,sell,810.0,810.0,,,,,,1751558480.632
1656,ETH-256508961,1751575426387,2,0.0125,0.012137,68.64,ETH-25JUL25-2200-P,2597.65,buy,1.0,1.0,,,,,,1751575426.387
1657,ETH-256512144,1751580620103,3,0.0125,0.012178,69.22,ETH-25JUL25-2200-P,2601.07,buy,1.0,1.0,,,,,,1751580620.103
1658,ETH-256518641,1751592302685,2,0.012,0.012004,68.36,ETH-25JUL25-2200-P,2600.54,sell,126.0,126.0,,,,,,1751592302.685
1659,ETH-256518642,1751592302948,3,0.012,0.012007,68.36,ETH-25JUL25-2200-P,2600.56,sell,2.0,2.0,,,,,,1751592302.948
1660,ETH-256518656,1751592306812,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592306.812
1661,ETH-256518659,1751592306829,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592306.829
1662,ETH-256518661,1751592306967,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592306.967
1663,ETH-256518669,1751592307013,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.013
1664,ETH-256518670,1751592307034,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,3.0,3.0,,,,,,1751592307.034
1665,ETH-256518673,1751592307056,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.056
1666,ETH-256518674,1751592307085,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.085
1667,ETH-256518675,1751592307124,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,3.0,3.0,,,,,,1751592307.124
1668,ETH-256518681,1751592307638,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,3.0,3.0,,,,,,1751592307.638
1669,ETH-256518685,1751592307648,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.648
1670,ETH-256518690,1751592307686,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.686
1671,ETH-256518694,1751592307711,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.711
1672,ETH-256518695,1751592307722,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,2.0,2.0,,,,,,1751592307.722
1673,ETH-256518696,1751592307730,3,0.012,0.011977,68.45,ETH-25JUL25-2200-P,2601.29,sell,221.0,221.0,,,,,,1751592307.73
1674,ETH-256518702,1751592308789,3,0.012,0.011984,68.64,ETH-25JUL25-2200-P,2603.01,sell,2.0,2.0,,,,,,1751592308.789
1675,ETH-256518703,1751592308794,3,0.012,0.011984,68.64,ETH-25JUL25-2200-P,2603.01,sell,2.0,2.0,,,,,,1751592308.794
1676,ETH-256518713,1751592309861,3,0.012,0.011943,68.68,ETH-25JUL25-2200-P,2603.35,sell,2.0,2.0,,,,,,1751592309.861
1677,ETH-256523762,1751598033222,0,0.0125,0.012808,66.81,ETH-25JUL25-2200-P,2576.68,sell,1.0,1.0,,,,,,1751598033.222
1678,ETH-256527239,1751603837943,0,0.0126,0.012674,67.13,ETH-25JUL25-2200-P,2576.57,buy,125.0,125.0,2.0,BLOCK-208613,7785.0,ETH-PS-25JUL25-2200_2100,,1751603837.943
1679,ETH-256527421,1751604179200,2,0.0125,0.012669,66.67,ETH-25JUL25-2200-P,2574.42,sell,1.0,1.0,,,,,,1751604179.2
1680,ETH-256528009,1751604646340,0,0.0131,0.012819,67.46,ETH-25JUL25-2200-P,2571.75,buy,500.0,500.0,2.0,BLOCK-208617,,ETH-PSR12-25JUL25-2600_2200,,1751604646.34
1681,ETH-256538409,1751614162341,0,0.0135,0.013964,65.82,ETH-25JUL25-2200-P,2548.86,sell,1.0,1.0,,,,,,1751614162.341
1682,ETH-256550322,1751619487162,1,0.0135,0.01357,65.69,ETH-25JUL25-2200-P,2548.02,sell,15.0,15.0,,,,,,1751619487.162
1683,ETH-256552167,1751621402033,2,0.0125,0.01261,65.06,ETH-25JUL25-2200-P,2557.33,buy,1.0,1.0,,,,,,1751621402.033
1684,ETH-256552168,1751621402033,3,0.0125,0.01261,65.06,ETH-25JUL25-2200-P,2557.33,buy,1.0,1.0,,,,,,1751621402.033
1685,ETH-256552172,1751621403036,3,0.0125,0.012608,65.05,ETH-25JUL25-2200-P,2557.22,buy,1.0,1.0,,,,,,1751621403.036
1686,ETH-256553238,1751623483702,2,0.0121,0.01236,64.26,ETH-25JUL25-2200-P,2556.2,sell,250.0,250.0,1.0,BLOCK-208678,7815.0,,,1751623483.702
1687,ETH-256553595,1751624369347,2,0.012,0.012691,63.45,ETH-25JUL25-2200-P,2550.8,sell,50.0,50.0,,,,,,1751624369.347
1688,ETH-256555186,1751627907929,3,0.012,0.012385,63.41,ETH-25JUL25-2200-P,2550.05,sell,1.0,1.0,,,,,,1751627907.929
1689,ETH-256555223,1751628046745,3,0.012,0.01234,63.46,ETH-25JUL25-2200-P,2550.43,sell,1.0,1.0,,,,,,1751628046.745
1691,ETH-256555413,1751628490345,3,0.012,0.012031,64.16,ETH-25JUL25-2200-P,2556.27,sell,1.0,1.0,,,,,,1751628490.345
1690,ETH-256555412,1751628490345,3,0.012,0.012031,64.16,ETH-25JUL25-2200-P,2556.27,sell,1064.0,1064.0,,,,,,1751628490.345
1692,ETH-256562941,1751636257216,0,0.013,0.012922,63.74,ETH-25JUL25-2200-P,2535.92,sell,204.0,204.0,,,,,,1751636257.216
1693,ETH-256565595,1751637927790,0,0.014,0.013871,64.15,ETH-25JUL25-2200-P,2525.04,buy,2.0,2.0,,,,,,1751637927.79
1694,ETH-256566764,1751638298914,0,0.0145,0.01439,64.08,ETH-25JUL25-2200-P,2517.52,buy,1.0,1.0,,,,,,1751638298.914
1695,ETH-256566767,1751638299455,1,0.0145,0.01439,64.08,ETH-25JUL25-2200-P,2517.52,buy,1.0,1.0,,,,,,1751638299.455
1696,ETH-256568544,1751638835623,0,0.016,0.015704,64.85,ETH-25JUL25-2200-P,2503.72,buy,2.0,2.0,,,,,,1751638835.623
1697,ETH-256571195,1751640047171,2,0.0145,0.014831,64.17,ETH-25JUL25-2200-P,2517.94,sell,20.0,20.0,,,,,,1751640047.171
1698,ETH-256571196,1751640047171,3,0.0145,0.014831,64.17,ETH-25JUL25-2200-P,2517.94,sell,19.0,19.0,,,,,,1751640047.171
1701,ETH-256571228,1751640065869,3,0.0145,0.014831,64.17,ETH-25JUL25-2200-P,2518.0,sell,30.0,30.0,,,,,,1751640065.869
1699,ETH-256571226,1751640065869,3,0.0145,0.014831,64.17,ETH-25JUL25-2200-P,2518.0,sell,29.0,29.0,,,,,,1751640065.869
1700,ETH-256571227,1751640065869,3,0.0145,0.014831,64.17,ETH-25JUL25-2200-P,2518.0,sell,60.0,60.0,,,,,,1751640065.869
1702,ETH-256571230,1751640082427,3,0.0145,0.014839,64.16,ETH-25JUL25-2200-P,2517.89,sell,40.0,40.0,,,,,,1751640082.427
1703,ETH-256571303,1751640116677,2,0.014,0.014569,63.76,ETH-25JUL25-2200-P,2521.18,sell,40.0,40.0,,,,,,1751640116.677
1704,ETH-256571669,1751640469162,0,0.0145,0.014658,64.44,ETH-25JUL25-2200-P,2519.75,sell,50.0,50.0,4.0,BLOCK-208741,,,,1751640469.162
1705,ETH-256571798,1751640662913,0,0.015,0.014793,65.03,ETH-25JUL25-2200-P,2517.73,sell,1.0,1.0,,,,,,1751640662.913
1706,ETH-256574016,1751642537453,0,0.016,0.015875,65.24,ETH-25JUL25-2200-P,2506.0,sell,3.0,3.0,,,,,,1751642537.453
1707,ETH-256579853,1751645174762,0,0.0175,0.017632,64.95,ETH-25JUL25-2200-P,2485.48,sell,4.0,4.0,,,,,,1751645174.762
1708,ETH-256583339,1751646267961,0,0.018,0.01781,65.34,ETH-25JUL25-2200-P,2481.7,sell,3.0,3.0,,,,,,1751646267.961
1709,ETH-256588596,1751651435277,2,0.0165,0.016658,64.95,ETH-25JUL25-2200-P,2494.99,buy,1.0,1.0,,,,,,1751651435.277
1710,ETH-256589918,1751653953633,0,0.017,0.017095,64.88,ETH-25JUL25-2200-P,2487.69,buy,1.0,1.0,,,,,,1751653953.633
1711,ETH-256590112,1751654402114,2,0.0165,0.016787,64.53,ETH-25JUL25-2200-P,2490.88,sell,25.0,25.0,,,,,,1751654402.114
1712,ETH-256593750,1751660980250,0,0.0175,0.017553,66.23,ETH-25JUL25-2200-P,2492.48,buy,1.0,1.0,,,,,,1751660980.25
1713,ETH-256593759,1751661015519,1,0.0175,0.01755,66.24,ETH-25JUL25-2200-P,2492.51,buy,1.0,1.0,,,,,,1751661015.519
1714,ETH-256593761,1751661071337,1,0.0175,0.017546,66.23,ETH-25JUL25-2200-P,2492.52,buy,1.0,1.0,,,,,,1751661071.337
1715,ETH-256595671,1751666759372,2,0.017,0.016981,66.49,ETH-25JUL25-2200-P,2499.66,sell,10.0,10.0,,,,,,1751666759.372
1717,ETH-256597091,1751667732104,3,0.016,0.015948,66.48,ETH-25JUL25-2200-P,2511.44,sell,10.0,10.0,,,,,,1751667732.104
1716,ETH-256597090,1751667732104,2,0.016,0.015948,66.48,ETH-25JUL25-2200-P,2511.44,sell,10.0,10.0,,,,,,1751667732.104
1718,ETH-256599740,1751671765896,2,0.0155,0.01578,65.88,ETH-25JUL25-2200-P,2512.6,sell,1.0,1.0,,,,,,1751671765.896
1719,ETH-256603016,1751679862040,2,0.015,0.015374,65.48,ETH-25JUL25-2200-P,2514.25,sell,20.0,20.0,,,,,,1751679862.04
1720,ETH-256609931,1751694622342,2,0.014,0.014408,64.71,ETH-25JUL25-2200-P,2519.64,sell,11.0,11.0,,,,,,1751694622.342
1721,ETH-256612292,1751699155803,2,0.0135,0.013772,64.94,ETH-25JUL25-2200-P,2528.32,sell,1.0,1.0,,,,,,1751699155.803
1722,ETH-256619734,1751709623570,3,0.0135,0.013559,64.35,ETH-25JUL25-2200-P,2522.16,sell,3.0,3.0,,,,,,1751709623.57
1723,ETH-256628396,1751732713446,0,0.014,0.014088,64.03,ETH-25JUL25-2200-P,2509.23,buy,1.0,1.0,,,,,,1751732713.446
1724,ETH-256628400,1751732713539,1,0.014,0.014088,64.03,ETH-25JUL25-2200-P,2509.23,buy,4.0,4.0,,,,,,1751732713.539
