trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,block_rfq_id,unix_sec
1,ETH-257137210,1752185649785,1,0.036,0.035163,69.22,ETH-25JUL25-3100-C,2959.25,buy,5.0,5.0,,,,,,,1752185649.785
2,ETH-257139646,1752186172940,0,0.0365,0.036553,67.93,ETH-25JUL25-3100-C,2971.93,sell,3.0,3.0,,,,,,,1752186172.94
3,ETH-257142286,1752186754959,2,0.0335,0.034087,66.88,ETH-25JUL25-3100-C,2953.73,sell,3.0,3.0,,,,,,,1752186754.959
4,ETH-257144571,1752187330971,0,0.035,0.034767,67.42,ETH-25JUL25-3100-C,2962.99,buy,2.0,2.0,,,,,,,1752187330.971
5,ETH-257147710,1752188814248,0,0.036,0.035882,67.84,ETH-25JUL25-3100-C,2968.56,buy,50.0,50.0,,,,,,,1752188814.248
6,ETH-257148043,1752189120754,2,0.0355,0.035509,67.84,ETH-25JUL25-3100-C,2965.01,buy,50.0,50.0,,,,,,,1752189120.754
7,ETH-257160867,1752194851009,2,0.031,0.031232,66.83,ETH-25JUL25-3100-C,2933.84,buy,30.0,30.0,,,,,,,1752194851.009
8,ETH-257173819,1752201814057,0,0.0335,0.033845,65.72,ETH-25JUL25-3100-C,2963.07,sell,1.0,1.0,,,,,,,1752201814.057
9,ETH-257174482,1752202250561,0,0.0345,0.034261,66.4,ETH-25JUL25-3100-C,2966.68,buy,1.0,1.0,,,,,,,1752202250.561
10,ETH-257183925,1752208409352,2,0.033,0.033031,66.15,ETH-25JUL25-3100-C,2956.49,sell,10.0,10.0,,,,,,,1752208409.352
11,ETH-257186785,1752209784273,0,0.035,0.03506,66.26,ETH-25JUL25-3100-C,2971.16,buy,1.0,1.0,,,,,,,1752209784.273
12,ETH-257193419,1752211665389,0,0.0385,0.038014,66.87,ETH-25JUL25-3100-C,2995.27,buy,20.0,20.0,,,,,,,1752211665.389
13,ETH-257203604,1752213024390,0,0.0435,0.043311,68.33,ETH-25JUL25-3100-C,3023.95,sell,1.0,1.0,,,,,,,1752213024.39
14,ETH-257211332,1752215592627,2,0.0425,0.042806,68.28,ETH-25JUL25-3100-C,3017.45,sell,12.0,12.0,,,,,,,1752215592.627
15,ETH-257211335,1752215592673,3,0.0425,0.042806,68.28,ETH-25JUL25-3100-C,3017.45,sell,12.0,12.0,,,,,,,1752215592.673
16,ETH-257213873,1752216621248,2,0.0405,0.040441,69.07,ETH-25JUL25-3100-C,2998.29,sell,1.0,1.0,,,,,,,1752216621.248
17,ETH-257215779,1752217262416,2,0.0395,0.039471,69.36,ETH-25JUL25-3100-C,2988.46,sell,1.0,1.0,,,,,,,1752217262.416
18,ETH-257215864,1752217296208,0,0.04,0.039523,70.04,ETH-25JUL25-3100-C,2988.35,buy,20.0,20.0,,,,,,,1752217296.208
19,ETH-257218048,1752217810853,2,0.0395,0.039391,69.86,ETH-25JUL25-3100-C,2985.06,buy,1.0,1.0,,,,,,,1752217810.853
20,ETH-257230526,1752220687106,2,0.0385,0.03841,69.96,ETH-25JUL25-3100-C,2978.07,sell,1.0,1.0,,,,,,,1752220687.106
21,ETH-257230948,1752220731077,3,0.0385,0.038414,69.68,ETH-25JUL25-3100-C,2979.51,sell,1.0,1.0,,,,,,,1752220731.077
22,ETH-257236671,1752221897226,2,0.038,0.038548,68.56,ETH-25JUL25-3100-C,2982.62,sell,15.0,15.0,,,,,,,1752221897.226
23,ETH-257236672,1752221897226,3,0.038,0.038548,68.56,ETH-25JUL25-3100-C,2982.62,sell,85.0,85.0,,,,,,,1752221897.226
24,ETH-257238588,1752222881762,3,0.038,0.038314,68.41,ETH-25JUL25-3100-C,2983.62,sell,1.0,1.0,,,,,,,1752222881.762
25,ETH-257243486,1752224507898,0,0.041,0.040492,69.41,ETH-25JUL25-3100-C,3001.38,buy,1.0,1.0,,,,,,,1752224507.898
26,ETH-257243531,1752224531740,1,0.041,0.040467,69.48,ETH-25JUL25-3100-C,3000.99,buy,1.0,1.0,,,,,,,1752224531.74
27,ETH-257243587,1752224559381,1,0.041,0.040576,69.31,ETH-25JUL25-3100-C,3001.95,buy,1.0,1.0,,,,,,,1752224559.381
28,ETH-257243642,1752224581390,0,0.0415,0.040789,69.66,ETH-25JUL25-3100-C,3003.45,buy,1.0,1.0,,,,,,,1752224581.39
29,ETH-257243737,1752224617312,2,0.041,0.040638,69.21,ETH-25JUL25-3100-C,3002.38,buy,1.0,1.0,,,,,,,1752224617.312
30,ETH-257244667,1752225167645,2,0.0408,0.040871,68.55,ETH-25JUL25-3100-C,3004.76,sell,2500.0,2500.0,2.0,BLOCK-209995,,,,,1752225167.645
31,ETH-257245252,1752225467298,0,0.0428,0.042366,69.16,ETH-25JUL25-3100-C,3016.06,buy,5750.0,5750.0,2.0,BLOCK-209997,,,,,1752225467.298
32,ETH-257249268,1752226849066,0,0.045,0.044814,69.66,ETH-25JUL25-3100-C,3029.7,sell,100.0,100.0,,,,,,,1752226849.066
33,ETH-257251724,1752227561422,2,0.0447,0.044119,69.84,ETH-25JUL25-3100-C,3025.81,buy,4000.0,4000.0,2.0,BLOCK-210014,,,,,1752227561.422
34,ETH-257252306,1752227765049,2,0.043,0.042835,69.28,ETH-25JUL25-3100-C,3016.91,buy,5.0,5.0,,,,,,,1752227765.049
35,ETH-257254291,1752228262964,2,0.0419,0.041629,69.37,ETH-25JUL25-3100-C,3007.31,buy,1000.0,1000.0,2.0,BLOCK-210016,ETH-CS-25JUL25-2900_3100,,,,1752228262.964
36,ETH-257254528,1752228374072,0,0.0423,0.041871,69.66,ETH-25JUL25-3100-C,3008.8,buy,1000.0,1000.0,2.0,BLOCK-210017,ETH-CS-25JUL25-2900_3100,,,,1752228374.072
37,ETH-257258928,1752230158493,2,0.0415,0.041727,68.79,ETH-25JUL25-3100-C,3008.29,buy,6.0,6.0,,,,,,,1752230158.493
38,ETH-257258937,1752230161943,3,0.0415,0.04171,68.83,ETH-25JUL25-3100-C,3008.04,buy,7.0,7.0,,,,,,,1752230161.943
39,ETH-257259610,1752231043100,3,0.0415,0.041565,68.95,ETH-25JUL25-3100-C,3007.98,buy,10.0,10.0,,,,,,,1752231043.1
40,ETH-257259698,1752231129912,3,0.0415,0.041479,68.98,ETH-25JUL25-3100-C,3008.02,buy,5.0,5.0,,,,,,,1752231129.912
41,ETH-257259728,1752231220385,3,0.0415,0.041499,68.95,ETH-25JUL25-3100-C,3008.27,buy,10.0,10.0,,,,,,,1752231220.385
42,ETH-257260276,1752231483837,2,0.041,0.040659,69.48,ETH-25JUL25-3100-C,3001.11,buy,1.0,1.0,,,,,,,1752231483.837
43,ETH-257260282,1752231498134,3,0.041,0.040601,69.35,ETH-25JUL25-3100-C,3001.83,buy,1.0,1.0,,,,,,,1752231498.134
44,ETH-257260299,1752231509849,3,0.041,0.04062,69.39,ETH-25JUL25-3100-C,3001.62,buy,1.0,1.0,,,,,,,1752231509.849
45,ETH-257260318,1752231520034,3,0.041,0.040665,69.29,ETH-25JUL25-3100-C,3002.14,buy,1.0,1.0,,,,,,,1752231520.034
46,ETH-257260352,1752231549153,3,0.041,0.040827,69.12,ETH-25JUL25-3100-C,3003.21,sell,1.0,1.0,,,,,,,1752231549.153
47,ETH-257264643,1752233458177,2,0.0388,0.038772,68.98,ETH-25JUL25-3100-C,2988.1,buy,6000.0,6000.0,2.0,BLOCK-210047,,,,,1752233458.177
48,ETH-257264649,1752233458997,0,0.039,0.038772,69.32,ETH-25JUL25-3100-C,2987.68,buy,2.0,2.0,,,,,,,1752233458.997
49,ETH-257265234,1752233655706,2,0.038,0.038677,68.06,ETH-25JUL25-3100-C,2987.0,sell,1.0,1.0,,,,,,,1752233655.706
50,ETH-257276402,1752240282033,0,0.04,0.039918,69.11,ETH-25JUL25-3100-C,2997.87,buy,2.0,2.0,,,,,,,1752240282.033
51,ETH-257276989,1752240467912,1,0.04,0.039857,69.13,ETH-25JUL25-3100-C,2997.93,buy,10.0,10.0,,,,,,,1752240467.912
52,ETH-257277742,1752240757264,2,0.038,0.038427,68.54,ETH-25JUL25-3100-C,2986.61,sell,7.0,7.0,,,,,,,1752240757.264
53,ETH-257285526,1752243215691,0,0.0385,0.039025,67.82,ETH-25JUL25-3100-C,2994.39,sell,1.0,1.0,,,,,,,1752243215.691
54,ETH-257286224,1752243628290,0,0.0395,0.039441,68.43,ETH-25JUL25-3100-C,2998.35,buy,1.0,1.0,,,,,,,1752243628.29
55,ETH-257287079,1752244214677,2,0.039,0.038816,68.5,ETH-25JUL25-3100-C,2994.54,buy,2.0,2.0,,,,,,,1752244214.677
56,ETH-257287098,1752244226125,3,0.039,0.038959,68.21,ETH-25JUL25-3100-C,2996.09,buy,1.0,1.0,,,,,,,1752244226.125
57,ETH-257287224,1752244310048,0,0.0395,0.039272,68.52,ETH-25JUL25-3100-C,2997.89,buy,2.0,2.0,,,,,,,1752244310.048
58,ETH-257287725,1752244653779,0,0.0405,0.040024,68.83,ETH-25JUL25-3100-C,3003.71,buy,20.0,20.0,,,,,,,1752244653.779
59,ETH-257306036,1752250630390,2,0.0335,0.033509,67.83,ETH-25JUL25-3100-C,2955.77,sell,1.0,1.0,,,,,,,1752250630.39
60,ETH-257313184,1752254397687,0,0.038,0.037495,68.68,ETH-25JUL25-3100-C,2986.92,buy,20.0,20.0,,,,,,,1752254397.687
61,ETH-257321524,1752262094658,0,0.0395,0.03935,67.63,ETH-25JUL25-3100-C,3006.77,sell,1.0,1.0,,,,,,,1752262094.658
62,ETH-257322507,1752262302409,2,0.0375,0.037568,67.19,ETH-25JUL25-3100-C,2993.81,buy,1.0,1.0,,,,,,,1752262302.409
63,ETH-257326522,1752265931239,3,0.0375,0.037713,67.12,ETH-25JUL25-3100-C,2995.13,sell,8.0,8.0,,,,,,,1752265931.239
64,ETH-257335538,1752272526564,2,0.031,0.031652,66.64,ETH-25JUL25-3100-C,2946.42,sell,3.0,3.0,,,,,,,1752272526.564
65,ETH-257341883,1752273684688,0,0.032,0.031595,69.43,ETH-25JUL25-3100-C,2940.24,buy,10.0,10.0,,,,,,,1752273684.688
66,ETH-257341884,1752273684699,1,0.032,0.031595,69.43,ETH-25JUL25-3100-C,2940.24,buy,10.0,10.0,,,,,,,1752273684.699
67,ETH-257350154,1752282119495,0,0.033,0.032992,68.51,ETH-25JUL25-3100-C,2955.57,buy,20.0,20.0,,,,,,,1752282119.495
68,ETH-257350221,1752282233529,0,0.0335,0.033145,68.98,ETH-25JUL25-3100-C,2956.95,buy,1.0,1.0,,,,,,,1752282233.529
69,ETH-257353455,1752290194250,0,0.034,0.033976,68.27,ETH-25JUL25-3100-C,2966.78,buy,20.0,20.0,,,,,,,1752290194.25
70,ETH-257354836,1752292698564,2,0.0305,0.031417,64.3,ETH-25JUL25-3100-C,2964.0,buy,1.0,1.0,,,,,,,1752292698.564
71,ETH-257355516,1752292958117,3,0.0305,0.030512,63.79,ETH-25JUL25-3100-C,2968.24,sell,16.0,16.0,,,,,,,1752292958.117
72,ETH-257355520,1752292978248,3,0.0305,0.030522,63.78,ETH-25JUL25-3100-C,2968.27,sell,16.0,16.0,,,,,,,1752292978.248
73,ETH-257355662,1752293138798,3,0.0305,0.030495,63.94,ETH-25JUL25-3100-C,2967.55,sell,16.0,16.0,,,,,,,1752293138.798
74,ETH-257356206,1752293940923,2,0.03,0.030192,64.07,ETH-25JUL25-3100-C,2962.8,sell,16.0,16.0,,,,,,,1752293940.923
75,ETH-257357463,1752295667849,2,0.029,0.029056,64.13,ETH-25JUL25-3100-C,2954.2,sell,10.0,10.0,,,,,,,1752295667.849
76,ETH-257359058,1752296438008,3,0.029,0.029025,63.7,ETH-25JUL25-3100-C,2955.67,buy,20.0,20.0,,,,,,,1752296438.008
77,ETH-257360505,1752298644012,0,0.03,0.029364,64.85,ETH-25JUL25-3100-C,2956.72,buy,10.0,10.0,,,,,,,1752298644.012
78,ETH-257365043,1752305832855,0,0.0305,0.030439,64.35,ETH-25JUL25-3100-C,2965.7,buy,10.0,10.0,,,,,,,1752305832.855
79,ETH-257365168,1752305894563,1,0.0305,0.030492,64.24,ETH-25JUL25-3100-C,2966.57,buy,10.0,10.0,,,,,,,1752305894.563
80,ETH-257365571,1752306403200,2,0.03,0.030169,64.06,ETH-25JUL25-3100-C,2964.18,buy,10.0,10.0,,,,,,,1752306403.2
81,ETH-257365724,1752306548402,3,0.03,0.030162,64.05,ETH-25JUL25-3100-C,2964.25,sell,2.0,2.0,,,,,,,1752306548.402
82,ETH-257365725,1752306548404,3,0.03,0.030162,64.05,ETH-25JUL25-3100-C,2964.25,buy,8.0,8.0,,,,,,,1752306548.404
83,ETH-257379070,1752317130575,0,0.035,0.034467,67.83,ETH-25JUL25-3100-C,2980.32,buy,20.0,20.0,,,,,,,1752317130.575
84,ETH-257379613,1752317562558,2,0.0345,0.034384,67.89,ETH-25JUL25-3100-C,2975.56,buy,15.0,15.0,,,,,,,1752317562.558
85,ETH-257379745,1752317647931,3,0.0345,0.034262,68.04,ETH-25JUL25-3100-C,2974.62,buy,33.0,33.0,,,,,,,1752317647.931
86,ETH-257379750,1752317660268,3,0.0345,0.034373,67.89,ETH-25JUL25-3100-C,2975.35,buy,5.0,5.0,,,,,,,1752317660.268
87,ETH-257380406,1752319137780,2,0.0335,0.03365,67.18,ETH-25JUL25-3100-C,2971.83,buy,12.0,12.0,,,,,,,1752319137.78
88,ETH-257381075,1752320367600,0,0.0345,0.034484,67.39,ETH-25JUL25-3100-C,2978.18,buy,1.0,1.0,,,,,,,1752320367.6
89,ETH-257384480,1752323550316,2,0.0305,0.030624,66.64,ETH-25JUL25-3100-C,2950.58,sell,2.0,2.0,,,,,,,1752323550.316
90,ETH-257390207,1752326163093,3,0.0305,0.029971,68.63,ETH-25JUL25-3100-C,2939.22,buy,9.0,9.0,,,,,,,1752326163.093
91,ETH-257394761,1752329435775,0,0.031,0.030249,68.35,ETH-25JUL25-3100-C,2945.53,buy,1.0,1.0,,,,,,,1752329435.775
92,ETH-257396411,1752330905829,2,0.03,0.030407,67.21,ETH-25JUL25-3100-C,2944.33,sell,20.0,20.0,,,,,,,1752330905.829
93,ETH-257396416,1752330905896,3,0.03,0.030407,67.21,ETH-25JUL25-3100-C,2944.33,sell,15.0,15.0,,,,,,,1752330905.896
94,ETH-257405032,1752335390846,2,0.027,0.027056,68.49,ETH-25JUL25-3100-C,2909.94,sell,1.0,1.0,,,,,,,1752335390.846
95,ETH-257405098,1752335441392,3,0.027,0.027219,68.32,ETH-25JUL25-3100-C,2911.12,sell,1.0,1.0,,,,,,,1752335441.392
96,ETH-257417594,1752354054908,0,0.0275,0.028148,68.9,ETH-25JUL25-3100-C,2917.01,sell,10.0,10.0,,,,,,,1752354054.908
97,ETH-257417714,1752354173603,0,0.028,0.028542,68.94,ETH-25JUL25-3100-C,2920.75,sell,39.0,39.0,,,,,,,1752354173.603
98,ETH-257417715,1752354173609,1,0.028,0.028542,68.94,ETH-25JUL25-3100-C,2920.75,sell,2.0,2.0,,,,,,,1752354173.609
99,ETH-257418487,1752356027630,0,0.03,0.029842,69.8,ETH-25JUL25-3100-C,2933.97,buy,2.0,2.0,,,,,,,1752356027.63
100,ETH-257418502,1752356061006,0,0.0305,0.029843,70.53,ETH-25JUL25-3100-C,2933.94,buy,1.0,1.0,,,,,,,1752356061.006
101,ETH-257418503,1752356063736,1,0.0305,0.029857,70.52,ETH-25JUL25-3100-C,2934.02,buy,1.0,1.0,,,,,,,1752356063.736
102,ETH-257418506,1752356080424,1,0.0305,0.029835,70.55,ETH-25JUL25-3100-C,2933.89,buy,1.0,1.0,,,,,,,1752356080.424
103,ETH-257420513,1752361135994,2,0.03,0.030331,69.1,ETH-25JUL25-3100-C,2938.43,sell,2.0,2.0,,,,,,,1752361135.994
104,ETH-257427297,1752374206119,3,0.03,0.030074,68.66,ETH-25JUL25-3100-C,2943.74,buy,1.0,1.0,,,,,,,1752374206.119
105,ETH-257434902,1752391545138,0,0.0325,0.032269,69.84,ETH-25JUL25-3100-C,2961.2,buy,2.0,2.0,,,,,,,1752391545.138
106,ETH-257434903,1752391545140,1,0.0325,0.032269,69.84,ETH-25JUL25-3100-C,2961.2,sell,48.0,48.0,,,,,,,1752391545.14
107,ETH-257434924,1752391623366,1,0.0325,0.032315,69.76,ETH-25JUL25-3100-C,2961.6,buy,6.0,6.0,,,,,,,1752391623.366
108,ETH-257434925,1752391623367,1,0.0325,0.032315,69.76,ETH-25JUL25-3100-C,2961.6,sell,20.0,20.0,,,,,,,1752391623.367
109,ETH-257434939,1752391685881,1,0.0325,0.032304,69.91,ETH-25JUL25-3100-C,2960.66,buy,2.0,2.0,,,,,,,1752391685.881
110,ETH-257440440,1752402528515,2,0.031,0.030575,69.42,ETH-25JUL25-3100-C,2954.3,buy,1.0,1.0,,,,,,,1752402528.515
111,ETH-257443337,1752408954620,0,0.0315,0.03167,69.0,ETH-25JUL25-3100-C,2961.53,buy,1.0,1.0,,,,,,,1752408954.62
112,ETH-257443359,1752408962056,0,0.032,0.031622,69.74,ETH-25JUL25-3100-C,2961.49,buy,1.0,1.0,,,,,,,1752408962.056
114,ETH-257443384,1752408992636,1,0.032,0.031775,69.55,ETH-25JUL25-3100-C,2962.59,buy,2.0,2.0,,,,,,,1752408992.636
113,ETH-257443383,1752408992636,1,0.032,0.031775,69.55,ETH-25JUL25-3100-C,2962.59,buy,1.0,1.0,,,,,,,1752408992.636
115,ETH-257443686,1752409816860,0,0.033,0.033056,70.42,ETH-25JUL25-3100-C,2965.89,sell,1.0,1.0,,,,,,,1752409816.86
116,ETH-257443689,1752409817122,1,0.033,0.033056,70.42,ETH-25JUL25-3100-C,2965.89,sell,29.0,29.0,,,,,,,1752409817.122
117,ETH-257448107,1752413923195,0,0.036,0.035388,71.08,ETH-25JUL25-3100-C,2986.96,buy,9.0,9.0,,,,,,,1752413923.195
118,ETH-257455088,1752417242591,0,0.039,0.038668,72.31,ETH-25JUL25-3100-C,3004.17,buy,2.0,2.0,,,,,,,1752417242.591
120,ETH-257457854,1752419388947,3,0.038,0.037546,72.05,ETH-25JUL25-3100-C,2997.88,buy,7.0,7.0,,,,,,,1752419388.947
119,ETH-257457853,1752419388947,2,0.038,0.037546,72.05,ETH-25JUL25-3100-C,2997.88,buy,15.0,15.0,,,,,,,1752419388.947
121,ETH-257458048,1752419675552,2,0.0375,0.037574,71.21,ETH-25JUL25-3100-C,2999.18,buy,10.0,10.0,,,,,,,1752419675.552
122,ETH-257460151,1752421933113,2,0.0365,0.036764,70.78,ETH-25JUL25-3100-C,2994.06,sell,2.0,2.0,,,,,,,1752421933.113
123,ETH-257462394,1752424348576,2,0.036,0.036024,71.1,ETH-25JUL25-3100-C,2988.85,sell,5.0,5.0,,,,,,,1752424348.576
124,ETH-257463421,1752425493296,2,0.0355,0.035423,71.3,ETH-25JUL25-3100-C,2984.25,sell,10.0,10.0,,,,,,,1752425493.296
125,ETH-257463803,1752425535529,2,0.035,0.034907,71.37,ETH-25JUL25-3100-C,2980.33,sell,4.0,4.0,,,,,,,1752425535.529
126,ETH-257463804,1752425535533,3,0.035,0.034907,71.37,ETH-25JUL25-3100-C,2980.33,sell,1.0,1.0,,,,,,,1752425535.533
127,ETH-257463805,1752425535537,3,0.035,0.034907,71.37,ETH-25JUL25-3100-C,2980.33,sell,2.0,2.0,,,,,,,1752425535.537
128,ETH-257463806,1752425535541,3,0.035,0.034907,71.37,ETH-25JUL25-3100-C,2980.33,sell,1.0,1.0,,,,,,,1752425535.541
129,ETH-257463816,1752425537498,3,0.035,0.034842,71.53,ETH-25JUL25-3100-C,2979.52,sell,1.0,1.0,,,,,,,1752425537.498
130,ETH-257463829,1752425537630,3,0.035,0.034842,71.53,ETH-25JUL25-3100-C,2979.52,sell,1.0,1.0,,,,,,,1752425537.63
131,ETH-257466779,1752425964683,2,0.0345,0.034486,71.36,ETH-25JUL25-3100-C,2977.02,sell,8.0,8.0,,,,,,,1752425964.683
132,ETH-257479196,1752434776477,0,0.037,0.03699,70.51,ETH-25JUL25-3100-C,3002.7,buy,20.0,20.0,,,,,,,1752434776.477
133,ETH-257484420,1752436866361,2,0.035,0.034932,70.53,ETH-25JUL25-3100-C,2988.51,sell,6.0,6.0,,,,,,,1752436866.361
136,ETH-257487766,1752439291867,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,sell,36.0,36.0,,,,,,,1752439291.867
138,ETH-257487768,1752439291867,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,sell,46.0,46.0,,,,,,,1752439291.867
134,ETH-257487764,1752439291867,2,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,sell,405.0,405.0,,,,,,,1752439291.867
137,ETH-257487767,1752439291867,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,sell,235.0,235.0,,,,,,,1752439291.867
135,ETH-257487765,1752439291867,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,sell,18.0,18.0,,,,,,,1752439291.867
139,ETH-257487769,1752439291882,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,buy,871.0,871.0,,,,,,,1752439291.882
140,ETH-257487770,1752439291883,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,buy,235.0,235.0,,,,,,,1752439291.883
141,ETH-257487771,1752439291888,3,0.034,0.034515,67.63,ETH-25JUL25-3100-C,2995.15,buy,1.0,1.0,,,,,,,1752439291.888
142,ETH-257487776,1752439296403,3,0.034,0.034459,67.6,ETH-25JUL25-3100-C,2995.33,buy,9.0,9.0,,,,,,,1752439296.403
143,ETH-257487777,1752439300547,3,0.034,0.034426,67.58,ETH-25JUL25-3100-C,2995.39,buy,128.0,128.0,,,,,,,1752439300.547
144,ETH-257487778,1752439300617,3,0.034,0.034426,67.58,ETH-25JUL25-3100-C,2995.39,buy,6.0,6.0,,,,,,,1752439300.617
145,ETH-257488237,1752439437266,2,0.0335,0.03376,67.25,ETH-25JUL25-3100-C,2993.89,sell,260.0,260.0,,,,,,,1752439437.266
146,ETH-257488294,1752439501949,2,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,sell,10.0,10.0,,,,,,,1752439501.949
148,ETH-257488296,1752439501949,3,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,sell,33.0,33.0,,,,,,,1752439501.949
149,ETH-257488297,1752439501949,3,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,sell,12.0,12.0,,,,,,,1752439501.949
147,ETH-257488295,1752439501949,3,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,sell,405.0,405.0,,,,,,,1752439501.949
150,ETH-257488298,1752439501955,3,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,buy,139.0,139.0,,,,,,,1752439501.955
151,ETH-257488299,1752439501957,3,0.033,0.033429,66.74,ETH-25JUL25-3100-C,2992.68,buy,401.0,401.0,,,,,,,1752439501.957
152,ETH-257488417,1752439592828,2,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,sell,241.0,241.0,,,,,,,1752439592.828
154,ETH-257488419,1752439592828,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,sell,33.0,33.0,,,,,,,1752439592.828
153,ETH-257488418,1752439592828,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,sell,406.0,406.0,,,,,,,1752439592.828
155,ETH-257488420,1752439592828,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,sell,19.0,19.0,,,,,,,1752439592.828
156,ETH-257488421,1752439592831,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,163.0,163.0,,,,,,,1752439592.831
157,ETH-257488422,1752439592833,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,14.0,14.0,,,,,,,1752439592.833
158,ETH-257488423,1752439592833,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,241.0,241.0,,,,,,,1752439592.833
159,ETH-257488424,1752439592833,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,1.0,1.0,,,,,,,1752439592.833
160,ETH-257488425,1752439592834,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,7.0,7.0,,,,,,,1752439592.834
161,ETH-257488426,1752439592836,3,0.032,0.032508,65.66,ETH-25JUL25-3100-C,2991.04,buy,375.0,375.0,,,,,,,1752439592.836
162,ETH-257488796,1752439671135,3,0.032,0.032115,65.92,ETH-25JUL25-3100-C,2990.06,buy,2.0,2.0,,,,,,,1752439671.135
163,ETH-257488883,1752439692564,3,0.032,0.031994,65.98,ETH-25JUL25-3100-C,2989.88,buy,2.0,2.0,,,,,,,1752439692.564
172,ETH-257488909,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,24.0,24.0,,,,,,,1752439718.557
174,ETH-257488911,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,241.0,241.0,,,,,,,1752439718.557
166,ETH-257488903,1752439718557,3,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,241.0,241.0,,,,,,,1752439718.557
176,ETH-257488913,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,200.0,200.0,,,,,,,1752439718.557
164,ETH-257488901,1752439718557,2,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,16.0,16.0,,,,,,,1752439718.557
171,ETH-257488908,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,36.0,36.0,,,,,,,1752439718.557
167,ETH-257488904,1752439718557,3,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,36.0,36.0,,,,,,,1752439718.557
170,ETH-257488907,1752439718557,2,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,488.0,488.0,,,,,,,1752439718.557
169,ETH-257488906,1752439718557,3,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,33.0,33.0,,,,,,,1752439718.557
175,ETH-257488912,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,100.0,100.0,,,,,,,1752439718.557
165,ETH-257488902,1752439718557,3,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,100.0,100.0,,,,,,,1752439718.557
177,ETH-257488914,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,1.0,1.0,,,,,,,1752439718.557
173,ETH-257488910,1752439718557,3,0.0305,0.031926,63.97,ETH-25JUL25-3100-C,2988.98,sell,407.0,407.0,,,,,,,1752439718.557
168,ETH-257488905,1752439718557,3,0.031,0.031926,64.7,ETH-25JUL25-3100-C,2988.98,sell,20.0,20.0,,,,,,,1752439718.557
178,ETH-257488915,1752439718557,2,0.03,0.031926,63.24,ETH-25JUL25-3100-C,2988.98,sell,57.0,57.0,,,,,,,1752439718.557
179,ETH-257489476,1752439919217,0,0.031,0.031029,64.54,ETH-25JUL25-3100-C,2990.37,buy,2.0,2.0,,,,,,,1752439919.217
180,ETH-257489541,1752439969037,1,0.031,0.030684,64.73,ETH-25JUL25-3100-C,2989.54,buy,20.0,20.0,,,,,,,1752439969.037
181,ETH-257489580,1752440038600,0,0.0315,0.030897,65.12,ETH-25JUL25-3100-C,2991.03,buy,36.0,36.0,,,,,,,1752440038.6
183,ETH-257489582,1752440038600,1,0.0315,0.030897,65.12,ETH-25JUL25-3100-C,2991.03,buy,20.0,20.0,,,,,,,1752440038.6
