trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,liquidation,combo_trade_id,unix_sec
924,ETH-256161402,1751303631844,0,0.016,0.015924,63.22,ETH-25JUL25-2900-C,2475.02,buy,1.0,1.0,,,,,,,1751303631.844
925,ETH-256161794,1751303652986,0,0.0165,0.016534,63.07,ETH-25JUL25-2900-C,2483.36,buy,1.0,1.0,,,,,,,1751303652.986
926,ETH-256169787,1751309997469,1,0.0165,0.016495,62.88,ETH-25JUL25-2900-C,2486.67,buy,10.0,10.0,,,,,,,1751309997.469
927,ETH-256175346,1751313788326,0,0.0175,0.017881,62.09,ETH-25JUL25-2900-C,2508.8,sell,1.0,1.0,,,,,,,1751313788.326
928,ETH-256177303,1751315122408,0,0.0185,0.018446,62.49,ETH-25JUL25-2900-C,2517.57,buy,1.0,1.0,,,,,,,1751315122.408
929,ETH-256180579,1751318940196,2,0.017,0.016848,62.55,ETH-25JUL25-2900-C,2497.21,buy,1.0,1.0,,,,,,,1751318940.196
930,ETH-256181158,1751319391948,3,0.017,0.016975,62.45,ETH-25JUL25-2900-C,2497.98,buy,1.0,1.0,,,,,,,1751319391.948
931,ETH-256182604,1751320895635,2,0.0165,0.016451,62.56,ETH-25JUL25-2900-C,2490.57,buy,1.0,1.0,,,,,,,1751320895.635
932,ETH-256186577,1751326236024,2,0.016,0.016003,61.89,ETH-25JUL25-2900-C,2491.07,buy,1.0,1.0,,,,,,,1751326236.024
933,ETH-256186874,1751326523142,2,0.0155,0.015787,61.49,ETH-25JUL25-2900-C,2487.97,sell,2.0,2.0,,,,,,,1751326523.142
934,ETH-256190063,1751330794174,0,0.016,0.015768,61.9,ETH-25JUL25-2900-C,2491.87,buy,1.0,1.0,,,,,,,1751330794.174
935,ETH-256190228,1751331085373,2,0.0155,0.015773,61.09,ETH-25JUL25-2900-C,2493.01,buy,1.0,1.0,,,,,,,1751331085.373
936,ETH-256191137,1751332906287,3,0.0155,0.015722,60.8,ETH-25JUL25-2900-C,2496.35,sell,12.0,12.0,,,,,,,1751332906.287
937,ETH-256191370,1751333550818,3,0.0155,0.015431,61.14,ETH-25JUL25-2900-C,2492.89,buy,5.0,5.0,,,,,,,1751333550.818
938,ETH-256191374,1751333552908,3,0.0155,0.015441,61.13,ETH-25JUL25-2900-C,2493.06,buy,5.0,5.0,,,,,,,1751333552.908
939,ETH-256191381,1751333554428,3,0.0155,0.01545,61.12,ETH-25JUL25-2900-C,2493.13,buy,5.0,5.0,,,,,,,1751333554.428
940,ETH-256191382,1751333555768,3,0.0155,0.015453,61.1,ETH-25JUL25-2900-C,2493.3,buy,5.0,5.0,,,,,,,1751333555.768
941,ETH-256191383,1751333563725,3,0.0155,0.015469,61.1,ETH-25JUL25-2900-C,2493.34,buy,5.0,5.0,,,,,,,1751333563.725
942,ETH-256191384,1751333565065,3,0.0155,0.015468,61.1,ETH-25JUL25-2900-C,2493.32,buy,5.0,5.0,,,,,,,1751333565.065
943,ETH-256192128,1751335003488,2,0.015,0.015244,60.78,ETH-25JUL25-2900-C,2489.72,sell,60.0,60.0,,,,,,,1751335003.488
944,ETH-256192129,1751335003488,3,0.015,0.015244,60.78,ETH-25JUL25-2900-C,2489.72,sell,1.0,1.0,,,,,,,1751335003.488
945,ETH-256192130,1751335003488,3,0.015,0.015244,60.78,ETH-25JUL25-2900-C,2489.72,sell,3.0,3.0,,,,,,,1751335003.488
946,ETH-256200423,1751347321586,2,0.013,0.012833,61.14,ETH-25JUL25-2900-C,2456.39,buy,1.0,1.0,,,,,,,1751347321.586
947,ETH-256200713,1751347766016,3,0.013,0.012946,61.05,ETH-25JUL25-2900-C,2456.94,buy,1.0,1.0,,,,,,,1751347766.016
948,ETH-256201124,1751348072019,3,0.013,0.012907,61.15,ETH-25JUL25-2900-C,2456.64,buy,1.0,1.0,,,,,,,1751348072.019
949,ETH-256201568,1751348438854,3,0.013,0.012913,61.18,ETH-25JUL25-2900-C,2456.15,buy,1.0,1.0,,,,,,,1751348438.854
950,ETH-256203021,1751349806949,3,0.013,0.013052,60.87,ETH-25JUL25-2900-C,2459.47,buy,1.0,1.0,,,,,,,1751349806.949
951,ETH-256203343,1751350829649,3,0.013,0.013077,60.78,ETH-25JUL25-2900-C,2460.48,sell,200.0,200.0,,,,,,,1751350829.649
952,ETH-256203628,1751351261871,3,0.013,0.012986,60.91,ETH-25JUL25-2900-C,2459.4,buy,1.0,1.0,,,,,,,1751351261.871
953,ETH-256203758,1751351561892,3,0.013,0.013004,60.87,ETH-25JUL25-2900-C,2459.77,buy,1.0,1.0,,,,,,,1751351561.892
954,ETH-256203875,1751351934128,2,0.0125,0.013007,60.03,ETH-25JUL25-2900-C,2460.59,sell,1.0,1.0,,,,,,,1751351934.128
955,ETH-256204508,1751353680469,0,0.013,0.013078,60.68,ETH-25JUL25-2900-C,2462.49,buy,3.0,3.0,,,,,,,1751353680.469
956,ETH-256206516,1751354993790,1,0.013,0.013093,60.7,ETH-25JUL25-2900-C,2462.53,buy,1.0,1.0,,,,,,,1751354993.79
957,ETH-256207692,1751355754031,1,0.013,0.013019,60.64,ETH-25JUL25-2900-C,2463.93,buy,1.0,1.0,,,,,,,1751355754.031
958,ETH-256208598,1751356792969,1,0.013,0.013025,60.53,ETH-25JUL25-2900-C,2465.58,sell,1.0,1.0,,,,,,,1751356792.969
959,ETH-256208933,1751356998032,1,0.013,0.012917,60.78,ETH-25JUL25-2900-C,2462.92,buy,1.0,1.0,,,,,,,1751356998.032
960,ETH-256210151,1751358175420,1,0.013,0.012623,61.12,ETH-25JUL25-2900-C,2459.69,buy,4.0,4.0,,,,,,,1751358175.42
961,ETH-256210885,1751358863231,2,0.0125,0.012541,60.5,ETH-25JUL25-2900-C,2458.35,buy,1.0,1.0,,,,,,,1751358863.231
962,ETH-256212074,1751360291028,3,0.0125,0.012126,60.96,ETH-25JUL25-2900-C,2453.01,buy,1.0,1.0,,,,,,,1751360291.028
963,ETH-256212097,1751360305144,3,0.0125,0.012145,60.92,ETH-25JUL25-2900-C,2453.39,buy,1.0,1.0,,,,,,,1751360305.144
964,ETH-256212104,1751360311359,3,0.0125,0.01216,60.9,ETH-25JUL25-2900-C,2453.59,buy,1.0,1.0,,,,,,,1751360311.359
965,ETH-256212114,1751360377641,3,0.0125,0.012167,60.88,ETH-25JUL25-2900-C,2453.76,buy,1.0,1.0,,,,,,,1751360377.641
966,ETH-256214061,1751363584880,2,0.0115,0.012054,59.14,ETH-25JUL25-2900-C,2455.54,sell,4.0,4.0,,,,,,,1751363584.88
967,ETH-256214209,1751363833667,0,0.0125,0.012212,60.46,ETH-25JUL25-2900-C,2458.41,buy,1.0,1.0,,,,,,,1751363833.667
968,ETH-256214666,1751364211721,1,0.0125,0.012291,60.31,ETH-25JUL25-2900-C,2460.21,buy,1.0,1.0,,,,,,,1751364211.721
969,ETH-256214668,1751364218388,1,0.0125,0.012297,60.31,ETH-25JUL25-2900-C,2460.25,buy,1.0,1.0,,,,,,,1751364218.388
970,ETH-256215289,1751365486740,2,0.012,0.01208,59.55,ETH-25JUL25-2900-C,2460.11,buy,1.0,1.0,,,,,,,1751365486.74
971,ETH-256215678,1751365924919,2,0.0115,0.011837,59.2,ETH-25JUL25-2900-C,2455.44,sell,1.0,1.0,,,,,,,1751365924.919
972,ETH-256219865,1751371041754,3,0.0115,0.011248,59.88,ETH-25JUL25-2900-C,2449.3,buy,1.0,1.0,,,,,,,1751371041.754
973,ETH-256219867,1751371046804,3,0.0115,0.011236,59.91,ETH-25JUL25-2900-C,2449.0,buy,1.0,1.0,,,,,,,1751371046.804
974,ETH-256219873,1751371054913,3,0.0115,0.011239,59.9,ETH-25JUL25-2900-C,2449.15,buy,1.0,1.0,,,,,,,1751371054.913
975,ETH-256219912,1751371117807,3,0.0115,0.011189,59.96,ETH-25JUL25-2900-C,2448.63,buy,1.0,1.0,,,,,,,1751371117.807
976,ETH-256219935,1751371162112,3,0.0115,0.011221,59.96,ETH-25JUL25-2900-C,2448.59,buy,1.0,1.0,,,,,,,1751371162.112
977,ETH-256219953,1751371175385,3,0.0115,0.011275,59.9,ETH-25JUL25-2900-C,2449.22,buy,1.0,1.0,,,,,,,1751371175.385
978,ETH-256219979,1751371206617,3,0.0115,0.011285,59.91,ETH-25JUL25-2900-C,2449.1,sell,1.0,1.0,,,,,,,1751371206.617
979,ETH-256219987,1751371216968,3,0.0115,0.011274,59.92,ETH-25JUL25-2900-C,2449.06,sell,1.0,1.0,,,,,,,1751371216.968
980,ETH-256220001,1751371228711,3,0.0115,0.011324,59.84,ETH-25JUL25-2900-C,2449.83,sell,1.0,1.0,,,,,,,1751371228.711
981,ETH-256220009,1751371241537,3,0.0115,0.011301,59.86,ETH-25JUL25-2900-C,2449.64,sell,1.0,1.0,,,,,,,1751371241.537
982,ETH-256220021,1751371267818,3,0.0115,0.01132,59.85,ETH-25JUL25-2900-C,2449.65,sell,1.0,1.0,,,,,,,1751371267.818
983,ETH-256220053,1751371297881,3,0.0115,0.011346,59.81,ETH-25JUL25-2900-C,2450.06,sell,1.0,1.0,,,,,,,1751371297.881
984,ETH-256220056,1751371308628,3,0.0115,0.01134,59.83,ETH-25JUL25-2900-C,2449.93,sell,1.0,1.0,,,,,,,1751371308.628
985,ETH-256220066,1751371323538,3,0.0115,0.011332,59.84,ETH-25JUL25-2900-C,2449.81,sell,1.0,1.0,,,,,,,1751371323.538
986,ETH-256220070,1751371332959,3,0.0115,0.011337,59.84,ETH-25JUL25-2900-C,2449.81,sell,1.0,1.0,,,,,,,1751371332.959
987,ETH-256220089,1751371363251,3,0.0115,0.011365,59.82,ETH-25JUL25-2900-C,2450.03,buy,1.0,1.0,,,,,,,1751371363.251
988,ETH-256220111,1751371386611,3,0.0115,0.011378,59.79,ETH-25JUL25-2900-C,2450.32,sell,1.0,1.0,,,,,,,1751371386.611
989,ETH-256220121,1751371406159,3,0.0115,0.011397,59.77,ETH-25JUL25-2900-C,2450.51,sell,1.0,1.0,,,,,,,1751371406.159
990,ETH-256221236,1751372625447,2,0.011,0.010904,59.64,ETH-25JUL25-2900-C,2443.3,sell,1.0,1.0,,,,,,,1751372625.447
991,ETH-256222450,1751373715507,2,0.0105,0.010833,58.9,ETH-25JUL25-2900-C,2442.55,sell,10.0,10.0,,,,,,,1751373715.507
992,ETH-256223508,1751374437133,3,0.0105,0.010481,59.37,ETH-25JUL25-2900-C,2437.67,sell,1.0,1.0,,,,,,,1751374437.133
993,ETH-256225277,1751376538005,0,0.011,0.011041,59.69,ETH-25JUL25-2900-C,2443.29,buy,1.0,1.0,,,,,,,1751376538.005
994,ETH-256227306,1751377594148,2,0.01,0.010491,58.72,ETH-25JUL25-2900-C,2435.76,sell,1.0,1.0,,,,,,,1751377594.148
995,ETH-256227413,1751377677852,0,0.011,0.010688,60.09,ETH-25JUL25-2900-C,2439.29,buy,60.0,60.0,,,,,,,1751377677.852
996,ETH-256227414,1751377677852,1,0.011,0.010688,60.09,ETH-25JUL25-2900-C,2439.29,buy,1.0,1.0,,,,,,,1751377677.852
997,ETH-256228160,1751378295565,0,0.0115,0.011307,60.28,ETH-25JUL25-2900-C,2445.61,buy,1.0,1.0,,,,,,,1751378295.565
999,ETH-256228726,1751378572485,3,0.011,0.011451,59.5,ETH-25JUL25-2900-C,2445.57,sell,101.0,101.0,,,,,,,1751378572.485
1000,ETH-256228727,1751378572485,3,0.011,0.011451,59.5,ETH-25JUL25-2900-C,2445.57,sell,353.0,353.0,,,,,,,1751378572.485
998,ETH-256228725,1751378572485,2,0.011,0.011451,59.5,ETH-25JUL25-2900-C,2445.57,sell,60.0,60.0,,,,,,,1751378572.485
1001,ETH-256228728,1751378572485,3,0.011,0.011451,59.5,ETH-25JUL25-2900-C,2445.57,sell,86.0,86.0,,,,,,,1751378572.485
1002,ETH-256229578,1751378996188,3,0.011,0.011741,58.93,ETH-25JUL25-2900-C,2451.49,sell,1.0,1.0,,,,,,,1751378996.188
1003,ETH-256233209,1751380794243,2,0.0105,0.010463,60.41,ETH-25JUL25-2900-C,2427.02,buy,5.0,5.0,,,,,,,1751380794.243
1004,ETH-256237306,1751382171431,3,0.0105,0.010287,61.03,ETH-25JUL25-2900-C,2420.75,buy,1.0,1.0,,,,,,,1751382171.431
1005,ETH-256237770,1751382348424,3,0.0105,0.010595,60.5,ETH-25JUL25-2900-C,2426.19,buy,1.0,1.0,,,,,,,1751382348.424
1006,ETH-256237836,1751382388225,3,0.0105,0.010641,60.4,ETH-25JUL25-2900-C,2427.22,buy,1.0,1.0,,,,,,,1751382388.225
1007,ETH-256247012,1751393555429,2,0.0102,0.01051,59.76,ETH-25JUL25-2900-C,2429.99,buy,260.0,260.0,3.0,BLOCK-208041,,7538.0,,,1751393555.429
1008,ETH-256251279,1751396506319,2,0.009,0.00944,59.57,ETH-25JUL25-2900-C,2409.2,sell,1.0,1.0,,,,,,,1751396506.319
1009,ETH-256257919,1751400765411,2,0.0085,0.009076,59.42,ETH-25JUL25-2900-C,2401.2,sell,1.0,1.0,,,,,,,1751400765.411
1010,ETH-256269805,1751411674196,2,0.008,0.008542,59.61,ETH-25JUL25-2900-C,2390.35,sell,1.0,1.0,,,,,,,1751411674.196
1011,ETH-256271514,1751414478017,0,0.0095,0.009253,61.08,ETH-25JUL25-2900-C,2406.15,buy,1.0,1.0,,,,,,,1751414478.017
1013,ETH-256275338,1751419060259,3,0.0085,0.008488,60.85,ETH-25JUL25-2900-C,2389.01,sell,2.0,2.0,,,,,,,1751419060.259
1012,ETH-256275337,1751419060259,2,0.0085,0.008488,60.85,ETH-25JUL25-2900-C,2389.01,sell,2.0,2.0,,,,,,,1751419060.259
1014,ETH-256277885,1751419241387,3,0.0085,0.008718,60.45,ETH-25JUL25-2900-C,2392.91,sell,1.0,1.0,,,,,,,1751419241.387
1015,ETH-256286796,1751428114635,0,0.01,0.010166,59.87,ETH-25JUL25-2900-C,2430.21,sell,1.0,1.0,,,,,,,1751428114.635
1016,ETH-256286875,1751428168941,1,0.01,0.010206,59.79,ETH-25JUL25-2900-C,2431.22,sell,1.0,1.0,,,,,,,1751428168.941
1017,ETH-256286917,1751428200981,1,0.01,0.010115,59.93,ETH-25JUL25-2900-C,2429.86,sell,1.0,1.0,,,,,,,1751428200.981
1018,ETH-256287002,1751428345271,1,0.01,0.010032,60.07,ETH-25JUL25-2900-C,2428.39,sell,1.0,1.0,,,,,,,1751428345.271
1019,ETH-256287043,1751428472385,1,0.01,0.010157,59.84,ETH-25JUL25-2900-C,2430.68,sell,1.0,1.0,,,,,,,1751428472.385
1020,ETH-256287140,1751428741675,1,0.01,0.010148,59.84,ETH-25JUL25-2900-C,2430.82,sell,1.0,1.0,,,,,,,1751428741.675
1021,ETH-256287385,1751428999571,1,0.01,0.00997,60.12,ETH-25JUL25-2900-C,2428.22,buy,1.0,1.0,,,,,,,1751428999.571
1022,ETH-256287445,1751429120721,1,0.01,0.009982,60.1,ETH-25JUL25-2900-C,2428.39,buy,1.0,1.0,,,,,,,1751429120.721
1023,ETH-256288191,1751430788524,1,0.01,0.009989,60.0,ETH-25JUL25-2900-C,2429.89,buy,1.0,1.0,,,,,,,1751430788.524
1024,ETH-256290309,1751433360079,0,0.0105,0.010674,59.3,ETH-25JUL25-2900-C,2446.54,sell,1.0,1.0,,,,,,,1751433360.079
1025,ETH-256290437,1751433434151,1,0.0105,0.010506,59.61,ETH-25JUL25-2900-C,2443.66,sell,1.0,1.0,,,,,,,1751433434.151
1027,ETH-256290529,1751433560043,1,0.0105,0.0105,59.58,ETH-25JUL25-2900-C,2443.87,sell,2.0,2.0,,,,,,,1751433560.043
1026,ETH-256290528,1751433560043,1,0.0105,0.0105,59.58,ETH-25JUL25-2900-C,2443.87,sell,2.0,2.0,,,,,,,1751433560.043
1028,ETH-256292918,1751437952398,1,0.0105,0.010506,59.6,ETH-25JUL25-2900-C,2444.46,sell,2.0,2.0,,,,,,,1751437952.398
1029,ETH-256292919,1751437952398,1,0.0105,0.010506,59.6,ETH-25JUL25-2900-C,2444.46,sell,2.0,2.0,,,,,,,1751437952.398
1030,ETH-256292926,1751437958099,1,0.0105,0.010515,59.58,ETH-25JUL25-2900-C,2444.68,sell,2.0,2.0,,,,,,,1751437958.099
1031,ETH-256293974,1751439484647,0,0.011,0.010945,59.72,ETH-25JUL25-2900-C,2452.44,buy,1.0,1.0,,,,,,,1751439484.647
1032,ETH-256294332,1751439870314,1,0.011,0.011015,59.64,ETH-25JUL25-2900-C,2453.21,buy,1.0,1.0,,,,,,,1751439870.314
1034,ETH-256296325,1751441409096,3,0.0105,0.010494,59.69,ETH-25JUL25-2900-C,2444.32,sell,2.0,2.0,,,,,,,1751441409.096
1033,ETH-256296324,1751441409096,2,0.0105,0.010494,59.69,ETH-25JUL25-2900-C,2444.32,sell,2.0,2.0,,,,,,,1751441409.096
1036,ETH-256300089,1751445145809,3,0.0105,0.010539,59.31,ETH-25JUL25-2900-C,2449.37,sell,2.0,2.0,,,,,,,1751445145.809
1035,ETH-256300088,1751445145809,3,0.0105,0.010539,59.31,ETH-25JUL25-2900-C,2449.37,sell,2.0,2.0,,,,,,,1751445145.809
1037,ETH-256301351,1751446563451,3,0.0105,0.010442,59.26,ETH-25JUL25-2900-C,2450.18,buy,1.0,1.0,,,,,,,1751446563.451
1038,ETH-256301353,1751446573200,3,0.0105,0.010442,59.26,ETH-25JUL25-2900-C,2450.17,sell,1.0,1.0,,,,,,,1751446573.2
1039,ETH-256301370,1751446594453,3,0.0105,0.010449,59.25,ETH-25JUL25-2900-C,2450.27,sell,1.0,1.0,,,,,,,1751446594.453
1040,ETH-256301405,1751446631452,3,0.0105,0.010402,59.35,ETH-25JUL25-2900-C,2449.42,sell,1.0,1.0,,,,,,,1751446631.452
1041,ETH-256301433,1751446733694,3,0.0105,0.010419,59.32,ETH-25JUL25-2900-C,2449.43,sell,1.0,1.0,,,,,,,1751446733.694
1042,ETH-256301438,1751446740504,3,0.0105,0.01043,59.29,ETH-25JUL25-2900-C,2449.78,sell,1.0,1.0,,,,,,,1751446740.504
1043,ETH-256301445,1751446760777,3,0.0105,0.01043,59.31,ETH-25JUL25-2900-C,2449.51,sell,1.0,1.0,,,,,,,1751446760.777
1044,ETH-256301455,1751446795187,3,0.0105,0.010447,59.28,ETH-25JUL25-2900-C,2449.84,sell,1.0,1.0,,,,,,,1751446795.187
1045,ETH-256301485,1751446820207,3,0.0105,0.010471,59.28,ETH-25JUL25-2900-C,2449.85,sell,1.0,1.0,,,,,,,1751446820.207
1046,ETH-256306177,1751454324211,3,0.0105,0.010784,58.46,ETH-25JUL25-2900-C,2458.8,sell,2.0,2.0,,,,,,,1751454324.211
1047,ETH-256309720,1751458604239,2,0.01,0.009966,59.1,ETH-25JUL25-2900-C,2443.16,buy,1.0,1.0,,,,,,,1751458604.239
1048,ETH-256309721,1751458604239,3,0.01,0.009966,59.1,ETH-25JUL25-2900-C,2443.16,buy,1.0,1.0,,,,,,,1751458604.239
1049,ETH-256309722,1751458604657,3,0.01,0.00997,59.1,ETH-25JUL25-2900-C,2443.17,buy,2.0,2.0,,,,,,,1751458604.657
1050,ETH-256310312,1751459355508,3,0.01,0.010003,59.1,ETH-25JUL25-2900-C,2442.97,buy,1.0,1.0,,,,,,,1751459355.508
1051,ETH-256314543,1751463580759,0,0.0106,0.01025,59.61,ETH-25JUL25-2900-C,2449.67,buy,2000.0,2000.0,2.0,BLOCK-208192,ETH-CSR12-25JUL25-2600_2900,,,,1751463580.759
1052,ETH-256315665,1751464348024,2,0.0105,0.01032,59.44,ETH-25JUL25-2900-C,2449.82,buy,1.0,1.0,,,,,,,1751464348.024
1053,ETH-256316722,1751465615430,0,0.011,0.011015,59.59,ETH-25JUL25-2900-C,2457.1,sell,1.0,1.0,,,,,,,1751465615.43
1054,ETH-256318945,1751466630023,1,0.011,0.011416,58.82,ETH-25JUL25-2900-C,2465.48,sell,1.0,1.0,,,,,,,1751466630.023
1055,ETH-256320994,1751468087977,1,0.011,0.01141,58.64,ETH-25JUL25-2900-C,2468.29,sell,5.0,5.0,,,,,,,1751468087.977
1056,ETH-256322393,1751468969137,0,0.0126,0.011957,60.57,ETH-25JUL25-2900-C,2475.4,buy,250.0,250.0,1.0,BLOCK-208226,,,,,1751468969.137
1057,ETH-256323071,1751469046028,0,0.013,0.012466,60.48,ETH-25JUL25-2900-C,2482.28,buy,250.0,250.0,1.0,BLOCK-208228,,,,,1751469046.028
1058,ETH-256326053,1751469259958,2,0.0125,0.013231,58.48,ETH-25JUL25-2900-C,2494.02,sell,1.0,1.0,,,,,,,1751469259.958
1059,ETH-256329247,1751470247987,0,0.0139,0.013356,60.72,ETH-25JUL25-2900-C,2494.12,buy,250.0,250.0,1.0,BLOCK-208243,,,,,1751470247.987
1060,ETH-256329315,1751470275794,2,0.0138,0.013227,60.78,ETH-25JUL25-2900-C,2492.18,buy,250.0,250.0,1.0,BLOCK-208244,,,,,1751470275.794
1061,ETH-256330775,1751471136960,2,0.0135,0.013585,59.93,ETH-25JUL25-2900-C,2495.75,buy,1.0,1.0,,,,,,,1751471136.96
1062,ETH-256334382,1751472318298,0,0.0145,0.014827,59.61,ETH-25JUL25-2900-C,2513.06,sell,1.0,1.0,,,,,,,1751472318.298
1063,ETH-256334847,1751472345349,0,0.015,0.015027,59.98,ETH-25JUL25-2900-C,2516.46,buy,29.0,29.0,,,,,,,1751472345.349
1064,ETH-256334848,1751472345352,1,0.015,0.015027,59.98,ETH-25JUL25-2900-C,2516.46,buy,1.0,1.0,,,,,,,1751472345.352
1065,ETH-256334853,1751472345366,1,0.015,0.015027,59.98,ETH-25JUL25-2900-C,2516.46,buy,1.0,1.0,,,,,,,1751472345.366
1066,ETH-256343408,1751473628305,0,0.0165,0.016957,59.86,ETH-25JUL25-2900-C,2537.7,sell,5.0,5.0,,,,,,,1751473628.305
1067,ETH-256343409,1751473628320,1,0.0165,0.016957,59.86,ETH-25JUL25-2900-C,2537.7,sell,68.0,68.0,,,,,,,1751473628.32
1068,ETH-256344321,1751473947459,1,0.0165,0.016914,59.97,ETH-25JUL25-2900-C,2537.17,sell,1.0,1.0,,,,,,,1751473947.459
1069,ETH-256345610,1751474606068,0,0.017,0.017502,59.94,ETH-25JUL25-2900-C,2544.33,sell,7.0,7.0,,,,,,,1751474606.068
1070,ETH-256350049,1751475546643,0,0.019,0.018864,61.09,ETH-25JUL25-2900-C,2558.8,buy,1.0,1.0,,,,,,,1751475546.643
1071,ETH-256364573,1751479020283,0,0.0205,0.02053,62.54,ETH-25JUL25-2900-C,2563.4,buy,12.0,12.0,,,,,,,1751479020.283
1072,ETH-256364576,1751479023914,1,0.0205,0.020468,62.57,ETH-25JUL25-2900-C,2563.13,buy,12.0,12.0,,,,,,,1751479023.914
1073,ETH-256364894,1751479214861,0,0.021,0.020951,62.49,ETH-25JUL25-2900-C,2569.53,buy,22.0,22.0,,,,,,,1751479214.861
1074,ETH-256366257,1751479558357,2,0.0205,0.021049,61.81,ETH-25JUL25-2900-C,2570.3,sell,1.0,1.0,,,,,,,1751479558.357
1075,ETH-256366258,1751479559107,3,0.0205,0.021019,61.8,ETH-25JUL25-2900-C,2570.39,sell,19.0,19.0,,,,,,,1751479559.107
1076,ETH-256366718,1751479832938,0,0.021,0.021032,62.4,ETH-25JUL25-2900-C,2570.16,buy,12.0,12.0,,,,,,,1751479832.938
1077,ETH-256369019,1751482052615,0,0.0221,0.02183,62.62,ETH-25JUL25-2900-C,2580.82,buy,500.0,500.0,2.0,BLOCK-208292,ETH-CS-25JUL25-2900_3400,,,,1751482052.615
1078,ETH-256373350,1751486102994,0,0.0225,0.022814,62.38,ETH-25JUL25-2900-C,2587.99,sell,1.0,1.0,,,,,,,1751486102.994
1079,ETH-256373840,1751486188743,0,0.0235,0.02294,63.21,ETH-25JUL25-2900-C,2591.62,buy,58.0,58.0,,,,,,,1751486188.743
1080,ETH-256379200,1751486765007,0,0.025,0.024887,64.37,ETH-25JUL25-2900-C,2598.12,buy,87.0,87.0,,,,,,,1751486765.007
1081,ETH-256380489,1751487190544,1,0.025,0.02497,64.38,ETH-25JUL25-2900-C,2598.29,buy,10.0,10.0,,,,,,,1751487190.544
1082,ETH-256382305,1751488106809,1,0.025,0.024681,64.93,ETH-25JUL25-2900-C,2593.76,buy,29.0,29.0,,,,,,,1751488106.809
1083,ETH-256382308,1751488106822,1,0.025,0.024681,64.93,ETH-25JUL25-2900-C,2593.76,buy,15.0,15.0,,,,,,,1751488106.822
1084,ETH-256383549,1751488856805,0,0.0255,0.02549,64.63,ETH-25JUL25-2900-C,2601.07,buy,10.0,10.0,,,,,,,1751488856.805
1085,ETH-256383864,1751488956337,0,0.026,0.025826,64.96,ETH-25JUL25-2900-C,2603.45,buy,10.0,10.0,,,,,,,1751488956.337
1086,ETH-256389650,1751493648698,2,0.025,0.025449,64.32,ETH-25JUL25-2900-C,2599.71,sell,100.0,100.0,,,,,,,1751493648.698
1087,ETH-256389861,1751493744973,3,0.025,0.024665,64.68,ETH-25JUL25-2900-C,2597.31,buy,13.0,13.0,,,,,,,1751493744.973
1093,ETH-256389987,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,260.0,260.0,,,,,,,1751493818.045
1089,ETH-256389983,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,1.0,1.0,,,,,,,1751493818.045
1090,ETH-256389984,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,11.0,11.0,,,,,,,1751493818.045
1091,ETH-256389985,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,2.0,2.0,,,,,,,1751493818.045
1094,ETH-256389988,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,500.0,500.0,,,,,,,1751493818.045
1092,ETH-256389986,1751493818045,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,100.0,100.0,,,,,,,1751493818.045
1088,ETH-256389982,1751493818045,2,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,100.0,100.0,,,,,,,1751493818.045
1095,ETH-256389989,1751493818048,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,buy,137.0,137.0,,,,,,,1751493818.048
1096,ETH-256389995,1751493818162,3,0.0245,0.025048,63.79,ETH-25JUL25-2900-C,2599.66,sell,11.0,11.0,,,,,,,1751493818.162
1097,ETH-256389996,1751493818591,3,0.0245,0.025044,63.79,ETH-25JUL25-2900-C,2599.66,sell,11.0,11.0,,,,,,,1751493818.591
1098,ETH-256391399,1751494908034,2,0.024,0.024579,63.63,ETH-25JUL25-2900-C,2595.59,sell,1.0,1.0,,,,,,,1751494908.034
1099,ETH-256392342,1751495669793,0,0.0265,0.025839,65.02,ETH-25JUL25-2900-C,2609.55,buy,10.0,10.0,,,,,,,1751495669.793
1100,ETH-256396455,1751497724087,2,0.0235,0.023979,63.88,ETH-25JUL25-2900-C,2589.46,sell,1.0,1.0,,,,,,,1751497724.087
1101,ETH-256400093,1751500243187,2,0.022,0.022647,63.66,ETH-25JUL25-2900-C,2574.77,sell,1.0,1.0,,,,,,,1751500243.187
1102,ETH-256400744,1751500832198,0,0.0225,0.022769,64.25,ETH-25JUL25-2900-C,2575.06,buy,1.0,1.0,,,,,,,1751500832.198
1103,ETH-256403645,1751504432691,1,0.0225,0.022381,64.44,ETH-25JUL25-2900-C,2573.56,sell,1.0,1.0,,,,,,,1751504432.691
