trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,block_rfq_id,unix_sec
2357,ETH-256702676,1751854251449,0,0.0345,0.034535,60.32,ETH-25JUL25-2700-C,2572.59,buy,1.0,1.0,,,,,,,1751854251.449
2358,ETH-256703098,1751854398590,0,0.035,0.035125,60.28,ETH-25JUL25-2700-C,2576.55,sell,1.0,1.0,,,,,,,1751854398.59
2359,ETH-256703156,1751854492385,1,0.035,0.035119,60.25,ETH-25JUL25-2700-C,2576.75,sell,135.0,135.0,,,,,,,1751854492.385
2360,ETH-256703157,1751854492395,1,0.035,0.035119,60.25,ETH-25JUL25-2700-C,2576.75,sell,2.0,2.0,,,,,,,1751854492.395
2361,ETH-256704799,1751856232081,0,0.0355,0.035424,60.24,ETH-25JUL25-2700-C,2580.44,buy,20.0,20.0,,,,,,,1751856232.081
2363,ETH-256708143,1751862674244,3,0.0345,0.035069,60.1,ETH-25JUL25-2700-C,2575.73,sell,88.0,88.0,,,,,,,1751862674.244
2362,ETH-256708142,1751862674244,2,0.0345,0.035069,60.1,ETH-25JUL25-2700-C,2575.73,sell,12.0,12.0,,,,,,,1751862674.244
2364,ETH-256711061,1751870029942,0,0.035,0.035017,61.04,ETH-25JUL25-2700-C,2575.07,sell,10.0,10.0,,,,,,,1751870029.942
2365,ETH-256712523,1751872792879,2,0.034,0.034104,60.99,ETH-25JUL25-2700-C,2568.25,sell,10.0,10.0,,,,,,,1751872792.879
2366,ETH-256712729,1751873229758,0,0.0345,0.034542,61.08,ETH-25JUL25-2700-C,2571.33,sell,1.0,1.0,,,,,,,1751873229.758
2367,ETH-256712733,1751873242441,1,0.0345,0.034564,61.05,ETH-25JUL25-2700-C,2571.43,sell,9.0,9.0,,,,,,,1751873242.441
2368,ETH-256715127,1751876771562,0,0.035,0.03509,61.26,ETH-25JUL25-2700-C,2574.22,sell,10.0,10.0,,,,,,,1751876771.562
2369,ETH-256716169,1751877813811,0,0.0365,0.0365,61.39,ETH-25JUL25-2700-C,2584.19,sell,10.0,10.0,,,,,,,1751877813.811
2370,ETH-256716808,1751878266747,2,0.0355,0.035896,60.86,ETH-25JUL25-2700-C,2580.44,sell,10.0,10.0,,,,,,,1751878266.747
2371,ETH-256719090,1751880638115,3,0.0355,0.035621,61.3,ETH-25JUL25-2700-C,2577.83,sell,10.0,10.0,,,,,,,1751880638.115
2372,ETH-256719284,1751881029097,3,0.0355,0.035555,61.32,ETH-25JUL25-2700-C,2577.7,sell,10.0,10.0,,,,,,,1751881029.097
2373,ETH-256720123,1751882400494,2,0.035,0.035018,61.57,ETH-25JUL25-2700-C,2572.63,sell,10.0,10.0,,,,,,,1751882400.494
2374,ETH-256720257,1751882409057,2,0.0345,0.034614,61.46,ETH-25JUL25-2700-C,2569.82,sell,10.0,10.0,,,,,,,1751882409.057
2375,ETH-256720428,1751882633394,3,0.0345,0.034518,61.55,ETH-25JUL25-2700-C,2569.57,sell,10.0,10.0,,,,,,,1751882633.394
2376,ETH-256721504,1751883886386,2,0.033,0.033437,60.88,ETH-25JUL25-2700-C,2562.76,sell,5.0,5.0,,,,,,,1751883886.386
2377,ETH-256724223,1751887996821,3,0.033,0.033007,61.37,ETH-25JUL25-2700-C,2560.13,sell,10.0,10.0,,,,,,,1751887996.821
2378,ETH-256724997,1751889108389,0,0.0335,0.033503,61.47,ETH-25JUL25-2700-C,2563.07,sell,10.0,10.0,,,,,,,1751889108.389
2379,ETH-256726055,1751890589265,2,0.032,0.032047,61.38,ETH-25JUL25-2700-C,2553.32,sell,10.0,10.0,,,,,,,1751890589.265
2380,ETH-256730620,1751894256747,2,0.031,0.031009,61.47,ETH-25JUL25-2700-C,2546.24,sell,10.0,10.0,,,,,,,1751894256.747
2381,ETH-256731659,1751894396554,2,0.03,0.030259,61.18,ETH-25JUL25-2700-C,2540.22,sell,3.0,3.0,,,,,,,1751894396.554
2382,ETH-256733982,1751895022826,0,0.0335,0.033443,61.59,ETH-25JUL25-2700-C,2562.94,sell,10.0,10.0,,,,,,,1751895022.826
2383,ETH-256738589,1751897216958,1,0.0335,0.033966,61.44,ETH-25JUL25-2700-C,2564.6,sell,2.0,2.0,,,,,,,1751897216.958
2384,ETH-256742342,1751898935757,2,0.03,0.030081,62.2,ETH-25JUL25-2700-C,2533.64,sell,10.0,10.0,,,,,,,1751898935.757
2385,ETH-256743521,1751899635770,0,0.0305,0.031044,61.58,ETH-25JUL25-2700-C,2541.27,sell,6.0,6.0,,,,,,,1751899635.77
2386,ETH-256743522,1751899636535,1,0.0305,0.031037,61.6,ETH-25JUL25-2700-C,2541.18,sell,94.0,94.0,,,,,,,1751899636.535
2388,ETH-256743524,1751899636535,1,0.0305,0.031037,61.6,ETH-25JUL25-2700-C,2541.18,sell,36.0,36.0,,,,,,,1751899636.535
2387,ETH-256743523,1751899636535,1,0.0305,0.031037,61.6,ETH-25JUL25-2700-C,2541.18,sell,8.0,8.0,,,,,,,1751899636.535
2389,ETH-256743525,1751899636535,1,0.0305,0.031037,61.6,ETH-25JUL25-2700-C,2541.18,sell,50.0,50.0,,,,,,,1751899636.535
2390,ETH-256744717,1751900469130,2,0.03,0.03006,62.05,ETH-25JUL25-2700-C,2534.68,sell,10.0,10.0,,,,,,,1751900469.13
2391,ETH-256747433,1751903190160,3,0.03,0.030042,61.87,ETH-25JUL25-2700-C,2536.22,sell,6.0,6.0,,,,,,,1751903190.16
2392,ETH-256747434,1751903190523,3,0.03,0.030042,61.87,ETH-25JUL25-2700-C,2536.22,sell,4.0,4.0,,,,,,,1751903190.523
2393,ETH-256753965,1751907125677,2,0.029,0.028844,62.11,ETH-25JUL25-2700-C,2527.45,buy,16.0,16.0,,,,,,,1751907125.677
2394,ETH-256758859,1751911860598,0,0.0295,0.029541,61.67,ETH-25JUL25-2700-C,2535.12,sell,10.0,10.0,,,,,,,1751911860.598
2395,ETH-256766131,1751918816371,1,0.0295,0.029519,61.7,ETH-25JUL25-2700-C,2536.9,buy,2.0,2.0,,,,,,,1751918816.371
2396,ETH-256766326,1751919109271,1,0.0295,0.029623,61.72,ETH-25JUL25-2700-C,2536.71,sell,1.0,1.0,,,,,,,1751919109.271
2397,ETH-256767074,1751919974765,1,0.0295,0.029683,61.43,ETH-25JUL25-2700-C,2538.77,sell,7.0,7.0,,,,,,,1751919974.765
2398,ETH-256771395,1751924624295,0,0.03,0.029477,62.1,ETH-25JUL25-2700-C,2538.82,buy,25.0,25.0,,,,,,,1751924624.295
2399,ETH-256771446,1751924731555,2,0.0295,0.029516,61.46,ETH-25JUL25-2700-C,2539.02,sell,133.0,133.0,,,,,,,1751924731.555
2400,ETH-256771461,1751924734121,3,0.0295,0.029507,61.47,ETH-25JUL25-2700-C,2538.96,sell,2.0,2.0,,,,,,,1751924734.121
2401,ETH-256771464,1751924734317,3,0.0295,0.029507,61.47,ETH-25JUL25-2700-C,2538.96,sell,1.0,1.0,,,,,,,1751924734.317
2402,ETH-256771465,1751924734320,3,0.0295,0.029507,61.47,ETH-25JUL25-2700-C,2538.96,sell,1.0,1.0,,,,,,,1751924734.32
2403,ETH-256771467,1751924736208,3,0.0295,0.029503,61.47,ETH-25JUL25-2700-C,2538.97,sell,3.0,3.0,,,,,,,1751924736.208
2404,ETH-256771468,1751924739129,3,0.0295,0.029504,61.47,ETH-25JUL25-2700-C,2538.97,sell,2.0,2.0,,,,,,,1751924739.129
2405,ETH-256771469,1751924739213,3,0.0295,0.029504,61.47,ETH-25JUL25-2700-C,2538.97,sell,1.0,1.0,,,,,,,1751924739.213
2406,ETH-256771470,1751924739393,3,0.0295,0.029504,61.47,ETH-25JUL25-2700-C,2538.97,sell,4.0,4.0,,,,,,,1751924739.393
2407,ETH-256771471,1751924742605,3,0.0295,0.029487,61.52,ETH-25JUL25-2700-C,2538.65,sell,3.0,3.0,,,,,,,1751924742.605
2408,ETH-256771472,1751924742610,3,0.0295,0.029487,61.52,ETH-25JUL25-2700-C,2538.65,sell,1.0,1.0,,,,,,,1751924742.61
2409,ETH-256771473,1751924742656,3,0.0295,0.029487,61.52,ETH-25JUL25-2700-C,2538.65,sell,1.0,1.0,,,,,,,1751924742.656
2410,ETH-256771474,1751924742666,3,0.0295,0.029487,61.52,ETH-25JUL25-2700-C,2538.65,sell,1.0,1.0,,,,,,,1751924742.666
2411,ETH-256771923,1751925752341,3,0.0295,0.029425,61.96,ETH-25JUL25-2700-C,2536.36,sell,47.0,47.0,,,,,,,1751925752.341
2412,ETH-256774097,1751933201138,3,0.0295,0.029507,61.28,ETH-25JUL25-2700-C,2541.29,sell,10.0,10.0,,,,,,,1751933201.138
2413,ETH-256776453,1751935740822,0,0.03,0.030404,60.66,ETH-25JUL25-2700-C,2549.11,sell,36.0,36.0,,,,,,,1751935740.822
2414,ETH-256777157,1751935750993,2,0.0295,0.029618,61.07,ETH-25JUL25-2700-C,2542.7,sell,10.0,10.0,,,,,,,1751935750.993
2415,ETH-256779815,1751937495454,2,0.029,0.028848,61.54,ETH-25JUL25-2700-C,2535.65,buy,12.0,12.0,,,,,,,1751937495.454
2416,ETH-256779816,1751937495464,3,0.029,0.028848,61.54,ETH-25JUL25-2700-C,2535.65,buy,12.0,12.0,,,,,,,1751937495.464
2417,ETH-256779817,1751937495638,3,0.029,0.028848,61.54,ETH-25JUL25-2700-C,2535.65,buy,1.0,1.0,,,,,,,1751937495.638
2418,ETH-256779823,1751937500503,3,0.029,0.028813,61.6,ETH-25JUL25-2700-C,2535.28,buy,11.0,11.0,,,,,,,1751937500.503
2419,ETH-256779824,1751937500512,3,0.029,0.028813,61.6,ETH-25JUL25-2700-C,2535.28,buy,12.0,12.0,,,,,,,1751937500.512
2420,ETH-256780130,1751938285388,2,0.0285,0.028509,61.58,ETH-25JUL25-2700-C,2531.79,sell,10.0,10.0,,,,,,,1751938285.388
2421,ETH-256780920,1751940710457,2,0.028,0.027998,61.79,ETH-25JUL25-2700-C,2526.89,buy,2.0,2.0,,,,,,,1751940710.457
2422,ETH-256781160,1751941052737,3,0.028,0.028227,61.62,ETH-25JUL25-2700-C,2527.92,sell,5.0,5.0,,,,,,,1751941052.737
2423,ETH-256781161,1751941052783,3,0.028,0.028227,61.62,ETH-25JUL25-2700-C,2527.92,sell,3.0,3.0,,,,,,,1751941052.783
2424,ETH-256784590,1751949071096,3,0.028,0.028239,60.07,ETH-25JUL25-2700-C,2539.04,buy,5.0,5.0,,,,,,,1751949071.096
2425,ETH-256785798,1751952230201,0,0.029,0.028667,60.11,ETH-25JUL25-2700-C,2546.77,buy,1.0,1.0,,,,,,,1751952230.201
2426,ETH-256785799,1751952232028,1,0.029,0.028676,60.11,ETH-25JUL25-2700-C,2546.79,buy,1.0,1.0,,,,,,,1751952232.028
2427,ETH-256785800,1751952233212,1,0.029,0.028678,60.11,ETH-25JUL25-2700-C,2546.76,buy,1.0,1.0,,,,,,,1751952233.212
2428,ETH-256787238,1751956306764,0,0.0295,0.029482,59.88,ETH-25JUL25-2700-C,2553.12,sell,1.0,1.0,,,,,,,1751956306.764
2429,ETH-256787239,1751956306786,1,0.0295,0.029482,59.88,ETH-25JUL25-2700-C,2553.12,sell,8.0,8.0,,,,,,,1751956306.786
2430,ETH-256787279,1751956458037,1,0.0295,0.029452,59.89,ETH-25JUL25-2700-C,2553.16,buy,1.0,1.0,,,,,,,1751956458.037
2431,ETH-256787474,1751957006502,0,0.03,0.029977,59.78,ETH-25JUL25-2700-C,2557.43,sell,1.0,1.0,,,,,,,1751957006.502
2433,ETH-256789355,1751959750393,3,0.029,0.029048,59.86,ETH-25JUL25-2700-C,2549.61,sell,26.0,26.0,,,,,,,1751959750.393
2432,ETH-256789354,1751959750393,2,0.029,0.029048,59.86,ETH-25JUL25-2700-C,2549.61,sell,1.0,1.0,,,,,,,1751959750.393
2434,ETH-256791237,1751962159405,0,0.0295,0.029516,59.59,ETH-25JUL25-2700-C,2555.3,buy,1.0,1.0,,,,,,,1751962159.405
2435,ETH-256793330,1751964589502,2,0.028,0.02853,58.63,ETH-25JUL25-2700-C,2549.57,sell,3.0,3.0,,,,,,,1751964589.502
2436,ETH-256793713,1751965244447,2,0.0275,0.027844,58.77,ETH-25JUL25-2700-C,2545.01,sell,8.0,8.0,,,,,,,1751965244.447
2438,ETH-256794950,1751967162624,1,0.029,0.028506,59.75,ETH-25JUL25-2700-C,2550.85,buy,18.0,18.0,,,,,,,1751967162.624
2437,ETH-256794949,1751967162624,0,0.029,0.028506,59.75,ETH-25JUL25-2700-C,2550.85,buy,12.0,12.0,,,,,,,1751967162.624
2439,ETH-256795321,1751968085907,1,0.029,0.028974,59.19,ETH-25JUL25-2700-C,2554.43,sell,1.0,1.0,,,,,,,1751968085.907
2441,ETH-256798664,1751972807030,1,0.0325,0.032546,58.83,ETH-25JUL25-2700-C,2582.5,sell,31.0,31.0,,,,,,,1751972807.03
2440,ETH-256798663,1751972807030,0,0.0325,0.032546,58.83,ETH-25JUL25-2700-C,2582.5,sell,1.0,1.0,,,,,,,1751972807.03
2442,ETH-256799300,1751973319545,1,0.0325,0.032484,59.08,ETH-25JUL25-2700-C,2581.29,sell,1.0,1.0,,,,,,,1751973319.545
2443,ETH-256801407,1751978002322,2,0.032,0.032005,59.29,ETH-25JUL25-2700-C,2576.29,sell,1.0,1.0,,,,,,,1751978002.322
2444,ETH-256802953,1751979633284,0,0.0325,0.032425,59.07,ETH-25JUL25-2700-C,2582.65,sell,1.0,1.0,,,,,,,1751979633.284
2445,ETH-256803246,1751980024471,0,0.033,0.032935,59.0,ETH-25JUL25-2700-C,2586.25,sell,1.0,1.0,,,,,,,1751980024.471
2446,ETH-256803419,1751980234301,1,0.033,0.032658,59.26,ETH-25JUL25-2700-C,2584.89,buy,1.0,1.0,,,,,,,1751980234.301
2447,ETH-256803774,1751980835302,2,0.032,0.031899,58.98,ETH-25JUL25-2700-C,2579.38,sell,1.0,1.0,,,,,,,1751980835.302
2448,ETH-256804140,1751981470335,3,0.032,0.031391,59.67,ETH-25JUL25-2700-C,2575.47,buy,25.0,25.0,,,,,,,1751981470.335
2449,ETH-256819454,1751994762213,0,0.0355,0.035594,58.26,ETH-25JUL25-2700-C,2609.17,buy,1.0,1.0,,,,,,,1751994762.213
2450,ETH-256819567,1751994781351,0,0.036,0.035956,58.41,ETH-25JUL25-2700-C,2611.52,buy,1.0,1.0,,,,,,,1751994781.351
2451,ETH-256821383,1751995177118,0,0.0371,0.035949,60.4,ETH-25JUL25-2700-C,2608.0,buy,1000.0,1000.0,1.0,BLOCK-209140,,,,,1751995177.118
2452,ETH-256830382,1752000298253,0,0.0385,0.038021,60.0,ETH-25JUL25-2700-C,2620.0,buy,2.0,2.0,,,,,,,1752000298.253
2453,ETH-256837201,1752010876078,2,0.036,0.036637,58.89,ETH-25JUL25-2700-C,2609.86,sell,32.0,32.0,,,,,,,1752010876.078
2454,ETH-256839515,1752015498495,0,0.037,0.037007,59.85,ETH-25JUL25-2700-C,2611.9,sell,11.0,11.0,,,,,,,1752015498.495
2455,ETH-256839516,1752015498553,1,0.037,0.037007,59.85,ETH-25JUL25-2700-C,2611.9,sell,1.0,1.0,,,,,,,1752015498.553
2457,ETH-256839518,1752015498592,1,0.037,0.037007,59.85,ETH-25JUL25-2700-C,2611.9,sell,6.0,6.0,,,,,,,1752015498.592
2456,ETH-256839517,1752015498592,1,0.037,0.037007,59.85,ETH-25JUL25-2700-C,2611.9,sell,30.0,30.0,,,,,,,1752015498.592
2458,ETH-256839519,1752015498606,1,0.037,0.037007,59.85,ETH-25JUL25-2700-C,2611.9,sell,11.0,11.0,,,,,,,1752015498.606
2459,ETH-256842605,1752021970005,0,0.0376,0.036798,60.89,ETH-25JUL25-2700-C,2610.73,buy,500.0,500.0,1.0,BLOCK-209178,,,,,1752021970.005
2460,ETH-256842611,1752021976478,2,0.0375,0.036817,60.77,ETH-25JUL25-2700-C,2610.74,buy,250.0,250.0,1.0,BLOCK-209179,,,,,1752021976.478
2461,ETH-256842617,1752021982642,0,0.0376,0.036854,60.86,ETH-25JUL25-2700-C,2610.89,buy,250.0,250.0,1.0,BLOCK-209180,,,,,1752021982.642
2462,ETH-256842655,1752022093493,0,0.0377,0.036886,61.14,ETH-25JUL25-2700-C,2609.84,buy,250.0,250.0,1.0,BLOCK-209181,,,,,1752022093.493
2463,ETH-256842668,1752022177320,1,0.0377,0.037264,61.0,ETH-25JUL25-2700-C,2610.62,buy,376.0,376.0,1.0,BLOCK-209182,,,,,1752022177.32
2464,ETH-256842669,1752022177967,2,0.0375,0.037262,60.79,ETH-25JUL25-2700-C,2610.43,buy,2.0,2.0,,,,,,,1752022177.967
2465,ETH-256843532,1752023148576,0,0.0385,0.038726,60.7,ETH-25JUL25-2700-C,2617.33,sell,24.0,24.0,,,,,,,1752023148.576
2466,ETH-256847314,1752029183827,2,0.0365,0.036809,60.42,ETH-25JUL25-2700-C,2607.13,buy,3.0,3.0,,,,,,,1752029183.827
2467,ETH-256847548,1752029845231,2,0.036,0.036077,60.59,ETH-25JUL25-2700-C,2603.05,buy,100.0,100.0,,,,,,,1752029845.231
2468,ETH-256847975,1752030661353,3,0.036,0.036107,60.89,ETH-25JUL25-2700-C,2601.55,buy,100.0,100.0,,,,,,,1752030661.353
2469,ETH-256848106,1752030768817,2,0.0355,0.035667,60.8,ETH-25JUL25-2700-C,2598.67,buy,100.0,100.0,,,,,,,1752030768.817
2470,ETH-256848139,1752030808028,3,0.0355,0.035682,60.76,ETH-25JUL25-2700-C,2598.86,buy,100.0,100.0,,,,,,,1752030808.028
2471,ETH-256848827,1752031897928,3,0.0355,0.035549,60.91,ETH-25JUL25-2700-C,2597.78,buy,100.0,100.0,,,,,,,1752031897.928
2472,ETH-256851882,1752038899785,0,0.0365,0.036831,60.78,ETH-25JUL25-2700-C,2606.38,buy,3.0,3.0,,,,,,,1752038899.785
2473,ETH-256852351,1752039355875,0,0.038,0.037646,61.58,ETH-25JUL25-2700-C,2611.67,buy,8.0,8.0,,,,,,,1752039355.875
2474,ETH-256852352,1752039355875,1,0.038,0.037646,61.58,ETH-25JUL25-2700-C,2611.67,buy,60.0,60.0,,,,,,,1752039355.875
2475,ETH-256854881,1752039559278,0,0.042,0.042023,60.63,ETH-25JUL25-2700-C,2642.83,buy,250.0,250.0,1.0,BLOCK-209227,,,,,1752039559.278
2476,ETH-256858084,1752041022335,2,0.04,0.040024,61.6,ETH-25JUL25-2700-C,2625.7,sell,1.0,1.0,,,,,,,1752041022.335
2477,ETH-256859351,1752042834636,0,0.041,0.040631,62.05,ETH-25JUL25-2700-C,2629.29,buy,6.0,6.0,,,,,,,1752042834.636
2478,ETH-256862020,1752047115359,2,0.04,0.039438,62.16,ETH-25JUL25-2700-C,2622.72,buy,10.0,10.0,,,,,,,1752047115.359
2479,ETH-256867588,1752052273689,2,0.0355,0.035707,59.75,ETH-25JUL25-2700-C,2607.41,sell,11.0,11.0,,,,,,,1752052273.689
2480,ETH-256867589,1752052273689,3,0.0355,0.035707,59.75,ETH-25JUL25-2700-C,2607.41,sell,100.0,100.0,,,,,,,1752052273.689
2481,ETH-256867664,1752052274319,0,0.0364,0.035707,60.85,ETH-25JUL25-2700-C,2607.41,sell,250.0,250.0,1.0,BLOCK-209247,,,,,1752052274.319
2482,ETH-256867739,1752052294014,2,0.036,0.035721,60.38,ETH-25JUL25-2700-C,2607.36,buy,13.0,13.0,,,,,,,1752052294.014
2483,ETH-256868328,1752053073508,3,0.036,0.036449,59.49,ETH-25JUL25-2700-C,2611.99,sell,7.0,7.0,,,,,,,1752053073.508
2484,ETH-256872136,1752061227486,0,0.0375,0.037374,60.45,ETH-25JUL25-2700-C,2618.45,sell,1.0,1.0,,,,,,,1752061227.486
2485,ETH-256872137,1752061227486,1,0.0375,0.037374,60.45,ETH-25JUL25-2700-C,2618.45,sell,18.0,18.0,,,,,,,1752061227.486
2486,ETH-256874375,1752062997417,0,0.04,0.040051,60.3,ETH-25JUL25-2700-C,2635.07,sell,1.0,1.0,,,,,,,1752062997.417
2487,ETH-256874381,1752062997627,1,0.04,0.040051,60.3,ETH-25JUL25-2700-C,2635.07,sell,35.0,35.0,,,,,,,1752062997.627
2488,ETH-256874665,1752063035621,0,0.041,0.040559,60.92,ETH-25JUL25-2700-C,2638.07,buy,49.0,49.0,,,,,,,1752063035.621
2489,ETH-256874765,1752063047344,1,0.041,0.041101,60.34,ETH-25JUL25-2700-C,2641.01,sell,5.0,5.0,,,,,,,1752063047.344
2490,ETH-256874814,1752063064967,1,0.041,0.041076,60.42,ETH-25JUL25-2700-C,2640.66,sell,1.0,1.0,,,,,,,1752063064.967
2491,ETH-256874815,1752063064971,1,0.041,0.041076,60.42,ETH-25JUL25-2700-C,2640.66,sell,1.0,1.0,,,,,,,1752063064.971
2492,ETH-256874816,1752063064975,1,0.041,0.041076,60.42,ETH-25JUL25-2700-C,2640.66,sell,1.0,1.0,,,,,,,1752063064.975
2493,ETH-256874817,1752063064981,1,0.041,0.041076,60.42,ETH-25JUL25-2700-C,2640.66,sell,1.0,1.0,,,,,,,1752063064.981
2494,ETH-256874818,1752063064985,1,0.041,0.041076,60.42,ETH-25JUL25-2700-C,2640.66,sell,1.0,1.0,,,,,,,1752063064.985
2495,ETH-256879117,1752063815220,0,0.044,0.044426,60.66,ETH-25JUL25-2700-C,2656.85,sell,1.0,1.0,,,,,,,1752063815.22
2496,ETH-256880779,1752064202230,0,0.046,0.045557,61.72,ETH-25JUL25-2700-C,2663.46,buy,49.0,49.0,,,,,,,1752064202.23
2497,ETH-256882398,1752065042639,2,0.045,0.045254,61.28,ETH-25JUL25-2700-C,2659.79,sell,1.0,1.0,,,,,,,1752065042.639
2498,ETH-256883923,1752065826463,0,0.0455,0.045498,61.86,ETH-25JUL25-2700-C,2660.57,sell,30.0,30.0,,,,,,,1752065826.463
2499,ETH-256886481,1752067200363,1,0.0455,0.045719,61.6,ETH-25JUL25-2700-C,2661.75,buy,1.0,1.0,,,,,,,1752067200.363
2500,ETH-256886802,1752067456707,0,0.046,0.046013,61.93,ETH-25JUL25-2700-C,2662.9,sell,1.0,1.0,,,,,,,1752067456.707
2501,ETH-256887332,1752067802823,0,0.0465,0.046004,62.44,ETH-25JUL25-2700-C,2663.35,sell,3.0,3.0,,,,,,,1752067802.823
2502,ETH-256890016,1752068964304,0,0.047,0.046488,62.02,ETH-25JUL25-2700-C,2668.75,buy,52.0,52.0,,,,,,,1752068964.304
2503,ETH-256893875,1752070652278,2,0.0451,0.044984,61.51,ETH-25JUL25-2700-C,2659.99,sell,50.0,50.0,,,ETH-CS-25JUL25-2500_2700,ETH-256893874,,,1752070652.278
2504,ETH-256898790,1752072628524,2,0.04,0.040098,60.99,ETH-25JUL25-2700-C,2632.02,buy,1.0,1.0,,,,,,,1752072628.524
2505,ETH-256898913,1752072718571,0,0.041,0.040879,61.31,ETH-25JUL25-2700-C,2636.41,buy,2.0,2.0,,,,,,,1752072718.571
2506,ETH-256898981,1752072815082,1,0.041,0.040926,61.35,ETH-25JUL25-2700-C,2636.27,sell,1.0,1.0,,,,,,,1752072815.082
2507,ETH-256899538,1752072971845,0,0.0419,0.041193,61.09,ETH-25JUL25-2700-C,2643.15,buy,250.0,250.0,1.0,BLOCK-209294,,,,,1752072971.845
2508,ETH-256899843,1752073092407,0,0.0425,0.042379,61.43,ETH-25JUL25-2700-C,2645.75,sell,50.0,50.0,,,,,,,1752073092.407
2509,ETH-256899885,1752073121893,2,0.042,0.04196,61.37,ETH-25JUL25-2700-C,2643.06,sell,50.0,50.0,,,,,,,1752073121.893
2510,ETH-256900255,1752073408266,0,0.043,0.043456,60.62,ETH-25JUL25-2700-C,2652.79,sell,1.0,1.0,,,,,,,1752073408.266
2511,ETH-256911550,1752084494593,0,0.0471,0.046563,60.8,ETH-25JUL25-2700-C,2677.74,buy,250.0,250.0,1.0,BLOCK-209324,,,,,1752084494.593
2512,ETH-256911652,1752084498796,0,0.0475,0.047453,60.79,ETH-25JUL25-2700-C,2680.04,sell,279.0,279.0,,,,,,,1752084498.796
2513,ETH-256911653,1752084498796,1,0.0475,0.047453,60.79,ETH-25JUL25-2700-C,2680.04,sell,188.0,188.0,,,,,,,1752084498.796
2514,ETH-256911654,1752084498802,1,0.0475,0.047453,60.79,ETH-25JUL25-2700-C,2680.04,sell,1.0,1.0,,,,,,,1752084498.802
2515,ETH-256911655,1752084498821,1,0.0475,0.047453,60.79,ETH-25JUL25-2700-C,2680.04,sell,5.0,5.0,,,,,,,1752084498.821
2516,ETH-256911656,1752084498835,1,0.0475,0.047453,60.79,ETH-25JUL25-2700-C,2680.04,sell,27.0,27.0,,,,,,,1752084498.835
2517,ETH-256915152,1752084587125,0,0.053,0.053024,61.2,ETH-25JUL25-2700-C,2708.91,sell,1.0,1.0,,,,,,,1752084587.125
2518,ETH-256921507,1752086716279,0,0.0535,0.053402,61.23,ETH-25JUL25-2700-C,2711.92,buy,2.0,2.0,,,,,,,1752086716.279
2519,ETH-256923278,1752087991402,0,0.0555,0.055446,61.44,ETH-25JUL25-2700-C,2721.77,buy,1.0,1.0,,,,,M,,1752087991.402
2520,ETH-256924751,1752088738359,0,0.057,0.057193,61.22,ETH-25JUL25-2700-C,2730.68,sell,1.0,1.0,,,,,,,1752088738.359
2521,ETH-256924868,1752088755639,0,0.0585,0.057673,62.49,ETH-25JUL25-2700-C,2733.26,buy,1.0,1.0,,,,,,,1752088755.639
2522,ETH-256924899,1752088760394,2,0.0575,0.057697,61.19,ETH-25JUL25-2700-C,2733.58,sell,1.0,1.0,,,,,,,1752088760.394
2523,ETH-256925050,1752088777585,0,0.0595,0.058415,63.26,ETH-25JUL25-2700-C,2735.29,buy,1.0,1.0,,,,,,,1752088777.585
2524,ETH-256932349,1752090094375,0,0.064,0.063942,62.9,ETH-25JUL25-2700-C,2759.92,buy,1.0,1.0,,,,,,,1752090094.375
2525,ETH-256934236,1752090350038,1,0.064,0.06388,63.27,ETH-25JUL25-2700-C,2758.61,buy,1.0,1.0,,,,,,,1752090350.038
2526,ETH-256934362,1752090372122,2,0.0635,0.06383,62.8,ETH-25JUL25-2700-C,2757.82,buy,1.0,1.0,,,,,,,1752090372.122
2527,ETH-256934455,1752090389423,2,0.063,0.062971,62.87,ETH-25JUL25-2700-C,2755.01,sell,1.0,1.0,,,,,,,1752090389.423
2528,ETH-256934539,1752090406926,3,0.063,0.063443,62.7,ETH-25JUL25-2700-C,2755.62,sell,1.0,1.0,,,,,,,1752090406.926
2529,ETH-256934654,1752090441615,0,0.0635,0.063649,62.72,ETH-25JUL25-2700-C,2758.02,sell,1.0,1.0,,,,,,,1752090441.615
2530,ETH-256934712,1752090459378,1,0.0635,0.064018,62.56,ETH-25JUL25-2700-C,2758.78,sell,1.0,1.0,,,,,,,1752090459.378
2531,ETH-256934719,1752090465589,0,0.064,0.064086,63.17,ETH-25JUL25-2700-C,2758.88,buy,1.0,1.0,,,,,,,1752090465.589
2532,ETH-256934746,1752090476492,2,0.0635,0.064011,62.62,ETH-25JUL25-2700-C,2758.59,sell,1.0,1.0,,,,,,,1752090476.492
2533,ETH-256934822,1752090509726,3,0.0635,0.063744,62.99,ETH-25JUL25-2700-C,2757.26,buy,1.0,1.0,,,,,,,1752090509.726
2534,ETH-256934900,1752090537654,0,0.064,0.064149,62.88,ETH-25JUL25-2700-C,2760.07,buy,1.0,1.0,,,,,,,1752090537.654
2535,ETH-256934979,1752090562698,0,0.0645,0.064811,62.95,ETH-25JUL25-2700-C,2762.27,sell,1.0,1.0,,,,,,,1752090562.698
