trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_id,combo_trade_id,unix_sec
1,ETH-258146868,1752740925233,1,0.0037,0.00395,87.14,ETH-25JUL25-4200-C,3437.7,sell,1.0,1.0,,,,,,1752740925.233
2,ETH-258154378,1752743162662,0,0.004,0.004163,86.74,ETH-25JUL25-4200-C,3457.51,buy,15.0,15.0,,,,,,1752743162.662
6,ETH-258162057,1752745558816,1,0.0044,0.004518,87.13,ETH-25JUL25-4200-C,3474.37,sell,63.0,63.0,,,,,,1752745558.816
3,ETH-258162054,1752745558816,0,0.0044,0.004518,87.13,ETH-25JUL25-4200-C,3474.37,sell,104.0,104.0,,,,,,1752745558.816
5,ETH-258162056,1752745558816,1,0.0044,0.004518,87.13,ETH-25JUL25-4200-C,3474.37,sell,12.0,12.0,,,,,,1752745558.816
4,ETH-258162055,1752745558816,1,0.0044,0.004518,87.13,ETH-25JUL25-4200-C,3474.37,sell,21.0,21.0,,,,,,1752745558.816
7,ETH-258164787,1752746486492,1,0.0044,0.004517,87.64,ETH-25JUL25-4200-C,3468.94,buy,1.0,1.0,,,,,,1752746486.492
8,ETH-258165470,1752746765103,2,0.0042,0.004239,87.86,ETH-25JUL25-4200-C,3456.92,buy,15.0,15.0,,,,,,1752746765.103
9,ETH-258168728,1752747901537,0,0.0045,0.004566,87.6,ETH-25JUL25-4200-C,3473.41,buy,1.0,1.0,,,,,,1752747901.537
10,ETH-258172723,1752750022722,2,0.0041,0.004208,87.34,ETH-25JUL25-4200-C,3458.69,sell,1.0,1.0,,,,,,1752750022.722
11,ETH-258173353,1752750312756,2,0.004,0.004123,87.52,ETH-25JUL25-4200-C,3452.06,sell,1.0,1.0,,,,,,1752750312.756
12,ETH-258173411,1752750367471,3,0.004,0.0041,87.65,ETH-25JUL25-4200-C,3450.96,sell,2.0,2.0,,,,,,1752750367.471
13,ETH-258173412,1752750367471,3,0.004,0.0041,87.65,ETH-25JUL25-4200-C,3450.96,sell,13.0,13.0,,,,,,1752750367.471
14,ETH-258184186,1752754322596,2,0.0038,0.003823,89.43,ETH-25JUL25-4200-C,3426.43,buy,14.0,14.0,,,,,,1752754322.596
15,ETH-258184187,1752754325231,2,0.0037,0.003826,88.87,ETH-25JUL25-4200-C,3426.86,buy,1.0,1.0,,,,,,1752754325.231
16,ETH-258215637,1752761565023,2,0.0026,0.00265,84.84,ETH-25JUL25-4200-C,3409.24,sell,1.0,1.0,,,,,,1752761565.023
17,ETH-258281876,1752785639012,2,0.0024,0.002393,84.93,ETH-25JUL25-4200-C,3412.46,sell,5.0,5.0,,,,ETH-ICOND-25JUL25-2900_3100_4200_4500,ETH-258281873,1752785639.012
18,ETH-258293163,1752787721078,0,0.0035,0.003547,85.31,ETH-25JUL25-4200-C,3475.93,buy,23.0,23.0,,,,,,1752787721.078
19,ETH-258294901,1752788114618,0,0.0038,0.003497,87.79,ETH-25JUL25-4200-C,3467.26,buy,1.0,1.0,,,,,,1752788114.618
20,ETH-258296199,1752788285846,2,0.0032,0.003202,86.01,ETH-25JUL25-4200-C,3452.0,buy,1.0,1.0,,,,,,1752788285.846
21,ETH-258296200,1752788285969,3,0.0032,0.003202,86.01,ETH-25JUL25-4200-C,3452.0,buy,4.0,4.0,,,,,,1752788285.969
22,ETH-258296220,1752788289261,3,0.0032,0.003236,85.99,ETH-25JUL25-4200-C,3452.18,buy,13.0,13.0,,,,,,1752788289.261
23,ETH-258296310,1752788302562,3,0.0032,0.003253,85.66,ETH-25JUL25-4200-C,3455.34,buy,1.0,1.0,,,,,,1752788302.562
24,ETH-258296497,1752788360404,3,0.0032,0.003053,86.11,ETH-25JUL25-4200-C,3450.92,buy,2.0,2.0,,,,,,1752788360.404
25,ETH-258296718,1752788419784,3,0.0032,0.003179,85.38,ETH-25JUL25-4200-C,3458.03,buy,1.0,1.0,,,,,,1752788419.784
26,ETH-258296928,1752788477239,3,0.0032,0.003206,85.07,ETH-25JUL25-4200-C,3461.85,buy,38.0,38.0,,,,,,1752788477.239
27,ETH-258298107,1752788855895,0,0.0039,0.003566,88.02,ETH-25JUL25-4200-C,3470.52,buy,1.0,1.0,,,,,,1752788855.895
28,ETH-258298880,1752789044308,0,0.004,0.003571,89.06,ETH-25JUL25-4200-C,3465.41,buy,1.0,1.0,,,,,,1752789044.308
29,ETH-258299232,1752789226948,0,0.0041,0.00379,88.51,ETH-25JUL25-4200-C,3474.88,buy,1.0,1.0,,,,,,1752789226.948
30,ETH-258299691,1752789427194,1,0.0041,0.003853,88.32,ETH-25JUL25-4200-C,3477.01,buy,1.0,1.0,,,,,,1752789427.194
31,ETH-258300362,1752789632110,2,0.004,0.003702,88.7,ETH-25JUL25-4200-C,3468.85,buy,1.0,1.0,,,,,,1752789632.11
32,ETH-258301670,1752789836439,0,0.0042,0.003897,88.75,ETH-25JUL25-4200-C,3477.98,buy,1.0,1.0,,,,,,1752789836.439
33,ETH-258327893,1752799943202,0,0.0043,0.004195,84.76,ETH-25JUL25-4200-C,3527.73,buy,10.0,10.0,,,,,,1752799943.202
34,ETH-258328703,1752800167752,1,0.0043,0.004202,84.24,ETH-25JUL25-4200-C,3533.2,buy,20.0,20.0,,,,,,1752800167.752
35,ETH-258337066,1752801484869,0,0.0065,0.006535,88.12,ETH-25JUL25-4200-C,3582.27,buy,1.0,1.0,,,,,,1752801484.869
36,ETH-258337067,1752801484876,1,0.0065,0.006535,88.12,ETH-25JUL25-4200-C,3582.27,buy,13.0,13.0,,,,,,1752801484.876
37,ETH-258340982,1752802311506,1,0.0065,0.00621,88.11,ETH-25JUL25-4200-C,3581.64,buy,21.0,21.0,,,,,,1752802311.506
38,ETH-258340999,1752802315912,1,0.0065,0.006236,88.09,ETH-25JUL25-4200-C,3581.85,buy,23.0,23.0,,,,,,1752802315.912
39,ETH-258341116,1752802365873,2,0.0063,0.006284,87.37,ETH-25JUL25-4200-C,3581.8,sell,250.0,250.0,2.0,BLOCK-211846,,ETH-CS-25JUL25-4000_4200,,1752802365.873
40,ETH-258357283,1752805808592,0,0.0065,0.006461,84.78,ETH-25JUL25-4200-C,3613.67,buy,3.0,3.0,,,,,,1752805808.592
41,ETH-258357901,1752806115345,1,0.0065,0.006377,84.0,ETH-25JUL25-4200-C,3620.75,buy,1.0,1.0,,,,,,1752806115.345
43,ETH-258361969,1752806878504,3,0.0055,0.005797,82.74,ETH-25JUL25-4200-C,3599.87,sell,29.0,29.0,,,,,,1752806878.504
42,ETH-258361968,1752806878504,2,0.0055,0.005797,82.74,ETH-25JUL25-4200-C,3599.87,sell,30.0,30.0,,,,,,1752806878.504
44,ETH-258361970,1752806878504,3,0.0055,0.005797,82.74,ETH-25JUL25-4200-C,3599.87,sell,15.0,15.0,,,,,,1752806878.504
45,ETH-258361971,1752806878504,3,0.0055,0.005797,82.74,ETH-25JUL25-4200-C,3599.87,sell,48.0,48.0,,,,,,1752806878.504
47,ETH-258374809,1752814440007,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,sell,31.0,31.0,,,,,,1752814440.007
46,ETH-258374808,1752814440007,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,sell,2.0,2.0,,,,,,1752814440.007
48,ETH-258374810,1752814440007,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,sell,47.0,47.0,,,,,,1752814440.007
50,ETH-258374812,1752814440021,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,buy,1.0,1.0,,,,,,1752814440.021
49,ETH-258374811,1752814440021,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,buy,8.0,8.0,,,,,,1752814440.021
51,ETH-258374813,1752814440027,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,buy,160.0,160.0,,,,,,1752814440.027
52,ETH-258374814,1752814440031,3,0.0055,0.005641,81.74,ETH-25JUL25-4200-C,3613.0,buy,39.0,39.0,,,,,,1752814440.031
53,ETH-258374815,1752814440204,3,0.0055,0.005643,81.74,ETH-25JUL25-4200-C,3613.02,buy,1.0,1.0,,,,,,1752814440.204
54,ETH-258374820,1752814447655,3,0.0055,0.005597,81.71,ETH-25JUL25-4200-C,3613.26,buy,97.0,97.0,,,,,,1752814447.655
55,ETH-258374821,1752814447657,3,0.0055,0.005597,81.71,ETH-25JUL25-4200-C,3613.26,buy,8.0,8.0,,,,,,1752814447.657
56,ETH-258374863,1752814449919,3,0.0055,0.005583,81.67,ETH-25JUL25-4200-C,3613.59,buy,106.0,106.0,,,,,,1752814449.919
61,ETH-258375607,1752814591913,3,0.0055,0.005833,80.75,ETH-25JUL25-4200-C,3622.1,sell,159.0,159.0,,,,,,1752814591.913
58,ETH-258375604,1752814591913,3,0.0055,0.005833,80.75,ETH-25JUL25-4200-C,3622.1,sell,120.0,120.0,,,,,,1752814591.913
57,ETH-258375603,1752814591913,3,0.0055,0.005833,80.75,ETH-25JUL25-4200-C,3622.1,sell,168.0,168.0,,,,,,1752814591.913
59,ETH-258375605,1752814591913,3,0.0055,0.005833,80.75,ETH-25JUL25-4200-C,3622.1,sell,551.0,551.0,,,,,,1752814591.913
60,ETH-258375606,1752814591913,3,0.0055,0.005833,80.75,ETH-25JUL25-4200-C,3622.1,sell,2.0,2.0,,,,,,1752814591.913
62,ETH-258380372,1752815352445,0,0.006,0.006134,80.55,ETH-25JUL25-4200-C,3640.84,buy,2.0,2.0,,,,,,1752815352.445
63,ETH-258395226,1752818434902,0,0.0075,0.007535,82.89,ETH-25JUL25-4200-C,3668.82,buy,97.0,97.0,,,,,,1752818434.902
64,ETH-258395227,1752818434918,1,0.0075,0.007535,82.89,ETH-25JUL25-4200-C,3668.82,buy,1.0,1.0,,,,,,1752818434.918
65,ETH-258397779,1752819036461,2,0.0065,0.006561,82.32,ETH-25JUL25-4200-C,3643.59,buy,1.0,1.0,,,,,,1752819036.461
66,ETH-258399774,1752819853367,3,0.0065,0.006659,81.94,ETH-25JUL25-4200-C,3646.82,sell,1.0,1.0,,,,,,1752819853.367
67,ETH-258401241,1752820748405,0,0.007,0.007038,82.4,ETH-25JUL25-4200-C,3658.52,buy,2.0,2.0,,,,,,1752820748.405
68,ETH-258403892,1752822429718,2,0.0065,0.006894,80.15,ETH-25JUL25-4200-C,3664.33,sell,10.0,10.0,,,,,,1752822429.718
69,ETH-258403961,1752822471908,0,0.007,0.006995,81.47,ETH-25JUL25-4200-C,3667.76,buy,2.0,2.0,,,,,,1752822471.908
70,ETH-258434579,1752825660028,2,0.006,0.005872,83.7,ETH-25JUL25-4200-C,3617.79,buy,10.0,10.0,,,,,,1752825660.028
71,ETH-258434580,1752825660028,3,0.006,0.005872,83.7,ETH-25JUL25-4200-C,3617.79,buy,1.0,1.0,,,,,,1752825660.028
72,ETH-258436544,1752825856091,2,0.005,0.005646,79.96,ETH-25JUL25-4200-C,3616.02,sell,40.0,40.0,,,,,,1752825856.091
73,ETH-258438366,1752826182181,0,0.0059,0.005457,83.13,ETH-25JUL25-4200-C,3619.99,buy,125.0,125.0,2.0,BLOCK-212006,9156.0,ETH-CS-25JUL25-3600_4200,,1752826182.181
74,ETH-258451187,1752828981661,2,0.0047,0.004962,79.98,ETH-25JUL25-4200-C,3608.39,buy,2.0,2.0,,,,,,1752828981.661
75,ETH-258463595,1752834900562,0,0.0049,0.004704,79.77,ETH-25JUL25-4200-C,3620.82,buy,4.0,4.0,,,,,,1752834900.562
76,ETH-258463686,1752835011417,1,0.0049,0.004745,80.08,ETH-25JUL25-4200-C,3618.44,buy,22.0,22.0,,,,,,1752835011.417
77,ETH-258466149,1752835908288,0,0.0051,0.005085,80.81,ETH-25JUL25-4200-C,3619.93,sell,63.0,63.0,4.0,BLOCK-212047,,ETH-CCOND-25JUL25-3700_3800_4000_4200,,1752835908.288
78,ETH-258472130,1752837049925,2,0.005,0.005258,80.0,ETH-25JUL25-4200-C,3624.55,sell,2.0,2.0,,,,,,1752837049.925
79,ETH-258472749,1752837582206,2,0.0046,0.004633,80.66,ETH-25JUL25-4200-C,3603.02,sell,20.0,20.0,,,,,,1752837582.206
80,ETH-258475180,1752838849662,0,0.005,0.005116,81.09,ETH-25JUL25-4200-C,3615.27,buy,1.0,1.0,,,,,,1752838849.662
81,ETH-258492132,1752845771999,0,0.0065,0.006378,84.99,ETH-25JUL25-4200-C,3637.18,buy,2.0,2.0,,,,,,1752845771.999
82,ETH-258492138,1752845778031,1,0.0065,0.006457,84.84,ETH-25JUL25-4200-C,3638.48,sell,58.0,58.0,,,,,,1752845778.031
83,ETH-258492806,1752846015317,1,0.0065,0.00668,83.93,ETH-25JUL25-4200-C,3646.19,buy,196.0,196.0,,,,,,1752846015.317
84,ETH-258492807,1752846015323,1,0.0065,0.00668,83.93,ETH-25JUL25-4200-C,3646.19,buy,26.0,26.0,,,,,,1752846015.323
85,ETH-258492813,1752846019413,1,0.0065,0.006643,84.04,ETH-25JUL25-4200-C,3645.33,buy,222.0,222.0,,,,,,1752846019.413
86,ETH-258492821,1752846023105,1,0.0065,0.006641,84.03,ETH-25JUL25-4200-C,3645.39,buy,112.0,112.0,,,,,,1752846023.105
87,ETH-258493189,1752846181912,1,0.0065,0.00646,83.78,ETH-25JUL25-4200-C,3647.95,buy,87.0,87.0,,,,,,1752846181.912
88,ETH-258493203,1752846186818,1,0.0065,0.006468,83.71,ETH-25JUL25-4200-C,3648.5,buy,23.0,23.0,,,,,,1752846186.818
89,ETH-258493502,1752846309631,2,0.006,0.006206,82.78,ETH-25JUL25-4200-C,3640.92,sell,1.0,1.0,,,,,,1752846309.631
90,ETH-258499159,1752847880365,0,0.007,0.006988,83.17,ETH-25JUL25-4200-C,3669.74,sell,60.0,60.0,,,,,,1752847880.365
91,ETH-258500099,1752848156764,1,0.007,0.006851,83.62,ETH-25JUL25-4200-C,3665.69,buy,1.0,1.0,,,,,,1752848156.764
92,ETH-258500105,1752848157870,1,0.007,0.006844,83.7,ETH-25JUL25-4200-C,3665.01,buy,1.0,1.0,,,,,,1752848157.87
93,ETH-258500108,1752848158978,1,0.007,0.006821,83.74,ETH-25JUL25-4200-C,3664.68,buy,1.0,1.0,,,,,,1752848158.978
94,ETH-258500185,1752848178008,2,0.0065,0.006688,82.44,ETH-25JUL25-4200-C,3660.67,sell,30.0,30.0,,,,,,1752848178.008
95,ETH-258503566,1752848509583,2,0.0055,0.0055,82.93,ETH-25JUL25-4200-C,3623.15,buy,153.0,153.0,,,,,,1752848509.583
96,ETH-258507321,1752848841423,2,0.0046,0.004842,82.8,ETH-25JUL25-4200-C,3590.42,sell,2.0,2.0,,,,,,1752848841.423
97,ETH-258508406,1752849057380,0,0.0055,0.005224,84.96,ETH-25JUL25-4200-C,3605.49,buy,20.0,20.0,,,,,,1752849057.38
98,ETH-258509655,1752849170309,2,0.0046,0.004448,84.55,ETH-25JUL25-4200-C,3575.35,buy,1.0,1.0,,,,,,1752849170.309
99,ETH-258510245,1752849213433,0,0.0048,0.004686,84.57,ETH-25JUL25-4200-C,3583.2,buy,20.0,20.0,,,,,,1752849213.433
100,ETH-258510833,1752849287658,1,0.0048,0.004687,84.53,ETH-25JUL25-4200-C,3583.79,buy,4.0,4.0,,,,,,1752849287.658
101,ETH-258511221,1752849322073,2,0.0047,0.004471,84.9,ETH-25JUL25-4200-C,3576.55,buy,3.0,3.0,,,,,,1752849322.073
102,ETH-258512467,1752849502032,2,0.0045,0.004631,83.57,ETH-25JUL25-4200-C,3580.27,buy,1.0,1.0,,,,,,1752849502.032
103,ETH-258516077,1752849919525,0,0.0049,0.004804,85.23,ETH-25JUL25-4200-C,3582.08,buy,2.0,2.0,,,,,,1752849919.525
104,ETH-258516104,1752849924863,1,0.0049,0.004832,85.18,ETH-25JUL25-4200-C,3582.59,sell,18.0,18.0,,,,,,1752849924.863
106,ETH-258521825,1752851034460,1,0.005,0.004816,85.42,ETH-25JUL25-4200-C,3586.64,buy,92.0,92.0,,,,,,1752851034.46
105,ETH-258521824,1752851034460,0,0.005,0.004816,85.42,ETH-25JUL25-4200-C,3586.64,buy,137.0,137.0,,,,,,1752851034.46
107,ETH-258524178,1752851576070,2,0.0047,0.004657,86.36,ETH-25JUL25-4200-C,3566.26,sell,20.0,20.0,,,,,,1752851576.07
108,ETH-258526645,1752851846742,2,0.0043,0.004172,86.04,ETH-25JUL25-4200-C,3552.35,sell,11.0,11.0,,,,,,1752851846.742
109,ETH-258526660,1752851846766,3,0.0043,0.004172,86.04,ETH-25JUL25-4200-C,3552.35,sell,1.0,1.0,,,,,,1752851846.766
110,ETH-258526721,1752851848289,3,0.0043,0.004158,86.28,ETH-25JUL25-4200-C,3550.17,sell,4.0,4.0,,,,,,1752851848.289
111,ETH-258526722,1752851848412,3,0.0043,0.004158,86.28,ETH-25JUL25-4200-C,3550.17,sell,7.0,7.0,,,,,,1752851848.412
112,ETH-258540192,1752854416818,0,0.0045,0.004431,85.53,ETH-25JUL25-4200-C,3566.94,buy,100.0,100.0,,,,,,1752854416.818
113,ETH-258540443,1752854433229,1,0.0045,0.004499,85.24,ETH-25JUL25-4200-C,3569.42,buy,100.0,100.0,,,,,,1752854433.229
114,ETH-258551833,1752859154082,2,0.0044,0.004233,83.47,ETH-25JUL25-4200-C,3584.88,buy,10.0,10.0,,,,,,1752859154.082
115,ETH-258551856,1752859165570,0,0.0045,0.004314,83.58,ETH-25JUL25-4200-C,3587.95,buy,5.0,5.0,,,,,,1752859165.57
116,ETH-258555641,1752859939693,0,0.0046,0.004788,80.9,ETH-25JUL25-4200-C,3616.94,sell,10.0,10.0,,,,,,1752859939.693
117,ETH-258558555,1752860757529,1,0.0046,0.004393,82.49,ETH-25JUL25-4200-C,3602.91,buy,10.0,10.0,,,,,,1752860757.529
118,ETH-258562073,1752862098451,2,0.0043,0.004325,81.43,ETH-25JUL25-4200-C,3601.01,buy,10.0,10.0,,,,,,1752862098.451
119,ETH-258563018,1752862551224,2,0.0039,0.00379,82.77,ETH-25JUL25-4200-C,3571.85,sell,20.0,20.0,,,,,,1752862551.224
120,ETH-258564856,1752863187003,0,0.0045,0.004298,82.64,ETH-25JUL25-4200-C,3599.85,buy,1.0,1.0,,,,,,1752863187.003
121,ETH-258565970,1752863455986,1,0.0045,0.004374,81.95,ETH-25JUL25-4200-C,3606.79,buy,67.0,67.0,,,,,,1752863455.986
122,ETH-258625630,1752887640071,2,0.0024,0.002594,80.77,ETH-25JUL25-4200-C,3525.59,sell,1.0,1.0,,,,,,1752887640.071
123,ETH-258634335,1752896810100,0,0.0036,0.003524,81.07,ETH-25JUL25-4200-C,3596.06,buy,10.0,10.0,,,,,,1752896810.1
124,ETH-258638791,1752902642444,2,0.0032,0.003335,80.58,ETH-25JUL25-4200-C,3584.48,sell,1.0,1.0,,,,,,1752902642.444
125,ETH-258641273,1752908075889,2,0.003,0.003228,80.65,ETH-25JUL25-4200-C,3576.51,sell,10.0,10.0,,,,,,1752908075.889
126,ETH-258651174,1752915905562,2,0.0028,0.002598,82.03,ETH-25JUL25-4200-C,3557.83,sell,4.0,4.0,,,,,,1752915905.562
127,ETH-258653763,1752917503587,2,0.0025,0.002658,79.48,ETH-25JUL25-4200-C,3564.47,buy,1.0,1.0,,,,,,1752917503.587
128,ETH-258655245,1752918953232,0,0.0029,0.002537,82.6,ETH-25JUL25-4200-C,3560.43,buy,20.0,20.0,,,,ETH-ICOND-25JUL25-3200_3300_4000_4200,ETH-258655241,1752918953.232
129,ETH-258656823,1752921716589,2,0.0025,0.002718,79.32,ETH-25JUL25-4200-C,3569.28,sell,1.0,1.0,,,,,,1752921716.589
130,ETH-258657181,1752922555706,2,0.0024,0.002524,79.84,ETH-25JUL25-4200-C,3558.69,sell,4.0,4.0,,,,,,1752922555.706
131,ETH-258657209,1752922599707,0,0.0028,0.002557,82.38,ETH-25JUL25-4200-C,3559.28,buy,30.0,30.0,,,,,,1752922599.707
132,ETH-258657210,1752922599707,1,0.0028,0.002557,82.38,ETH-25JUL25-4200-C,3559.28,buy,16.0,16.0,,,,,,1752922599.707
133,ETH-258662132,1752928003284,2,0.0025,0.00277,81.28,ETH-25JUL25-4200-C,3555.91,sell,4.0,4.0,,,,,,1752928003.284
134,ETH-258682318,1752952913080,2,0.0021,0.002373,79.83,ETH-25JUL25-4200-C,3562.9,sell,2.0,2.0,,,,,,1752952913.08
135,ETH-258686309,1752956079904,0,0.0028,0.00261,82.73,ETH-25JUL25-4200-C,3583.17,sell,1.0,1.0,,,,,,1752956079.904
136,ETH-258686540,1752956425644,0,0.003,0.00289,84.29,ETH-25JUL25-4200-C,3580.57,buy,50.0,50.0,,,,,,1752956425.644
137,ETH-258696096,1752972214015,2,0.0029,0.002918,84.37,ETH-25JUL25-4200-C,3587.07,buy,50.0,50.0,,,,,,1752972214.015
138,ETH-258696124,1752972236614,2,0.0027,0.002914,83.06,ETH-25JUL25-4200-C,3587.18,sell,6.0,6.0,,,,,,1752972236.614
139,ETH-258705461,1752979769854,0,0.0036,0.00346,85.02,ETH-25JUL25-4200-C,3621.72,buy,1.0,1.0,,,,,,1752979769.854
141,ETH-258705467,1752979784049,1,0.0037,0.003471,85.66,ETH-25JUL25-4200-C,3621.07,buy,17.0,17.0,,,,,,1752979784.049
140,ETH-258705466,1752979784049,0,0.0037,0.003471,85.66,ETH-25JUL25-4200-C,3621.07,buy,16.0,16.0,,,,,,1752979784.049
142,ETH-258705468,1752979784051,1,0.0037,0.003471,85.66,ETH-25JUL25-4200-C,3621.07,sell,8.0,8.0,,,,,,1752979784.051
143,ETH-258705469,1752979784065,1,0.0037,0.003471,85.66,ETH-25JUL25-4200-C,3621.07,sell,9.0,9.0,,,,,,1752979784.065
