trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,unix_sec
2932,ETH-256906180,1752079706092,0,0.064,0.063444,61.04,ETH-25JUL25-2600-C,2665.21,buy,25.0,,,25.0,,,,1752079706.092
2933,ETH-256906181,1752079706093,1,0.064,0.063444,61.04,ETH-25JUL25-2600-C,2665.21,sell,75.0,,,75.0,,,,1752079706.093
2934,ETH-256906182,1752079706210,1,0.064,0.063444,61.04,ETH-25JUL25-2600-C,2665.21,sell,4.0,,,4.0,,,,1752079706.21
2935,ETH-256906183,1752079716643,1,0.064,0.06356,61.03,ETH-25JUL25-2600-C,2665.22,sell,50.0,,,50.0,,,,1752079716.643
2936,ETH-256906184,1752079716809,1,0.064,0.06356,61.03,ETH-25JUL25-2600-C,2665.22,sell,17.0,,,17.0,,,,1752079716.809
2937,ETH-256911702,1752084502562,0,0.066,0.065947,60.51,ETH-25JUL25-2600-C,2677.6,buy,1.0,,,1.0,,,,1752084502.562
2938,ETH-256912251,1752084525672,0,0.0705,0.066984,63.54,ETH-25JUL25-2600-C,2687.35,buy,1.0,,,1.0,,,,1752084525.672
2939,ETH-256914792,1752084563303,0,0.0725,0.072288,61.17,ETH-25JUL25-2600-C,2705.01,buy,1.0,,,1.0,,,,1752084563.303
2940,ETH-256919317,1752085527236,0,0.076,0.074891,62.86,ETH-25JUL25-2600-C,2716.03,sell,1.0,,,1.0,,,,1752085527.236
2941,ETH-256922212,1752087427165,2,0.075,0.07483,61.27,ETH-25JUL25-2600-C,2716.65,buy,1.0,,,1.0,,,,1752087427.165
2942,ETH-256922240,1752087447620,3,0.075,0.074951,61.28,ETH-25JUL25-2600-C,2716.65,sell,1.0,,,1.0,,,,1752087447.62
2943,ETH-256922350,1752087462902,3,0.075,0.075205,60.98,ETH-25JUL25-2600-C,2717.73,sell,1.0,,,1.0,,,,1752087462.902
2944,ETH-256922442,1752087503928,3,0.075,0.075097,60.95,ETH-25JUL25-2600-C,2717.88,sell,1.0,,,1.0,,,,1752087503.928
2945,ETH-256922467,1752087516810,3,0.075,0.075252,60.91,ETH-25JUL25-2600-C,2717.97,sell,1.0,,,1.0,,,,1752087516.81
2946,ETH-256922512,1752087529693,0,0.0755,0.075523,61.33,ETH-25JUL25-2600-C,2718.84,sell,1.0,,,1.0,,,,1752087529.693
2947,ETH-256922673,1752087642053,0,0.076,0.075954,61.56,ETH-25JUL25-2600-C,2720.28,buy,1.0,,,1.0,,,,1752087642.053
2948,ETH-256922680,1752087645359,1,0.076,0.075986,61.46,ETH-25JUL25-2600-C,2720.6,buy,1.0,,,1.0,,,,1752087645.359
2949,ETH-256922711,1752087658247,1,0.076,0.076058,61.38,ETH-25JUL25-2600-C,2720.84,buy,1.0,,,1.0,,,,1752087658.247
2950,ETH-256922779,1752087672388,2,0.0755,0.075863,61.11,ETH-25JUL25-2600-C,2719.36,sell,1.0,,,1.0,,,,1752087672.388
2951,ETH-256922801,1752087682894,3,0.0755,0.075567,61.38,ETH-25JUL25-2600-C,2718.57,sell,1.0,,,1.0,,,,1752087682.894
2952,ETH-256922852,1752087723554,3,0.0755,0.075581,61.14,ETH-25JUL25-2600-C,2719.73,sell,1.0,,,1.0,,,,1752087723.554
2953,ETH-256923035,1752087755521,3,0.0755,0.075671,61.27,ETH-25JUL25-2600-C,2719.07,buy,1.0,,,1.0,,,,1752087755.521
2954,ETH-256923043,1752087768223,3,0.0755,0.075631,61.31,ETH-25JUL25-2600-C,2718.88,sell,1.0,,,1.0,,,,1752087768.223
2955,ETH-256923715,1752088197892,0,0.076,0.075927,61.9,ETH-25JUL25-2600-C,2719.22,sell,20.0,,,20.0,,,,1752088197.892
2956,ETH-256927607,1752089366021,0,0.082,0.081865,62.53,ETH-25JUL25-2600-C,2744.5,sell,1.0,,,1.0,,,,1752089366.021
2957,ETH-256927771,1752089376512,2,0.0815,0.081642,62.25,ETH-25JUL25-2600-C,2743.18,sell,1.0,,,1.0,,,,1752089376.512
2958,ETH-256928071,1752089435694,3,0.0815,0.081949,61.87,ETH-25JUL25-2600-C,2744.37,sell,1.0,,,1.0,,,,1752089435.694
2959,ETH-256933599,1752090282064,0,0.087,0.087035,63.09,ETH-25JUL25-2600-C,2764.43,sell,1.0,,,1.0,,,,1752090282.064
2960,ETH-256934057,1752090320822,1,0.087,0.087098,63.53,ETH-25JUL25-2600-C,2763.07,sell,1.0,,,1.0,,,,1752090320.822
2961,ETH-256934152,1752090328754,2,0.086,0.086545,63.02,ETH-25JUL25-2600-C,2760.33,sell,1.0,,,1.0,,,,1752090328.754
2962,ETH-256934570,1752090415467,2,0.085,0.085274,63.09,ETH-25JUL25-2600-C,2755.47,sell,1.0,,,1.0,,,,1752090415.467
2963,ETH-256934689,1752090450740,0,0.086,0.086241,63.25,ETH-25JUL25-2600-C,2759.32,buy,1.0,,,1.0,,,,1752090450.74
2964,ETH-256934776,1752090485226,2,0.0855,0.085826,63.12,ETH-25JUL25-2600-C,2757.72,sell,1.0,,,1.0,,,,1752090485.226
2965,ETH-256934825,1752090510265,3,0.0855,0.085728,63.3,ETH-25JUL25-2600-C,2757.26,sell,1.0,,,1.0,,,,1752090510.265
2966,ETH-256938849,1752090824613,0,0.093,0.093053,64.81,ETH-25JUL25-2600-C,2785.52,sell,1.0,,,1.0,,,,1752090824.613
2967,ETH-256943857,1752091241788,2,0.087,0.087539,64.04,ETH-25JUL25-2600-C,2761.67,sell,100.0,,,100.0,,,,1752091241.788
2968,ETH-256947712,1752092025966,2,0.084,0.083983,63.55,ETH-25JUL25-2600-C,2749.66,buy,9.0,,,9.0,,,,1752092025.966
2969,ETH-256947737,1752092033462,3,0.084,0.084179,63.34,ETH-25JUL25-2600-C,2750.29,buy,11.0,,,11.0,,,,1752092033.462
2970,ETH-256948505,1752092472903,0,0.0844,0.084715,62.96,ETH-25JUL25-2600-C,2753.31,sell,250.0,2.0,BLOCK-209375,250.0,ETH-CSR12-25JUL25-2600_3200,,,1752092472.903
2971,ETH-256948828,1752092649845,2,0.0835,0.084053,62.69,ETH-25JUL25-2600-C,2749.77,sell,100.0,,,100.0,,,,1752092649.845
2972,ETH-256950287,1752093358136,2,0.0825,0.082726,62.84,ETH-25JUL25-2600-C,2744.78,sell,100.0,,,100.0,,,,1752093358.136
2973,ETH-256954342,1752095647866,2,0.082,0.082108,62.73,ETH-25JUL25-2600-C,2743.31,buy,1.0,,,1.0,,,,1752095647.866
2974,ETH-256956225,1752097851956,0,0.084,0.08435,62.37,ETH-25JUL25-2600-C,2753.76,sell,20.0,,,20.0,,,,1752097851.956
2975,ETH-256966548,1752102019836,0,0.0924,0.091131,65.73,ETH-25JUL25-2600-C,2780.61,buy,1000.0,2.0,BLOCK-209408,1000.0,ETH-CDIAG-29AUG25_25JUL25-3100_2600,,,1752102019.836
2976,ETH-256966658,1752102053425,0,0.0926,0.091205,66.17,ETH-25JUL25-2600-C,2779.98,buy,1000.0,2.0,BLOCK-209410,1000.0,ETH-CDIAG-29AUG25_25JUL25-3100_2600,,,1752102053.425
2977,ETH-256967329,1752102462631,2,0.092,0.091481,65.26,ETH-25JUL25-2600-C,2778.65,buy,1000.0,2.0,BLOCK-209417,1000.0,ETH-STRG-25JUL25-2400_2600,,,1752102462.631
2978,ETH-256971360,1752106189703,2,0.09,0.09,65.05,ETH-25JUL25-2600-C,2771.0,sell,1.0,,,1.0,,,,1752106189.703
2979,ETH-256972042,1752106884187,2,0.089,0.089132,64.71,ETH-25JUL25-2600-C,2768.08,buy,1.0,,,1.0,,,,1752106884.187
2980,ETH-256976019,1752111015564,2,0.088,0.088205,62.82,ETH-25JUL25-2600-C,2771.31,buy,50.0,,,50.0,,,,1752111015.564
2981,ETH-256986335,1752118778361,0,0.0905,0.090404,65.43,ETH-25JUL25-2600-C,2774.97,sell,1.0,,,1.0,,,,1752118778.361
2982,ETH-256991191,1752126286251,1,0.0905,0.090304,64.73,ETH-25JUL25-2600-C,2777.38,buy,1.0,,,1.0,,,,1752126286.251
2983,ETH-256991193,1752126292021,1,0.0905,0.090293,64.75,ETH-25JUL25-2600-C,2777.35,buy,1.0,,,1.0,,,,1752126292.021
2984,ETH-256995240,1752129463891,0,0.0945,0.094377,64.6,ETH-25JUL25-2600-C,2795.02,sell,1.0,,,1.0,,,,1752129463.891
2985,ETH-256995241,1752129463893,2,0.094,0.094377,63.85,ETH-25JUL25-2600-C,2795.02,buy,4.0,,,4.0,,,,1752129463.893
2986,ETH-257000462,1752131652404,0,0.101,0.10056,65.67,ETH-25JUL25-2600-C,2820.2,buy,1.0,,,1.0,,,,1752131652.404
2987,ETH-257007441,1752133726941,2,0.0942,0.093954,65.09,ETH-25JUL25-2600-C,2792.47,buy,200.0,2.0,BLOCK-209512,200.0,ETH-CCAL-26SEP25_25JUL25-2600,,,1752133726.941
2988,ETH-257016249,1752139799201,2,0.0925,0.092375,65.51,ETH-25JUL25-2600-C,2784.2,buy,16.0,,,16.0,,,,1752139799.201
2989,ETH-257016387,1752139922849,2,0.092,0.091883,65.52,ETH-25JUL25-2600-C,2782.11,buy,29.0,,,29.0,,,,1752139922.849
2990,ETH-257016388,1752139922856,3,0.092,0.091883,65.52,ETH-25JUL25-2600-C,2782.11,buy,5.0,,,5.0,,,,1752139922.856
2991,ETH-257016885,1752140356584,3,0.092,0.092065,65.3,ETH-25JUL25-2600-C,2782.64,buy,1.0,,,1.0,,,,1752140356.584
2992,ETH-257016924,1752140361894,0,0.0925,0.092072,65.89,ETH-25JUL25-2600-C,2783.12,buy,1.0,,,1.0,,,,1752140361.894
2993,ETH-257017623,1752141029834,2,0.091,0.090846,65.52,ETH-25JUL25-2600-C,2778.1,buy,1.0,,,1.0,,,,1752141029.834
2994,ETH-257017838,1752141350591,3,0.091,0.091155,65.18,ETH-25JUL25-2600-C,2778.68,buy,1.0,,,1.0,,,,1752141350.591
2995,ETH-257017903,1752141410253,2,0.0905,0.090538,65.31,ETH-25JUL25-2600-C,2776.45,buy,10.0,,,10.0,,,,1752141410.253
2996,ETH-257018083,1752141680278,0,0.0915,0.091304,65.66,ETH-25JUL25-2600-C,2779.4,buy,1.0,,,1.0,,,,1752141680.278
2997,ETH-257028148,1752153232864,0,0.0925,0.092518,65.19,ETH-25JUL25-2600-C,2786.99,sell,6.0,,,6.0,,,,1752153232.864
2998,ETH-257039441,1752159516966,2,0.09,0.089864,65.32,ETH-25JUL25-2600-C,2777.7,buy,5.0,,,5.0,,,,1752159516.966
2999,ETH-257046466,1752164781102,0,0.095,0.094626,66.18,ETH-25JUL25-2600-C,2797.5,buy,1.0,,,1.0,,,,1752164781.102
3000,ETH-257052771,1752166309860,0,0.097,0.097037,66.52,ETH-25JUL25-2600-C,2804.97,buy,15.0,,,15.0,,,,1752166309.86
3001,ETH-257054321,1752166978404,1,0.097,0.097005,66.36,ETH-25JUL25-2600-C,2804.91,buy,1.0,,,1.0,,,,1752166978.404
3002,ETH-257080328,1752182249404,0,0.1045,0.103708,67.33,ETH-25JUL25-2600-C,2834.96,buy,1.0,,,1.0,,,,1752182249.404
3003,ETH-257081186,1752182311077,0,0.11,0.109253,67.52,ETH-25JUL25-2600-C,2857.33,buy,2.0,,,2.0,,,,1752182311.077
3004,ETH-257096906,1752183575188,0,0.1225,0.122427,68.51,ETH-25JUL25-2600-C,2910.94,buy,3.0,,,3.0,,,,1752183575.188
3005,ETH-257097273,1752183608016,0,0.1235,0.123206,68.72,ETH-25JUL25-2600-C,2914.82,buy,2.0,,,2.0,,,,1752183608.016
3006,ETH-257117644,1752184324136,0,0.1385,0.137909,70.45,ETH-25JUL25-2600-C,2972.79,buy,50.0,,,50.0,,,,1752184324.136
3007,ETH-257142357,1752186780207,2,0.134,0.134163,71.01,ETH-25JUL25-2600-C,2954.41,buy,10.0,,,10.0,,,,1752186780.207
3008,ETH-257142586,1752186816773,0,0.135,0.135317,70.58,ETH-25JUL25-2600-C,2959.33,buy,5.0,,,5.0,,,,1752186816.773
3009,ETH-257145759,1752187993285,0,0.1365,0.138395,66.58,ETH-25JUL25-2600-C,2973.26,sell,1.0,,,1.0,,,,1752187993.285
3010,ETH-257149184,1752189543384,2,0.135,0.134966,70.83,ETH-25JUL25-2600-C,2959.31,buy,6.0,,,6.0,,,,1752189543.384
3011,ETH-257149449,1752189700204,2,0.1345,0.134718,70.46,ETH-25JUL25-2600-C,2957.78,sell,4.0,,,4.0,,,,1752189700.204
3012,ETH-257149793,1752189915394,3,0.1345,0.134359,71.02,ETH-25JUL25-2600-C,2956.87,buy,100.0,,,100.0,,,,1752189915.394
3013,ETH-257154603,1752192454015,2,0.133,0.133075,70.67,ETH-25JUL25-2600-C,2951.0,buy,6.0,,,6.0,,,,1752192454.015
3014,ETH-257164540,1752197216960,2,0.1315,0.131128,69.73,ETH-25JUL25-2600-C,2947.63,buy,2.0,,,2.0,,,,1752197216.96
3015,ETH-257192229,1752211361745,0,0.1425,0.142736,69.6,ETH-25JUL25-2600-C,2991.62,sell,28.0,,,28.0,,,,1752211361.745
3016,ETH-257192230,1752211361750,1,0.1425,0.142736,69.6,ETH-25JUL25-2600-C,2991.62,sell,4.0,,,4.0,,,,1752211361.75
3017,ETH-257192259,1752211361880,1,0.1425,0.142736,69.6,ETH-25JUL25-2600-C,2991.62,sell,28.0,,,28.0,,,,1752211361.88
3018,ETH-257192260,1752211361891,1,0.1425,0.142736,69.6,ETH-25JUL25-2600-C,2991.62,sell,4.0,,,4.0,,,,1752211361.891
3019,ETH-257192261,1752211362108,1,0.1425,0.142732,69.94,ETH-25JUL25-2600-C,2991.06,sell,14.0,,,14.0,,,,1752211362.108
3020,ETH-257192264,1752211362378,1,0.1425,0.142732,69.94,ETH-25JUL25-2600-C,2991.06,sell,122.0,,,122.0,,,,1752211362.378
3021,ETH-257198414,1752212142764,0,0.148,0.148112,71.93,ETH-25JUL25-2600-C,3010.07,buy,1.0,,,1.0,,,,1752212142.764
3022,ETH-257214142,1752216660518,2,0.1445,0.14575,69.98,ETH-25JUL25-2600-C,2998.93,sell,17.0,,,17.0,,,,1752216660.518
3023,ETH-257214144,1752216660528,3,0.1445,0.14575,69.98,ETH-25JUL25-2600-C,2998.93,sell,3.0,,,3.0,,,,1752216660.528
3024,ETH-257234362,1752221189683,2,0.1415,0.141429,73.63,ETH-25JUL25-2600-C,2979.51,buy,4.0,,,4.0,,,,1752221189.683
3025,ETH-257241496,1752223482873,0,0.148,0.147123,74.29,ETH-25JUL25-2600-C,3006.2,sell,1.0,,,1.0,,,,1752223482.873
3026,ETH-257307202,1752251101395,2,0.134,0.13544,66.63,ETH-25JUL25-2600-C,2962.81,buy,1.0,,,1.0,,,,1752251101.395
3027,ETH-257319165,1752260325822,0,0.1435,0.143475,70.69,ETH-25JUL25-2600-C,2995.58,buy,1.0,,,1.0,,,,1752260325.822
3028,ETH-257329404,1752267679149,2,0.1395,0.139768,70.03,ETH-25JUL25-2600-C,2980.93,buy,1.0,,,1.0,,,,1752267679.149
3029,ETH-257354066,1752292109552,2,0.134,0.134595,69.93,ETH-25JUL25-2600-C,2962.34,buy,1.0,,,1.0,,,,1752292109.552
3030,ETH-257354067,1752292134110,3,0.134,0.134768,69.61,ETH-25JUL25-2600-C,2962.78,buy,4.0,,,4.0,,,,1752292134.11
3031,ETH-257370182,1752309890587,0,0.1345,0.134234,69.69,ETH-25JUL25-2600-C,2966.74,sell,1.0,,,1.0,,,,1752309890.587
3032,ETH-257389245,1752325550983,2,0.128,0.128136,68.17,ETH-25JUL25-2600-C,2939.33,buy,1.0,,,1.0,,,,1752325550.983
3033,ETH-257409199,1752338590000,0,0.1285,0.128198,71.9,ETH-25JUL25-2600-C,2934.93,buy,1.0,,,1.0,,,,1752338590.0
3034,ETH-257462381,1752424339756,0,0.1405,0.141822,72.1,ETH-25JUL25-2600-C,2989.2,buy,15.0,,,15.0,,,,1752424339.756
3035,ETH-257490208,1752440097824,1,0.1405,0.140028,71.1,ETH-25JUL25-2600-C,2993.36,buy,1.0,,,1.0,,,,1752440097.824
3036,ETH-257500003,1752444866796,2,0.13,0.130486,66.47,ETH-25JUL25-2600-C,2957.85,buy,77.0,,,77.0,,,,1752444866.796
3038,ETH-257500005,1752444866797,3,0.13,0.130486,66.47,ETH-25JUL25-2600-C,2957.85,buy,73.0,,,73.0,,,,1752444866.797
3037,ETH-257500004,1752444866797,3,0.13,0.130486,66.47,ETH-25JUL25-2600-C,2957.85,buy,20.0,,,20.0,,,,1752444866.797
3039,ETH-257535810,1752467765315,0,0.156,0.15519,75.58,ETH-25JUL25-2600-C,3050.1,sell,5.0,,,5.0,,,,1752467765.315
3040,ETH-257535872,1752467827200,2,0.1555,0.155162,73.95,ETH-25JUL25-2600-C,3049.92,sell,5.0,,,5.0,,,,1752467827.2
3041,ETH-257535904,1752467852445,2,0.155,0.154611,74.34,ETH-25JUL25-2600-C,3047.49,sell,10.0,,,10.0,,,,1752467852.445
3042,ETH-257553465,1752474687512,2,0.1505,0.150722,71.83,ETH-25JUL25-2600-C,3032.37,buy,13.0,,,13.0,,,,1752474687.512
3043,ETH-257553466,1752474688861,3,0.1505,0.150667,71.94,ETH-25JUL25-2600-C,3032.25,buy,11.0,,,11.0,,,,1752474688.861
3044,ETH-257553801,1752474706790,2,0.149,0.148886,72.44,ETH-25JUL25-2600-C,3025.86,buy,2.0,,,2.0,,,,1752474706.79
3045,ETH-257610932,1752503111343,0,0.153,0.153066,74.49,ETH-25JUL25-2600-C,3042.87,buy,3.0,,,3.0,,,,1752503111.343
3046,ETH-257627246,1752509668853,2,0.1445,0.144209,78.14,ETH-25JUL25-2600-C,3004.1,buy,3.0,,,3.0,,,,1752509668.853
3047,ETH-257687270,1752561705692,2,0.1365,0.136135,74.05,ETH-25JUL25-2600-C,2979.21,buy,1.0,,,1.0,,,,1752561705.692
3048,ETH-257713577,1752583894711,0,0.1394,0.139904,66.25,ETH-25JUL25-2600-C,3001.85,sell,100.0,4.0,BLOCK-210867,100.0,,,,1752583894.711
3049,ETH-257786688,1752610009901,0,0.151,0.151269,74.96,ETH-25JUL25-2600-C,3036.48,buy,9.0,,,9.0,,,,1752610009.901
3050,ETH-257788272,1752611849769,0,0.1536,0.153974,75.05,ETH-25JUL25-2600-C,3047.35,sell,4.0,,,4.0,ETH-CCAL-25JUL25_18JUL25-2600,ETH-257788270,,1752611849.769
3051,ETH-257841707,1752650721610,0,0.1805,0.181947,66.84,ETH-25JUL25-2600-C,3162.58,sell,2.0,,,2.0,,,,1752650721.61
3052,ETH-257841929,1752650905196,2,0.18,0.18195,59.87,ETH-25JUL25-2600-C,3162.67,sell,3.0,,,3.0,,,,1752650905.196
3053,ETH-257852992,1752655001078,0,0.1825,0.182592,78.03,ETH-25JUL25-2600-C,3165.86,buy,1.0,,,1.0,,,,1752655001.078
3054,ETH-257895282,1752675816637,0,0.1894,0.189314,82.7,ETH-25JUL25-2600-C,3192.32,buy,170.0,2.0,BLOCK-211228,170.0,,,8904.0,1752675816.637
3055,ETH-257901837,1752676476390,0,0.1995,0.200946,66.31,ETH-25JUL25-2600-C,3239.96,sell,50.0,,,50.0,,,,1752676476.39
3056,ETH-257904188,1752676933382,0,0.2,0.199371,88.31,ETH-25JUL25-2600-C,3232.51,buy,36.0,,,36.0,,,,1752676933.382
3057,ETH-257909702,1752677828871,0,0.2066,0.206578,87.29,ETH-25JUL25-2600-C,3261.92,sell,10.0,,,10.0,ETH-CCAL-25JUL25_18JUL25-2600,ETH-257909700,,1752677828.871
3058,ETH-257910531,1752678024623,2,0.206,0.204641,95.14,ETH-25JUL25-2600-C,3253.96,buy,2.0,,,2.0,,,,1752678024.623
3059,ETH-257917328,1752679513606,2,0.199,0.199133,83.79,ETH-25JUL25-2600-C,3230.76,buy,1.0,,,1.0,,,,1752679513.606
3060,ETH-257945132,1752686227679,0,0.2125,0.211944,90.05,ETH-25JUL25-2600-C,3286.32,buy,1.0,,,1.0,,,,1752686227.679
3061,ETH-257964607,1752691000866,0,0.2305,0.228981,102.13,ETH-25JUL25-2600-C,3361.15,buy,38.0,,,38.0,,,,1752691000.866
3062,ETH-257984295,1752695431031,0,0.2312,0.22999,103.13,ETH-25JUL25-2600-C,3367.76,sell,10.0,,,10.0,ETH-CDIAG-27MAR26_25JUL25-2400_2600,ETH-257984294,,1752695431.031
3063,ETH-258000757,1752697082193,0,0.24,0.23914,101.58,ETH-25JUL25-2600-C,3408.74,buy,17.0,,,17.0,,,,1752697082.193
3064,ETH-258000777,1752697082542,1,0.24,0.23914,101.58,ETH-25JUL25-2600-C,3408.74,buy,83.0,,,83.0,,,,1752697082.542
3065,ETH-258023020,1752700863848,2,0.235,0.235112,94.48,ETH-25JUL25-2600-C,3389.66,sell,1.0,,,1.0,,,,1752700863.848
3066,ETH-258037198,1752704265968,2,0.2335,0.233498,94.64,ETH-25JUL25-2600-C,3383.42,buy,1.0,,,1.0,,,,1752704265.968
3067,ETH-258113040,1752735668675,0,0.245,0.244834,107.29,ETH-25JUL25-2600-C,3429.51,buy,20.0,,,20.0,,,,1752735668.675
3068,ETH-258118914,1752737551695,2,0.2445,0.245528,91.99,ETH-25JUL25-2600-C,3433.0,sell,50.0,,,50.0,,,,1752737551.695
3069,ETH-258118936,1752737558660,3,0.2445,0.245648,91.08,ETH-25JUL25-2600-C,3433.24,sell,50.0,,,50.0,,,,1752737558.66
3070,ETH-258125163,1752738031198,0,0.25,0.248977,112.18,ETH-25JUL25-2600-C,3451.9,buy,95.0,,,95.0,,,,1752738031.198
3071,ETH-258125168,1752738031228,1,0.25,0.248977,112.18,ETH-25JUL25-2600-C,3451.9,buy,5.0,,,5.0,,,,1752738031.228
3072,ETH-258150506,1752741680462,2,0.246,0.246101,105.73,ETH-25JUL25-2600-C,3437.26,sell,2.0,,,2.0,,,,1752741680.462
3073,ETH-258150654,1752741717783,2,0.2455,0.245553,106.41,ETH-25JUL25-2600-C,3434.94,sell,2.0,,,2.0,,,,1752741717.783
3074,ETH-258150675,1752741722387,3,0.2455,0.245395,108.59,ETH-25JUL25-2600-C,3433.91,sell,2.0,,,2.0,,,,1752741722.387
3075,ETH-258150908,1752741777217,0,0.246,0.246061,106.51,ETH-25JUL25-2600-C,3436.86,sell,2.0,,,2.0,,,,1752741777.217
3076,ETH-258151120,1752741879120,1,0.246,0.246245,104.57,ETH-25JUL25-2600-C,3437.81,sell,2.0,,,2.0,,,,1752741879.12
3077,ETH-258151287,1752741963052,2,0.2455,0.245593,106.31,ETH-25JUL25-2600-C,3434.74,sell,2.0,,,2.0,,,,1752741963.052
3078,ETH-258151585,1752742118202,0,0.246,0.246244,104.88,ETH-25JUL25-2600-C,3437.43,sell,5.0,,,5.0,,,,1752742118.202
3079,ETH-258151749,1752742195157,2,0.2455,0.245739,104.98,ETH-25JUL25-2600-C,3435.1,sell,5.0,,,5.0,,,,1752742195.157
3080,ETH-258151792,1752742224100,3,0.2455,0.245553,106.58,ETH-25JUL25-2600-C,3434.34,sell,10.0,,,10.0,,,,1752742224.1
3081,ETH-258151873,1752742280170,3,0.2455,0.245473,108.04,ETH-25JUL25-2600-C,3433.68,sell,10.0,,,10.0,,,,1752742280.17
3082,ETH-258151897,1752742294362,2,0.245,0.245089,106.3,ETH-25JUL25-2600-C,3432.35,sell,8.0,,,8.0,,,,1752742294.362
3083,ETH-258227119,1752765357548,2,0.236,0.23645,94.62,ETH-25JUL25-2600-C,3396.59,buy,5.0,,,5.0,,,,1752765357.548
3084,ETH-258232436,1752768480312,0,0.2392,0.239086,101.27,ETH-25JUL25-2600-C,3408.42,sell,14.0,,,14.0,ETH-CS-25JUL25-2600_3200,ETH-258232435,,1752768480.312
3085,ETH-258289764,1752787095195,0,0.257,0.256413,112.82,ETH-25JUL25-2600-C,3489.38,buy,1.0,,,1.0,,,,1752787095.195
3086,ETH-258458829,1752831718055,0,0.2825,0.282481,111.54,ETH-25JUL25-2600-C,3616.2,buy,1.0,,,1.0,,,,1752831718.055
3087,ETH-258471748,1752836640099,1,0.2825,0.282853,101.04,ETH-25JUL25-2600-C,3618.66,buy,1.0,,,1.0,,,,1752836640.099
3088,ETH-258492310,1752845860520,0,0.288,0.287262,129.0,ETH-25JUL25-2600-C,3639.52,sell,25.0,,,25.0,,,,1752845860.52
3089,ETH-258516839,1752850090999,2,0.275,0.275043,102.88,ETH-25JUL25-2600-C,3581.48,buy,5.0,,,5.0,,,,1752850090.999
3090,ETH-258649772,1752914893551,2,0.2705,0.270705,111.34,ETH-25JUL25-2600-C,3557.96,buy,1.0,,,1.0,,,,1752914893.551
3091,ETH-258742046,1753000836170,0,0.3,0.298955,144.8,ETH-25JUL25-2600-C,3704.05,buy,32.0,,,32.0,,,,1753000836.17
3092,ETH-258742049,1753000836188,1,0.3,0.298955,144.8,ETH-25JUL25-2600-C,3704.05,buy,21.0,,,21.0,,,,1753000836.188
3093,ETH-258742054,1753000836234,1,0.3,0.298955,144.8,ETH-25JUL25-2600-C,3704.05,buy,1.0,,,1.0,,,,1753000836.234
3094,ETH-258742055,1753000836240,1,0.3,0.298955,144.8,ETH-25JUL25-2600-C,3704.05,buy,35.0,,,35.0,,,,1753000836.24
3095,ETH-258776137,1753012151669,0,0.31,0.308698,158.5,ETH-25JUL25-2600-C,3755.56,buy,50.0,,,50.0,,,,1753012151.669
3096,ETH-258793379,1753022626640,2,0.3075,0.307616,140.0,ETH-25JUL25-2600-C,3746.28,sell,25.0,,,25.0,,,,1753022626.64
3097,ETH-258814267,1753029875541,0,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,15.0,,,15.0,,,,1753029875.541
3098,ETH-258814270,1753029875970,1,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,2.0,,,2.0,,,,1753029875.97
3099,ETH-258814271,1753029875975,1,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,3.0,,,3.0,,,,1753029875.975
3100,ETH-258814275,1753029876037,1,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,23.0,,,23.0,,,,1753029876.037
3101,ETH-258814276,1753029876047,1,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,1.0,,,1.0,,,,1753029876.047
3102,ETH-258814278,1753029876197,1,0.32,0.319559,154.56,ETH-25JUL25-2600-C,3814.79,buy,6.0,,,6.0,,,,1753029876.197
3103,ETH-258903635,1753076788185,2,0.312,0.311971,153.04,ETH-25JUL25-2600-C,3771.47,sell,1.0,,,1.0,,,,1753076788.185
3104,ETH-258940439,1753098888211,0,0.32,0.320051,145.86,ETH-25JUL25-2600-C,3817.15,buy,14.0,,,14.0,,,,1753098888.211
3105,ETH-258940440,1753098888216,1,0.32,0.320051,145.86,ETH-25JUL25-2600-C,3817.15,buy,6.0,,,6.0,,,,1753098888.216
3106,ETH-258940441,1753098890526,1,0.32,0.319915,149.72,ETH-25JUL25-2600-C,3816.88,buy,3.0,,,3.0,,,,1753098890.526
3107,ETH-258940442,1753098890538,1,0.32,0.319915,149.72,ETH-25JUL25-2600-C,3816.88,buy,2.0,,,2.0,,,,1753098890.538
3108,ETH-258940585,1753098990488,1,0.32,0.319822,157.0,ETH-25JUL25-2600-C,3815.98,buy,75.0,,,75.0,,,,1753098990.488
3109,ETH-258980485,1753113166731,0,0.3215,0.321408,150.3,ETH-25JUL25-2600-C,3826.45,buy,2.0,,,2.0,,,,1753113166.731
3110,ETH-258997520,1753118101482,2,0.314,0.314023,149.66,ETH-25JUL25-2600-C,3785.61,sell,1.0,,,1.0,,,,1753118101.482
3111,ETH-259153955,1753196717773,2,0.2995,0.299135,184.01,ETH-25JUL25-2600-C,3705.62,sell,4.0,,,4.0,,,,1753196717.773
