trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,liquidation,block_rfq_id,unix_sec
477,ETH-257870299,1752669077040,0,0.026,0.02576,68.81,ETH-25JUL25-3300-C,3163.57,sell,1.0,1.0,,,,,,,1752669077.04
478,ETH-257874728,1752670835098,0,0.0265,0.026876,69.21,ETH-25JUL25-3300-C,3166.49,sell,1.0,1.0,,,,,,,1752670835.098
479,ETH-257876556,1752671269812,0,0.027,0.026885,70.15,ETH-25JUL25-3300-C,3166.53,buy,1.0,1.0,,,,,,,1752671269.812
480,ETH-257877093,1752671341331,0,0.0285,0.028363,70.09,ETH-25JUL25-3300-C,3179.62,buy,20.0,20.0,,,,,,,1752671341.331
481,ETH-257877723,1752671435288,1,0.0285,0.028687,69.65,ETH-25JUL25-3300-C,3182.15,sell,1.0,1.0,,,,,,,1752671435.288
482,ETH-257879507,1752671836362,2,0.028,0.028013,69.82,ETH-25JUL25-3300-C,3176.64,sell,1.0,1.0,,,,,,,1752671836.362
483,ETH-257879811,1752671939489,3,0.028,0.028349,69.26,ETH-25JUL25-3300-C,3179.34,sell,10.0,10.0,,,,,,,1752671939.489
484,ETH-257882250,1752672936404,0,0.0285,0.028255,70.01,ETH-25JUL25-3300-C,3180.42,buy,1.0,1.0,,,,,,,1752672936.404
485,ETH-257885421,1752673690620,0,0.0295,0.029152,69.75,ETH-25JUL25-3300-C,3189.94,buy,9.0,9.0,,,,,,,1752673690.62
486,ETH-257885705,1752673699096,1,0.0295,0.029603,69.11,ETH-25JUL25-3300-C,3193.19,sell,1.0,1.0,,,,,,,1752673699.096
487,ETH-257886179,1752673769018,2,0.0285,0.028477,69.23,ETH-25JUL25-3300-C,3184.9,sell,50.0,50.0,,,,,,,1752673769.018
488,ETH-257886999,1752674039039,0,0.029,0.029087,69.1,ETH-25JUL25-3300-C,3189.43,sell,50.0,50.0,,,,,,,1752674039.039
489,ETH-257887624,1752674158456,0,0.0295,0.029768,68.77,ETH-25JUL25-3300-C,3195.03,sell,407.0,407.0,,,,,,,1752674158.456
490,ETH-257889700,1752674559999,2,0.029,0.028975,68.6,ETH-25JUL25-3300-C,3192.34,buy,2.0,2.0,,,,,,,1752674559.999
491,ETH-257890460,1752674698658,0,0.03,0.029719,69.03,ETH-25JUL25-3300-C,3198.05,buy,20.0,20.0,,,,,,,1752674698.658
492,ETH-257890461,1752674698658,1,0.03,0.029719,69.03,ETH-25JUL25-3300-C,3198.05,buy,500.0,500.0,,,,,,,1752674698.658
493,ETH-257891920,1752674833484,2,0.029,0.029668,68.1,ETH-25JUL25-3300-C,3195.43,sell,48.0,48.0,,,,,,,1752674833.484
494,ETH-257891952,1752674842560,3,0.029,0.028966,68.47,ETH-25JUL25-3300-C,3193.64,buy,2.0,2.0,,,,,,,1752674842.56
495,ETH-257891953,1752674842563,3,0.029,0.028966,68.47,ETH-25JUL25-3300-C,3193.64,sell,48.0,48.0,,,,,,,1752674842.563
496,ETH-257891970,1752674852243,3,0.029,0.02888,68.63,ETH-25JUL25-3300-C,3192.91,buy,13.0,13.0,,,,,,,1752674852.243
497,ETH-257891971,1752674852245,3,0.029,0.02888,68.63,ETH-25JUL25-3300-C,3192.91,sell,37.0,37.0,,,,,,,1752674852.245
498,ETH-257892460,1752674942256,2,0.0285,0.028474,68.42,ETH-25JUL25-3300-C,3189.56,buy,2.0,2.0,,,,,,,1752674942.256
499,ETH-257892465,1752674942687,3,0.0285,0.028474,68.42,ETH-25JUL25-3300-C,3189.56,sell,48.0,48.0,,,,,,,1752674942.687
500,ETH-257894384,1752675442759,2,0.028,0.027906,68.49,ETH-25JUL25-3300-C,3185.15,buy,2.0,2.0,,,,,,,1752675442.759
501,ETH-257894458,1752675485920,3,0.028,0.028171,67.97,ETH-25JUL25-3300-C,3187.8,buy,2.0,2.0,,,,,,,1752675485.92
502,ETH-257894839,1752675645328,0,0.0285,0.028451,68.15,ETH-25JUL25-3300-C,3191.46,buy,2.0,2.0,,,,,,,1752675645.328
503,ETH-257895616,1752675954281,0,0.029,0.029044,67.98,ETH-25JUL25-3300-C,3197.05,buy,2.0,2.0,,,,,,,1752675954.281
504,ETH-257895966,1752676166457,1,0.029,0.028718,68.22,ETH-25JUL25-3300-C,3195.65,buy,2.0,2.0,,,,,,,1752676166.457
505,ETH-257897391,1752676255067,0,0.0315,0.030416,69.17,ETH-25JUL25-3300-C,3211.09,buy,20.0,20.0,,,,,,,1752676255.067
506,ETH-257898604,1752676294826,0,0.033,0.032586,68.58,ETH-25JUL25-3300-C,3225.51,buy,20.0,20.0,,,,,,,1752676294.826
507,ETH-257900437,1752676398231,0,0.034,0.033628,68.94,ETH-25JUL25-3300-C,3232.13,buy,20.0,20.0,,,,,,,1752676398.231
508,ETH-257901813,1752676472626,0,0.0345,0.034503,68.21,ETH-25JUL25-3300-C,3239.22,buy,1.0,1.0,,,,,,,1752676472.626
509,ETH-257901892,1752676491875,0,0.035,0.034444,69.26,ETH-25JUL25-3300-C,3238.13,buy,1.0,1.0,,,,,,,1752676491.875
510,ETH-257904972,1752677230198,0,0.0355,0.035619,68.34,ETH-25JUL25-3300-C,3246.12,buy,20.0,20.0,,,,,,,1752677230.198
511,ETH-257905576,1752677325938,0,0.0365,0.035984,69.43,ETH-25JUL25-3300-C,3248.72,buy,1.0,1.0,,,,,,,1752677325.938
512,ETH-257905801,1752677373247,1,0.0365,0.036441,68.62,ETH-25JUL25-3300-C,3252.38,sell,19.0,19.0,,,,,,,1752677373.247
513,ETH-257905868,1752677377893,0,0.037,0.036864,69.0,ETH-25JUL25-3300-C,3254.25,buy,20.0,20.0,,,,,,,1752677377.893
514,ETH-257907908,1752677533653,0,0.0385,0.038352,69.4,ETH-25JUL25-3300-C,3264.29,sell,16.0,16.0,,,,,,,1752677533.653
515,ETH-257907909,1752677533660,1,0.0385,0.038352,69.4,ETH-25JUL25-3300-C,3264.29,sell,4.0,4.0,,,,,,,1752677533.66
516,ETH-257909782,1752677849152,1,0.0385,0.038146,69.68,ETH-25JUL25-3300-C,3262.89,buy,25.0,25.0,,,,,,,1752677849.152
517,ETH-257910622,1752678049129,2,0.0375,0.037293,69.58,ETH-25JUL25-3300-C,3255.46,sell,50.0,50.0,,,,,,,1752678049.129
518,ETH-257910898,1752678120144,0,0.038,0.037878,69.3,ETH-25JUL25-3300-C,3260.16,buy,16.0,16.0,,,,,,,1752678120.144
519,ETH-257910903,1752678120155,1,0.038,0.037878,69.3,ETH-25JUL25-3300-C,3260.16,buy,2.0,2.0,,,,,,,1752678120.155
520,ETH-257910905,1752678120166,1,0.038,0.037878,69.3,ETH-25JUL25-3300-C,3260.16,buy,7.0,7.0,,,,,,,1752678120.166
521,ETH-257912009,1752678431533,1,0.038,0.037492,70.27,ETH-25JUL25-3300-C,3256.79,buy,37.0,37.0,,,,,,,1752678431.533
522,ETH-257913092,1752678719956,2,0.036,0.035976,69.41,ETH-25JUL25-3300-C,3245.73,buy,25.0,25.0,,,,,,,1752678719.956
525,ETH-257913735,1752678929569,3,0.036,0.035814,69.89,ETH-25JUL25-3300-C,3243.47,buy,18.0,18.0,,,,,,,1752678929.569
524,ETH-257913734,1752678929569,3,0.036,0.035814,69.89,ETH-25JUL25-3300-C,3243.47,buy,6.0,6.0,,,,,,,1752678929.569
523,ETH-257913733,1752678929569,3,0.036,0.035814,69.89,ETH-25JUL25-3300-C,3243.47,buy,25.0,25.0,,,,,,,1752678929.569
526,ETH-257913736,1752678929571,3,0.036,0.035814,69.89,ETH-25JUL25-3300-C,3243.47,sell,1.0,1.0,,,,,,,1752678929.571
527,ETH-257914139,1752678974069,2,0.035,0.034881,69.71,ETH-25JUL25-3300-C,3236.79,buy,14.0,14.0,,,,,,,1752678974.069
528,ETH-257914141,1752678974090,3,0.035,0.034881,69.71,ETH-25JUL25-3300-C,3236.79,buy,2.0,2.0,,,,,,,1752678974.09
529,ETH-257914142,1752678974096,3,0.035,0.034881,69.71,ETH-25JUL25-3300-C,3236.79,buy,3.0,3.0,,,,,,,1752678974.096
530,ETH-257914154,1752678974395,3,0.035,0.034881,69.71,ETH-25JUL25-3300-C,3236.79,buy,6.0,6.0,,,,,,,1752678974.395
531,ETH-257915379,1752679152388,2,0.0345,0.034328,70.11,ETH-25JUL25-3300-C,3230.57,buy,20.0,20.0,ETH-257915378,ETH-CSR12-25JUL25-3300_3500,,,,,1752679152.388
532,ETH-257926381,1752681792530,0,0.0355,0.035354,69.72,ETH-25JUL25-3300-C,3241.37,buy,2.0,2.0,,,,,,,1752681792.53
533,ETH-257926535,1752681851162,1,0.0355,0.03546,69.63,ETH-25JUL25-3300-C,3241.84,sell,4.0,4.0,,,,,,,1752681851.162
534,ETH-257926539,1752681853252,1,0.0355,0.035394,69.7,ETH-25JUL25-3300-C,3241.56,sell,4.0,4.0,,,,,,,1752681853.252
535,ETH-257930515,1752683316846,0,0.0365,0.036742,68.84,ETH-25JUL25-3300-C,3253.96,sell,1.0,1.0,,,,,,,1752683316.846
536,ETH-257930556,1752683333211,1,0.0365,0.036543,68.94,ETH-25JUL25-3300-C,3253.55,buy,16.0,16.0,,,,,,,1752683333.211
537,ETH-257930558,1752683333335,1,0.0365,0.036543,68.94,ETH-25JUL25-3300-C,3253.55,buy,33.0,33.0,,,,,,,1752683333.335
538,ETH-257932918,1752683673101,0,0.038,0.038106,68.79,ETH-25JUL25-3300-C,3264.89,buy,2.0,2.0,,,,,,,1752683673.101
539,ETH-257933470,1752683914619,1,0.038,0.03801,68.92,ETH-25JUL25-3300-C,3264.23,buy,2.0,2.0,,,,,,,1752683914.619
540,ETH-257933797,1752683975625,0,0.04,0.039516,69.66,ETH-25JUL25-3300-C,3275.17,buy,20.0,20.0,,,,,,,1752683975.625
541,ETH-257934467,1752683999271,0,0.041,0.040572,69.73,ETH-25JUL25-3300-C,3281.81,buy,1.0,1.0,,,,,,,1752683999.271
542,ETH-257935868,1752684232525,2,0.0405,0.040476,69.08,ETH-25JUL25-3300-C,3281.7,buy,2.0,2.0,,,,,,,1752684232.525
543,ETH-257941345,1752685366433,0,0.0425,0.042401,69.24,ETH-25JUL25-3300-C,3295.17,buy,20.0,20.0,,,,,,,1752685366.433
544,ETH-257943877,1752685906930,2,0.041,0.041301,68.82,ETH-25JUL25-3300-C,3286.73,sell,2.0,2.0,,,,,,,1752685906.93
545,ETH-257946720,1752686882433,2,0.0405,0.040716,68.36,ETH-25JUL25-3300-C,3284.9,buy,2.0,2.0,,,,,,,1752686882.433
546,ETH-257948050,1752687570834,3,0.0405,0.040372,68.36,ETH-25JUL25-3300-C,3285.29,sell,2.0,2.0,,,,,,,1752687570.834
547,ETH-257950141,1752688338988,0,0.043,0.042654,68.49,ETH-25JUL25-3300-C,3301.91,buy,2.0,2.0,,,,,,,1752688338.988
548,ETH-257951132,1752688393473,0,0.045,0.044157,69.54,ETH-25JUL25-3300-C,3310.95,buy,16.0,16.0,,,,,,,1752688393.473
549,ETH-257951134,1752688393484,1,0.045,0.044157,69.54,ETH-25JUL25-3300-C,3310.95,buy,2.0,2.0,,,,,,,1752688393.484
550,ETH-257951135,1752688393495,1,0.045,0.044157,69.54,ETH-25JUL25-3300-C,3310.95,buy,2.0,2.0,,,,,,,1752688393.495
551,ETH-257951137,1752688393534,1,0.045,0.044157,69.54,ETH-25JUL25-3300-C,3310.95,buy,8.0,8.0,,,,,,,1752688393.534
552,ETH-257951159,1752688393589,1,0.045,0.044157,69.54,ETH-25JUL25-3300-C,3310.95,buy,8.0,8.0,,,,,,,1752688393.589
553,ETH-257951576,1752688403602,0,0.0455,0.044935,68.78,ETH-25JUL25-3300-C,3317.2,buy,20.0,20.0,,,,,,,1752688403.602
554,ETH-257951744,1752688413271,2,0.0454,0.045571,67.88,ETH-25JUL25-3300-C,3319.83,buy,125.0,125.0,,ETH-CDIAG-1AUG25_25JUL25-3500_3300,2.0,BLOCK-211288,,,1752688413.271
555,ETH-257955650,1752689083483,0,0.048,0.047856,68.59,ETH-25JUL25-3300-C,3334.83,buy,20.0,20.0,,,,,,,1752689083.483
556,ETH-257955935,1752689111122,0,0.0485,0.047879,69.56,ETH-25JUL25-3300-C,3334.36,buy,15.0,15.0,,,,,,,1752689111.122
557,ETH-257956637,1752689144777,0,0.0505,0.050177,69.44,ETH-25JUL25-3300-C,3346.91,buy,2.0,2.0,,,,,,,1752689144.777
558,ETH-257956678,1752689150896,0,0.051,0.050062,70.13,ETH-25JUL25-3300-C,3347.51,buy,20.0,20.0,,,,,,,1752689150.896
559,ETH-257956863,1752689167537,1,0.051,0.050059,70.24,ETH-25JUL25-3300-C,3347.24,buy,2.0,2.0,,,,,,,1752689167.537
560,ETH-257958512,1752689320256,1,0.051,0.050451,70.58,ETH-25JUL25-3300-C,3346.2,buy,16.0,16.0,,,,,,,1752689320.256
561,ETH-257958675,1752689372857,1,0.051,0.050576,70.34,ETH-25JUL25-3300-C,3347.18,buy,16.0,16.0,,,,,,,1752689372.857
562,ETH-257961474,1752690186053,2,0.0505,0.050736,69.49,ETH-25JUL25-3300-C,3347.54,buy,40.0,40.0,,,,,,,1752690186.053
563,ETH-257964594,1752691000310,0,0.054,0.052745,72.16,ETH-25JUL25-3300-C,3359.91,buy,20.0,20.0,,,,,,,1752691000.31
564,ETH-257964647,1752691001575,0,0.0545,0.053,71.52,ETH-25JUL25-3300-C,3365.16,buy,53.0,53.0,,,,,,,1752691001.575
565,ETH-257970881,1752692256079,2,0.049,0.049243,70.11,ETH-25JUL25-3300-C,3336.52,buy,7.0,7.0,,,,,,,1752692256.079
566,ETH-257970950,1752692299498,3,0.049,0.048959,70.38,ETH-25JUL25-3300-C,3335.49,buy,10.0,10.0,,,,,,,1752692299.498
567,ETH-257970956,1752692304805,3,0.049,0.048947,70.28,ETH-25JUL25-3300-C,3335.85,buy,20.0,20.0,,,,,,,1752692304.805
568,ETH-257979770,1752694744919,0,0.054,0.054783,68.72,ETH-25JUL25-3300-C,3374.65,sell,5.0,5.0,,,,,,,1752694744.919
569,ETH-257979771,1752694744919,1,0.054,0.054783,68.72,ETH-25JUL25-3300-C,3374.65,sell,15.0,15.0,,,,,,,1752694744.919
570,ETH-257988380,1752696078204,0,0.0565,0.056343,69.17,ETH-25JUL25-3300-C,3389.3,buy,20.0,20.0,,,,,,,1752696078.204
571,ETH-257988841,1752696116905,2,0.054,0.054627,68.07,ETH-25JUL25-3300-C,3378.84,sell,2.0,2.0,,,,,,,1752696116.905
572,ETH-257989904,1752696282563,0,0.0565,0.056628,68.68,ETH-25JUL25-3300-C,3391.37,buy,1.0,1.0,,,,,,,1752696282.563
573,ETH-257991444,1752696437048,0,0.059,0.058476,69.68,ETH-25JUL25-3300-C,3402.19,buy,20.0,20.0,,,,,,,1752696437.048
574,ETH-257995656,1752696638839,1,0.059,0.058645,70.19,ETH-25JUL25-3300-C,3401.3,sell,1.0,1.0,,,,,,,1752696638.839
575,ETH-258004922,1752697370796,0,0.0605,0.060625,68.13,ETH-25JUL25-3300-C,3417.03,sell,1000.0,1000.0,,ETH-CDIAG-29AUG25_25JUL25-3600_3300,2.0,BLOCK-211321,,,1752697370.796
576,ETH-258005172,1752697385061,0,0.0608,0.061031,68.63,ETH-25JUL25-3300-C,3417.23,sell,1000.0,1000.0,,ETH-CDIAG-29AUG25_25JUL25-3600_3300,2.0,BLOCK-211322,,,1752697385.061
577,ETH-258011802,1752697960400,2,0.0575,0.057185,68.99,ETH-25JUL25-3300-C,3396.63,buy,20.0,20.0,,,,,,,1752697960.4
578,ETH-258011803,1752697960400,3,0.0575,0.057185,68.99,ETH-25JUL25-3300-C,3396.63,buy,5.0,5.0,,,,,,,1752697960.4
579,ETH-258011804,1752697960402,3,0.0575,0.057185,68.99,ETH-25JUL25-3300-C,3396.63,sell,17.0,17.0,,,,,,,1752697960.402
580,ETH-258011805,1752697960402,3,0.0575,0.057185,68.99,ETH-25JUL25-3300-C,3396.63,sell,58.0,58.0,,,,,,,1752697960.402
581,ETH-258016025,1752698875119,2,0.0555,0.055684,67.7,ETH-25JUL25-3300-C,3388.93,sell,2.0,2.0,,,,,,,1752698875.119
582,ETH-258019736,1752699633090,2,0.055,0.055248,68.21,ETH-25JUL25-3300-C,3382.87,sell,2.0,2.0,,,,,,,1752699633.09
583,ETH-258042993,1752705700478,2,0.048,0.048417,63.85,ETH-25JUL25-3300-C,3359.45,sell,1.0,1.0,,,,,,,1752705700.478
584,ETH-258068858,1752715475552,0,0.05,0.049576,64.26,ETH-25JUL25-3300-C,3371.35,buy,5.0,5.0,,,,,,,1752715475.552
585,ETH-258071713,1752716259078,2,0.0465,0.046,64.8,ETH-25JUL25-3300-C,3348.01,buy,2.0,2.0,,,,,,,1752716259.078
586,ETH-258071836,1752716316434,2,0.046,0.045722,64.63,ETH-25JUL25-3300-C,3345.4,buy,2.0,2.0,,,,,,,1752716316.434
587,ETH-258074312,1752716889631,2,0.043,0.04286,64.41,ETH-25JUL25-3300-C,3327.51,sell,1.0,1.0,,,,,,,1752716889.631
588,ETH-258075167,1752716930609,2,0.041,0.040829,64.44,ETH-25JUL25-3300-C,3314.33,buy,1.0,1.0,,,,,,,1752716930.609
589,ETH-258075489,1752716953068,0,0.0415,0.041083,64.91,ETH-25JUL25-3300-C,3315.41,buy,1.0,1.0,,,,,,,1752716953.068
590,ETH-258076013,1752717013002,2,0.041,0.041176,64.25,ETH-25JUL25-3300-C,3314.5,buy,1.0,1.0,,,,,,,1752717013.002
591,ETH-258076182,1752717061693,0,0.043,0.042665,65.03,ETH-25JUL25-3300-C,3324.04,buy,1.0,1.0,,,,,,,1752717061.693
592,ETH-258076333,1752717135158,1,0.043,0.042726,64.83,ETH-25JUL25-3300-C,3325.11,buy,1.0,1.0,,,,,,,1752717135.158
593,ETH-258076573,1752717246366,1,0.043,0.043178,64.16,ETH-25JUL25-3300-C,3327.89,buy,1.0,1.0,,,,,,,1752717246.366
594,ETH-258076891,1752717420140,0,0.044,0.044388,63.83,ETH-25JUL25-3300-C,3335.91,sell,4.0,4.0,,,,,,,1752717420.14
595,ETH-258078489,1752718474758,0,0.0465,0.046336,64.59,ETH-25JUL25-3300-C,3349.03,buy,1.0,1.0,,,,,,,1752718474.758
596,ETH-258078491,1752718474932,1,0.0465,0.046336,64.59,ETH-25JUL25-3300-C,3349.03,buy,14.0,14.0,,,,,,,1752718474.932
597,ETH-258078660,1752718675894,0,0.047,0.046896,64.57,ETH-25JUL25-3300-C,3351.93,buy,5.0,5.0,,,,,,,1752718675.894
598,ETH-258078934,1752718808415,0,0.048,0.04765,64.89,ETH-25JUL25-3300-C,3357.0,buy,15.0,15.0,,,,,,,1752718808.415
599,ETH-258079161,1752718960214,2,0.0475,0.04763,64.25,ETH-25JUL25-3300-C,3356.8,sell,1.0,1.0,,,,,,,1752718960.214
600,ETH-258079207,1752719048468,0,0.048,0.047741,64.86,ETH-25JUL25-3300-C,3357.68,buy,18.0,18.0,,,,,,,1752719048.468
601,ETH-258079209,1752719049402,1,0.048,0.047772,64.84,ETH-25JUL25-3300-C,3357.72,buy,2.0,2.0,,,,,,,1752719049.402
602,ETH-258079354,1752719220367,1,0.048,0.048309,64.01,ETH-25JUL25-3300-C,3360.25,sell,1.0,1.0,,,,,,,1752719220.367
603,ETH-258091085,1752726798172,2,0.0455,0.045908,64.43,ETH-25JUL25-3300-C,3344.44,sell,5.0,5.0,,,,,,,1752726798.172
604,ETH-258092006,1752727523035,0,0.046,0.046486,64.88,ETH-25JUL25-3300-C,3345.33,sell,1.0,1.0,,,,,,,1752727523.035
605,ETH-258094545,1752730125783,0,0.0475,0.047845,65.3,ETH-25JUL25-3300-C,3352.68,sell,1.0,1.0,,,,,,,1752730125.783
606,ETH-258094634,1752730175080,0,0.048,0.048064,65.83,ETH-25JUL25-3300-C,3354.04,buy,10.0,10.0,,,,,,,1752730175.08
607,ETH-258099479,1752733261531,0,0.054,0.053906,66.72,ETH-25JUL25-3300-C,3386.88,sell,60.0,60.0,,,,,,,1752733261.531
608,ETH-258125209,1752738031465,0,0.07,0.069105,75.94,ETH-25JUL25-3300-C,3452.7,buy,1.0,1.0,,,,,,,1752738031.465
609,ETH-258125210,1752738031465,1,0.07,0.069105,75.94,ETH-25JUL25-3300-C,3452.7,buy,1.0,1.0,,,,,,,1752738031.465
610,ETH-258128107,1752738118380,0,0.071,0.070916,74.91,ETH-25JUL25-3300-C,3461.33,sell,6.0,6.0,,,,,,,1752738118.38
612,ETH-258151365,1752741978209,3,0.0665,0.066418,75.9,ETH-25JUL25-3300-C,3434.67,sell,1.0,1.0,,,,,,,1752741978.209
611,ETH-258151364,1752741978209,2,0.0665,0.066418,75.9,ETH-25JUL25-3300-C,3434.67,sell,1.0,1.0,,,,,,,1752741978.209
613,ETH-258157024,1752744012632,0,0.07,0.070072,75.94,ETH-25JUL25-3300-C,3453.54,buy,1.0,1.0,,,,,,,1752744012.632
614,ETH-258160164,1752744942818,0,0.073,0.073147,76.47,ETH-25JUL25-3300-C,3468.69,buy,5.0,5.0,,,,,,,1752744942.818
615,ETH-258160873,1752745093502,0,0.075,0.074876,77.68,ETH-25JUL25-3300-C,3476.65,sell,1.0,1.0,,,,,,,1752745093.502
616,ETH-258160900,1752745102595,1,0.075,0.075125,77.31,ETH-25JUL25-3300-C,3477.71,sell,1.0,1.0,,,,,,,1752745102.595
617,ETH-258163244,1752745746285,1,0.075,0.074814,78.04,ETH-25JUL25-3300-C,3476.07,buy,20.0,20.0,,,,,,,1752745746.285
618,ETH-258176428,1752751545513,2,0.0685,0.068603,77.02,ETH-25JUL25-3300-C,3442.53,sell,3.0,3.0,,,,,,,1752751545.513
619,ETH-258176554,1752751639941,3,0.0685,0.068347,77.44,ETH-25JUL25-3300-C,3441.4,sell,3.0,3.0,,,,,,,1752751639.941
620,ETH-258176870,1752751742935,0,0.069,0.068778,77.73,ETH-25JUL25-3300-C,3443.17,sell,3.0,3.0,,,,,,,1752751742.935
621,ETH-258177103,1752751840746,2,0.0685,0.068297,77.78,ETH-25JUL25-3300-C,3440.41,sell,3.0,3.0,,,,,,,1752751840.746
622,ETH-258177304,1752751937653,2,0.068,0.067941,77.57,ETH-25JUL25-3300-C,3438.14,sell,3.0,3.0,,,,,,,1752751937.653
623,ETH-258177411,1752751982987,2,0.0675,0.067357,77.63,ETH-25JUL25-3300-C,3435.27,sell,3.0,3.0,,,,,,,1752751982.987
624,ETH-258180511,1752753603802,2,0.067,0.067246,76.68,ETH-25JUL25-3300-C,3434.6,buy,1.0,1.0,,,,,,,1752753603.802
625,ETH-258183707,1752754207050,2,0.0635,0.063634,75.91,ETH-25JUL25-3300-C,3417.7,buy,16.0,16.0,,,,,,,1752754207.05
626,ETH-258184930,1752754508048,0,0.0655,0.065722,75.38,ETH-25JUL25-3300-C,3431.17,buy,8.0,8.0,,,,,,,1752754508.048
627,ETH-258184963,1752754515231,1,0.0655,0.065775,75.24,ETH-25JUL25-3300-C,3431.58,buy,21.0,21.0,,,,,,,1752754515.231
628,ETH-258184964,1752754515351,1,0.0655,0.065775,75.24,ETH-25JUL25-3300-C,3431.58,buy,31.0,31.0,,,,,,,1752754515.351
629,ETH-258184974,1752754515598,1,0.0655,0.065791,75.2,ETH-25JUL25-3300-C,3431.69,buy,122.0,122.0,,,,,,,1752754515.598
630,ETH-258184976,1752754515838,1,0.0655,0.065791,75.2,ETH-25JUL25-3300-C,3431.69,buy,35.0,35.0,,,,,,,1752754515.838
631,ETH-258184977,1752754515856,1,0.0655,0.065791,75.2,ETH-25JUL25-3300-C,3431.69,buy,206.0,206.0,,,,,,,1752754515.856
632,ETH-258184978,1752754515860,1,0.0655,0.065791,75.2,ETH-25JUL25-3300-C,3431.69,buy,8.0,8.0,,,,,,,1752754515.86
633,ETH-258184979,1752754515866,1,0.0655,0.065791,75.2,ETH-25JUL25-3300-C,3431.69,buy,13.0,13.0,,,,,,,1752754515.866
634,ETH-258188690,1752755540954,2,0.0625,0.062649,73.46,ETH-25JUL25-3300-C,3418.41,buy,2.0,2.0,,,,,,,1752755540.954
635,ETH-258193475,1752757935933,3,0.0625,0.062467,72.96,ETH-25JUL25-3300-C,3421.29,buy,28.0,28.0,,,,,,,1752757935.933
636,ETH-258230565,1752767180837,2,0.0597,0.059237,69.49,ETH-25JUL25-3300-C,3419.76,sell,2.0,2.0,ETH-258230564,ETH-CS-25JUL25-3300_3800,,,,,1752767180.837
637,ETH-258233917,1752768992480,2,0.056,0.0559,69.07,ETH-25JUL25-3300-C,3399.7,sell,1.0,1.0,,,,,,,1752768992.48
638,ETH-258234135,1752769135599,2,0.0555,0.055773,68.53,ETH-25JUL25-3300-C,3398.28,sell,1.0,1.0,,,,,,,1752769135.599
639,ETH-258239180,1752770347295,2,0.051,0.050958,68.88,ETH-25JUL25-3300-C,3370.85,sell,1.0,1.0,,,,,,,1752770347.295
640,ETH-258249247,1752774494388,0,0.0589,0.058397,69.39,ETH-25JUL25-3300-C,3415.34,buy,108.0,108.0,ETH-258249246,ETH-CS-25JUL25-3300_3800,,,,,1752774494.388
641,ETH-258251216,1752775087613,0,0.059,0.059223,68.48,ETH-25JUL25-3300-C,3419.76,buy,1.0,1.0,,,,,,,1752775087.613
642,ETH-258267837,1752781374169,0,0.064,0.064585,68.82,ETH-25JUL25-3300-C,3449.65,sell,5.0,5.0,,,,,,,1752781374.169
643,ETH-258275713,1752782983691,2,0.0515,0.052353,67.47,ETH-25JUL25-3300-C,3382.57,sell,43.0,43.0,,,,,,,1752782983.691
644,ETH-258312146,1752794190611,0,0.08,0.079515,73.78,ETH-25JUL25-3300-C,3521.29,buy,7.0,7.0,,,,,,,1752794190.611
645,ETH-258312847,1752794295034,1,0.08,0.07904,74.66,ETH-25JUL25-3300-C,3519.1,buy,3.0,3.0,,,,,,,1752794295.034
646,ETH-258312855,1752794295560,1,0.08,0.079172,74.38,ETH-25JUL25-3300-C,3519.74,buy,10.0,10.0,,,,,,,1752794295.56
647,ETH-258329279,1752800333246,0,0.084,0.083823,74.07,ETH-25JUL25-3300-C,3542.13,buy,2.0,2.0,,,,,,,1752800333.246
648,ETH-258330161,1752800531305,1,0.084,0.083083,75.12,ETH-25JUL25-3300-C,3539.74,buy,5.0,5.0,,,,,,,1752800531.305
649,ETH-258330162,1752800531366,1,0.084,0.083083,75.12,ETH-25JUL25-3300-C,3539.74,buy,13.0,13.0,,,,,,,1752800531.366
650,ETH-258332586,1752801077072,0,0.088,0.087449,75.93,ETH-25JUL25-3300-C,3558.15,buy,15.0,15.0,,,,,,,1752801077.072
651,ETH-258332591,1752801077113,1,0.088,0.087449,75.93,ETH-25JUL25-3300-C,3558.15,buy,5.0,5.0,,,,,,,1752801077.113
652,ETH-258333150,1752801131865,0,0.092,0.090476,76.46,ETH-25JUL25-3300-C,3577.29,buy,1.0,1.0,,,,,,,1752801131.865
653,ETH-258334123,1752801188661,1,0.092,0.091516,76.32,ETH-25JUL25-3300-C,3577.99,buy,2.0,2.0,,,,,,,1752801188.661
654,ETH-258334128,1752801189086,1,0.092,0.091516,76.32,ETH-25JUL25-3300-C,3577.99,buy,12.0,12.0,,,,,,,1752801189.086
655,ETH-258334130,1752801189090,1,0.092,0.091516,76.32,ETH-25JUL25-3300-C,3577.99,buy,2.0,2.0,,,,,,,1752801189.09
656,ETH-258334138,1752801189701,1,0.092,0.0915,76.39,ETH-25JUL25-3300-C,3577.83,buy,3.0,3.0,,,,,,,1752801189.701
657,ETH-258338079,1752801592531,0,0.094,0.094142,75.56,ETH-25JUL25-3300-C,3590.22,sell,1.0,1.0,,,,,,,1752801592.531
