trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,block_rfq_id,unix_sec
1552,373696705,1751119597173,3,0.0004,0.00039056,50.75,BTC-25JUL25-150000-C,107153.67,sell,0.1,,,0.1,,,1751119597.173
1553,373696795,1751119897211,3,0.0004,0.00039117,50.74,BTC-25JUL25-150000-C,107171.19,sell,0.1,,,0.1,,,1751119897.211
1554,373697028,1751120397484,3,0.0004,0.00039272,50.68,BTC-25JUL25-150000-C,107228.35,sell,0.1,,,0.1,,,1751120397.484
1555,373697161,1751120697511,3,0.0004,0.00039516,50.61,BTC-25JUL25-150000-C,107276.66,sell,0.1,,,0.1,,,1751120697.511
1556,373697306,1751120997533,3,0.0004,0.00039541,50.6,BTC-25JUL25-150000-C,107278.2,sell,0.1,,,0.1,,,1751120997.533
1557,373697370,1751121297579,3,0.0004,0.00039159,50.62,BTC-25JUL25-150000-C,107261.45,sell,0.1,,,0.1,,,1751121297.579
1558,373697430,1751121597593,3,0.0004,0.0003913,50.62,BTC-25JUL25-150000-C,107259.09,sell,0.1,,,0.1,,,1751121597.593
1559,373697440,1751121897612,3,0.0004,0.00039101,50.63,BTC-25JUL25-150000-C,107257.88,sell,0.1,,,0.1,,,1751121897.612
1560,373697446,1751122197626,3,0.0004,0.00039066,50.64,BTC-25JUL25-150000-C,107255.74,sell,0.1,,,0.1,,,1751122197.626
1561,373697460,1751122497652,3,0.0004,0.00039079,50.64,BTC-25JUL25-150000-C,107254.68,sell,0.1,,,0.1,,,1751122497.652
1562,373697463,1751122797702,3,0.0004,0.00039047,50.65,BTC-25JUL25-150000-C,107251.18,sell,0.1,,,0.1,,,1751122797.702
1563,373697543,1751123097747,3,0.0004,0.00039173,50.63,BTC-25JUL25-150000-C,107271.08,sell,0.1,,,0.1,,,1751123097.747
1564,373697607,1751123397795,3,0.0004,0.00039214,50.62,BTC-25JUL25-150000-C,107276.74,sell,0.1,,,0.1,,,1751123397.795
1565,373697629,1751123697818,3,0.0004,0.00039193,50.61,BTC-25JUL25-150000-C,107278.12,sell,0.1,,,0.1,,,1751123697.818
1566,373697644,1751123904670,0,0.0005,0.00039161,52.0,BTC-25JUL25-150000-C,107285.22,buy,0.1,,,0.1,,,1751123904.67
1567,373697645,1751123904670,1,0.0005,0.00039161,52.0,BTC-25JUL25-150000-C,107285.22,buy,5.9,,,5.9,,,1751123904.67
1568,373697692,1751123997841,2,0.0004,0.00038867,50.66,BTC-25JUL25-150000-C,107259.44,sell,0.1,,,0.1,,,1751123997.841
1569,373697715,1751124297898,3,0.0004,0.00038932,50.67,BTC-25JUL25-150000-C,107261.43,sell,0.1,,,0.1,,,1751124297.898
1570,373697800,1751124597934,3,0.0004,0.00038907,50.68,BTC-25JUL25-150000-C,107252.39,sell,0.1,,,0.1,,,1751124597.934
1571,373697861,1751124897961,3,0.0004,0.00039157,50.65,BTC-25JUL25-150000-C,107284.92,sell,0.1,,,0.1,,,1751124897.961
1572,373697946,1751125197979,3,0.0004,0.00039343,50.61,BTC-25JUL25-150000-C,107304.12,sell,0.1,,,0.1,,,1751125197.979
1573,373698008,1751125498027,3,0.0004,0.00039361,50.59,BTC-25JUL25-150000-C,107328.06,sell,0.1,,,0.1,,,1751125498.027
1574,373698868,1751126327911,3,0.0004,0.00040775,50.34,BTC-25JUL25-150000-C,107539.93,sell,0.1,,,0.1,,,1751126327.911
1575,373699325,1751126627931,3,0.0004,0.00041328,50.36,BTC-25JUL25-150000-C,107527.06,sell,0.1,,,0.1,,,1751126627.931
1576,373699494,1751126927954,3,0.0004,0.00040907,50.35,BTC-25JUL25-150000-C,107537.41,sell,0.1,,,0.1,,,1751126927.954
1577,373699636,1751127227986,3,0.0004,0.00039541,50.47,BTC-25JUL25-150000-C,107447.58,sell,0.1,,,0.1,,,1751127227.986
1578,373699710,1751127528009,3,0.0004,0.00039328,50.47,BTC-25JUL25-150000-C,107435.39,sell,0.1,,,0.1,,,1751127528.009
1579,373699844,1751127828039,3,0.0004,0.00038785,50.57,BTC-25JUL25-150000-C,107367.86,sell,0.1,,,0.1,,,1751127828.039
1580,373700010,1751128128069,3,0.0004,0.00038993,50.57,BTC-25JUL25-150000-C,107361.92,sell,0.1,,,0.1,,,1751128128.069
1581,373700176,1751128428099,3,0.0004,0.00039468,50.48,BTC-25JUL25-150000-C,107448.71,sell,0.1,,,0.1,,,1751128428.099
1582,373700192,1751128728122,3,0.0004,0.0003926,50.48,BTC-25JUL25-150000-C,107445.13,sell,0.1,,,0.1,,,1751128728.122
1583,373700332,1751129028187,3,0.0004,0.00038638,50.62,BTC-25JUL25-150000-C,107343.09,sell,0.1,,,0.1,,,1751129028.187
1584,373700412,1751129328233,3,0.0004,0.00038686,50.65,BTC-25JUL25-150000-C,107330.72,sell,0.1,,,0.1,,,1751129328.233
1585,373700456,1751129628256,3,0.0004,0.00038976,50.63,BTC-25JUL25-150000-C,107332.41,sell,0.1,,,0.1,,,1751129628.256
1586,373700494,1751129928294,3,0.0004,0.00039028,50.63,BTC-25JUL25-150000-C,107330.48,sell,0.1,,,0.1,,,1751129928.294
1587,373700527,1751130228310,3,0.0004,0.00039143,50.61,BTC-25JUL25-150000-C,107345.68,sell,0.1,,,0.1,,,1751130228.31
1588,373700606,1751130552769,3,0.0004,0.00039274,50.59,BTC-25JUL25-150000-C,107370.11,sell,0.1,,,0.1,,,1751130552.769
1589,373700797,1751131832156,3,0.0004,0.00039043,50.62,BTC-25JUL25-150000-C,107368.73,sell,0.1,,,0.1,,,1751131832.156
1590,373700842,1751132132198,3,0.0004,0.00039229,50.59,BTC-25JUL25-150000-C,107397.2,sell,0.1,,,0.1,,,1751132132.198
1591,373700948,1751132432227,3,0.0004,0.00039341,50.55,BTC-25JUL25-150000-C,107438.94,sell,0.1,,,0.1,,,1751132432.227
1592,373701070,1751132732256,3,0.0004,0.0003934,50.52,BTC-25JUL25-150000-C,107447.19,sell,0.1,,,0.1,,,1751132732.256
1593,373701253,1751133032278,3,0.0004,0.00039939,50.41,BTC-25JUL25-150000-C,107538.83,sell,0.1,,,0.1,,,1751133032.278
1594,373701549,1751133332327,3,0.0004,0.00039177,50.47,BTC-25JUL25-150000-C,107501.1,sell,0.1,,,0.1,,,1751133332.327
1595,373701607,1751133632353,3,0.0004,0.00039098,50.47,BTC-25JUL25-150000-C,107498.23,sell,0.1,,,0.1,,,1751133632.353
1596,373701695,1751133932378,3,0.0004,0.00038716,50.55,BTC-25JUL25-150000-C,107449.32,sell,0.1,,,0.1,,,1751133932.378
1597,373701727,1751134232413,3,0.0004,0.0003885,50.56,BTC-25JUL25-150000-C,107442.4,sell,0.1,,,0.1,,,1751134232.413
1598,373701762,1751134532480,3,0.0004,0.00039142,50.53,BTC-25JUL25-150000-C,107459.29,sell,0.1,,,0.1,,,1751134532.48
1599,373702083,1751134832531,3,0.0004,0.00038953,50.56,BTC-25JUL25-150000-C,107448.69,sell,0.1,,,0.1,,,1751134832.531
1600,373702122,1751135132576,3,0.0004,0.00038973,50.57,BTC-25JUL25-150000-C,107445.94,sell,0.1,,,0.1,,,1751135132.576
1601,373702259,1751135432616,3,0.0004,0.00038836,50.61,BTC-25JUL25-150000-C,107414.83,sell,0.1,,,0.1,,,1751135432.616
1602,373702458,1751135732666,3,0.0004,0.00038555,50.69,BTC-25JUL25-150000-C,107340.51,sell,0.1,,,0.1,,,1751135732.666
1603,373702509,1751136032699,3,0.0004,0.00038827,50.69,BTC-25JUL25-150000-C,107342.64,sell,0.1,,,0.1,,,1751136032.699
1604,373702550,1751136332748,3,0.0004,0.00038825,50.71,BTC-25JUL25-150000-C,107331.47,sell,0.1,,,0.1,,,1751136332.748
1605,373702864,1751136632766,3,0.0004,0.00038822,50.75,BTC-25JUL25-150000-C,107307.35,sell,0.1,,,0.1,,,1751136632.766
1606,373702882,1751136932817,3,0.0004,0.00038951,50.75,BTC-25JUL25-150000-C,107311.07,sell,0.1,,,0.1,,,1751136932.817
1607,373703032,1751137232887,3,0.0004,0.00039348,50.67,BTC-25JUL25-150000-C,107361.02,sell,0.1,,,0.1,,,1751137232.887
1608,373703040,1751137532903,3,0.0004,0.00039133,50.7,BTC-25JUL25-150000-C,107350.06,sell,0.1,,,0.1,,,1751137532.903
1609,373703082,1751137832944,3,0.0004,0.00039059,50.71,BTC-25JUL25-150000-C,107350.15,sell,0.1,,,0.1,,,1751137832.944
1610,373703100,1751138132960,3,0.0004,0.0003906,50.71,BTC-25JUL25-150000-C,107346.7,sell,0.1,,,0.1,,,1751138132.96
1611,373703173,1751138433018,3,0.0004,0.00039249,50.69,BTC-25JUL25-150000-C,107373.23,sell,0.1,,,0.1,,,1751138433.018
1612,373703234,1751139131835,3,0.0004,0.00038956,50.74,BTC-25JUL25-150000-C,107346.03,sell,0.1,,,0.1,,,1751139131.835
1613,373703287,1751139431899,3,0.0004,0.00038849,50.77,BTC-25JUL25-150000-C,107327.27,sell,0.1,,,0.1,,,1751139431.899
1614,373703494,1751140186704,3,0.0004,0.00038952,50.81,BTC-25JUL25-150000-C,107303.25,sell,0.1,,,0.1,,,1751140186.704
1615,373703501,1751140486756,3,0.0004,0.00039003,50.81,BTC-25JUL25-150000-C,107303.08,sell,0.1,,,0.1,,,1751140486.756
1616,373703598,1751140786783,3,0.0004,0.00038882,50.85,BTC-25JUL25-150000-C,107275.23,sell,0.1,,,0.1,,,1751140786.783
1617,373703660,1751141086823,3,0.0004,0.00038989,50.85,BTC-25JUL25-150000-C,107267.11,sell,0.1,,,0.1,,,1751141086.823
1618,373703662,1751141386839,3,0.0004,0.00039047,50.85,BTC-25JUL25-150000-C,107263.84,sell,0.1,,,0.1,,,1751141386.839
1619,373703797,1751141686900,3,0.0004,0.00038621,50.94,BTC-25JUL25-150000-C,107222.67,sell,0.1,,,0.1,,,1751141686.9
1620,373703958,1751141986946,3,0.0004,0.00038996,50.91,BTC-25JUL25-150000-C,107227.41,sell,0.1,,,0.1,,,1751141986.946
1621,373704030,1751142286968,3,0.0004,0.00039261,50.87,BTC-25JUL25-150000-C,107253.41,sell,0.1,,,0.1,,,1751142286.968
1622,373704085,1751142587001,3,0.0004,0.00039197,50.87,BTC-25JUL25-150000-C,107259.98,sell,0.1,,,0.1,,,1751142587.001
1623,373704126,1751142887064,3,0.0004,0.00039111,50.87,BTC-25JUL25-150000-C,107249.99,sell,0.1,,,0.1,,,1751142887.064
1624,373704182,1751143187130,3,0.0004,0.00038936,50.91,BTC-25JUL25-150000-C,107241.44,sell,0.1,,,0.1,,,1751143187.13
1625,373704379,1751143487200,3,0.0004,0.00038885,50.93,BTC-25JUL25-150000-C,107223.86,sell,0.1,,,0.1,,,1751143487.2
1626,373704826,1751143787215,3,0.0004,0.0003904,50.92,BTC-25JUL25-150000-C,107235.04,sell,0.1,,,0.1,,,1751143787.215
1627,373704893,1751144087273,3,0.0004,0.00039083,50.92,BTC-25JUL25-150000-C,107241.13,sell,0.1,,,0.1,,,1751144087.273
1628,373708619,1751155626402,2,0.0003,0.00039002,49.25,BTC-25JUL25-150000-C,107337.98,sell,0.1,,,0.1,,,1751155626.402
1629,373715792,1751177077066,0,0.0004,0.00039178,51.15,BTC-25JUL25-150000-C,107348.14,sell,0.1,,,0.1,,,1751177077.066
1630,373715911,1751177377078,1,0.0004,0.00039122,51.15,BTC-25JUL25-150000-C,107361.84,sell,0.1,,,0.1,,,1751177377.078
1631,373716013,1751177677102,1,0.0004,0.0003913,51.15,BTC-25JUL25-150000-C,107362.87,sell,0.1,,,0.1,,,1751177677.102
1632,373716129,1751177977139,1,0.0004,0.00039143,51.14,BTC-25JUL25-150000-C,107372.86,sell,0.1,,,0.1,,,1751177977.139
1633,373716164,1751178277158,1,0.0004,0.00039127,51.14,BTC-25JUL25-150000-C,107377.57,sell,0.1,,,0.1,,,1751178277.158
1634,373716307,1751178577200,1,0.0004,0.00039085,51.15,BTC-25JUL25-150000-C,107371.82,sell,0.1,,,0.1,,,1751178577.2
1635,373716393,1751178877219,1,0.0004,0.00039185,51.13,BTC-25JUL25-150000-C,107385.57,sell,0.1,,,0.1,,,1751178877.219
1636,373716415,1751179177248,1,0.0004,0.00039125,51.13,BTC-25JUL25-150000-C,107383.75,sell,0.1,,,0.1,,,1751179177.248
1637,373716513,1751179477299,1,0.0004,0.00039078,51.14,BTC-25JUL25-150000-C,107379.55,sell,0.1,,,0.1,,,1751179477.299
1638,373716579,1751179777315,1,0.0004,0.00039567,51.14,BTC-25JUL25-150000-C,107383.31,sell,0.1,,,0.1,,,1751179777.315
1639,373716590,1751180077352,1,0.0004,0.00040897,51.15,BTC-25JUL25-150000-C,107385.18,sell,0.1,,,0.1,,,1751180077.352
1640,373716746,1751180377395,1,0.0004,0.00041942,51.1,BTC-25JUL25-150000-C,107419.12,sell,0.1,,,0.1,,,1751180377.395
1641,373716856,1751180677452,1,0.0004,0.00042069,51.13,BTC-25JUL25-150000-C,107384.19,sell,0.1,,,0.1,,,1751180677.452
1642,373716969,1751180977470,1,0.0004,0.00042404,51.12,BTC-25JUL25-150000-C,107403.16,sell,0.1,,,0.1,,,1751180977.47
1643,373717201,1751181465870,1,0.0004,0.00042457,51.15,BTC-25JUL25-150000-C,107383.92,sell,0.1,,,0.1,,,1751181465.87
1644,373717284,1751181765913,1,0.0004,0.00042492,51.15,BTC-25JUL25-150000-C,107385.85,sell,0.1,,,0.1,,,1751181765.913
1645,373717364,1751182065939,1,0.0004,0.00042536,51.15,BTC-25JUL25-150000-C,107389.25,sell,0.1,,,0.1,,,1751182065.939
1646,373717401,1751182365953,1,0.0004,0.00042535,51.16,BTC-25JUL25-150000-C,107388.71,sell,0.1,,,0.1,,,1751182365.953
1647,373717556,1751182665984,1,0.0004,0.00042528,51.16,BTC-25JUL25-150000-C,107376.47,sell,0.1,,,0.1,,,1751182665.984
1648,373717618,1751182966031,1,0.0004,0.00042548,51.16,BTC-25JUL25-150000-C,107375.7,sell,0.1,,,0.1,,,1751182966.031
1649,373717821,1751183266039,1,0.0004,0.0004254,51.17,BTC-25JUL25-150000-C,107374.02,sell,0.1,,,0.1,,,1751183266.039
1650,373718020,1751183566073,1,0.0004,0.00042545,51.17,BTC-25JUL25-150000-C,107378.7,sell,0.1,,,0.1,,,1751183566.073
1651,373718554,1751183866138,1,0.0004,0.00042804,51.13,BTC-25JUL25-150000-C,107400.51,sell,0.1,,,0.1,,,1751183866.138
1652,373720222,1751184737314,1,0.0004,0.00041939,51.02,BTC-25JUL25-150000-C,107496.49,sell,0.1,,,0.1,,,1751184737.314
1653,373720392,1751185037636,1,0.0004,0.0004067,51.01,BTC-25JUL25-150000-C,107499.24,sell,0.1,,,0.1,,,1751185037.636
1654,373720675,1751185337669,1,0.0004,0.00039892,51.03,BTC-25JUL25-150000-C,107477.28,sell,0.1,,,0.1,,,1751185337.669
1655,373720745,1751185637693,1,0.0004,0.00039513,51.03,BTC-25JUL25-150000-C,107494.74,sell,0.1,,,0.1,,,1751185637.693
1656,373721497,1751185937736,1,0.0004,0.0004053,50.83,BTC-25JUL25-150000-C,107641.38,sell,0.1,,,0.1,,,1751185937.736
1657,373722964,1751186623996,1,0.0004,0.00042154,50.75,BTC-25JUL25-150000-C,107693.32,sell,0.1,,,0.1,,,1751186623.996
1658,373723611,1751187013646,1,0.0004,0.00042676,50.69,BTC-25JUL25-150000-C,107721.26,sell,0.1,,,0.1,,,1751187013.646
1659,373723926,1751187313690,1,0.0004,0.00042608,50.69,BTC-25JUL25-150000-C,107712.38,sell,0.1,,,0.1,,,1751187313.69
1660,373724169,1751187613753,1,0.0004,0.00042814,50.65,BTC-25JUL25-150000-C,107755.91,sell,0.1,,,0.1,,,1751187613.753
1661,373725176,1751187913798,1,0.0004,0.00040923,50.73,BTC-25JUL25-150000-C,107712.53,sell,0.1,,,0.1,,,1751187913.798
1662,373725429,1751188213813,1,0.0004,0.00039961,50.76,BTC-25JUL25-150000-C,107705.98,sell,0.1,,,0.1,,,1751188213.813
1663,373725823,1751188513825,1,0.0004,0.00040033,50.66,BTC-25JUL25-150000-C,107762.49,sell,0.1,,,0.1,,,1751188513.825
1664,373726106,1751188813869,1,0.0004,0.00039994,50.58,BTC-25JUL25-150000-C,107828.71,sell,0.1,,,0.1,,,1751188813.869
1665,373726257,1751189113905,1,0.0004,0.00039604,50.58,BTC-25JUL25-150000-C,107831.69,sell,0.1,,,0.1,,,1751189113.905
1666,373727348,1751189413934,1,0.0004,0.00039413,50.59,BTC-25JUL25-150000-C,107825.62,sell,0.1,,,0.1,,,1751189413.934
1667,373728503,1751189713960,1,0.0004,0.00039846,50.48,BTC-25JUL25-150000-C,107917.09,sell,0.1,,,0.1,,,1751189713.96
1668,373728902,1751190013996,1,0.0004,0.00039617,50.45,BTC-25JUL25-150000-C,107936.41,sell,0.1,,,0.1,,,1751190013.996
1669,373729052,1751190314050,1,0.0004,0.00039368,50.45,BTC-25JUL25-150000-C,107949.46,sell,0.1,,,0.1,,,1751190314.05
1670,373729502,1751190614078,1,0.0004,0.00039301,50.43,BTC-25JUL25-150000-C,107998.71,sell,0.1,,,0.1,,,1751190614.078
1671,373729791,1751190914117,1,0.0004,0.00039218,50.43,BTC-25JUL25-150000-C,107997.4,sell,0.1,,,0.1,,,1751190914.117
1672,373730290,1751191214142,1,0.0004,0.00039219,50.45,BTC-25JUL25-150000-C,107952.84,sell,0.1,,,0.1,,,1751191214.142
1673,373730645,1751191514161,1,0.0004,0.00039625,50.37,BTC-25JUL25-150000-C,108030.27,sell,0.1,,,0.1,,,1751191514.161
1674,373731652,1751191814195,1,0.0004,0.00040257,50.18,BTC-25JUL25-150000-C,108185.93,sell,0.1,,,0.1,,,1751191814.195
1675,373732576,1751192371044,1,0.0004,0.00041759,50.22,BTC-25JUL25-150000-C,108173.23,sell,0.1,,,0.1,,,1751192371.044
1676,373735074,1751193361896,1,0.0004,0.0004271,50.3,BTC-25JUL25-150000-C,108122.55,sell,0.1,,,0.1,,,1751193361.896
1677,373735320,1751193661938,1,0.0004,0.00042439,50.41,BTC-25JUL25-150000-C,108041.35,sell,0.1,,,0.1,,,1751193661.938
1678,373736993,1751194027578,1,0.0004,0.00043072,50.4,BTC-25JUL25-150000-C,108073.66,sell,0.1,,,0.1,,,1751194027.578
1679,373741550,1751196263708,1,0.0004,0.00043801,50.3,BTC-25JUL25-150000-C,108218.6,sell,0.1,,,0.1,,,1751196263.708
1680,373742098,1751196563747,1,0.0004,0.00043288,50.36,BTC-25JUL25-150000-C,108183.85,sell,0.1,,,0.1,,,1751196563.747
1681,373742509,1751196863790,1,0.0004,0.00043464,50.33,BTC-25JUL25-150000-C,108198.63,sell,0.1,,,0.1,,,1751196863.79
1682,373742912,1751197163805,1,0.0004,0.00043709,50.26,BTC-25JUL25-150000-C,108251.82,sell,0.1,,,0.1,,,1751197163.805
1683,373743296,1751197463867,1,0.0004,0.00043376,50.29,BTC-25JUL25-150000-C,108231.69,sell,0.1,,,0.1,,,1751197463.867
1684,373743796,1751197763896,1,0.0004,0.00043617,50.21,BTC-25JUL25-150000-C,108287.38,sell,0.1,,,0.1,,,1751197763.896
1685,373744517,1751198063960,1,0.0004,0.00044303,50.09,BTC-25JUL25-150000-C,108381.73,sell,0.1,,,0.1,,,1751198063.96
1686,373746426,1751198859419,1,0.0004,0.00042656,50.19,BTC-25JUL25-150000-C,108309.8,sell,0.1,,,0.1,,,1751198859.419
1687,373747015,1751199159450,1,0.0004,0.00042191,50.32,BTC-25JUL25-150000-C,108196.8,sell,0.1,,,0.1,,,1751199159.45
1688,373747307,1751199459487,1,0.0004,0.00043161,50.24,BTC-25JUL25-150000-C,108268.45,sell,0.1,,,0.1,,,1751199459.487
1689,373747729,1751199759515,1,0.0004,0.00043321,50.21,BTC-25JUL25-150000-C,108305.46,sell,0.1,,,0.1,,,1751199759.515
1690,373748012,1751200059559,1,0.0004,0.00043194,50.21,BTC-25JUL25-150000-C,108297.64,sell,0.1,,,0.1,,,1751200059.559
1691,373748271,1751200359597,1,0.0004,0.00042777,50.3,BTC-25JUL25-150000-C,108241.56,sell,0.1,,,0.1,,,1751200359.597
1692,373748483,1751200659632,1,0.0004,0.00043052,50.28,BTC-25JUL25-150000-C,108260.6,sell,0.1,,,0.1,,,1751200659.632
1693,373748677,1751200959690,1,0.0004,0.00042644,50.38,BTC-25JUL25-150000-C,108198.37,sell,0.1,,,0.1,,,1751200959.69
1694,373749509,1751201259726,1,0.0004,0.0004257,50.45,BTC-25JUL25-150000-C,108136.14,sell,0.1,,,0.1,,,1751201259.726
1695,373749840,1751201559742,1,0.0004,0.00042878,50.43,BTC-25JUL25-150000-C,108154.2,sell,0.1,,,0.1,,,1751201559.742
1696,373750214,1751201859762,1,0.0004,0.00043534,50.34,BTC-25JUL25-150000-C,108218.26,sell,0.1,,,0.1,,,1751201859.762
1697,373750534,1751202159772,1,0.0004,0.00043563,50.31,BTC-25JUL25-150000-C,108252.22,sell,0.1,,,0.1,,,1751202159.772
1698,373751016,1751202528229,1,0.0004,0.00042766,50.43,BTC-25JUL25-150000-C,108179.68,sell,0.1,,,0.1,,,1751202528.229
1699,373751471,1751202828277,1,0.0004,0.0004172,50.43,BTC-25JUL25-150000-C,108168.13,sell,0.1,,,0.1,,,1751202828.277
1700,373751826,1751203128316,1,0.0004,0.00040567,50.42,BTC-25JUL25-150000-C,108171.83,sell,0.1,,,0.1,,,1751203128.316
1701,373752192,1751203428348,1,0.0004,0.00039916,50.43,BTC-25JUL25-150000-C,108176.77,sell,0.1,,,0.1,,,1751203428.348
1702,373752626,1751203728385,1,0.0004,0.0003926,50.49,BTC-25JUL25-150000-C,108128.75,sell,0.1,,,0.1,,,1751203728.385
1703,373752806,1751204028428,1,0.0004,0.00039111,50.49,BTC-25JUL25-150000-C,108127.1,sell,0.1,,,0.1,,,1751204028.428
1704,373753090,1751204328442,1,0.0004,0.00038958,50.53,BTC-25JUL25-150000-C,108087.94,sell,0.1,,,0.1,,,1751204328.442
1705,373753259,1751204628459,1,0.0004,0.00039528,50.43,BTC-25JUL25-150000-C,108163.87,sell,0.1,,,0.1,,,1751204628.459
1706,373753613,1751204928515,1,0.0004,0.00038717,50.52,BTC-25JUL25-150000-C,108112.65,sell,0.1,,,0.1,,,1751204928.515
1707,373753853,1751205228537,1,0.0004,0.00038849,50.53,BTC-25JUL25-150000-C,108096.76,sell,0.1,,,0.1,,,1751205228.537
1708,373754146,1751205528555,1,0.0004,0.00038946,50.53,BTC-25JUL25-150000-C,108091.56,sell,0.1,,,0.1,,,1751205528.555
1709,373754429,1751205828585,1,0.0004,0.00038995,50.53,BTC-25JUL25-150000-C,108094.08,sell,0.1,,,0.1,,,1751205828.585
1710,373754572,1751206128621,1,0.0004,0.00039363,50.47,BTC-25JUL25-150000-C,108133.04,sell,0.1,,,0.1,,,1751206128.621
1711,373754670,1751206428681,1,0.0004,0.00039823,50.35,BTC-25JUL25-150000-C,108222.89,sell,0.1,,,0.1,,,1751206428.681
1712,373755558,1751206728748,1,0.0004,0.00039414,50.37,BTC-25JUL25-150000-C,108223.72,sell,0.1,,,0.1,,,1751206728.748
1713,373755844,1751207028761,1,0.0004,0.000389,50.44,BTC-25JUL25-150000-C,108175.99,sell,0.1,,,0.1,,,1751207028.761
1714,373755928,1751207328792,1,0.0004,0.00038746,50.5,BTC-25JUL25-150000-C,108129.48,sell,0.1,,,0.1,,,1751207328.792
1715,373756112,1751207628865,1,0.0004,0.00038119,50.64,BTC-25JUL25-150000-C,108024.33,sell,0.1,,,0.1,,,1751207628.865
1716,373756223,1751207928892,1,0.0004,0.00038508,50.64,BTC-25JUL25-150000-C,108006.28,sell,0.1,,,0.1,,,1751207928.892
1717,373757009,1751208172583,2,0.0003,0.00038421,49.06,BTC-25JUL25-150000-C,107943.94,sell,0.9,,,0.9,,,1751208172.583
1719,373757011,1751208172583,3,0.0003,0.00038421,49.06,BTC-25JUL25-150000-C,107943.94,sell,0.2,,,0.2,,,1751208172.583
1718,373757010,1751208172583,3,0.0003,0.00038421,49.06,BTC-25JUL25-150000-C,107943.94,sell,5.0,,,5.0,,,1751208172.583
1720,373757019,1751208228928,3,0.0003,0.00037803,49.05,BTC-25JUL25-150000-C,107947.45,sell,0.1,,,0.1,,,1751208228.928
1721,373759831,1751213109553,3,0.0003,0.00032773,49.32,BTC-25JUL25-150000-C,107790.89,sell,0.1,,,0.1,,,1751213109.553
1722,373759832,1751213122868,3,0.0003,0.00032762,49.32,BTC-25JUL25-150000-C,107789.96,sell,0.2,,,0.2,,,1751213122.868
1723,373760029,1751213409587,3,0.0003,0.00032232,49.43,BTC-25JUL25-150000-C,107698.5,sell,0.1,,,0.1,,,1751213409.587
1724,373760080,1751213709607,3,0.0003,0.0003237,49.44,BTC-25JUL25-150000-C,107698.89,sell,0.1,,,0.1,,,1751213709.607
1725,373760264,1751214014371,3,0.0003,0.0003228,49.45,BTC-25JUL25-150000-C,107695.48,sell,0.1,,,0.1,,,1751214014.371
1726,373760540,1751214314429,3,0.0003,0.00031904,49.58,BTC-25JUL25-150000-C,107599.16,sell,0.1,,,0.1,,,1751214314.429
1727,373761106,1751214614453,3,0.0003,0.00031994,49.64,BTC-25JUL25-150000-C,107549.16,sell,0.1,,,0.1,,,1751214614.453
1728,373761461,1751214914494,3,0.0003,0.00030715,49.59,BTC-25JUL25-150000-C,107591.95,sell,0.1,,,0.1,,,1751214914.494
1729,373761699,1751215214531,3,0.0003,0.00030167,49.61,BTC-25JUL25-150000-C,107583.4,sell,0.1,,,0.1,,,1751215214.531
1730,373761818,1751215514547,3,0.0003,0.00030918,49.69,BTC-25JUL25-150000-C,107523.81,sell,0.1,,,0.1,,,1751215514.547
1731,373762872,1751216164223,3,0.0003,0.00032277,49.74,BTC-25JUL25-150000-C,107478.63,sell,0.1,,,0.1,,,1751216164.223
1732,373763540,1751216780313,3,0.0003,0.00032656,49.64,BTC-25JUL25-150000-C,107561.32,sell,0.1,,,0.1,,,1751216780.313
1733,373763558,1751217080355,3,0.0003,0.00032662,49.64,BTC-25JUL25-150000-C,107572.16,sell,0.1,,,0.1,,,1751217080.355
1734,373763635,1751217380405,3,0.0003,0.00032599,49.64,BTC-25JUL25-150000-C,107568.74,sell,0.1,,,0.1,,,1751217380.405
1736,373763897,1751218213492,3,0.0003,0.00032544,49.8,BTC-25JUL25-150000-C,107445.74,sell,0.1,,,0.1,,,1751218213.492
1735,373763896,1751218213492,3,0.0003,0.00032544,49.8,BTC-25JUL25-150000-C,107445.74,sell,0.1,,,0.1,,,1751218213.492
1737,373764024,1751218513538,3,0.0003,0.00032508,49.81,BTC-25JUL25-150000-C,107437.83,sell,0.1,,,0.1,,,1751218513.538
1738,373764666,1751218813560,3,0.0003,0.00031457,49.91,BTC-25JUL25-150000-C,107392.32,sell,0.1,,,0.1,,,1751218813.56
1739,373765362,1751219113611,3,0.0003,0.00029899,49.83,BTC-25JUL25-150000-C,107416.36,sell,0.1,,,0.1,,,1751219113.611
1740,373765561,1751219413653,3,0.0003,0.00029356,49.84,BTC-25JUL25-150000-C,107410.52,sell,0.1,,,0.1,,,1751219413.653
1741,373765737,1751219713691,0,0.0004,0.00030387,51.48,BTC-25JUL25-150000-C,107452.79,sell,0.1,,,0.1,,,1751219713.691
1742,373765931,1751220013705,1,0.0004,0.00034199,51.34,BTC-25JUL25-150000-C,107573.39,sell,0.1,,,0.1,,,1751220013.705
1743,373765991,1751220313747,1,0.0004,0.00036394,51.34,BTC-25JUL25-150000-C,107576.2,sell,0.1,,,0.1,,,1751220313.747
1744,373766137,1751220613779,1,0.0004,0.00037427,51.38,BTC-25JUL25-150000-C,107558.4,sell,0.1,,,0.1,,,1751220613.779
