trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
976,372952852,1750703818110,3,0.0165,0.01668006,41.57,BTC-25JUL25-95000-P,103315.04,buy,0.3,0.3,,,,,,1750703818.11
977,372952853,1750703818144,3,0.0165,0.01668006,41.57,BTC-25JUL25-95000-P,103315.04,buy,0.1,0.1,,,,,,1750703818.144
978,372952855,1750703819013,3,0.0165,0.01668006,41.57,BTC-25JUL25-95000-P,103301.82,buy,0.5,0.5,,,,,,1750703819.013
979,372952856,1750703819495,3,0.0165,0.01668006,41.57,BTC-25JUL25-95000-P,103301.82,buy,0.5,0.5,,,,,,1750703819.495
980,372952859,1750703825837,3,0.0165,0.01674906,41.55,BTC-25JUL25-95000-P,103309.44,buy,19.1,19.1,,,,,,1750703825.837
981,372953424,1750703890157,3,0.0165,0.01685122,41.38,BTC-25JUL25-95000-P,103248.31,sell,1.4,1.4,,,,,,1750703890.157
982,372953425,1750703890157,3,0.0165,0.01685122,41.38,BTC-25JUL25-95000-P,103248.31,sell,12.1,12.1,,,,,,1750703890.157
983,372953428,1750703890171,3,0.0165,0.01685122,41.38,BTC-25JUL25-95000-P,103248.31,buy,0.4,0.4,,,,,,1750703890.171
984,372953429,1750703890181,3,0.0165,0.01685122,41.38,BTC-25JUL25-95000-P,103248.31,buy,6.1,6.1,,,,,,1750703890.181
985,372971106,1750709223536,3,0.0165,0.01632261,41.15,BTC-25JUL25-95000-P,103152.74,buy,0.1,0.1,,,,,,1750709223.536
986,372985794,1750713683105,2,0.014,0.01412324,40.75,BTC-25JUL25-95000-P,104101.81,buy,0.1,0.1,,,,,,1750713683.105
987,372998843,1750716741997,2,0.0115,0.01167396,41.15,BTC-25JUL25-95000-P,105567.96,sell,1.0,1.0,,,,,,1750716741.997
988,372998844,1750716742019,3,0.0115,0.01167396,41.15,BTC-25JUL25-95000-P,105567.96,sell,4.0,4.0,,,,,,1750716742.019
989,372998845,1750716742023,3,0.0115,0.01167396,41.15,BTC-25JUL25-95000-P,105567.96,sell,2.0,2.0,,,,,,1750716742.023
990,372998879,1750716749841,3,0.0115,0.01168091,41.13,BTC-25JUL25-95000-P,105568.06,sell,3.1,3.1,,,,,,1750716749.841
992,373007303,1750717659152,3,0.011,0.01131145,40.94,BTC-25JUL25-95000-P,105819.54,sell,1.8,1.8,,,,,,1750717659.152
991,373007302,1750717659152,2,0.011,0.01131145,40.94,BTC-25JUL25-95000-P,105819.54,sell,1.5,1.5,,,,,,1750717659.152
993,373007304,1750717659152,3,0.011,0.01131145,40.94,BTC-25JUL25-95000-P,105819.54,sell,6.0,6.0,,,,,,1750717659.152
994,373007305,1750717659152,3,0.011,0.01131145,40.94,BTC-25JUL25-95000-P,105819.54,sell,1.6,1.6,,,,,,1750717659.152
995,373014496,1750718738147,0,0.012,0.01214952,40.71,BTC-25JUL25-95000-P,105147.65,sell,1.0,1.0,,,,,,1750718738.147
997,373016008,1750719258861,1,0.012,0.01170907,41.33,BTC-25JUL25-95000-P,105376.67,buy,9.0,9.0,,,,,,1750719258.861
996,373016007,1750719258861,1,0.012,0.01170907,41.33,BTC-25JUL25-95000-P,105376.67,buy,1.0,1.0,,,,,,1750719258.861
999,373018783,1750719773424,3,0.011,0.01117516,40.77,BTC-25JUL25-95000-P,105713.33,sell,1.1,1.1,,,,,,1750719773.424
998,373018782,1750719773424,2,0.011,0.01117516,40.77,BTC-25JUL25-95000-P,105713.33,sell,0.9,0.9,,,,,,1750719773.424
1000,373021848,1750720731257,0,0.0115,0.01153755,40.91,BTC-25JUL25-95000-P,105467.68,buy,0.3,0.3,,,,,,1750720731.257
1001,373038100,1750728963422,1,0.0115,0.01174141,40.13,BTC-25JUL25-95000-P,105149.56,buy,0.1,0.1,,,,,,1750728963.422
1002,373040486,1750730788324,1,0.0115,0.01158348,40.4,BTC-25JUL25-95000-P,105246.31,buy,0.4,0.4,,,,,,1750730788.324
1003,373043580,1750732612326,0,0.012,0.01203951,40.5,BTC-25JUL25-95000-P,104997.13,buy,0.3,0.3,,,,,,1750732612.326
1004,373052278,1750740094725,1,0.012,0.01201457,40.4,BTC-25JUL25-95000-P,104929.31,buy,1.0,1.0,,,,,,1750740094.725
1006,373062604,1750747025017,3,0.0105,0.01107707,40.27,BTC-25JUL25-95000-P,105677.11,sell,0.7,0.7,,,,,,1750747025.017
1005,373062603,1750747025017,2,0.0105,0.01107707,40.27,BTC-25JUL25-95000-P,105677.11,sell,0.9,0.9,,,,,,1750747025.017
1007,373062605,1750747025017,3,0.0105,0.01107707,40.27,BTC-25JUL25-95000-P,105677.11,sell,13.4,13.4,,,,,,1750747025.017
1008,373062606,1750747025017,3,0.0105,0.01107707,40.27,BTC-25JUL25-95000-P,105677.11,sell,15.0,15.0,,,,,,1750747025.017
1009,373062628,1750747031443,0,0.011,0.01107409,40.97,BTC-25JUL25-95000-P,105676.37,sell,3.5,3.5,,,,,,1750747031.443
1010,373093720,1750758122130,0,0.012,0.01216677,41.55,BTC-25JUL25-95000-P,105311.45,sell,0.3,0.3,,,,,,1750758122.13
1011,373098295,1750761257658,2,0.0115,0.01204399,40.74,BTC-25JUL25-95000-P,105225.69,sell,0.1,0.1,,,,,,1750761257.658
1012,373102197,1750763595253,2,0.011,0.01134611,40.33,BTC-25JUL25-95000-P,105318.57,sell,0.2,0.2,,,,,,1750763595.253
1013,373105287,1750765903639,0,0.0115,0.01144675,40.86,BTC-25JUL25-95000-P,105262.68,buy,0.1,0.1,,,,,,1750765903.639
1014,373105288,1750765905070,1,0.0115,0.01144603,40.86,BTC-25JUL25-95000-P,105263.26,buy,0.1,0.1,,,,,,1750765905.07
1015,373105289,1750765906429,1,0.0115,0.01144477,40.86,BTC-25JUL25-95000-P,105264.49,buy,0.1,0.1,,,,,,1750765906.429
1016,373105321,1750765965778,1,0.0115,0.01141234,40.92,BTC-25JUL25-95000-P,105288.6,buy,0.1,0.1,,,,,,1750765965.778
1017,373116935,1750772125128,1,0.0115,0.01160097,39.97,BTC-25JUL25-95000-P,104876.2,buy,3.2,3.2,,,,,,1750772125.128
1018,373118123,1750772463523,2,0.011,0.01100815,40.16,BTC-25JUL25-95000-P,105234.44,buy,0.2,0.2,,,,,,1750772463.523
1019,373119608,1750773101721,0,0.0115,0.01126686,40.5,BTC-25JUL25-95000-P,105103.11,buy,2.0,2.0,,,,,,1750773101.721
1020,373120123,1750773214405,2,0.011,0.01147024,39.45,BTC-25JUL25-95000-P,104943.82,sell,0.1,0.1,,,,,,1750773214.405
1021,373146777,1750784002570,2,0.01,0.00987201,40.5,BTC-25JUL25-95000-P,106009.51,sell,0.2,0.2,,,,,,1750784002.57
1022,373149675,1750784476017,2,0.0095,0.00956371,40.35,BTC-25JUL25-95000-P,106282.7,buy,0.2,0.2,,,,,,1750784476.017
1023,373154212,1750785841578,0,0.01,0.01024912,40.06,BTC-25JUL25-95000-P,105777.95,sell,0.5,0.5,,,,,,1750785841.578
1024,373160211,1750788971211,2,0.0095,0.00980726,39.63,BTC-25JUL25-95000-P,105936.59,sell,10.0,10.0,,,,,,1750788971.211
1028,373160304,1750789013815,3,0.0095,0.00981274,39.6,BTC-25JUL25-95000-P,105927.7,sell,3.6,3.6,,,,,,1750789013.815
1025,373160301,1750789013815,3,0.0095,0.00981274,39.6,BTC-25JUL25-95000-P,105927.7,sell,1.7,1.7,,,,,,1750789013.815
1026,373160302,1750789013815,3,0.0095,0.00981274,39.6,BTC-25JUL25-95000-P,105927.7,sell,3.7,3.7,,,,,,1750789013.815
1027,373160303,1750789013815,3,0.0095,0.00981274,39.6,BTC-25JUL25-95000-P,105927.7,sell,1.0,1.0,,,,,,1750789013.815
1029,373160498,1750789055346,3,0.0095,0.00986846,39.53,BTC-25JUL25-95000-P,105886.55,sell,10.0,10.0,,,,,,1750789055.346
1030,373160765,1750789124779,3,0.0095,0.01001982,39.28,BTC-25JUL25-95000-P,105770.58,sell,10.0,10.0,,,,,,1750789124.779
1031,373163030,1750790692756,0,0.01,0.00987091,40.12,BTC-25JUL25-95000-P,105786.72,buy,0.5,0.5,,,,,,1750790692.756
1032,373163031,1750790692759,1,0.01,0.00987091,40.12,BTC-25JUL25-95000-P,105786.72,sell,5.0,5.0,,,,,,1750790692.759
1033,373163032,1750790692761,1,0.01,0.00987091,40.12,BTC-25JUL25-95000-P,105786.72,sell,4.0,4.0,,,,,,1750790692.761
1034,373163033,1750790692772,1,0.01,0.00987091,40.12,BTC-25JUL25-95000-P,105786.72,sell,0.1,0.1,,,,,,1750790692.772
1035,373163034,1750790692834,1,0.01,0.00987091,40.12,BTC-25JUL25-95000-P,105786.72,sell,0.4,0.4,,,,,,1750790692.834
1036,373167329,1750793252905,1,0.01,0.01029047,39.56,BTC-25JUL25-95000-P,105550.79,sell,1.0,1.0,,,,,,1750793252.905
1037,373167403,1750793330322,1,0.01,0.01031259,39.52,BTC-25JUL25-95000-P,105531.7,sell,0.5,0.5,,,,,,1750793330.322
1038,373168227,1750793934558,1,0.01,0.01032135,39.5,BTC-25JUL25-95000-P,105531.49,sell,0.3,0.3,,,,,,1750793934.558
1039,373168567,1750794270517,1,0.01,0.01039163,39.44,BTC-25JUL25-95000-P,105512.41,sell,0.5,0.5,,,,,,1750794270.517
1040,373182714,1750803319505,2,0.0095,0.00958031,39.82,BTC-25JUL25-95000-P,105929.06,buy,0.1,0.1,,,,,,1750803319.505
1041,373196547,1750811742432,0,0.01,0.00964029,40.57,BTC-25JUL25-95000-P,105920.46,buy,0.7,0.7,,,,,,1750811742.432
1045,373211593,1750819212069,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,4.8,4.8,,,,,,1750819212.069
1043,373211591,1750819212069,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,1.1,1.1,,,,,,1750819212.069
1046,373211594,1750819212069,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,1.0,1.0,,,,,,1750819212.069
1042,373211590,1750819212069,2,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,0.9,0.9,,,,,,1750819212.069
1044,373211592,1750819212069,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,5.0,5.0,,,,,,1750819212.069
1047,373211595,1750819212069,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,buy,0.3,0.3,,,,,,1750819212.069
1048,373211596,1750819212072,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,sell,5.0,5.0,,,,,,1750819212.072
1049,373211597,1750819212076,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,sell,5.7,5.7,,,,,,1750819212.076
1050,373211598,1750819212084,3,0.009,0.00872434,40.77,BTC-25JUL25-95000-P,106631.49,sell,1.2,1.2,,,,,,1750819212.084
1051,373219462,1750824034372,3,0.009,0.00896672,40.26,BTC-25JUL25-95000-P,106356.72,sell,0.1,0.1,,,,,,1750824034.372
1052,373219558,1750824225995,2,0.0085,0.00898139,39.38,BTC-25JUL25-95000-P,106316.19,sell,0.1,0.1,,,,,,1750824225.995
1053,373219566,1750824254420,3,0.0085,0.00897109,39.39,BTC-25JUL25-95000-P,106315.13,sell,0.1,0.1,,,,,,1750824254.42
1054,373249252,1750841813311,2,0.008,0.00837374,39.14,BTC-25JUL25-95000-P,106552.64,sell,0.1,0.1,,,,,,1750841813.311
1055,373251980,1750842791769,3,0.008,0.00792384,39.85,BTC-25JUL25-95000-P,106908.47,buy,0.2,0.2,,,,,,1750842791.769
1056,373252005,1750842824116,3,0.008,0.00793382,39.85,BTC-25JUL25-95000-P,106909.74,sell,0.2,0.2,,,,,,1750842824.116
1057,373252159,1750842843808,3,0.008,0.00791641,39.87,BTC-25JUL25-95000-P,106904.16,sell,0.2,0.2,,,,,,1750842843.808
1058,373252165,1750842848752,3,0.008,0.00793207,39.86,BTC-25JUL25-95000-P,106902.15,sell,0.2,0.2,,,,,,1750842848.752
1059,373252205,1750842873911,3,0.008,0.00794037,39.85,BTC-25JUL25-95000-P,106894.5,sell,0.2,0.2,,,,,,1750842873.911
1060,373252339,1750842954318,3,0.008,0.00794358,39.86,BTC-25JUL25-95000-P,106898.98,sell,0.2,0.2,,,,,,1750842954.318
1061,373252366,1750842977560,3,0.008,0.00795988,39.84,BTC-25JUL25-95000-P,106884.47,sell,0.2,0.2,,,,,,1750842977.56
1062,373252374,1750842991005,3,0.008,0.00795872,39.84,BTC-25JUL25-95000-P,106889.51,sell,0.2,0.2,,,,,,1750842991.005
1063,373252454,1750843036611,3,0.008,0.00791088,39.94,BTC-25JUL25-95000-P,106921.76,sell,0.2,0.2,,,,,,1750843036.611
1064,373252465,1750843054021,3,0.008,0.00789425,39.95,BTC-25JUL25-95000-P,106917.11,sell,0.1,0.1,,,,,,1750843054.021
1065,373252660,1750843246261,3,0.008,0.00794648,39.91,BTC-25JUL25-95000-P,106905.87,sell,0.2,0.2,,,,,,1750843246.261
1066,373253407,1750844087648,3,0.008,0.00796582,40.0,BTC-25JUL25-95000-P,106946.02,sell,0.2,0.2,,,,,,1750844087.648
1067,373256895,1750846515214,3,0.008,0.00793295,39.74,BTC-25JUL25-95000-P,106792.05,sell,0.2,0.2,,,,,,1750846515.214
1068,373256914,1750846630609,3,0.008,0.00795944,39.71,BTC-25JUL25-95000-P,106773.85,buy,0.2,0.2,,,,,,1750846630.609
1069,373256950,1750846651535,3,0.008,0.00794425,39.73,BTC-25JUL25-95000-P,106784.04,buy,0.2,0.2,,,,,,1750846651.535
1070,373257000,1750846688709,3,0.008,0.0079234,39.77,BTC-25JUL25-95000-P,106801.49,buy,0.1,0.1,,,,,,1750846688.709
1071,373258568,1750846998792,3,0.008,0.00770086,40.26,BTC-25JUL25-95000-P,107021.04,buy,0.2,0.2,,,,,,1750846998.792
1072,373258589,1750847021899,3,0.008,0.00769855,40.26,BTC-25JUL25-95000-P,107021.79,buy,0.2,0.2,,,,,,1750847021.899
1073,373258620,1750847059904,3,0.008,0.0077135,40.25,BTC-25JUL25-95000-P,107013.07,buy,0.2,0.2,,,,,,1750847059.904
1074,373258693,1750847147143,3,0.008,0.00770722,40.28,BTC-25JUL25-95000-P,107030.56,buy,0.2,0.2,,,,,,1750847147.143
1075,373259667,1750847238594,3,0.008,0.00762743,40.45,BTC-25JUL25-95000-P,107112.43,buy,0.2,0.2,,,,,,1750847238.594
1076,373259717,1750847270364,3,0.008,0.00757854,40.52,BTC-25JUL25-95000-P,107148.61,buy,0.1,0.1,,,,,,1750847270.364
1077,373259740,1750847296727,2,0.0075,0.00762369,39.65,BTC-25JUL25-95000-P,107132.62,sell,0.4,0.4,,,,,,1750847296.727
1078,373259915,1750847365932,3,0.0075,0.00759018,39.71,BTC-25JUL25-95000-P,107157.48,sell,0.4,0.4,,,,,,1750847365.932
1079,373260117,1750847539673,3,0.0075,0.00774066,39.52,BTC-25JUL25-95000-P,107097.9,sell,0.5,0.5,,,,,,1750847539.673
1080,373260179,1750847596629,3,0.0075,0.00772271,39.55,BTC-25JUL25-95000-P,107106.75,sell,0.2,0.2,,,,,,1750847596.629
1081,373261359,1750848252994,3,0.0075,0.00772749,39.49,BTC-25JUL25-95000-P,107053.08,sell,0.7,0.7,,,,,,1750848252.994
1082,373261780,1750848594480,3,0.0075,0.00765737,39.6,BTC-25JUL25-95000-P,107113.18,buy,0.5,0.5,,,,,,1750848594.48
1083,373262002,1750848735127,3,0.0075,0.00758789,39.72,BTC-25JUL25-95000-P,107161.02,buy,0.4,0.4,,,,,,1750848735.127
1084,373267135,1750851860760,3,0.0075,0.00747639,39.9,BTC-25JUL25-95000-P,107218.31,sell,0.1,0.1,,,,,,1750851860.76
1085,373267136,1750851860760,3,0.0075,0.00747639,39.9,BTC-25JUL25-95000-P,107218.31,sell,1.0,1.0,,,,,,1750851860.76
1086,373280870,1750857441017,2,0.007,0.00697099,40.07,BTC-25JUL25-95000-P,107661.86,sell,0.2,0.2,,,,,,1750857441.017
1087,373299218,1750860619300,3,0.007,0.00692623,41.21,BTC-25JUL25-95000-P,108172.07,sell,0.1,0.1,,,,,,1750860619.3
1088,373304720,1750861355299,0,0.0075,0.00746928,40.49,BTC-25JUL25-95000-P,107404.98,buy,0.2,0.2,,,,,,1750861355.299
1089,373307371,1750861829112,2,0.007,0.00717561,40.13,BTC-25JUL25-95000-P,107634.76,sell,0.2,0.2,,,,,,1750861829.112
1090,373310620,1750862757642,3,0.007,0.00696567,40.59,BTC-25JUL25-95000-P,107877.32,sell,0.1,0.1,,,,,,1750862757.642
1091,373317637,1750864730671,0,0.0075,0.00744911,40.26,BTC-25JUL25-95000-P,107325.47,buy,4.8,4.8,,,,,,1750864730.671
1092,373417319,1750923271138,2,0.0065,0.00674752,40.34,BTC-25JUL25-95000-P,108045.75,sell,0.1,0.1,,,,,,1750923271.138
1093,373421792,1750924948864,3,0.0065,0.00677153,40.18,BTC-25JUL25-95000-P,107938.96,sell,0.5,0.5,,,,,,1750924948.864
1094,373438136,1750933711463,0,0.007,0.00718695,40.1,BTC-25JUL25-95000-P,107383.36,sell,0.2,0.2,,,,,,1750933711.463
1095,373446814,1750939369833,1,0.007,0.00716819,40.11,BTC-25JUL25-95000-P,107368.31,sell,0.1,0.1,,,,,,1750939369.833
1097,373464850,1750946005842,1,0.0075,0.00751641,39.95,BTC-25JUL25-95000-P,106888.93,buy,0.1,0.1,,,,,,1750946005.842
1096,373464849,1750946005842,0,0.0075,0.00751641,39.95,BTC-25JUL25-95000-P,106888.93,buy,0.1,0.1,,,,,,1750946005.842
1098,373464994,1750946018426,1,0.0075,0.00758098,39.96,BTC-25JUL25-95000-P,106904.0,sell,0.8,0.8,,,,,,1750946018.426
1099,373465713,1750946246228,0,0.008,0.00757366,40.82,BTC-25JUL25-95000-P,106905.87,buy,0.5,0.5,,,,,,1750946246.228
1100,373491325,1750957189603,2,0.0075,0.00713727,40.71,BTC-25JUL25-95000-P,107209.03,buy,0.1,0.1,,,,,,1750957189.603
1101,373507979,1750968538422,2,0.006,0.0065616,39.03,BTC-25JUL25-95000-P,107676.12,sell,0.2,0.2,,,,,,1750968538.422
1102,373514298,1750971923154,0,0.007,0.0065548,41.15,BTC-25JUL25-95000-P,107764.46,buy,8.1,8.1,,,,,,1750971923.154
1104,373540632,1750989269165,1,0.007,0.0069593,40.16,BTC-25JUL25-95000-P,107249.83,sell,0.1,0.1,,,,,,1750989269.165
1103,373540631,1750989269165,1,0.007,0.0069593,40.16,BTC-25JUL25-95000-P,107249.83,sell,0.1,0.1,,,,,,1750989269.165
1105,373549056,1751000373737,2,0.0065,0.00675974,40.03,BTC-25JUL25-95000-P,107568.34,sell,2.5,2.5,,,,,,1751000373.737
1106,373561335,1751008930841,2,0.006,0.00634085,39.44,BTC-25JUL25-95000-P,107738.81,sell,0.1,0.1,,,,,,1751008930.841
1107,373580763,1751013123398,0,0.007,0.00712538,39.13,BTC-25JUL25-95000-P,106783.87,sell,0.1,0.1,,,,,,1751013123.398
1108,373581501,1751013419543,1,0.007,0.00703309,39.3,BTC-25JUL25-95000-P,106847.33,buy,0.2,0.2,,,,,,1751013419.543
1109,373581796,1751013551967,1,0.007,0.00702509,39.3,BTC-25JUL25-95000-P,106851.75,buy,0.2,0.2,,,,,,1751013551.967
1110,373585067,1751015291763,1,0.007,0.00679149,39.51,BTC-25JUL25-95000-P,106892.55,buy,0.1,0.1,,,,,,1751015291.763
1111,373586183,1751016132477,2,0.0065,0.00674915,38.7,BTC-25JUL25-95000-P,106936.7,sell,0.1,0.1,,,,,,1751016132.477
1112,373587265,1751016792575,3,0.0065,0.0066762,38.82,BTC-25JUL25-95000-P,106964.12,sell,1.9,1.9,,,,,,1751016792.575
1113,373593458,1751019733333,2,0.006,0.00635052,38.22,BTC-25JUL25-95000-P,107090.75,sell,0.5,0.5,,,,,,1751019733.333
1118,373595437,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,25.0,25.0,,,,,,1751021404.137
1123,373595442,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,8.2,8.2,,,,,,1751021404.137
1122,373595441,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,15.0,15.0,,,,,,1751021404.137
1114,373595433,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,0.7,0.7,,,,,,1751021404.137
1121,373595440,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,5.0,5.0,,,,,,1751021404.137
1116,373595435,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,0.2,0.2,,,,,,1751021404.137
1117,373595436,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,2.4,2.4,,,,,,1751021404.137
1119,373595438,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,23.0,23.0,,,,,,1751021404.137
1120,373595439,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,5.0,5.0,,,,,,1751021404.137
1115,373595434,1751021404137,3,0.006,0.00635475,38.12,BTC-25JUL25-95000-P,107051.54,sell,0.5,0.5,,,,,,1751021404.137
1124,373596330,1751022331018,3,0.006,0.0061884,38.22,BTC-25JUL25-95000-P,107080.83,sell,0.5,0.5,,,,,,1751022331.018
1125,373600292,1751026605056,0,0.0065,0.00623833,38.94,BTC-25JUL25-95000-P,107000.6,buy,1.0,1.0,,,,,,1751026605.056
1126,373603862,1751028020740,1,0.0065,0.00632871,38.73,BTC-25JUL25-95000-P,106905.23,buy,100.0,100.0,,BTC-PSR12-25JUL25-105000_95000,2.0,BLOCK-207707,7289.0,1751028020.74
1127,373605528,1751028321231,1,0.0065,0.00637756,38.41,BTC-25JUL25-95000-P,106772.59,buy,0.1,0.1,,,,,,1751028321.231
1128,373605550,1751028323130,1,0.0065,0.00638023,38.39,BTC-25JUL25-95000-P,106763.85,buy,0.1,0.1,,,,,,1751028323.13
1129,373606487,1751028864973,1,0.0065,0.00625017,38.58,BTC-25JUL25-95000-P,106851.43,buy,3.8,3.8,,,,,,1751028864.973
1130,373613277,1751031823808,0,0.0071,0.00683887,39.7,BTC-25JUL25-95000-P,106916.25,buy,0.1,0.1,373613275,BTC-PS-25JUL25-98000_95000,,,,1751031823.808
1131,373614501,1751032266609,0,0.0074,0.00716297,39.41,BTC-25JUL25-95000-P,106543.32,buy,0.1,0.1,373614500,BTC-PS-25JUL25-98000_95000,,,,1751032266.609
1132,373637280,1751040312080,2,0.006,0.00600962,38.9,BTC-25JUL25-95000-P,107380.28,sell,0.3,0.3,,,,,,1751040312.08
1133,373637290,1751040314254,3,0.006,0.00600606,38.95,BTC-25JUL25-95000-P,107408.58,sell,0.2,0.2,,,,,,1751040314.254
1134,373657348,1751049465550,0,0.0075,0.00745754,39.81,BTC-25JUL25-95000-P,106591.24,buy,0.3,0.3,,,,,,1751049465.55
1135,373661637,1751051894723,1,0.0075,0.00752212,40.43,BTC-25JUL25-95000-P,106841.08,buy,0.1,0.1,,,,,,1751051894.723
1136,373671490,1751064665400,2,0.007,0.00721775,40.27,BTC-25JUL25-95000-P,107168.01,sell,0.1,0.1,,,,,,1751064665.4
1137,373692828,1751106412863,2,0.006,0.00602825,39.32,BTC-25JUL25-95000-P,107371.13,sell,0.4,0.4,,,,,,1751106412.863
1138,373694877,1751113971354,3,0.006,0.00598461,39.32,BTC-25JUL25-95000-P,107341.85,buy,0.1,0.1,,,,,,1751113971.354
1139,373694878,1751113971356,3,0.006,0.00598461,39.32,BTC-25JUL25-95000-P,107341.85,sell,1.9,1.9,,,,,,1751113971.356
1143,373703220,1751138849651,3,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,1.0,1.0,,,,,,1751138849.651
1141,373703218,1751138849651,3,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,0.1,0.1,,,,,,1751138849.651
1142,373703219,1751138849651,3,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,23.4,23.4,,,,,,1751138849.651
1145,373703222,1751138849651,3,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,3.9,3.9,,,,,,1751138849.651
1144,373703221,1751138849651,3,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,0.8,0.8,,,,,,1751138849.651
1140,373703217,1751138849651,2,0.0055,0.00600166,38.54,BTC-25JUL25-95000-P,107343.27,sell,0.8,0.8,,,,,,1751138849.651
1149,373703483,1751140092008,1,0.0065,0.00600813,40.4,BTC-25JUL25-95000-P,107303.91,buy,13.7,13.7,,,,,,1751140092.008
1147,373703481,1751140092008,1,0.0065,0.00600813,40.4,BTC-25JUL25-95000-P,107303.91,buy,15.0,15.0,,,,,,1751140092.008
1148,373703482,1751140092008,1,0.0065,0.00600813,40.4,BTC-25JUL25-95000-P,107303.91,buy,1.2,1.2,,,,,,1751140092.008
1146,373703480,1751140092008,0,0.0065,0.00600813,40.4,BTC-25JUL25-95000-P,107303.91,buy,0.1,0.1,,,,,,1751140092.008
1150,373719476,1751184256650,2,0.006,0.00588573,40.37,BTC-25JUL25-95000-P,107505.36,sell,0.1,0.1,,,,,,1751184256.65
1151,373770897,1751230040992,3,0.006,0.0059537,40.81,BTC-25JUL25-95000-P,107489.4,buy,0.1,0.1,,,,,,1751230040.992
1152,373770898,1751230040992,3,0.006,0.0059537,40.81,BTC-25JUL25-95000-P,107489.4,buy,0.1,0.1,,,,,,1751230040.992
1153,373783579,1751240597188,3,0.006,0.0055217,42.75,BTC-25JUL25-95000-P,108332.33,buy,0.1,0.1,,,,,,1751240597.188
1154,373793974,1751252273576,2,0.0055,0.00531729,42.17,BTC-25JUL25-95000-P,108517.92,buy,0.5,0.5,,,,,,1751252273.576
1155,373796546,1751257879496,2,0.005,0.00525365,41.08,BTC-25JUL25-95000-P,108494.6,sell,0.3,0.3,,,,,,1751257879.496
1156,373796547,1751257891083,3,0.005,0.00525403,41.08,BTC-25JUL25-95000-P,108494.64,sell,0.5,0.5,,,,,,1751257891.083
1157,373800373,1751264447940,3,0.005,0.00528114,40.58,BTC-25JUL25-95000-P,108230.35,sell,1.0,1.0,,,,,,1751264447.94
1158,373807313,1751269082547,0,0.0055,0.00573582,40.56,BTC-25JUL25-95000-P,107710.86,sell,0.5,0.5,,,,,,1751269082.547
1159,373827334,1751292758654,0,0.006,0.00581362,41.02,BTC-25JUL25-95000-P,107366.78,buy,0.5,0.5,,,,,,1751292758.654
1161,373827336,1751292758654,1,0.006,0.00581362,41.02,BTC-25JUL25-95000-P,107366.78,buy,1.4,1.4,,,,,,1751292758.654
1160,373827335,1751292758654,1,0.006,0.00581362,41.02,BTC-25JUL25-95000-P,107366.78,buy,0.1,0.1,,,,,,1751292758.654
1162,373871909,1751305782614,2,0.0055,0.00543357,40.88,BTC-25JUL25-95000-P,107693.33,buy,0.1,0.1,,,,,,1751305782.614
1163,373871910,1751305782616,3,0.0055,0.00543357,40.88,BTC-25JUL25-95000-P,107693.33,sell,0.4,0.4,,,,,,1751305782.616
1164,373872389,1751306315742,0,0.006,0.00556959,41.59,BTC-25JUL25-95000-P,107549.14,buy,1.0,1.0,,,,,,1751306315.742
1165,373882746,1751315654485,2,0.005,0.00523803,39.63,BTC-25JUL25-95000-P,107631.08,sell,0.8,0.8,,,,,,1751315654.485
1166,373891095,1751321580618,3,0.005,0.00552117,38.81,BTC-25JUL25-95000-P,107198.19,sell,0.1,0.1,,,,,,1751321580.618
