entry_time,exit_time,poly_odds,barrier_odds,divergence,poly_no_cost,usd_spread_price,num_no,poly_payout_potential,units,total_cost,pnl,price_at_entry,iv
2025-06-09 05:00:00+00:00,2025-06-09 22:28:00,0.66,0.016173193708483493,0.6438268062915166,0.33999999999999997,1897.4743859999999,294.11764705882354,294.11764705882354,0.15500480492853597,394.11764705882354,69.4916742530364,105415.24366666666,39.19
2025-06-09 06:00:00+00:00,2025-06-09 22:28:00,0.65,0.014809049978185914,0.6351909500218141,0.35,2057.5723479999997,285.7142857142857,285.7142857142857,0.13885989768087892,385.7142857142857,31.23901147277587,105516.53066666666,38.8925
2025-06-09 07:00:00+00:00,2025-06-09 22:28:00,0.665,0.012103124407712142,0.6528968755922879,0.33499999999999996,1900.149981,298.5074626865672,298.5074626865672,0.1570967900804706,398.5074626865672,71.31238564341412,105563.88783333334,38.51
2025-06-09 08:00:00+00:00,2025-06-09 22:28:00,0.66,0.012396363875188396,0.6476036361248116,0.33999999999999997,2007.4746779999998,294.11764705882354,294.11764705882354,0.1465112612786957,394.11764705882354,45.16782676424368,105656.56199999999,39.055
2025-06-09 09:00:00+00:00,2025-06-09 22:28:00,0.68,0.023528898332684046,0.656471101667316,0.31999999999999995,1752.613676,312.50000000000006,312.50000000000006,0.17830512467141107,412.50000000000006,118.75599664639347,106219.01066666665,38.75833333333333
2025-06-09 10:00:00+00:00,2025-06-09 22:28:00,0.73,0.07618402713031766,0.6538159728696823,0.27,2462.6106095,370.3703703703703,370.3703703703703,0.15039745583065162,470.3703703703703,-16.142959410236625,107070.02649999999,39.67067567567567
2025-06-09 11:00:00+00:00,2025-06-09 22:28:00,0.765,0.11441658650833841,0.6505834134916616,0.235,2504.522168716667,425.53191489361706,425.53191489361706,0.16990542955012547,525.5319148936171,-12.679406164395754,107490.22183333333,39.65741071428572
2025-06-09 14:00:00+00:00,2025-06-09 22:28:00,0.75,0.08094655634001904,0.669053443659981,0.25,2742.9731242499997,400.0,400.0,0.1458271670486638,500.0,-57.379520580775356,107567.5735,40.10285714285715
2025-06-09 15:00:00+00:00,2025-06-09 22:28:00,0.79,0.08679986670314727,0.7032001332968527,0.20999999999999996,2479.3298653333336,476.19047619047626,476.19047619047626,0.19206418752450063,576.1904761904763,2.653308700722795,107796.95066666667,39.209999999999994
2025-06-09 16:00:00+00:00,2025-06-09 22:28:00,0.795,0.07952641558133934,0.7154735844186607,0.20499999999999996,2427.5922037500004,487.8048780487806,487.8048780487806,0.20094185394698852,587.8048780487807,17.043526902108102,107892.98683333333,39.1275
2025-06-09 17:00:00+00:00,2025-06-09 22:28:00,0.795,0.10932650633271616,0.6856734936672839,0.20499999999999996,2326.5981870833334,487.8048780487806,487.8048780487806,0.2096644279862961,587.8048780487807,42.02327262294282,108213.86916666667,39.17166666666667
