trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,liquidation,block_rfq_id,combo_trade_id,unix_sec
7452,370327944,1749159676505,0,0.0265,0.02665921,41.13,BTC-27JUN25-105000-C,101541.93,sell,0.1,0.1,,,,,,,1749159676.505
7453,370330556,1749160463472,2,0.026,0.0257289,41.34,BTC-27JUN25-105000-C,101329.04,buy,0.1,0.1,,,,,,,1749160463.472
7454,370333320,1749161326229,2,0.0255,0.02555733,40.85,BTC-27JUN25-105000-C,101311.43,sell,0.2,0.2,,,,,,,1749161326.229
7455,370333561,1749161331201,2,0.025,0.02481012,41.22,BTC-27JUN25-105000-C,101080.43,buy,0.2,0.2,,,,,,,1749161331.201
7456,370333576,1749161332461,3,0.025,0.02473802,41.23,BTC-27JUN25-105000-C,101078.34,buy,1.0,1.0,,,,,,,1749161332.461
7457,370333578,1749161332464,3,0.025,0.02473802,41.23,BTC-27JUN25-105000-C,101078.34,buy,0.4,0.4,,,,,,,1749161332.464
7458,370334670,1749161840845,3,0.025,0.0249084,40.92,BTC-27JUN25-105000-C,101157.65,buy,0.1,0.1,,,,,,,1749161840.845
7459,370335774,1749162999202,0,0.026,0.02606251,40.72,BTC-27JUN25-105000-C,101504.53,sell,0.3,0.3,,,,,,,1749162999.202
7460,370335778,1749163010351,1,0.026,0.0260564,40.72,BTC-27JUN25-105000-C,101502.39,buy,0.7,0.7,,,,,,,1749163010.351
7461,370340306,1749165688811,0,0.0265,0.02664903,40.36,BTC-27JUN25-105000-C,101740.04,buy,0.6,0.6,,,,,,,1749165688.811
7462,370340307,1749165688833,1,0.0265,0.02664903,40.36,BTC-27JUN25-105000-C,101740.04,buy,0.5,0.5,,,,,,,1749165688.833
7463,370340312,1749165689408,1,0.0265,0.02664926,40.32,BTC-27JUN25-105000-C,101750.34,buy,0.6,0.6,,,,,,,1749165689.408
7464,370340316,1749165690874,1,0.0265,0.02674308,40.25,BTC-27JUN25-105000-C,101767.04,buy,1.7,1.7,,,,,,,1749165690.874
7465,370340317,1749165690887,1,0.0265,0.02674308,40.25,BTC-27JUN25-105000-C,101767.04,buy,1.6,1.6,,,,,,,1749165690.887
7466,370342092,1749166854739,2,0.026,0.02610867,40.32,BTC-27JUN25-105000-C,101621.55,sell,3.0,3.0,,,,,,,1749166854.739
7468,370342512,1749167153892,3,0.026,0.02595099,40.55,BTC-27JUN25-105000-C,101569.49,sell,1.0,1.0,,,,,,,1749167153.892
7467,370342511,1749167153892,3,0.026,0.02595099,40.55,BTC-27JUN25-105000-C,101569.49,sell,7.0,7.0,,,,,,,1749167153.892
7469,370344323,1749168344569,3,0.026,0.02562151,40.79,BTC-27JUN25-105000-C,101497.75,buy,0.6,0.6,,,,,,,1749168344.569
7470,370344324,1749168344569,3,0.026,0.02562151,40.79,BTC-27JUN25-105000-C,101497.75,buy,0.8,0.8,,,,,,,1749168344.569
7471,370344325,1749168344569,3,0.026,0.02562151,40.79,BTC-27JUN25-105000-C,101497.75,buy,4.6,4.6,,,,,,,1749168344.569
7472,370364943,1749183389260,0,0.028,0.02816805,38.51,BTC-27JUN25-105000-C,102646.53,buy,1.0,1.0,,,,,,,1749183389.26
7473,370364954,1749183390112,1,0.028,0.02820807,38.47,BTC-27JUN25-105000-C,102654.89,buy,9.0,9.0,,,,,,,1749183390.112
7474,370369504,1749186624591,0,0.029,0.02913261,38.51,BTC-27JUN25-105000-C,102923.13,buy,0.3,0.3,,,,,,,1749186624.591
7475,370369561,1749186624742,1,0.029,0.02913261,38.51,BTC-27JUN25-105000-C,102923.13,buy,0.2,0.2,,,,,,,1749186624.742
7476,370372093,1749189503270,0,0.0301,0.02971405,39.26,BTC-27JUN25-105000-C,103004.87,buy,0.1,0.1,,,BTC-CSR12-27JUN25-105000_110000,,,370372092,1749189503.27
7477,370372096,1749189508998,1,0.0301,0.02970879,39.26,BTC-27JUN25-105000-C,103004.7,buy,0.1,0.1,,,BTC-CSR12-27JUN25-105000_110000,,,370372095,1749189508.998
7478,370372099,1749189513437,1,0.0301,0.02970722,39.27,BTC-27JUN25-105000-C,103005.49,buy,0.1,0.1,,,BTC-CSR12-27JUN25-105000_110000,,,370372098,1749189513.437
7479,370372107,1749189520633,1,0.0301,0.02970638,39.27,BTC-27JUN25-105000-C,103005.39,buy,0.1,0.1,,,BTC-CSR12-27JUN25-105000_110000,,,370372106,1749189520.633
7480,370372111,1749189531741,1,0.0301,0.02971057,39.26,BTC-27JUN25-105000-C,103007.73,buy,0.1,0.1,,,BTC-CSR12-27JUN25-105000_110000,,,370372110,1749189531.741
7481,370373160,1749190250108,2,0.03,0.02979297,39.09,BTC-27JUN25-105000-C,103028.26,buy,0.3,0.3,,,,,,,1749190250.108
7482,370373167,1749190250171,3,0.03,0.02979297,39.09,BTC-27JUN25-105000-C,103028.26,buy,14.4,14.4,,,,,,,1749190250.171
7483,370373316,1749190274852,3,0.03,0.03010657,38.75,BTC-27JUN25-105000-C,103113.16,sell,0.1,0.1,,,,,,,1749190274.852
7484,370373317,1749190280254,3,0.03,0.03009411,38.76,BTC-27JUN25-105000-C,103112.41,sell,0.1,0.1,,,,,,,1749190280.254
7486,370373778,1749190378493,1,0.0305,0.03038123,39.03,BTC-27JUN25-105000-C,103166.51,buy,1.5,1.5,,,,,,,1749190378.493
7485,370373777,1749190378493,0,0.0305,0.03038123,39.03,BTC-27JUN25-105000-C,103166.51,buy,0.5,0.5,,,,,,,1749190378.493
7492,370375266,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,5.4,5.4,,,,,,,1749191215.469
7489,370375263,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,50.0,50.0,,,,,,,1749191215.469
7488,370375262,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,7.7,7.7,,,,,,,1749191215.469
7490,370375264,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,10.0,10.0,,,,,,,1749191215.469
7491,370375265,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,5.0,5.0,,,,,,,1749191215.469
7493,370375267,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,19.2,19.2,,,,,,,1749191215.469
7487,370375261,1749191215469,1,0.0305,0.02980574,39.61,BTC-27JUN25-105000-C,103050.84,buy,2.7,2.7,,,,,,,1749191215.469
7501,370375491,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,50.0,50.0,,,,,,,1749191425.302
7496,370375486,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,4.5,4.5,,,,,,,1749191425.302
7498,370375488,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,10.0,10.0,,,,,,,1749191425.302
7500,370375490,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,2.7,2.7,,,,,,,1749191425.302
7494,370375484,1749191425302,0,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,4.3,4.3,,,,,,,1749191425.302
7495,370375485,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,10.0,10.0,,,,,,,1749191425.302
7503,370375493,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,25.8,25.8,,,,,,,1749191425.302
7502,370375492,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,0.3,0.3,,,,,,,1749191425.302
7499,370375489,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,5.0,5.0,,,,,,,1749191425.302
7497,370375487,1749191425302,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,buy,4.3,4.3,,,,,,,1749191425.302
7504,370375494,1749191425306,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,sell,9.0,9.0,,,,,,,1749191425.306
7505,370375495,1749191425308,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,sell,29.2,29.2,,,,,,,1749191425.308
7507,370375505,1749191425313,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,sell,3.8,3.8,,,,,,,1749191425.313
7506,370375504,1749191425313,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,sell,2.9,2.9,,,,,,,1749191425.313
7508,370375506,1749191425315,1,0.031,0.03030143,39.79,BTC-27JUN25-105000-C,103129.85,sell,0.1,0.1,,,,,,,1749191425.315
7509,370375520,1749191430653,1,0.031,0.03035644,39.77,BTC-27JUN25-105000-C,103134.34,sell,0.1,0.1,,,,,,,1749191430.653
7510,370375521,1749191433388,1,0.031,0.0304147,39.77,BTC-27JUN25-105000-C,103134.54,sell,30.0,30.0,,,,,,,1749191433.388
7511,370375522,1749191433399,1,0.031,0.0304147,39.77,BTC-27JUN25-105000-C,103134.54,sell,3.0,3.0,,,,,,,1749191433.399
7512,370375529,1749191435105,1,0.031,0.03044909,39.77,BTC-27JUN25-105000-C,103134.85,sell,5.0,5.0,,,,,,,1749191435.105
7513,370375825,1749191644056,0,0.0315,0.03126076,39.75,BTC-27JUN25-105000-C,103245.88,buy,0.2,0.2,,,,,,,1749191644.056
7514,370375826,1749191644058,1,0.0315,0.03126076,39.75,BTC-27JUN25-105000-C,103245.88,buy,0.1,0.1,,,,,,,1749191644.058
7515,370375827,1749191644060,1,0.0315,0.03126076,39.75,BTC-27JUN25-105000-C,103245.88,sell,0.1,0.1,,,,,,,1749191644.06
7516,370376024,1749191713705,1,0.0315,0.03135154,39.74,BTC-27JUN25-105000-C,103248.53,sell,0.1,0.1,,,,,,,1749191713.705
7517,370376047,1749191726166,1,0.0315,0.03136166,39.73,BTC-27JUN25-105000-C,103251.0,sell,0.6,0.6,,,,,,,1749191726.166
7518,370376722,1749192117855,2,0.031,0.03092157,39.88,BTC-27JUN25-105000-C,103096.81,sell,0.8,0.8,,,,,,,1749192117.855
7519,370376728,1749192118905,3,0.031,0.03091969,39.88,BTC-27JUN25-105000-C,103097.85,sell,0.8,0.8,,,,,,,1749192118.905
7520,370376745,1749192125087,3,0.031,0.03090594,39.9,BTC-27JUN25-105000-C,103092.33,sell,0.1,0.1,,,,,,,1749192125.087
7521,370376748,1749192126239,3,0.031,0.03090156,39.9,BTC-27JUN25-105000-C,103092.55,sell,0.1,0.1,,,,,,,1749192126.239
7522,370376763,1749192129718,3,0.031,0.03090308,39.91,BTC-27JUN25-105000-C,103090.92,sell,0.4,0.4,,,,,,,1749192129.718
7523,370380457,1749194570110,0,0.0317,0.03181039,39.96,BTC-27JUN25-105000-C,103232.59,sell,0.1,0.1,,,BTC-CS-27JUN25-105000_108000,,,370380456,1749194570.11
7524,370380460,1749194570122,1,0.0317,0.03181039,39.96,BTC-27JUN25-105000-C,103232.59,buy,0.1,0.1,,,BTC-CS-27JUN25-105000_108000,,,370380459,1749194570.122
7525,370383543,1749195375352,2,0.0315,0.0316362,39.95,BTC-27JUN25-105000-C,103176.07,sell,0.1,0.1,,,,,,,1749195375.352
7526,370383544,1749195375354,3,0.0315,0.0316362,39.95,BTC-27JUN25-105000-C,103176.07,buy,0.9,0.9,,,,,,,1749195375.354
7527,370393515,1749199003242,0,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.2,0.2,,,,,,,1749199003.242
7528,370393516,1749199003252,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.2,0.2,,,,,,,1749199003.252
7529,370393519,1749199003261,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.1,0.1,,,,,,,1749199003.261
7530,370393520,1749199003271,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.2,0.2,,,,,,,1749199003.271
7533,370393523,1749199003277,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.1,0.1,,,,,,,1749199003.277
7532,370393522,1749199003277,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.2,0.2,,,,,,,1749199003.277
7531,370393521,1749199003277,1,0.032,0.03214803,39.15,BTC-27JUN25-105000-C,103477.51,sell,0.3,0.3,,,,,,,1749199003.277
7534,370393893,1749199315159,2,0.0315,0.03233468,38.31,BTC-27JUN25-105000-C,103535.32,sell,0.1,0.1,,,,,,,1749199315.159
7535,370394601,1749199692209,0,0.032,0.03225694,38.59,BTC-27JUN25-105000-C,103604.58,buy,0.9,0.9,,,,,,,1749199692.209
7536,370397754,1749201727397,0,0.0325,0.03262619,38.26,BTC-27JUN25-105000-C,103805.1,buy,100.0,100.0,3.0,BLOCK-203672,BTC-CBUT-27JUN25-105000_108000_111000,,,,1749201727.397
7537,370399123,1749202586163,1,0.0325,0.03255894,38.5,BTC-27JUN25-105000-C,103755.04,buy,100.0,100.0,3.0,BLOCK-203676,BTC-CBUT-27JUN25-105000_108000_111000,,,,1749202586.163
7538,370402426,1749205994492,2,0.032,0.03217859,38.3,BTC-27JUN25-105000-C,103688.49,buy,2.0,2.0,,,,,,,1749205994.492
7539,370403893,1749207826379,0,0.0325,0.03235243,38.66,BTC-27JUN25-105000-C,103745.92,buy,0.1,0.1,,,,,,,1749207826.379
7540,370410030,1749213009005,0,0.0345,0.03440343,38.79,BTC-27JUN25-105000-C,104179.12,buy,0.6,0.6,,,,,,,1749213009.005
7541,370415053,1749214233379,2,0.033,0.03318342,38.37,BTC-27JUN25-105000-C,103940.73,sell,0.1,0.1,,,,,,,1749214233.379
7542,370415839,1749214942381,0,0.0335,0.03318845,38.63,BTC-27JUN25-105000-C,103994.27,buy,1.0,1.0,,,,,,,1749214942.381
7543,370418129,1749216964726,1,0.0335,0.03333232,38.3,BTC-27JUN25-105000-C,104077.68,buy,0.4,0.4,,,,,,,1749216964.726
7544,370418133,1749216965052,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.4,0.4,,,,,,,1749216965.052
7545,370418139,1749216965139,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.1,0.1,,,,,,,1749216965.139
7546,370418140,1749216965153,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.1,0.1,,,,,,,1749216965.153
7547,370418143,1749216965205,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.3,0.3,,,,,,,1749216965.205
7548,370418144,1749216965219,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.3,0.3,,,,,,,1749216965.219
7549,370418147,1749216965234,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.3,0.3,,,,,,,1749216965.234
7550,370418148,1749216965239,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,1.4,1.4,,,,,,,1749216965.239
7551,370418149,1749216965239,1,0.0335,0.03333329,38.23,BTC-27JUN25-105000-C,104091.46,buy,0.3,0.3,,,,,,,1749216965.239
7552,370418159,1749216965861,1,0.0335,0.03339855,38.07,BTC-27JUN25-105000-C,104124.93,buy,0.3,0.3,,,,,,,1749216965.861
7553,370422607,1749218406291,1,0.0335,0.03357281,37.91,BTC-27JUN25-105000-C,104173.9,buy,0.1,0.1,,,,,,,1749218406.291
7554,370426903,1749220358750,0,0.0345,0.03455032,37.71,BTC-27JUN25-105000-C,104464.28,buy,0.2,0.2,,,,,,,1749220358.75
7555,370438994,1749223908754,0,0.0372,0.03682484,37.98,BTC-27JUN25-105000-C,105003.08,buy,1.0,1.0,,,BTC-STRD-27JUN25-105000,,,370438992,1749223908.754
7556,370439088,1749223980337,2,0.037,0.03693094,37.68,BTC-27JUN25-105000-C,105025.07,buy,1.0,1.0,,,,,,,1749223980.337
7557,370439300,1749224113852,3,0.037,0.03691441,37.73,BTC-27JUN25-105000-C,105019.1,buy,1.0,1.0,,,,,,,1749224113.852
7558,370439371,1749224154005,3,0.037,0.03698317,37.62,BTC-27JUN25-105000-C,105038.92,sell,0.1,0.1,,,,,,,1749224154.005
7559,370439374,1749224156807,3,0.037,0.03703308,37.84,BTC-27JUN25-105000-C,104997.78,sell,0.1,0.1,,,,,,,1749224156.807
7560,370440019,1749224404949,2,0.0355,0.03576736,37.34,BTC-27JUN25-105000-C,104773.32,sell,0.9,0.9,,,,,,,1749224404.949
7561,370440020,1749224404951,3,0.0355,0.03576736,37.34,BTC-27JUN25-105000-C,104773.32,buy,0.1,0.1,,,,,,,1749224404.951
7562,370446189,1749227271090,0,0.0385,0.03848181,37.61,BTC-27JUN25-105000-C,105336.69,sell,0.5,0.5,,,,,,,1749227271.09
7563,370452504,1749232618211,2,0.0365,0.03633796,37.67,BTC-27JUN25-105000-C,104897.85,buy,1.9,1.9,,,,,,,1749232618.211
7564,370452506,1749232618226,3,0.0365,0.03633796,37.67,BTC-27JUN25-105000-C,104897.85,buy,1.8,1.8,,,,,,,1749232618.226
7565,370454500,1749234601672,2,0.035,0.034911,37.58,BTC-27JUN25-105000-C,104588.88,buy,0.4,0.4,,,,,,,1749234601.672
7566,370454501,1749234601679,3,0.035,0.034911,37.58,BTC-27JUN25-105000-C,104588.88,buy,0.3,0.3,,,,,,,1749234601.679
7567,370454508,1749234601714,3,0.035,0.03491203,37.58,BTC-27JUN25-105000-C,104588.88,buy,0.4,0.4,,,,,,,1749234601.714
7568,370454520,1749234601736,3,0.035,0.03491203,37.58,BTC-27JUN25-105000-C,104588.88,buy,0.1,0.1,,,,,,,1749234601.736
7569,370454526,1749234601787,3,0.035,0.03491203,37.58,BTC-27JUN25-105000-C,104588.88,buy,0.6,0.6,,,,,,,1749234601.787
7570,370454540,1749234601930,3,0.035,0.03491203,37.58,BTC-27JUN25-105000-C,104588.88,buy,2.0,2.0,,,,,,,1749234601.93
7571,370455157,1749234914928,0,0.036,0.03576866,37.75,BTC-27JUN25-105000-C,104783.0,buy,3.7,3.7,,,,,,,1749234914.928
7572,370455210,1749235012470,1,0.036,0.03581513,37.8,BTC-27JUN25-105000-C,104780.62,buy,3.7,3.7,,,,,,,1749235012.47
7573,370455226,1749235044109,0,0.0362,0.03594912,37.86,BTC-27JUN25-105000-C,104808.25,buy,50.0,50.0,2.0,BLOCK-203770,BTC-STRD-27JUN25-105000,,,,1749235044.109
7574,370455256,1749235070785,1,0.0362,0.03589796,37.95,BTC-27JUN25-105000-C,104792.24,buy,50.0,50.0,2.0,BLOCK-203771,BTC-STRD-27JUN25-105000,,,,1749235070.785
7575,370455300,1749235092606,2,0.036,0.03586388,37.8,BTC-27JUN25-105000-C,104786.09,buy,3.7,3.7,,,,,,,1749235092.606
7576,370455349,1749235155726,0,0.0363,0.03595671,38.02,BTC-27JUN25-105000-C,104800.9,buy,50.0,50.0,2.0,BLOCK-203773,BTC-STRD-27JUN25-105000,,,,1749235155.726
7577,370455385,1749235198843,2,0.036,0.03581077,37.87,BTC-27JUN25-105000-C,104772.28,buy,3.7,3.7,,,,,,,1749235198.843
7578,370456434,1749236610695,2,0.035,0.0352892,37.74,BTC-27JUN25-105000-C,104567.47,buy,2.0,2.0,,,,,,,1749236610.695
7579,370457656,1749237948896,2,0.0345,0.03447875,37.68,BTC-27JUN25-105000-C,104478.81,buy,0.4,0.4,,,,,,,1749237948.896
7580,370457831,1749238145936,2,0.034,0.03399558,37.66,BTC-27JUN25-105000-C,104379.71,buy,0.2,0.2,,,,,,,1749238145.936
7581,370457867,1749238211113,3,0.034,0.03397256,37.66,BTC-27JUN25-105000-C,104380.07,buy,0.7,0.7,,,,,,,1749238211.113
7582,370457868,1749238211119,3,0.034,0.03397256,37.66,BTC-27JUN25-105000-C,104380.07,buy,0.6,0.6,,,,,,,1749238211.119
7583,370457874,1749238212047,3,0.034,0.03397297,37.66,BTC-27JUN25-105000-C,104380.59,buy,2.6,2.6,,,,,,,1749238212.047
7584,370457875,1749238212047,3,0.034,0.03397297,37.66,BTC-27JUN25-105000-C,104380.59,buy,0.1,0.1,,,,,,,1749238212.047
7585,370457876,1749238212056,3,0.034,0.03397297,37.66,BTC-27JUN25-105000-C,104380.59,buy,0.8,0.8,,,,,,,1749238212.056
7586,370457877,1749238212383,3,0.034,0.03397525,37.61,BTC-27JUN25-105000-C,104389.44,buy,1.2,1.2,,,,,,,1749238212.383
7587,370457878,1749238212383,3,0.034,0.03397525,37.61,BTC-27JUN25-105000-C,104389.44,buy,0.2,0.2,,,,,,,1749238212.383
7588,370457924,1749238244975,3,0.034,0.03418731,37.43,BTC-27JUN25-105000-C,104419.88,sell,0.2,0.2,,,,,,,1749238244.975
7589,370457942,1749238276761,3,0.034,0.03412361,37.54,BTC-27JUN25-105000-C,104396.52,buy,0.1,0.1,,,,,,,1749238276.761
7590,370457943,1749238276837,3,0.034,0.03412361,37.54,BTC-27JUN25-105000-C,104396.52,buy,0.1,0.1,,,,,,,1749238276.837
7591,370457968,1749238298273,3,0.034,0.03400933,37.63,BTC-27JUN25-105000-C,104379.26,buy,0.2,0.2,,,,,,,1749238298.273
7592,370457988,1749238334804,3,0.034,0.03400887,37.64,BTC-27JUN25-105000-C,104381.01,buy,0.2,0.2,,,,,,,1749238334.804
7593,370458005,1749238367550,3,0.034,0.03412213,37.53,BTC-27JUN25-105000-C,104403.58,sell,0.1,0.1,,,,,,,1749238367.55
7594,370458699,1749239076066,2,0.0335,0.03361707,37.45,BTC-27JUN25-105000-C,104306.57,buy,1.2,1.2,,,,,,,1749239076.066
7595,370459416,1749239648647,2,0.033,0.03301747,37.47,BTC-27JUN25-105000-C,104194.33,buy,0.1,0.1,,,,,,,1749239648.647
7596,370459417,1749239648791,3,0.033,0.03301747,37.47,BTC-27JUN25-105000-C,104194.33,buy,0.1,0.1,,,,,,,1749239648.791
7597,370459418,1749239648981,3,0.033,0.03301775,37.44,BTC-27JUN25-105000-C,104201.54,buy,0.2,0.2,,,,,,,1749239648.981
7598,370459419,1749239648981,3,0.033,0.03301775,37.44,BTC-27JUN25-105000-C,104201.54,buy,0.1,0.1,,,,,,,1749239648.981
7599,370459425,1749239654696,3,0.033,0.03314332,37.33,BTC-27JUN25-105000-C,104221.86,buy,2.5,2.5,,,,,,,1749239654.696
7600,370459426,1749239654770,3,0.033,0.03314332,37.33,BTC-27JUN25-105000-C,104221.86,buy,2.7,2.7,,,,,,,1749239654.77
7601,370459432,1749239656653,3,0.033,0.0331474,37.31,BTC-27JUN25-105000-C,104224.67,buy,4.0,4.0,,,,,,,1749239656.653
7602,370459668,1749239870149,3,0.033,0.0330695,37.38,BTC-27JUN25-105000-C,104216.01,buy,12.3,12.3,,,,,,,1749239870.149
7603,370460833,1749240740839,0,0.034,0.03417745,37.4,BTC-27JUN25-105000-C,104440.67,buy,0.3,0.3,,,,,,,1749240740.839
7604,370460848,1749240776975,0,0.0345,0.03429759,37.82,BTC-27JUN25-105000-C,104456.42,buy,0.6,0.6,,,,,,,1749240776.975
7606,370460850,1749240776975,1,0.0345,0.03429759,37.82,BTC-27JUN25-105000-C,104456.42,buy,1.5,1.5,,,,,,,1749240776.975
7609,370460853,1749240776975,1,0.035,0.03429759,38.35,BTC-27JUN25-105000-C,104456.42,buy,2.2,2.2,,,,,,,1749240776.975
7608,370460852,1749240776975,0,0.035,0.03429759,38.35,BTC-27JUN25-105000-C,104456.42,buy,5.3,5.3,,,,,,,1749240776.975
7605,370460849,1749240776975,1,0.0345,0.03429759,37.82,BTC-27JUN25-105000-C,104456.42,buy,1.6,1.6,,,,,,,1749240776.975
7607,370460851,1749240776975,1,0.0345,0.03429759,37.82,BTC-27JUN25-105000-C,104456.42,buy,0.1,0.1,,,,,,,1749240776.975
7611,370461333,1749241298206,1,0.035,0.03428454,38.43,BTC-27JUN25-105000-C,104449.35,buy,0.6,0.6,,,,,,,1749241298.206
7612,370461334,1749241298206,1,0.035,0.03428454,38.43,BTC-27JUN25-105000-C,104449.35,buy,14.3,14.3,,,,,,,1749241298.206
7610,370461332,1749241298206,1,0.035,0.03428454,38.43,BTC-27JUN25-105000-C,104449.35,buy,6.4,6.4,,,,,,,1749241298.206
7613,370461358,1749241310447,2,0.0345,0.03427031,37.92,BTC-27JUN25-105000-C,104441.28,sell,0.4,0.4,,,,,,,1749241310.447
7614,370461362,1749241316377,3,0.0345,0.03428746,37.9,BTC-27JUN25-105000-C,104443.26,sell,1.3,1.3,,,,,,,1749241316.377
7615,370461683,1749241924750,2,0.0335,0.03403704,36.86,BTC-27JUN25-105000-C,104437.23,sell,2.4,2.4,,,,,,,1749241924.75
7620,370461947,1749242431985,1,0.0345,0.03407467,38.13,BTC-27JUN25-105000-C,104389.44,buy,1.5,1.5,,,,,,,1749242431.985
7618,370461945,1749242431985,1,0.0345,0.03407467,38.13,BTC-27JUN25-105000-C,104389.44,buy,0.6,0.6,,,,,,,1749242431.985
7619,370461946,1749242431985,1,0.0345,0.03407467,38.13,BTC-27JUN25-105000-C,104389.44,buy,3.4,3.4,,,,,,,1749242431.985
7616,370461943,1749242431985,0,0.0345,0.03407467,38.13,BTC-27JUN25-105000-C,104389.44,buy,0.7,0.7,,,,,,,1749242431.985
7617,370461944,1749242431985,1,0.0345,0.03407467,38.13,BTC-27JUN25-105000-C,104389.44,buy,0.5,0.5,,,,,,,1749242431.985
7621,370462085,1749242531808,1,0.0345,0.03444192,37.71,BTC-27JUN25-105000-C,104464.65,buy,2.1,2.1,,,,,,,1749242531.808
7622,370462086,1749242531813,1,0.0345,0.03444192,37.71,BTC-27JUN25-105000-C,104464.65,buy,0.1,0.1,,,,,,,1749242531.813
7623,370462087,1749242531829,1,0.0345,0.03444192,37.71,BTC-27JUN25-105000-C,104464.65,buy,0.2,0.2,,,,,,,1749242531.829
7624,370462088,1749242531879,1,0.0345,0.03444192,37.71,BTC-27JUN25-105000-C,104464.65,buy,0.4,0.4,,,,,,,1749242531.879
7625,370472826,1749262689257,2,0.0339,0.0337514,37.31,BTC-27JUN25-105000-C,104492.14,buy,0.2,0.2,,,BTC-CSR12-27JUN25-105000_112000,,,370472825,1749262689.257
7626,370473069,1749263838967,0,0.0345,0.033962,37.73,BTC-27JUN25-105000-C,104542.95,buy,0.1,0.1,,,,,,,1749263838.967
7627,370476827,1749268505096,0,0.037,0.03624196,38.62,BTC-27JUN25-105000-C,104944.88,buy,0.1,0.1,,,,,,,1749268505.096
7628,370476836,1749268507353,2,0.0365,0.03626209,38.07,BTC-27JUN25-105000-C,104946.41,sell,0.1,0.1,,,,,,,1749268507.353
7629,370476839,1749268508176,0,0.037,0.03625766,38.61,BTC-27JUN25-105000-C,104945.41,buy,0.1,0.1,,,,,,,1749268508.176
7630,370476851,1749268517181,1,0.037,0.03627384,38.59,BTC-27JUN25-105000-C,104949.16,buy,0.1,0.1,,,,,,,1749268517.181
7632,370487337,1749283733507,3,0.036,0.03638328,37.39,BTC-27JUN25-105000-C,104988.37,sell,0.1,0.1,,,,,,,1749283733.507
7631,370487336,1749283733507,2,0.036,0.03638328,37.39,BTC-27JUN25-105000-C,104988.37,sell,0.1,0.1,,,,,,,1749283733.507
7633,370490523,1749289806349,3,0.036,0.03571844,37.96,BTC-27JUN25-105000-C,104887.76,buy,0.1,0.1,,,,,,,1749289806.349
7634,370502903,1749304574594,0,0.04,0.03969051,38.08,BTC-27JUN25-105000-C,105752.18,sell,0.1,0.1,,,,,,,1749304574.594
7635,370505086,1749306900709,0,0.0405,0.0406062,38.68,BTC-27JUN25-105000-C,105725.1,buy,0.2,0.2,,,,,,,1749306900.709
